LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1760380186.338410,201212.000,31419,1,T1,1,100,31.819
1760380186.471411,201345.000,31437,1,T1,1,100,31.922
1760380186.604413,201478.000,31453,1,T1,1,100,31.966
1760380186.738414,201612.000,31485,1,T1,1,100,31.844
1760380186.871416,201745.000,31502,1,T1,1,100,31.861
1760380187.004417,201878.000,31518,1,T1,1,100,31.905
1760380187.138419,202012.000,31556,1,T1,1,100,31.852
1760380187.271420,202145.000,31573,1,T1,1,100,31.865
1760380187.404422,202278.000,31591,1,T1,1,100,31.942
1760380187.538423,202412.000,31623,1,T1,1,100,31.833
1760380187.671425,202545.000,31640,1,T1,1,100,31.928
1760380187.804426,202678.000,31659,1,T1,1,100,31.898
1760380187.937428,202811.000,31678,1,T1,1,100,31.849
1760380188.071429,202945.000,31709,1,T1,1,100,31.935
1760380188.204431,203078.000,31726,1,T1,1,100,31.936
1760380188.337432,203211.000,31743,1,T1,1,100,31.866
1760380188.471433,203345.000,31779,1,T1,1,100,31.871
1760380188.604435,203478.000,31795,1,T1,1,100,31.873
1760380188.737437,203611.000,31812,1,T1,1,100,31.839
1760380188.871438,203745.000,31846,1,T1,1,100,31.824
1760380189.004439,203878.000,31862,1,T1,1,100,31.888
1760380189.137441,204011.000,31880,1,T1,1,100,31.916
1760380189.271442,204145.000,31913,1,T1,1,100,31.822
1760380189.404444,204278.000,31929,1,T1,1,100,31.817
1760380189.537445,204411.000,31947,1,T1,1,100,31.779
1760380189.671447,204545.000,31980,1,T1,1,100,31.798
1760380189.804448,204678.000,31997,1,T1,1,100,31.842
1760380189.937450,204811.000,32016,1,T1,1,100,31.861
1760380190.071451,204945.000,32032,1,T1,1,100,31.975
1760380190.204453,205078.000,32064,1,T1,1,100,31.918
1760380190.337454,205211.000,32081,1,T1,1,100,31.823
1760380190.471456,205345.000,32100,1,T1,1,100,31.959
1760380190.604457,205478.000,32131,1,T1,1,100,32.018
1760380190.737458,205611.000,32148,1,T1,1,100,31.937
1760380190.871460,205745.000,32167,1,T1,1,100,31.902
1760380191.004462,205878.000,32198,1,T1,1,100,32.028
1760380191.137463,206011.000,32216,1,T1,1,100,31.977
1760380191.270464,206144.000,32232,1,T1,1,100,32.025
1760380191.404466,206278.000,32271,1,T1,1,100,31.869
1760380191.537467,206411.000,32288,1,T1,1,100,31.908
1760380191.670469,206544.000,32304,1,T1,1,100,31.925
