LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1760385948.621673,1814439.000,36521,3,PI,1,100,147940
1760385948.661674,1814479.000,36521,3,PI,1,100,147943
1760385948.701676,1814519.000,36535,2,PI,1,100,147929
1760385948.741677,1814559.000,36535,2,PI,1,100,147909
1760385948.781678,1814599.000,36553,3,PI,1,100,147898
1760385948.821680,1814639.000,36553,3,PI,1,100,147887
1760385948.861681,1814679.000,36553,3,PI,1,100,147892
1760385948.901683,1814719.000,36571,2,PI,1,100,147895
1760385948.941684,1814759.000,36571,2,PI,1,100,147890
1760385948.981685,1814799.000,36588,3,PI,1,100,147856
1760385949.021687,1814839.000,36588,3,PI,1,100,147830
1760385949.061688,1814879.000,36588,3,PI,1,100,147849
1760385949.101690,1814919.000,36603,2,PI,1,100,147874
1760385949.141691,1814959.000,36603,2,PI,1,100,147892
1760385949.181692,1814999.000,36624,3,PI,1,100,147904
1760385949.221694,1815039.000,36624,3,PI,1,100,147912
1760385949.261695,1815079.000,36624,3,PI,1,100,147905
1760385949.301696,1815119.000,36640,2,PI,1,100,147892
1760385949.341698,1815159.000,36640,2,PI,1,100,147925
1760385949.381699,1815199.000,36657,3,PI,1,100,147958
1760385949.421700,1815239.000,36657,3,PI,1,100,147982
1760385949.461702,1815279.000,36657,3,PI,1,100,147995
1760385949.501703,1815319.000,36672,3,PI,1,100,147986
1760385949.541704,1815359.000,36672,3,PI,1,100,147960
1760385949.581706,1815399.000,36672,3,PI,1,100,147942
1760385949.621707,1815439.000,36689,2,PI,1,100,147921
1760385949.661709,1815479.000,36689,2,PI,1,100,147906
1760385949.701710,1815519.000,36705,3,PI,1,100,147877
1760385949.741711,1815559.000,36705,3,PI,1,100,147838
1760385949.781713,1815599.000,36705,3,PI,1,100,147783
1760385949.821714,1815639.000,36723,2,PI,1,100,147803
1760385949.861715,1815679.000,36723,2,PI,1,100,147846
1760385949.901717,1815719.000,36739,3,PI,1,100,147862
1760385949.941718,1815759.000,36739,3,PI,1,100,147843
1760385949.981719,1815799.000,36739,3,PI,1,100,147890
1760385950.021721,1815839.000,36758,2,PI,1,100,147909
1760385950.061722,1815879.000,36758,2,PI,1,100,147919
1760385950.101724,1815919.000,36775,3,PI,1,100,147950
1760385950.141725,1815959.000,36775,3,PI,1,100,147976
1760385950.181726,1815999.000,36775,3,PI,1,100,147956
1760385950.221728,1816039.000,36792,2,PI,1,100,147960
1760385950.261729,1816079.000,36792,2,PI,1,100,147990
1760385950.301730,1816119.000,36808,3,PI,1,100,147966
1760385950.341732,1816159.000,36808,3,PI,1,100,147948
1760385950.381733,1816199.000,36808,3,PI,1,100,147951
1760385950.421735,1816239.000,36824,2,PI,1,100,147935
1760385950.461736,1816279.000,36824,2,PI,1,100,147935
1760385950.501737,1816319.000,36840,3,PI,1,100,147902
1760385950.541739,1816359.000,36840,3,PI,1,100,147879
1760385950.581740,1816399.000,36840,3,PI,1,100,147893
1760385950.621741,1816439.000,36857,2,PI,1,100,147902
1760385950.661743,1816479.000,36857,2,PI,1,100,147919
1760385950.701744,1816519.000,36875,3,PI,1,100,147927
1760385950.741745,1816559.000,36875,3,PI,1,100,147934
1760385950.781747,1816599.000,36875,3,PI,1,100,147947
1760385950.821748,1816639.000,36893,2,PI,1,100,147935
1760385950.861750,1816679.000,36893,2,PI,1,100,147957
1760385950.901751,1816719.000,36909,3,PI,1,100,147968
1760385950.941752,1816759.000,36909,3,PI,1,100,147983
1760385950.981754,1816799.000,36909,3,PI,1,100,148007
1760385951.021755,1816839.000,36926,3,PI,1,100,148023
1760385951.061756,1816879.000,36926,3,PI,1,100,148021
1760385951.101758,1816919.000,36926,3,PI,1,100,148005
1760385951.141759,1816959.000,36943,2,PI,1,100,147988
1760385951.181761,1816999.000,36943,2,PI,1,100,147987
1760385951.221762,1817039.000,36960,3,PI,1,100,147956
1760385951.261763,1817079.000,36960,3,PI,1,100,147916
1760385951.301764,1817119.000,36960,3,PI,1,100,147873
1760385951.341766,1817159.000,36976,2,PI,1,100,147858
1760385951.381767,1817199.000,36976,2,PI,1,100,147904
1760385951.421769,1817239.000,36994,3,PI,1,100,147940
1760385951.461770,1817279.000,36994,3,PI,1,100,147918
1760385951.501771,1817319.000,36994,3,PI,1,100,147945
1760385951.541773,1817359.000,37012,2,PI,1,100,147984
1760385951.581774,1817399.000,37012,2,PI,1,100,148005
1760385951.621775,1817439.000,37029,3,PI,1,100,148027
1760385951.661777,1817479.000,37029,3,PI,1,100,148049
1760385951.701778,1817519.000,37029,3,PI,1,100,148046
1760385951.741780,1817559.000,37045,2,PI,1,100,148030
1760385951.781781,1817599.000,37045,2,PI,1,100,148029
1760385951.821782,1817639.000,37063,3,PI,1,100,148007
1760385951.861784,1817679.000,37063,3,PI,1,100,148002
1760385951.901785,1817719.000,37063,3,PI,1,100,147979
1760385951.941787,1817759.000,37079,2,PI,1,100,147964
1760385951.981788,1817799.000,37079,2,PI,1,100,147945
1760385952.021789,1817839.000,37097,3,PI,1,100,147931
1760385952.061790,1817879.000,37097,3,PI,1,100,147909
1760385952.101792,1817919.000,37097,3,PI,1,100,147900
1760385952.141793,1817959.000,37113,2,PI,1,100,147940
1760385952.181795,1817999.000,37113,2,PI,1,100,147933
1760385952.221796,1818039.000,37132,3,PI,1,100,147954
1760385952.261797,1818079.000,37132,3,PI,1,100,147953
1760385952.301799,1818119.000,37132,3,PI,1,100,147945
1760385952.341800,1818159.000,37148,3,PI,1,100,147970
1760385952.381801,1818199.000,37148,3,PI,1,100,147985
1760385952.421803,1818239.000,37148,3,PI,1,100,148026
1760385952.461804,1818279.000,37173,3,PI,1,100,148026
1760385952.501806,1818319.000,37173,3,PI,1,100,148034
1760385952.541807,1818359.000,37173,3,PI,1,100,148036
1760385952.581808,1818399.000,37189,3,PI,1,100,148005
1760385952.621810,1818439.000,37189,3,PI,1,100,147979
1760385952.661811,1818479.000,37189,3,PI,1,100,147948
1760385952.701812,1818519.000,37204,3,PI,1,100,147942
1760385952.741814,1818559.000,37204,3,PI,1,100,147929
1760385952.781815,1818599.000,37204,3,PI,1,100,147896
1760385952.821816,1818639.000,37221,2,PI,1,100,147862
1760385952.861818,1818679.000,37221,2,PI,1,100,147843
1760385952.901819,1818719.000,37238,3,PI,1,100,147869
1760385952.941821,1818759.000,37238,3,PI,1,100,147903
1760385952.981822,1818799.000,37238,3,PI,1,100,147923
1760385953.021823,1818839.000,37256,2,PI,1,100,147910
1760385953.061825,1818879.000,37256,2,PI,1,100,147938
1760385953.101826,1818919.000,37275,3,PI,1,100,147973
1760385953.141827,1818959.000,37275,3,PI,1,100,147986
1760385953.181829,1818999.000,37275,3,PI,1,100,148001
1760385953.221830,1819039.000,37290,2,PI,1,100,147996
1760385953.261832,1819079.000,37290,2,PI,1,100,147979
1760385953.301833,1819119.000,37307,3,PI,1,100,147971
1760385953.341834,1819159.000,37307,3,PI,1,100,147983
1760385953.381836,1819199.000,37307,3,PI,1,100,147979
1760385953.421837,1819239.000,37326,2,PI,1,100,147972
1760385953.461838,1819279.000,37326,2,PI,1,100,147950
1760385953.501840,1819319.000,37343,3,PI,1,100,147923
1760385953.541841,1819359.000,37343,3,PI,1,100,147902
1760385953.581842,1819399.000,37343,3,PI,1,100,147870
1760385953.621844,1819439.000,37357,2,PI,1,100,147882
1760385953.661845,1819479.000,37357,2,PI,1,100,147930
1760385953.701513,1819518.667,37374,3,PI,1,100,147912
1760385953.741181,1819558.333,37374,3,PI,1,100,147919
1760385953.780849,1819598.000,37374,3,PI,1,100,147925
1760385953.821351,1819638.500,37393,2,PI,1,100,147914
1760385953.861852,1819679.000,37393,2,PI,1,100,147923
1760385953.901853,1819719.000,37412,3,PI,1,100,147933
1760385953.941855,1819759.000,37412,3,PI,1,100,147956
1760385953.981856,1819799.000,37412,3,PI,1,100,147984
1760385954.021858,1819839.000,37426,3,PI,1,100,147979
1760385954.061859,1819879.000,37426,3,PI,1,100,147983
1760385954.101860,1819919.000,37426,3,PI,1,100,147963
1760385954.141861,1819959.000,37444,2,PI,1,100,147955
1760385954.181863,1819999.000,37444,2,PI,1,100,147938
1760385954.221864,1820039.000,37462,3,PI,1,100,147941
1760385954.261866,1820079.000,37462,3,PI,1,100,147919
1760385954.301867,1820119.000,37462,3,PI,1,100,147912
1760385954.341868,1820159.000,37479,2,PI,1,100,147867
1760385954.381870,1820199.000,37479,2,PI,1,100,147822
1760385954.421871,1820239.000,37494,3,PI,1,100,147833
1760385954.461873,1820279.000,37494,3,PI,1,100,147886
1760385954.501874,1820319.000,37494,3,PI,1,100,147867
1760385954.541375,1820358.500,37511,2,PI,1,100,147830
1760385954.580877,1820398.000,37511,2,PI,1,100,147857
1760385954.620878,1820438.000,37531,3,PI,1,100,147896
1760385954.660879,1820478.000,37531,3,PI,1,100,147918
1760385954.700881,1820518.000,37531,3,PI,1,100,147956
1760385954.740882,1820558.000,37548,2,PI,1,100,147979
1760385954.780883,1820598.000,37548,2,PI,1,100,147976
1760385954.820885,1820638.000,37563,3,PI,1,100,147962
1760385954.860886,1820678.000,37563,3,PI,1,100,147959
1760385954.900887,1820718.000,37563,3,PI,1,100,147945
1760385954.940889,1820758.000,37580,2,PI,1,100,147941
1760385954.980890,1820798.000,37580,2,PI,1,100,147926
1760385955.020892,1820838.000,37596,3,PI,1,100,147913
1760385955.060893,1820878.000,37596,3,PI,1,100,147885
1760385955.100894,1820918.000,37596,3,PI,1,100,147847
1760385955.140896,1820958.000,37614,2,PI,1,100,147824
1760385955.180897,1820998.000,37614,2,PI,1,100,147873
1760385955.220898,1821038.000,37629,3,PI,1,100,147881
1760385955.260900,1821078.000,37629,3,PI,1,100,147868
1760385955.300901,1821118.000,37629,3,PI,1,100,147846
1760385955.340903,1821158.000,37645,2,PI,1,100,147875
1760385955.380904,1821198.000,37645,2,PI,1,100,147908
1760385955.420905,1821238.000,37666,3,PI,1,100,147930
1760385955.460907,1821278.000,37666,3,PI,1,100,147977
1760385955.500908,1821318.000,37666,3,PI,1,100,148000
1760385955.540909,1821358.000,37683,3,PI,1,100,148002
1760385955.580911,1821398.000,37683,3,PI,1,100,147993
1760385955.620912,1821438.000,37683,3,PI,1,100,147996
1760385955.660913,1821478.000,37699,2,PI,1,100,147972
1760385955.700915,1821518.000,37699,2,PI,1,100,147947
1760385955.740916,1821558.000,37715,3,PI,1,100,147925
1760385955.780917,1821598.000,37715,3,PI,1,100,147892
1760385955.820919,1821638.000,37715,3,PI,1,100,147868
1760385955.860920,1821678.000,37731,2,PI,1,100,147817
1760385955.900922,1821718.000,37731,2,PI,1,100,147778
1760385955.940923,1821758.000,37748,3,PI,1,100,147809
1760385955.980924,1821798.000,37748,3,PI,1,100,147883
1760385956.020926,1821838.000,37748,3,PI,1,100,147872
1760385956.060927,1821878.000,37766,2,PI,1,100,147897
1760385956.100929,1821918.000,37766,2,PI,1,100,147920
1760385956.140930,1821958.000,37786,3,PI,1,100,147958
1760385956.180931,1821998.000,37786,3,PI,1,100,147958
1760385956.220932,1822038.000,37786,3,PI,1,100,147987
1760385956.260934,1822078.000,37802,2,PI,1,100,147979
1760385956.300935,1822118.000,37802,2,PI,1,100,147988
1760385956.340937,1822158.000,37819,3,PI,1,100,148007
1760385956.380938,1822198.000,37819,3,PI,1,100,147970
1760385956.420939,1822238.000,37819,3,PI,1,100,147965
1760385956.460941,1822278.000,37838,2,PI,1,100,147945
1760385956.500942,1822318.000,37838,2,PI,1,100,147928
1760385956.540943,1822358.000,37853,3,PI,1,100,147903
1760385956.580945,1822398.000,37853,3,PI,1,100,147870
1760385956.620946,1822438.000,37853,3,PI,1,100,147878
1760385956.660948,1822478.000,37869,3,PI,1,100,147920
1760385956.700949,1822518.000,37869,3,PI,1,100,147912
1760385956.740950,1822558.000,37869,3,PI,1,100,147891
1760385956.780952,1822598.000,37887,2,PI,1,100,147906
1760385956.820953,1822638.000,37887,2,PI,1,100,147919
1760385956.860954,1822678.000,37905,3,PI,1,100,147916
1760385956.900956,1822718.000,37905,3,PI,1,100,147937
1760385956.940957,1822758.000,37905,3,PI,1,100,147985
1760385956.980958,1822798.000,37922,2,PI,1,100,148010
1760385957.020960,1822838.000,37922,2,PI,1,100,148030
1760385957.060961,1822878.000,37938,3,PI,1,100,148040
1760385957.100963,1822918.000,37938,3,PI,1,100,148032
1760385957.140964,1822958.000,37938,3,PI,1,100,147980
1760385957.180965,1822998.000,37956,2,PI,1,100,147935
1760385957.220967,1823038.000,37956,2,PI,1,100,147919
1760385957.260968,1823078.000,37972,3,PI,1,100,147902
1760385957.300969,1823118.000,37972,3,PI,1,100,147877
1760385957.340971,1823158.000,37972,3,PI,1,100,147835
1760385957.380972,1823198.000,37988,2,PI,1,100,147808
1760385957.420974,1823238.000,37988,2,PI,1,100,147761
1760385957.460975,1823278.000,38004,3,PI,1,100,147831
1760385957.500976,1823318.000,38004,3,PI,1,100,147867
1760385957.540978,1823358.000,38004,3,PI,1,100,147859
1760385957.580979,1823398.000,38028,4,PI,1,100,147891
1760385957.620980,1823438.000,38028,4,PI,1,100,147933
1760385957.660982,1823478.000,38028,4,PI,1,100,147954
1760385957.700983,1823518.000,38028,4,PI,1,100,147963
1760385957.740984,1823558.000,38044,2,PI,1,100,147983
1760385957.780986,1823598.000,38044,2,PI,1,100,147981
1760385957.820987,1823638.000,38062,3,PI,1,100,147975
1760385957.860989,1823678.000,38062,3,PI,1,100,147956
1760385957.900990,1823718.000,38062,3,PI,1,100,147950
1760385957.940991,1823758.000,38078,2,PI,1,100,147943
1760385957.980993,1823798.000,38078,2,PI,1,100,147913
1760385958.020994,1823838.000,38095,3,PI,1,100,147927
1760385958.060995,1823878.000,38095,3,PI,1,100,147915
1760385958.100997,1823918.000,38095,3,PI,1,100,147890
1760385958.140998,1823958.000,38112,2,PI,1,100,147888
1760385958.181000,1823998.000,38112,2,PI,1,100,147911
1760385958.221001,1824038.000,38131,3,PI,1,100,147967
1760385958.261002,1824078.000,38131,3,PI,1,100,147979
1760385958.301003,1824118.000,38131,3,PI,1,100,147982
1760385958.341005,1824158.000,38147,2,PI,1,100,147972
1760385958.381006,1824198.000,38147,2,PI,1,100,147957
1760385958.421008,1824238.000,38164,3,PI,1,100,147929
1760385958.461009,1824278.000,38164,3,PI,1,100,147925
1760385958.501010,1824318.000,38164,3,PI,1,100,147950
1760385958.541012,1824358.000,38181,2,PI,1,100,147962
1760385958.581013,1824398.000,38181,2,PI,1,100,147978
1760385958.621015,1824438.000,38200,3,PI,1,100,147993
1760385958.661016,1824478.000,38200,3,PI,1,100,147972
1760385958.701017,1824518.000,38200,3,PI,1,100,147963
1760385958.747519,1824564.500,38216,2,PI,1,100,147945
1760385958.794020,1824611.000,38216,2,PI,1,100,147965
1760385958.834022,1824651.000,38233,3,PI,1,100,147946
1760385958.874023,1824691.000,38233,3,PI,1,100,147941
1760385958.914025,1824731.000,38233,3,PI,1,100,147891
1760385958.954026,1824771.000,38248,2,PI,1,100,147872
1760385958.994027,1824811.000,38248,2,PI,1,100,147825
1760385959.034029,1824851.000,38265,3,PI,1,100,147859
1760385959.074030,1824891.000,38265,3,PI,1,100,147918
1760385959.114031,1824931.000,38265,3,PI,1,100,147928
1760385959.154033,1824971.000,38284,2,PI,1,100,147929
1760385959.194034,1825011.000,38284,2,PI,1,100,147961
1760385959.234035,1825051.000,38303,3,PI,1,100,148015
1760385959.274037,1825091.000,38303,3,PI,1,100,148029
1760385959.314038,1825131.000,38303,3,PI,1,100,148011
1760385959.354039,1825171.000,38317,2,PI,1,100,147993
1760385959.394041,1825211.000,38317,2,PI,1,100,147988
1760385959.434042,1825251.000,38335,3,PI,1,100,147963
1760385959.474044,1825291.000,38335,3,PI,1,100,147948
1760385959.514045,1825331.000,38335,3,PI,1,100,147922
1760385959.554046,1825371.000,38351,2,PI,1,100,147929
1760385959.594048,1825411.000,38351,2,PI,1,100,147925
1760385959.634049,1825451.000,38368,3,PI,1,100,147912
1760385959.674050,1825491.000,38368,3,PI,1,100,147874
1760385959.714052,1825531.000,38368,3,PI,1,100,147873
1760385959.754053,1825571.000,38383,3,PI,1,100,147869
1760385959.794055,1825611.000,38383,3,PI,1,100,147850
1760385959.834056,1825651.000,38383,3,PI,1,100,147873
1760385959.874057,1825691.000,38402,2,PI,1,100,147941
1760385959.914059,1825731.000,38402,2,PI,1,100,147982
1760385959.954060,1825771.000,38418,3,PI,1,100,147950
1760385959.994061,1825811.000,38418,3,PI,1,100,147926
1760385960.034063,1825851.000,38418,3,PI,1,100,147922
1760385960.074064,1825891.000,38437,2,PI,1,100,147917
1760385960.114065,1825931.000,38437,2,PI,1,100,147926
1760385960.154067,1825971.000,38452,3,PI,1,100,147959
1760385960.194068,1826011.000,38452,3,PI,1,100,147983
1760385960.234070,1826051.000,38452,3,PI,1,100,147984
1760385960.274071,1826091.000,38469,2,PI,1,100,147955
1760385960.314072,1826131.000,38469,2,PI,1,100,147946
1760385960.354074,1826171.000,38485,3,PI,1,100,147923
1760385960.394075,1826211.000,38485,3,PI,1,100,147921
1760385960.434076,1826251.000,38485,3,PI,1,100,147906
1760385960.474078,1826291.000,38503,2,PI,1,100,147873
1760385960.514079,1826331.000,38503,2,PI,1,100,147857
1760385960.554080,1826371.000,38517,3,PI,1,100,147912
1760385960.594082,1826411.000,38517,3,PI,1,100,147945
1760385960.634083,1826451.000,38517,3,PI,1,100,147923
1760385960.674085,1826491.000,38536,2,PI,1,100,147920
1760385960.714086,1826531.000,38536,2,PI,1,100,147968
1760385960.754087,1826571.000,38555,3,PI,1,100,148015
1760385960.794089,1826611.000,38555,3,PI,1,100,148024
1760385960.834090,1826651.000,38555,3,PI,1,100,148019
1760385960.874091,1826691.000,38572,2,PI,1,100,148016
1760385960.914093,1826731.000,38572,2,PI,1,100,148002
1760385960.954094,1826771.000,38587,3,PI,1,100,148000
1760385960.994096,1826811.000,38587,3,PI,1,100,147975
1760385961.034097,1826851.000,38587,3,PI,1,100,147952
1760385961.074098,1826891.000,38604,3,PI,1,100,147937
1760385961.114100,1826931.000,38604,3,PI,1,100,147934
1760385961.154101,1826971.000,38604,3,PI,1,100,147920
1760385961.194102,1827011.000,38622,2,PI,1,100,147869
1760385961.234104,1827051.000,38622,2,PI,1,100,147863
1760385961.274105,1827091.000,38639,3,PI,1,100,147946
1760385961.314106,1827131.000,38639,3,PI,1,100,147938
1760385961.354108,1827171.000,38639,3,PI,1,100,147902
1760385961.394109,1827211.000,38655,2,PI,1,100,147922
1760385961.434111,1827251.000,38655,2,PI,1,100,147921
1760385961.474112,1827291.000,38675,3,PI,1,100,147966
1760385961.514113,1827331.000,38675,3,PI,1,100,147991
1760385961.554115,1827371.000,38675,3,PI,1,100,148023
1760385961.594116,1827411.000,38691,2,PI,1,100,148000
1760385961.634117,1827451.000,38691,2,PI,1,100,147989
1760385961.674119,1827491.000,38708,3,PI,1,100,147954
1760385961.714120,1827531.000,38708,3,PI,1,100,147928
1760385961.754122,1827571.000,38708,3,PI,1,100,147909
1760385961.794123,1827611.000,38725,2,PI,1,100,147889
1760385961.834124,1827651.000,38725,2,PI,1,100,147893
