LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1760382199.361161,1504248.000,50963,2,GY,1,100,2.686
1760382199.401160,1504288.000,50963,2,GY,1,100,0.244
1760382199.441159,1504328.000,50977,3,GY,1,100,-0.458
1760382199.481159,1504368.000,50977,3,GY,1,100,0.702
1760382199.521158,1504408.000,50977,3,GY,1,100,0.122
1760382199.561157,1504448.000,50994,2,GY,1,100,-0.214
1760382199.601156,1504488.000,50994,2,GY,1,100,0.519
1760382199.641155,1504528.000,51011,3,GY,1,100,0.366
1760382199.681155,1504568.000,51011,3,GY,1,100,-2.350
1760382199.721154,1504608.000,51011,3,GY,1,100,-2.533
1760382199.761153,1504648.000,51028,2,GY,1,100,-0.793
1760382199.801152,1504688.000,51028,2,GY,1,100,-1.038
1760382199.841152,1504728.000,51043,3,GY,1,100,-0.519
1760382199.881151,1504768.000,51043,3,GY,1,100,1.465
1760382199.921150,1504808.000,51043,3,GY,1,100,2.716
1760382199.961149,1504848.000,51060,2,GY,1,100,0.977
1760382200.001148,1504888.000,51060,2,GY,1,100,-2.045
1760382200.041148,1504928.000,51076,3,GY,1,100,1.190
1760382200.081147,1504968.000,51076,3,GY,1,100,-0.885
1760382200.121146,1505008.000,51076,3,GY,1,100,-2.106
1760382200.161145,1505048.000,51093,2,GY,1,100,1.587
1760382200.201145,1505088.000,51093,2,GY,1,100,0.946
1760382200.241144,1505128.000,51112,3,GY,1,100,-1.587
1760382200.281143,1505168.000,51112,3,GY,1,100,-0.305
1760382200.321142,1505208.000,51112,3,GY,1,100,0.854
1760382200.361141,1505248.000,51127,2,GY,1,100,0.946
1760382200.401141,1505288.000,51127,2,GY,1,100,0.397
1760382200.441140,1505328.000,51143,3,GY,1,100,-0.031
1760382200.481139,1505368.000,51143,3,GY,1,100,-0.824
1760382200.521138,1505408.000,51143,3,GY,1,100,-0.275
1760382200.561138,1505448.000,51160,3,GY,1,100,-0.031
1760382200.601137,1505488.000,51160,3,GY,1,100,-0.580
1760382200.641136,1505528.000,51160,3,GY,1,100,-1.099
1760382200.681135,1505568.000,51177,2,GY,1,100,-1.709
1760382200.721135,1505608.000,51177,2,GY,1,100,0.488
1760382200.761134,1505648.000,51192,3,GY,1,100,-0.458
1760382200.801133,1505688.000,51192,3,GY,1,100,-1.190
1760382200.841132,1505728.000,51192,3,GY,1,100,-0.092
1760382200.881131,1505768.000,51208,2,GY,1,100,-0.671
1760382200.921131,1505808.000,51208,2,GY,1,100,-1.556
1760382200.961130,1505848.000,51231,5,GY,1,100,-0.244
1760382201.001129,1505888.000,51231,5,GY,1,100,0.122
1760382201.041128,1505928.000,51231,5,GY,1,100,-0.458
