LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1760382242.462325,1547350.000,58084,1,SA,1,100,0.010440
1760382246.595245,1551483.000,58608,1,SA,1,100,0.000027
