LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1760384595.879319,461694.000,8689,3,MX,1,100,-18
1760384595.919321,461734.000,8706,2,MX,1,100,-18
1760384595.959322,461774.000,8706,2,MX,1,100,-18
1760384595.999324,461814.000,8722,3,MX,1,100,-18
1760384596.039325,461854.000,8722,3,MX,1,100,-17
1760384596.079327,461894.000,8722,3,MX,1,100,-17
1760384596.119328,461934.000,8739,2,MX,1,100,-18
1760384596.159330,461974.000,8739,2,MX,1,100,-19
1760384596.199332,462014.000,8756,3,MX,1,100,-18
1760384596.239333,462054.000,8756,3,MX,1,100,-17
1760384596.279335,462094.000,8756,3,MX,1,100,-18
1760384596.319336,462134.000,8773,2,MX,1,100,-18
1760384596.359338,462174.000,8773,2,MX,1,100,-17
1760384596.399339,462214.000,8789,3,MX,1,100,-17
1760384596.439341,462254.000,8789,3,MX,1,100,-18
1760384596.479342,462294.000,8789,3,MX,1,100,-18
1760384596.519344,462334.000,8806,3,MX,1,100,-17
1760384596.559345,462374.000,8806,3,MX,1,100,-17
1760384596.599347,462414.000,8806,3,MX,1,100,-18
1760384596.639348,462454.000,8825,2,MX,1,100,-18
1760384596.679350,462494.000,8825,2,MX,1,100,-18
1760384596.719351,462534.000,8840,3,MX,1,100,-17
1760384596.759353,462574.000,8840,3,MX,1,100,-16
1760384596.799355,462614.000,8840,3,MX,1,100,-18
1760384596.839356,462654.000,8856,2,MX,1,100,-17
1760384596.879358,462694.000,8856,2,MX,1,100,-18
1760384596.919359,462734.000,8874,3,MX,1,100,-18
1760384596.959361,462774.000,8874,3,MX,1,100,-17
1760384596.999362,462814.000,8874,3,MX,1,100,-18
1760384597.039364,462854.000,8890,2,MX,1,100,-18
1760384597.079365,462894.000,8890,2,MX,1,100,-18
1760384597.119367,462934.000,8905,3,MX,1,100,-18
1760384597.159368,462974.000,8905,3,MX,1,100,-17
1760384597.199370,463014.000,8905,3,MX,1,100,-17
1760384597.239371,463054.000,8927,2,MX,1,100,-18
1760384597.279373,463094.000,8927,2,MX,1,100,-18
1760384597.319374,463134.000,8944,3,MX,1,100,-18
1760384597.359376,463174.000,8944,3,MX,1,100,-18
1760384597.399377,463214.000,8944,3,MX,1,100,-17
1760384597.439379,463254.000,8960,2,MX,1,100,-18
1760384597.479380,463294.000,8960,2,MX,1,100,-18
1760384597.519382,463334.000,8975,3,MX,1,100,-18
1760384597.559383,463374.000,8975,3,MX,1,100,-18
1760384597.599385,463414.000,8975,3,MX,1,100,-18
1760384597.639386,463454.000,8992,3,MX,1,100,-17
1760384597.679388,463494.000,8992,3,MX,1,100,-18
1760384597.719389,463534.000,8992,3,MX,1,100,-18
1760384597.759391,463574.000,9009,2,MX,1,100,-18
1760384597.799392,463614.000,9009,2,MX,1,100,-17
1760384597.839394,463654.000,9025,3,MX,1,100,-19
1760384597.879395,463694.000,9025,3,MX,1,100,-18
1760384597.919397,463734.000,9025,3,MX,1,100,-18
1760384597.959399,463774.000,9044,2,MX,1,100,-18
1760384597.999400,463814.000,9044,2,MX,1,100,-18
1760384598.039068,463853.667,9059,3,MX,1,100,-18
1760384598.078737,463893.333,9059,3,MX,1,100,-18
1760384598.118405,463933.000,9059,3,MX,1,100,-17
1760384598.158406,463973.000,9076,2,MX,1,100,-18
1760384598.198408,464013.000,9076,2,MX,1,100,-19
1760384598.234076,464048.667,9093,3,MX,1,100,-18
1760384598.269744,464084.333,9093,3,MX,1,100,-18
1760384598.305412,464120.000,9093,3,MX,1,100,-18
1760384598.345413,464160.000,9110,3,MX,1,100,-18
1760384598.385415,464200.000,9110,3,MX,1,100,-17
1760384598.425416,464240.000,9110,3,MX,1,100,-18
1760384598.465418,464280.000,9124,2,MX,1,100,-18
1760384598.505419,464320.000,9124,2,MX,1,100,-18
1760384598.545421,464360.000,9142,3,MX,1,100,-18
1760384598.585423,464400.000,9142,3,MX,1,100,-18
1760384598.625424,464440.000,9142,3,MX,1,100,-18
1760384598.665426,464480.000,9158,2,MX,1,100,-18
1760384598.705427,464520.000,9158,2,MX,1,100,-17
1760384598.745429,464560.000,9175,3,MX,1,100,-18
1760384598.785430,464600.000,9175,3,MX,1,100,-17
1760384598.825432,464640.000,9175,3,MX,1,100,-17
1760384598.865433,464680.000,9189,2,MX,1,100,-18
1760384598.905435,464720.000,9189,2,MX,1,100,-18
1760384598.945436,464760.000,9207,3,MX,1,100,-18
1760384598.985438,464800.000,9207,3,MX,1,100,-17
1760384599.025439,464840.000,9207,3,MX,1,100,-18
1760384599.065441,464880.000,9225,2,MX,1,100,-17
1760384599.105442,464920.000,9225,2,MX,1,100,-18
1760384599.145444,464960.000,9242,3,MX,1,100,-17
1760384599.185445,465000.000,9242,3,MX,1,100,-18
1760384599.225447,465040.000,9242,3,MX,1,100,-18
1760384599.265448,465080.000,9257,2,MX,1,100,-18
1760384599.305450,465120.000,9257,2,MX,1,100,-18
1760384599.345451,465160.000,9274,3,MX,1,100,-17
1760384599.385453,465200.000,9274,3,MX,1,100,-18
1760384599.425454,465240.000,9274,3,MX,1,100,-17
1760384599.465456,465280.000,9290,2,MX,1,100,-18
1760384599.505458,465320.000,9290,2,MX,1,100,-18
1760384599.545459,465360.000,9308,3,MX,1,100,-17
1760384599.585461,465400.000,9308,3,MX,1,100,-19
1760384599.625462,465440.000,9308,3,MX,1,100,-18
1760384599.665464,465480.000,9322,3,MX,1,100,-18
1760384599.705465,465520.000,9322,3,MX,1,100,-18
1760384599.745467,465560.000,9322,3,MX,1,100,-17
1760384599.785468,465600.000,9339,2,MX,1,100,-18
1760384599.825470,465640.000,9339,2,MX,1,100,-18
1760384599.865471,465680.000,9355,3,MX,1,100,-18
1760384599.905473,465720.000,9355,3,MX,1,100,-17
1760384599.945474,465760.000,9355,3,MX,1,100,-18
1760384599.985476,465800.000,9373,2,MX,1,100,-18
1760384600.025477,465840.000,9373,2,MX,1,100,-18
1760384600.065479,465880.000,9388,3,MX,1,100,-18
1760384600.105480,465920.000,9388,3,MX,1,100,-19
1760384600.145482,465960.000,9388,3,MX,1,100,-19
1760384600.185483,466000.000,9404,2,MX,1,100,-18
1760384600.225485,466040.000,9404,2,MX,1,100,-18
1760384600.265486,466080.000,9423,3,MX,1,100,-18
1760384600.305488,466120.000,9423,3,MX,1,100,-18
1760384600.345490,466160.000,9423,3,MX,1,100,-18
1760384600.385491,466200.000,9440,2,MX,1,100,-18
1760384600.425493,466240.000,9440,2,MX,1,100,-18
1760384600.465494,466280.000,9455,3,MX,1,100,-18
1760384600.505496,466320.000,9455,3,MX,1,100,-18
1760384600.545497,466360.000,9455,3,MX,1,100,-18
1760384600.585499,466400.000,9472,2,MX,1,100,-18
1760384600.625500,466440.000,9472,2,MX,1,100,-18
1760384600.665502,466480.000,9488,3,MX,1,100,-18
1760384600.705503,466520.000,9488,3,MX,1,100,-18
1760384600.745505,466560.000,9488,3,MX,1,100,-18
1760384600.785506,466600.000,9505,2,MX,1,100,-18
1760384600.825508,466640.000,9505,2,MX,1,100,-18
1760384600.865509,466680.000,9522,3,MX,1,100,-18
1760384600.905511,466720.000,9522,3,MX,1,100,-18
1760384600.945512,466760.000,9522,3,MX,1,100,-18
1760384600.985514,466800.000,9537,2,MX,1,100,-17
1760384601.025516,466840.000,9537,2,MX,1,100,-18
1760384601.065517,466880.000,9553,3,MX,1,100,-17
1760384601.105519,466920.000,9553,3,MX,1,100,-17
1760384601.145520,466960.000,9553,3,MX,1,100,-18
1760384601.185522,467000.000,9570,3,MX,1,100,-18
1760384601.225523,467040.000,9570,3,MX,1,100,-18
1760384601.265525,467080.000,9570,3,MX,1,100,-17
1760384601.305526,467120.000,9589,2,MX,1,100,-18
1760384601.345528,467160.000,9589,2,MX,1,100,-18
1760384601.385529,467200.000,9606,3,MX,1,100,-16
1760384601.425531,467240.000,9606,3,MX,1,100,-18
1760384601.465532,467280.000,9606,3,MX,1,100,-17
1760384601.505534,467320.000,9622,2,MX,1,100,-17
1760384601.545535,467360.000,9622,2,MX,1,100,-18
1760384601.581203,467395.667,9640,3,MX,1,100,-18
1760384601.616871,467431.333,9640,3,MX,1,100,-18
1760384601.652539,467467.000,9640,3,MX,1,100,-17
1760384601.692541,467507.000,9656,3,MX,1,100,-17
1760384601.732542,467547.000,9656,3,MX,1,100,-17
1760384601.772544,467587.000,9656,3,MX,1,100,-17
1760384601.812546,467627.000,9673,2,MX,1,100,-17
1760384601.852547,467667.000,9673,2,MX,1,100,-17
1760384601.892549,467707.000,9690,3,MX,1,100,-19
1760384601.932550,467747.000,9690,3,MX,1,100,-18
1760384601.972552,467787.000,9690,3,MX,1,100,-18
1760384602.012553,467827.000,9707,2,MX,1,100,-18
1760384602.052555,467867.000,9707,2,MX,1,100,-17
1760384602.092556,467907.000,9723,3,MX,1,100,-18
1760384602.132558,467947.000,9723,3,MX,1,100,-18
1760384602.172559,467987.000,9723,3,MX,1,100,-18
1760384602.212561,468027.000,9738,2,MX,1,100,-18
1760384602.252562,468067.000,9738,2,MX,1,100,-19
1760384602.292564,468107.000,9760,3,MX,1,100,-19
1760384602.332565,468147.000,9760,3,MX,1,100,-18
1760384602.372567,468187.000,9760,3,MX,1,100,-18
1760384602.412568,468227.000,9777,2,MX,1,100,-18
1760384602.452570,468267.000,9777,2,MX,1,100,-18
1760384602.492571,468307.000,9795,3,MX,1,100,-18
1760384602.532573,468347.000,9795,3,MX,1,100,-18
1760384602.572574,468387.000,9795,3,MX,1,100,-18
1760384602.612576,468427.000,9813,3,MX,1,100,-20
1760384602.652577,468467.000,9813,3,MX,1,100,-18
1760384602.692579,468507.000,9813,3,MX,1,100,-19
1760384602.732580,468547.000,9827,2,MX,1,100,-18
1760384602.772582,468587.000,9827,2,MX,1,100,-19
1760384602.812583,468627.000,9844,3,MX,1,100,-19
1760384602.852585,468667.000,9844,3,MX,1,100,-18
1760384602.892586,468707.000,9844,3,MX,1,100,-18
1760384602.932588,468747.000,9861,2,MX,1,100,-18
1760384602.972590,468787.000,9861,2,MX,1,100,-17
1760384603.012591,468827.000,9878,3,MX,1,100,-18
1760384603.052593,468867.000,9878,3,MX,1,100,-19
1760384603.092594,468907.000,9878,3,MX,1,100,-17
1760384603.132596,468947.000,9892,2,MX,1,100,-19
1760384603.172597,468987.000,9892,2,MX,1,100,-18
1760384603.212599,469027.000,9910,3,MX,1,100,-19
1760384603.252600,469067.000,9910,3,MX,1,100,-19
1760384603.292602,469107.000,9910,3,MX,1,100,-18
1760384603.332603,469147.000,9926,2,MX,1,100,-18
1760384603.372605,469187.000,9926,2,MX,1,100,-18
1760384603.412606,469227.000,9945,3,MX,1,100,-18
1760384603.452608,469267.000,9945,3,MX,1,100,-18
1760384603.492610,469307.000,9945,3,MX,1,100,-18
1760384603.532611,469347.000,9959,2,MX,1,100,-18
1760384603.572613,469387.000,9959,2,MX,1,100,-17
1760384603.612614,469427.000,9977,3,MX,1,100,-18
1760384603.652616,469467.000,9977,3,MX,1,100,-18
1760384603.692617,469507.000,9977,3,MX,1,100,-18
1760384603.732619,469547.000,9993,3,MX,1,100,-18
1760384603.772620,469587.000,9993,3,MX,1,100,-18
1760384603.812622,469627.000,9993,3,MX,1,100,-18
1760384603.852623,469667.000,10010,2,MX,1,100,-18
1760384603.892625,469707.000,10010,2,MX,1,100,-18
1760384603.932626,469747.000,10027,3,MX,1,100,-17
1760384603.972628,469787.000,10027,3,MX,1,100,-18
1760384604.012629,469827.000,10027,3,MX,1,100,-18
1760384604.052631,469867.000,10044,2,MX,1,100,-18
1760384604.092632,469907.000,10044,2,MX,1,100,-17
1760384604.132634,469947.000,10060,3,MX,1,100,-18
1760384604.172635,469987.000,10060,3,MX,1,100,-18
1760384604.212637,470027.000,10060,3,MX,1,100,-18
1760384604.252638,470067.000,10078,2,MX,1,100,-18
1760384604.292640,470107.000,10078,2,MX,1,100,-17
1760384604.332308,470146.667,10093,3,MX,1,100,-18
1760384604.371976,470186.333,10093,3,MX,1,100,-17
1760384604.411644,470226.000,10093,3,MX,1,100,-18
1760384604.451646,470266.000,10109,2,MX,1,100,-18
1760384604.491647,470306.000,10109,2,MX,1,100,-17
1760384604.531649,470346.000,10125,3,MX,1,100,-18
1760384604.571651,470386.000,10125,3,MX,1,100,-18
1760384604.611652,470426.000,10125,3,MX,1,100,-18
1760384604.651654,470466.000,10143,2,MX,1,100,-19
1760384604.691655,470506.000,10143,2,MX,1,100,-19
1760384604.731657,470546.000,10159,3,MX,1,100,-17
1760384604.771658,470586.000,10159,3,MX,1,100,-18
1760384604.811660,470626.000,10159,3,MX,1,100,-17
1760384604.851661,470666.000,10174,2,MX,1,100,-18
1760384604.891663,470706.000,10174,2,MX,1,100,-18
1760384604.931664,470746.000,10191,3,MX,1,100,-18
1760384604.971666,470786.000,10191,3,MX,1,100,-18
1760384605.011667,470826.000,10191,3,MX,1,100,-18
1760384605.051669,470866.000,10208,3,MX,1,100,-18
1760384605.091670,470906.000,10208,3,MX,1,100,-18
1760384605.131672,470946.000,10208,3,MX,1,100,-19
1760384605.171673,470986.000,10224,2,MX,1,100,-18
1760384605.211675,471026.000,10224,2,MX,1,100,-18
1760384605.247343,471061.667,10240,3,MX,1,100,-18
1760384605.283011,471097.333,10240,3,MX,1,100,-17
1760384605.318679,471133.000,10240,3,MX,1,100,-19
1760384605.358680,471173.000,10256,3,MX,1,100,-18
1760384605.398682,471213.000,10256,3,MX,1,100,-18
1760384605.438684,471253.000,10256,3,MX,1,100,-20
1760384605.478685,471293.000,10273,2,MX,1,100,-17
1760384605.518687,471333.000,10273,2,MX,1,100,-17
1760384605.558688,471373.000,10290,3,MX,1,100,-17
1760384605.598690,471413.000,10290,3,MX,1,100,-18
1760384605.638691,471453.000,10290,3,MX,1,100,-18
1760384605.678693,471493.000,10307,2,MX,1,100,-17
1760384605.718694,471533.000,10307,2,MX,1,100,-18
1760384605.758696,471573.000,10323,3,MX,1,100,-17
1760384605.798697,471613.000,10323,3,MX,1,100,-17
1760384605.838699,471653.000,10323,3,MX,1,100,-17
1760384605.878700,471693.000,10340,2,MX,1,100,-18
1760384605.918702,471733.000,10340,2,MX,1,100,-17
1760384605.958703,471773.000,10357,3,MX,1,100,-17
1760384605.998705,471813.000,10357,3,MX,1,100,-17
1760384606.038707,471853.000,10357,3,MX,1,100,-18
1760384606.078708,471893.000,10372,2,MX,1,100,-18
1760384606.118710,471933.000,10372,2,MX,1,100,-18
1760384606.158711,471973.000,10388,3,MX,1,100,-17
1760384606.198713,472013.000,10388,3,MX,1,100,-18
1760384606.238714,472053.000,10388,3,MX,1,100,-17
1760384606.278716,472093.000,10408,2,MX,1,100,-18
1760384606.318717,472133.000,10408,2,MX,1,100,-18
1760384606.358719,472173.000,10426,3,MX,1,100,-18
1760384606.398720,472213.000,10426,3,MX,1,100,-17
1760384606.438722,472253.000,10426,3,MX,1,100,-18
1760384606.478723,472293.000,10442,2,MX,1,100,-18
1760384606.518725,472333.000,10442,2,MX,1,100,-18
1760384606.558726,472373.000,10458,3,MX,1,100,-18
1760384606.598728,472413.000,10458,3,MX,1,100,-18
1760384606.638729,472453.000,10458,3,MX,1,100,-18
1760384606.678731,472493.000,10475,2,MX,1,100,-18
1760384606.718732,472533.000,10475,2,MX,1,100,-19
1760384606.758734,472573.000,10491,3,MX,1,100,-18
1760384606.798735,472613.000,10491,3,MX,1,100,-18
1760384606.838737,472653.000,10491,3,MX,1,100,-18
1760384606.878738,472693.000,10511,3,MX,1,100,-17
1760384606.918740,472733.000,10511,3,MX,1,100,-19
1760384606.958741,472773.000,10511,3,MX,1,100,-19
1760384606.998743,472813.000,10525,2,MX,1,100,-19
1760384607.038744,472853.000,10525,2,MX,1,100,-18
1760384607.078746,472893.000,10542,3,MX,1,100,-18
1760384607.118747,472933.000,10542,3,MX,1,100,-18
1760384607.158749,472973.000,10542,3,MX,1,100,-18
1760384607.198751,473013.000,10558,2,MX,1,100,-18
1760384607.238752,473053.000,10558,2,MX,1,100,-18
1760384607.278754,473093.000,10576,3,MX,1,100,-18
1760384607.318755,473133.000,10576,3,MX,1,100,-18
1760384607.358757,473173.000,10576,3,MX,1,100,-18
1760384607.398758,473213.000,10596,3,MX,1,100,-18
1760384607.438760,473253.000,10596,3,MX,1,100,-18
1760384607.478761,473293.000,10596,3,MX,1,100,-17
1760384607.518763,473333.000,10612,2,MX,1,100,-18
1760384607.558764,473373.000,10612,2,MX,1,100,-18
1760384607.598766,473413.000,10629,3,MX,1,100,-18
1760384607.638767,473453.000,10629,3,MX,1,100,-18
1760384607.678769,473493.000,10629,3,MX,1,100,-18
1760384607.718771,473533.000,10646,2,MX,1,100,-18
1760384607.758772,473573.000,10646,2,MX,1,100,-17
1760384607.798774,473613.000,10662,3,MX,1,100,-17
1760384607.838775,473653.000,10662,3,MX,1,100,-19
1760384607.878777,473693.000,10662,3,MX,1,100,-18
1760384607.918778,473733.000,10680,2,MX,1,100,-18
1760384607.958780,473773.000,10680,2,MX,1,100,-18
1760384607.998781,473813.000,10696,3,MX,1,100,-18
1760384608.038783,473853.000,10696,3,MX,1,100,-17
1760384608.078784,473893.000,10696,3,MX,1,100,-17
1760384608.118786,473933.000,10713,3,MX,1,100,-18
1760384608.158787,473973.000,10713,3,MX,1,100,-17
1760384608.198789,474013.000,10713,3,MX,1,100,-18
1760384608.238290,474052.500,10730,2,MX,1,100,-17
1760384608.277792,474092.000,10730,2,MX,1,100,-17
1760384608.318127,474132.333,10745,3,MX,1,100,-18
1760384608.358461,474172.667,10745,3,MX,1,100,-17
1760384608.398796,474213.000,10745,3,MX,1,100,-18
1760384608.438798,474253.000,10761,2,MX,1,100,-18
1760384608.478799,474293.000,10761,2,MX,1,100,-18
1760384608.518801,474333.000,10778,3,MX,1,100,-18
1760384608.558802,474373.000,10778,3,MX,1,100,-18
1760384608.598804,474413.000,10778,3,MX,1,100,-18
1760384608.634472,474448.667,10797,3,MX,1,100,-18
1760384608.670140,474484.333,10797,3,MX,1,100,-17
1760384608.705808,474520.000,10797,3,MX,1,100,-17
1760384608.745810,474560.000,10812,2,MX,1,100,-18
1760384608.785811,474600.000,10812,2,MX,1,100,-18
1760384608.825813,474640.000,10828,3,MX,1,100,-18
1760384608.865814,474680.000,10828,3,MX,1,100,-19
1760384608.905816,474720.000,10828,3,MX,1,100,-18
1760384608.945817,474760.000,10846,2,MX,1,100,-19
1760384608.985819,474800.000,10846,2,MX,1,100,-18
1760384609.025820,474840.000,10862,3,MX,1,100,-18
1760384609.065822,474880.000,10862,3,MX,1,100,-18
1760384609.105823,474920.000,10862,3,MX,1,100,-17
1760384609.145825,474960.000,10877,2,MX,1,100,-19
1760384609.185826,475000.000,10877,2,MX,1,100,-19
1760384609.225828,475040.000,10894,3,MX,1,100,-18
1760384609.265829,475080.000,10894,3,MX,1,100,-20
1760384609.305831,475120.000,10894,3,MX,1,100,-18
1760384609.345832,475160.000,10913,2,MX,1,100,-19
1760384609.385834,475200.000,10913,2,MX,1,100,-20
1760384609.425835,475240.000,10929,3,MX,1,100,-18
1760384609.465837,475280.000,10929,3,MX,1,100,-19
1760384609.505839,475320.000,10929,3,MX,1,100,-20
1760384609.545840,475360.000,10944,2,MX,1,100,-20
1760384609.585842,475400.000,10944,2,MX,1,100,-18
1760384609.625843,475440.000,10961,3,MX,1,100,-19
1760384609.665845,475480.000,10961,3,MX,1,100,-18
1760384609.705846,475520.000,10961,3,MX,1,100,-18
1760384609.745848,475560.000,10978,2,MX,1,100,-19
1760384609.785849,475600.000,10978,2,MX,1,100,-18
1760384609.825851,475640.000,10994,3,MX,1,100,-18
1760384609.865852,475680.000,10994,3,MX,1,100,-19
1760384609.905854,475720.000,10994,3,MX,1,100,-18
1760384609.945855,475760.000,11011,2,MX,1,100,-19
1760384609.985857,475800.000,11011,2,MX,1,100,-18
1760384610.025858,475840.000,11026,3,MX,1,100,-19
1760384610.065860,475880.000,11026,3,MX,1,100,-19
1760384610.105861,475920.000,11026,3,MX,1,100,-18
1760384610.145863,475960.000,11043,3,MX,1,100,-18
1760384610.185864,476000.000,11043,3,MX,1,100,-18
1760384610.225866,476040.000,11043,3,MX,1,100,-17
1760384610.265867,476080.000,11062,2,MX,1,100,-18
1760384610.305869,476120.000,11062,2,MX,1,100,-18
1760384610.345870,476160.000,11079,3,MX,1,100,-18
1760384610.385872,476200.000,11079,3,MX,1,100,-18
1760384610.425874,476240.000,11079,3,MX,1,100,-17
1760384610.465875,476280.000,11093,2,MX,1,100,-17
1760384610.505877,476320.000,11093,2,MX,1,100,-18
1760384610.545878,476360.000,11111,3,MX,1,100,-17
1760384610.585880,476400.000,11111,3,MX,1,100,-18
1760384610.625881,476440.000,11111,3,MX,1,100,-18
1760384610.665883,476480.000,11127,2,MX,1,100,-18
1760384610.705884,476520.000,11127,2,MX,1,100,-18
1760384610.745886,476560.000,11144,3,MX,1,100,-17
1760384610.785887,476600.000,11144,3,MX,1,100,-18
1760384610.825889,476640.000,11144,3,MX,1,100,-18
1760384610.865890,476680.000,11160,2,MX,1,100,-18
1760384610.905892,476720.000,11160,2,MX,1,100,-17
1760384610.945893,476760.000,11178,3,MX,1,100,-18
1760384610.985895,476800.000,11178,3,MX,1,100,-18
1760384611.025896,476840.000,11178,3,MX,1,100,-18
1760384611.065898,476880.000,11194,2,MX,1,100,-19
1760384611.105900,476920.000,11194,2,MX,1,100,-19
1760384611.145901,476960.000,11211,3,MX,1,100,-18
1760384611.185903,477000.000,11211,3,MX,1,100,-18
1760384611.225904,477040.000,11211,3,MX,1,100,-19
1760384611.265906,477080.000,11226,2,MX,1,100,-17
1760384611.305907,477120.000,11226,2,MX,1,100,-18
1760384611.345909,477160.000,11245,3,MX,1,100,-18
1760384611.385910,477200.000,11245,3,MX,1,100,-18
1760384611.425912,477240.000,11245,3,MX,1,100,-19
1760384611.465580,477279.667,11261,3,MX,1,100,-18
1760384611.505248,477319.333,11261,3,MX,1,100,-19
1760384611.544916,477359.000,11261,3,MX,1,100,-18
1760384611.584918,477399.000,11281,2,MX,1,100,-18
1760384611.624919,477439.000,11281,2,MX,1,100,-18
1760384611.664921,477479.000,11295,3,MX,1,100,-18
1760384611.704922,477519.000,11295,3,MX,1,100,-18
1760384611.744924,477559.000,11295,3,MX,1,100,-18
1760384611.784925,477599.000,11312,2,MX,1,100,-18
1760384611.824927,477639.000,11312,2,MX,1,100,-19
1760384611.864928,477679.000,11328,3,MX,1,100,-19
1760384611.904930,477719.000,11328,3,MX,1,100,-18
1760384611.944932,477759.000,11328,3,MX,1,100,-18
1760384611.984933,477799.000,11346,2,MX,1,100,-18
1760384612.024935,477839.000,11346,2,MX,1,100,-18
1760384612.064936,477879.000,11361,3,MX,1,100,-18
1760384612.104938,477919.000,11361,3,MX,1,100,-19
1760384612.144939,477959.000,11361,3,MX,1,100,-19
1760384612.184941,477999.000,11377,2,MX,1,100,-18
1760384612.224942,478039.000,11377,2,MX,1,100,-18
1760384612.260277,478074.333,11394,3,MX,1,100,-18
1760384612.295611,478109.667,11394,3,MX,1,100,-19
1760384612.330946,478145.000,11394,3,MX,1,100,-18
1760384612.370948,478185.000,11411,3,MX,1,100,-19
1760384612.410949,478225.000,11411,3,MX,1,100,-17
1760384612.450951,478265.000,11411,3,MX,1,100,-18
1760384612.490952,478305.000,11429,2,MX,1,100,-19
1760384612.530954,478345.000,11429,2,MX,1,100,-18
1760384612.570955,478385.000,11450,3,MX,1,100,-17
1760384612.610957,478425.000,11450,3,MX,1,100,-17
1760384612.650958,478465.000,11450,3,MX,1,100,-18
1760384612.690960,478505.000,11466,2,MX,1,100,-18
1760384612.730961,478545.000,11466,2,MX,1,100,-18
1760384612.770963,478585.000,11483,3,MX,1,100,-17
1760384612.810964,478625.000,11483,3,MX,1,100,-17
1760384612.850966,478665.000,11483,3,MX,1,100,-18
1760384612.890967,478705.000,11500,2,MX,1,100,-18
1760384612.930969,478745.000,11500,2,MX,1,100,-18
1760384612.970971,478785.000,11515,3,MX,1,100,-18
1760384613.010972,478825.000,11515,3,MX,1,100,-17
