LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1760385229.110773,1094924.000,47609,2,GZ,1,100,-208.374
1760385229.150771,1094964.000,47609,2,GZ,1,100,-177.155
1760385229.190770,1095004.000,47624,3,GZ,1,100,-141.083
1760385229.230769,1095044.000,47624,3,GZ,1,100,-81.421
1760385229.270767,1095084.000,47624,3,GZ,1,100,-24.353
1760385229.310766,1095124.000,47641,2,GZ,1,100,12.756
1760385229.350765,1095164.000,47641,2,GZ,1,100,46.112
1760385229.390763,1095204.000,47659,3,GZ,1,100,88.562
1760385229.430762,1095244.000,47659,3,GZ,1,100,71.198
1760385229.470760,1095284.000,47659,3,GZ,1,100,148.224
1760385229.510759,1095324.000,47679,2,GZ,1,100,184.662
1760385229.550758,1095364.000,47679,2,GZ,1,100,103.607
1760385229.590756,1095404.000,47695,3,GZ,1,100,74.524
1760385229.630755,1095444.000,47695,3,GZ,1,100,80.444
1760385229.670753,1095484.000,47695,3,GZ,1,100,65.918
1760385229.710752,1095524.000,47712,2,GZ,1,100,29.663
1760385229.750751,1095564.000,47712,2,GZ,1,100,-19.867
1760385229.790749,1095604.000,47728,3,GZ,1,100,-63.904
1760385229.830748,1095644.000,47728,3,GZ,1,100,-109.161
1760385229.870747,1095684.000,47728,3,GZ,1,100,-166.504
1760385229.910745,1095724.000,47748,3,GZ,1,100,-177.551
1760385229.950744,1095764.000,47748,3,GZ,1,100,-167.511
1760385229.990742,1095804.000,47748,3,GZ,1,100,-138.855
1760385230.030741,1095844.000,47763,2,GZ,1,100,-101.685
1760385230.070740,1095884.000,47763,2,GZ,1,100,-68.207
1760385230.110738,1095924.000,47779,3,GZ,1,100,-16.907
1760385230.150737,1095964.000,47779,3,GZ,1,100,-3.326
1760385230.190736,1096004.000,47779,3,GZ,1,100,37.781
1760385230.230734,1096044.000,47798,2,GZ,1,100,79.224
1760385230.270733,1096084.000,47798,2,GZ,1,100,114.075
1760385230.310731,1096124.000,47815,3,GZ,1,100,205.597
