LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1760386111.805474,1977621.000,63550,1,SF,1,100,52.5451
1760386112.139469,1977955.000,63601,1,SF,1,100,51.9372
1760386112.539463,1978355.000,63668,1,SF,1,100,51.3364
1760386112.872458,1978688.000,63718,1,SF,1,100,50.7426
1760386113.139454,1978955.000,63769,1,SF,1,100,50.1556
1760386113.472450,1979288.000,63817,1,SF,1,100,49.5754
1760386113.872444,1979688.000,63888,1,SF,1,100,51.0841
1760386114.139440,1979955.000,63939,1,SF,1,100,52.5754
1760386114.472435,1980288.000,63989,1,SF,1,100,51.9672
1760386114.872429,1980688.000,64057,1,SF,1,100,51.3661
1760386115.205425,1981021.000,64109,1,SF,1,100,52.8541
1760386115.472421,1981288.000,64161,1,SF,1,100,54.3250
1760386115.805416,1981621.000,64212,1,SF,1,100,53.6965
1760386116.205410,1982021.000,64283,1,SF,1,100,55.1576
1760386116.538405,1982354.000,64338,1,SF,1,100,54.5195
1760386116.805401,1982621.000,64389,1,SF,1,100,53.8889
1760386117.138397,1982954.000,64438,1,SF,1,100,53.2655
1760386117.472392,1983288.000,64490,1,SF,1,100,52.6493
1760386117.871386,1983687.000,64557,1,SF,1,100,52.0402
1760386118.138382,1983954.000,64607,1,SF,1,100,51.4382
1760386118.471377,1984287.000,64656,1,SF,1,100,50.8432
1760386118.871371,1984687.000,64723,1,SF,1,100,50.2550
1760386119.138367,1984954.000,64775,1,SF,1,100,49.6737
1760386119.471363,1985287.000,64826,1,SF,1,100,49.0990
1760386119.805358,1985621.000,64876,1,SF,1,100,48.5311
1760386120.205352,1986021.000,64945,1,SF,1,100,50.0519
1760386120.471348,1986287.000,64998,1,SF,1,100,49.4729
1760386120.805343,1986621.000,65046,1,SF,1,100,48.9006
1760386121.204338,1987020.000,65115,1,SF,1,100,48.3349
1760386121.471334,1987287.000,65157,1,SF,1,100,47.7758
1760386121.871328,1987687.000,65224,1,SF,1,100,47.2231
1760386122.138324,1987954.000,65274,1,SF,1,100,46.6768
1760386122.471319,1988287.000,65325,1,SF,1,100,48.2191
1760386122.871314,1988687.000,65393,1,SF,1,100,47.6613
1760386123.138309,1988954.000,65444,1,SF,1,100,47.1100
1760386123.471305,1989287.000,65495,1,SF,1,100,46.5650
1760386123.804300,1989620.000,7,1,SF,1,100,46.0263
1760386124.204294,1990020.000,74,1,SF,1,100,45.4939
1760386124.471290,1990287.000,127,1,SF,1,100,44.9676
1760386124.804286,1990620.000,177,1,SF,1,100,44.4474
1760386125.204280,1991020.000,244,1,SF,1,100,43.9333
1760386125.471276,1991287.000,295,1,SF,1,100,43.4250
1760386125.804271,1991620.000,347,1,SF,1,100,42.9227
1760386126.137266,1991953.000,396,1,SF,1,100,42.4262
1760386126.537260,1992353.000,470,1,SF,1,100,41.9354
1760386126.804256,1992620.000,520,1,SF,1,100,41.4503
1760386127.137252,1992953.000,571,1,SF,1,100,40.9708
1760386127.537246,1993353.000,639,1,SF,1,100,40.4968
1760386127.804242,1993620.000,690,1,SF,1,100,40.0283
1760386128.137237,1993953.000,739,1,SF,1,100,39.5653
1760386128.470232,1994286.000,789,1,SF,1,100,39.1076
1760386128.870227,1994686.000,856,1,SF,1,100,38.6552
1760386129.137223,1994953.000,909,1,SF,1,100,38.2080
1760386129.470218,1995286.000,959,1,SF,1,100,37.7660
1760386129.870212,1995686.000,1026,1,SF,1,100,37.3291
1760386130.137208,1995953.000,1075,1,SF,1,100,36.8973
1760386130.470203,1996286.000,1127,1,SF,1,100,36.4705
1760386130.804199,1996620.000,1178,1,SF,1,100,36.0486
1760386131.204193,1997020.000,1247,1,SF,1,100,35.6316
1760386131.470189,1997286.000,1297,1,SF,1,100,35.2194
1760386131.803184,1997619.000,1353,1,SF,1,100,34.8120
1760386132.203178,1998019.000,1421,1,SF,1,100,34.4093
1760386132.537174,1998353.000,1470,1,SF,1,100,34.0112
1760386132.803170,1998619.000,1521,1,SF,1,100,33.6178
1760386133.137165,1998953.000,1571,1,SF,1,100,33.2289
1760386133.537159,1999353.000,1638,1,SF,1,100,32.8445
1760386133.803155,1999619.000,1691,1,SF,1,100,32.4645
1760386134.137150,1999953.000,1739,1,SF,1,100,32.0890
1760386134.470145,2000286.000,1790,1,SF,1,100,31.7178
1760386134.870140,2000686.000,1857,1,SF,1,100,31.3509
1760386135.136136,2000952.000,1909,1,SF,1,100,30.9882
1760386135.470131,2001286.000,1960,1,SF,1,100,30.6297
1760386135.870125,2001686.000,2027,1,SF,1,100,30.2754
1760386136.136122,2001952.000,2075,1,SF,1,100,29.9252
1760386136.470117,2002286.000,2129,1,SF,1,100,29.5790
1760386136.803112,2002619.000,2185,1,SF,1,100,29.2368
1760386137.203106,2003019.000,2252,1,SF,1,100,28.8986
1760386137.470102,2003286.000,2303,1,SF,1,100,28.5643
1760386137.803097,2003619.000,2354,1,SF,1,100,28.2339
1760386138.136092,2003952.000,2404,1,SF,1,100,27.9073
1760386138.536087,2004352.000,2471,1,SF,1,100,27.5844
1760386138.803083,2004619.000,2521,1,SF,1,100,27.2653
1760386139.136078,2004952.000,2572,1,SF,1,100,26.9499
1760386139.536072,2005352.000,2639,1,SF,1,100,26.6382
1760386139.803068,2005619.000,2691,1,SF,1,100,26.3300
1760386140.136064,2005952.000,2740,1,SF,1,100,26.0254
1760386140.469059,2006285.000,2790,1,SF,1,100,25.7244
1760386140.869053,2006685.000,2857,1,SF,1,100,25.4268
1760386141.136049,2006952.000,2910,1,SF,1,100,25.1326
1760386141.469044,2007285.000,2960,1,SF,1,100,24.8419
1760386141.869038,2007685.000,3032,1,SF,1,100,24.5545
1760386142.136034,2007952.000,3081,1,SF,1,100,24.2705
1760386142.469030,2008285.000,3132,1,SF,1,100,23.9897
1760386142.802025,2008618.000,3184,1,SF,1,100,23.7122
1760386143.202019,2009018.000,3251,1,SF,1,100,23.4379
1760386143.469015,2009285.000,3301,1,SF,1,100,23.1668
1760386143.802010,2009618.000,3352,1,SF,1,100,22.8988
1760386144.202005,2010018.000,3417,1,SF,1,100,22.6339
1760386144.469001,2010285.000,3469,1,SF,1,100,22.3721
1760386144.801996,2010618.000,3520,1,SF,1,100,22.1133
1760386145.134991,2010951.000,3570,1,SF,1,100,21.8574
1760386145.534985,2011351.000,3637,1,SF,1,100,21.6046
1760386145.801981,2011618.000,3688,1,SF,1,100,21.3547
1760386146.134977,2011951.000,3738,1,SF,1,100,21.1076
1760386146.534971,2012351.000,3807,1,SF,1,100,20.8635
1760386146.801967,2012618.000,3858,1,SF,1,100,20.6221
1760386147.134962,2012951.000,3914,1,SF,1,100,20.3836
1760386147.468957,2013285.000,3966,1,SF,1,100,20.1478
1760386147.867952,2013684.000,4033,1,SF,1,100,19.9147
1760386148.134948,2013951.000,4081,1,SF,1,100,19.6843
1760386148.467943,2014284.000,4132,1,SF,1,100,19.4566
1760386148.867937,2014684.000,4199,1,SF,1,100,19.2315
1760386149.134933,2014951.000,4251,1,SF,1,100,19.0091
1760386149.467928,2015284.000,4302,1,SF,1,100,18.7892
1760386149.801924,2015618.000,4350,1,SF,1,100,18.5718
