LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1760385212.860334,1078673.000,44862,1,GY,1,100,198.151
1760385212.900332,1078713.000,44881,2,GY,1,100,203.369
1760385212.940331,1078753.000,44881,2,GY,1,100,149.200
1760385212.980330,1078793.000,44898,3,GY,1,100,134.033
1760385213.020328,1078833.000,44898,3,GY,1,100,126.007
1760385213.060327,1078873.000,44898,3,GY,1,100,132.202
1760385213.100325,1078913.000,44914,2,GY,1,100,123.718
1760385213.140324,1078953.000,44914,2,GY,1,100,15.472
1760385213.180323,1078993.000,44930,3,GY,1,100,-134.003
1760385213.220321,1079033.000,44930,3,GY,1,100,-156.006
1760385213.260320,1079073.000,44930,3,GY,1,100,-145.813
1760385213.300318,1079113.000,44946,3,GY,1,100,-202.484
1760385213.340317,1079153.000,44946,3,GY,1,100,-213.562
1760385213.380316,1079193.000,44946,3,GY,1,100,-141.357
1760385213.420314,1079233.000,44963,2,GY,1,100,-175.140
1760385213.460313,1079273.000,44963,2,GY,1,100,-187.408
1760385213.499978,1079312.667,44982,3,GY,1,100,-82.977
1760385213.539644,1079352.333,44982,3,GY,1,100,-12.390
1760385213.579309,1079392.000,44982,3,GY,1,100,30.823
1760385213.619308,1079432.000,44997,2,GY,1,100,135.834
1760385213.659306,1079472.000,44997,2,GY,1,100,228.546
1760385213.699305,1079512.000,45015,3,GY,1,100,249.695
1760385213.739303,1079552.000,45015,3,GY,1,100,183.441
1760385213.779302,1079592.000,45015,3,GY,1,100,152.924
1760385213.819300,1079632.000,45032,2,GY,1,100,123.535
1760385213.859299,1079672.000,45032,2,GY,1,100,107.758
1760385213.899298,1079712.000,45049,3,GY,1,100,113.861
1760385213.939296,1079752.000,45049,3,GY,1,100,62.531
1760385213.979295,1079792.000,45049,3,GY,1,100,-73.212
1760385214.019294,1079832.000,45064,2,GY,1,100,-167.328
1760385214.059292,1079872.000,45064,2,GY,1,100,-160.492
1760385214.099291,1079912.000,45082,3,GY,1,100,-185.791
1760385214.139289,1079952.000,45082,3,GY,1,100,-153.748
1760385214.179288,1079992.000,45082,3,GY,1,100,-107.544
1760385214.214953,1080027.667,45100,3,GY,1,100,-161.835
1760385214.250619,1080063.333,45100,3,GY,1,100,-136.749
1760385214.286284,1080099.000,45100,3,GY,1,100,-49.316
1760385214.326283,1080139.000,45118,2,GY,1,100,-10.956
1760385214.366282,1080179.000,45118,2,GY,1,100,26.337
1760385214.406280,1080219.000,45136,3,GY,1,100,103.424
1760385214.446279,1080259.000,45136,3,GY,1,100,199.738
1760385214.486278,1080299.000,45136,3,GY,1,100,255.707
1760385214.526276,1080339.000,45152,2,GY,1,100,174.408
1760385214.566275,1080379.000,45152,2,GY,1,100,122.528
1760385214.606273,1080419.000,45169,3,GY,1,100,121.399
1760385214.646272,1080459.000,45169,3,GY,1,100,111.938
1760385214.686271,1080499.000,45169,3,GY,1,100,117.584
1760385214.726269,1080539.000,45185,2,GY,1,100,98.022
1760385214.766268,1080579.000,45185,2,GY,1,100,-34.851
1760385214.806267,1080619.000,45205,3,GY,1,100,-140.045
1760385214.846265,1080659.000,45205,3,GY,1,100,-154.297
1760385214.886264,1080699.000,45205,3,GY,1,100,-202.942
1760385214.926262,1080739.000,45219,2,GY,1,100,-193.756
1760385214.966261,1080779.000,45219,2,GY,1,100,-101.166
1760385215.006259,1080819.000,45236,3,GY,1,100,-138.000
1760385215.046258,1080859.000,45236,3,GY,1,100,-223.511
1760385215.086257,1080899.000,45236,3,GY,1,100,-140.228
1760385215.126256,1080939.000,45254,3,GY,1,100,-25.421
1760385215.166254,1080979.000,45254,3,GY,1,100,13.641
1760385215.206253,1081019.000,45254,3,GY,1,100,45.654
1760385215.245751,1081058.500,45274,2,GY,1,100,120.911
1760385215.285250,1081098.000,45274,2,GY,1,100,232.513
1760385215.325248,1081138.000,45288,3,GY,1,100,242.981
1760385215.365247,1081178.000,45288,3,GY,1,100,190.277
1760385215.405246,1081218.000,45288,3,GY,1,100,140.930
1760385215.445244,1081258.000,45305,2,GY,1,100,86.273
1760385215.485243,1081298.000,45305,2,GY,1,100,104.645
1760385215.525242,1081338.000,45322,3,GY,1,100,127.411
1760385215.565240,1081378.000,45322,3,GY,1,100,54.138
1760385215.605239,1081418.000,45322,3,GY,1,100,-93.689
1760385215.645237,1081458.000,45341,2,GY,1,100,-159.607
1760385215.685236,1081498.000,45341,2,GY,1,100,-181.885
1760385215.725235,1081538.000,45355,3,GY,1,100,-173.462
1760385215.765233,1081578.000,45355,3,GY,1,100,-126.831
1760385215.805232,1081618.000,45355,3,GY,1,100,-140.900
1760385215.845731,1081658.500,45375,2,GY,1,100,-190.704
1760385215.886229,1081699.000,45375,2,GY,1,100,-132.721
1760385215.926028,1081738.800,45399,5,GY,1,100,-63.629
