LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1760385418.350652,1284165.000,13863,1,TH,1,100,31.054
1760385418.484652,1284299.000,13882,1,TH,1,100,31.093
1760385418.617651,1284432.000,13914,1,TH,1,100,31.093
1760385418.750651,1284565.000,13930,1,TH,1,100,31.078
1760385418.884651,1284699.000,13948,1,TH,1,100,31.078
1760385419.017650,1284832.000,13981,1,TH,1,100,31.061
1760385419.150650,1284965.000,13999,1,TH,1,100,31.061
1760385419.284649,1285099.000,14017,1,TH,1,100,31.093
1760385419.417649,1285232.000,14048,1,TH,1,100,31.093
1760385419.550648,1285365.000,14065,1,TH,1,100,31.122
1760385419.684648,1285499.000,14082,1,TH,1,100,31.122
1760385419.817648,1285632.000,14116,1,TH,1,100,31.010
1760385419.950647,1285765.000,14132,1,TH,1,100,31.010
1760385420.084647,1285899.000,14149,1,TH,1,100,31.090
1760385420.217646,1286032.000,14168,1,TH,1,100,31.090
1760385420.350646,1286165.000,14201,1,TH,1,100,31.088
1760385420.484646,1286299.000,14218,1,TH,1,100,31.088
1760385420.617645,1286432.000,14237,1,TH,1,100,31.012
1760385420.750645,1286565.000,14275,1,TH,1,100,31.012
1760385420.884644,1286699.000,14293,1,TH,1,100,31.095
1760385421.017644,1286832.000,14309,1,TH,1,100,31.095
1760385421.150643,1286965.000,14343,1,TH,1,100,31.105
1760385421.284643,1287099.000,14362,1,TH,1,100,31.112
1760385421.417643,1287232.000,14378,1,TH,1,100,31.097
1760385421.550642,1287365.000,14410,1,TH,1,100,31.090
1760385421.684642,1287499.000,14427,1,TH,1,100,31.146
1760385421.817641,1287632.000,14445,1,TH,1,100,31.146
1760385421.950641,1287765.000,14467,1,TH,1,100,31.066
1760385422.083641,1287898.000,14498,1,TH,1,100,31.066
1760385422.217640,1288032.000,14515,1,TH,1,100,31.092
1760385422.350640,1288165.000,14534,1,TH,1,100,31.099
1760385422.483639,1288298.000,14568,1,TH,1,100,31.148
1760385422.617639,1288432.000,14586,1,TH,1,100,31.148
1760385422.750638,1288565.000,14603,1,TH,1,100,31.112
1760385422.883638,1288698.000,14637,1,TH,1,100,31.112
1760385423.017637,1288832.000,14653,1,TH,1,100,31.070
1760385423.150637,1288965.000,14672,1,TH,1,100,31.070
1760385423.283637,1289098.000,14706,1,TH,1,100,31.073
1760385423.417636,1289232.000,14722,1,TH,1,100,31.073
1760385423.550636,1289365.000,14740,1,TH,1,100,31.053
1760385423.683635,1289498.000,14775,1,TH,1,100,31.053
1760385423.817635,1289632.000,14791,1,TH,1,100,31.048
1760385423.950634,1289765.000,14809,1,TH,1,100,31.048
1760385424.083634,1289898.000,14840,1,TH,1,100,31.134
1760385424.217634,1290032.000,14857,1,TH,1,100,31.134
1760385424.350633,1290165.000,14876,1,TH,1,100,31.151
1760385424.483633,1290298.000,14894,1,TH,1,100,31.151
1760385424.616632,1290431.000,14926,1,TH,1,100,31.175
1760385424.750632,1290565.000,14945,1,TH,1,100,31.175
1760385424.883632,1290698.000,14964,1,TH,1,100,31.031
1760385425.016631,1290831.000,14995,1,TH,1,100,31.031
1760385425.150631,1290965.000,15012,1,TH,1,100,31.016
1760385425.283630,1291098.000,15031,1,TH,1,100,31.024
1760385425.416630,1291231.000,15064,1,TH,1,100,31.136
1760385425.550630,1291365.000,15082,1,TH,1,100,31.136
1760385425.683629,1291498.000,15098,1,TH,1,100,31.072
1760385425.816629,1291631.000,15137,1,TH,1,100,31.072
1760385425.950628,1291765.000,15154,1,TH,1,100,31.112
1760385426.083628,1291898.000,15170,1,TH,1,100,31.111
1760385426.216627,1292031.000,15208,1,TH,1,100,31.216
1760385426.350627,1292165.000,15225,1,TH,1,100,31.216
1760385426.483627,1292298.000,15241,1,TH,1,100,31.080
1760385426.616626,1292431.000,15261,1,TH,1,100,31.080
1760385426.750626,1292565.000,15294,1,TH,1,100,31.124
1760385426.883625,1292698.000,15311,1,TH,1,100,31.124
1760385427.016625,1292831.000,15330,1,TH,1,100,31.111
1760385427.150625,1292965.000,15362,1,TH,1,100,31.111
1760385427.283624,1293098.000,15378,1,TH,1,100,31.107
1760385427.416624,1293231.000,15397,1,TH,1,100,31.107
1760385427.550623,1293365.000,15431,1,TH,1,100,31.104
1760385427.683623,1293498.000,15447,1,TH,1,100,31.104
1760385427.816622,1293631.000,15464,1,TH,1,100,31.192
1760385427.950622,1293765.000,15500,1,TH,1,100,31.192
1760385428.083622,1293898.000,15516,1,TH,1,100,31.016
1760385428.216621,1294031.000,15536,1,TH,1,100,31.016
1760385428.350621,1294165.000,15567,1,TH,1,100,31.119
1760385428.483620,1294298.000,15586,1,TH,1,100,31.119
1760385428.616620,1294431.000,15603,1,TH,1,100,31.070
1760385428.749619,1294564.000,15621,1,TH,1,100,31.077
1760385428.883619,1294698.000,15653,1,TH,1,100,31.016
1760385429.016618,1294831.000,15670,1,TH,1,100,31.016
1760385429.149618,1294964.000,15688,1,TH,1,100,31.116
1760385429.283618,1295098.000,15720,1,TH,1,100,31.116
1760385429.416617,1295231.000,15737,1,TH,1,100,31.055
1760385429.549617,1295364.000,15754,1,TH,1,100,31.055
1760385429.683616,1295498.000,15785,1,TH,1,100,31.116
1760385429.816616,1295631.000,15804,1,TH,1,100,31.116
1760385429.949615,1295764.000,15821,1,TH,1,100,31.060
1760385430.083615,1295898.000,15852,1,TH,1,100,31.060
1760385430.216615,1296031.000,15870,1,TH,1,100,31.109
1760385430.349614,1296164.000,15886,1,TH,1,100,31.109
1760385430.483614,1296298.000,15920,1,TH,1,100,31.167
1760385430.616613,1296431.000,15937,1,TH,1,100,31.167
1760385430.749613,1296564.000,15953,1,TH,1,100,31.118
1760385430.883613,1296698.000,15976,1,TH,1,100,31.118
1760385431.016612,1296831.000,15992,1,TH,1,100,31.172
1760385431.149612,1296964.000,16028,1,TH,1,100,31.172
1760385431.282611,1297097.000,16047,1,TH,1,100,31.182
1760385431.416611,1297231.000,16063,1,TH,1,100,31.182
1760385431.549611,1297364.000,16095,1,TH,1,100,31.167
1760385431.682610,1297497.000,16112,1,TH,1,100,31.167
1760385431.816610,1297631.000,16128,1,TH,1,100,31.092
1760385431.949609,1297764.000,16162,1,TH,1,100,31.092
1760385432.082609,1297897.000,16179,1,TH,1,100,31.089
1760385432.216608,1298031.000,16198,1,TH,1,100,31.096
1760385432.349608,1298164.000,16229,1,TH,1,100,31.113
1760385432.482608,1298297.000,16248,1,TH,1,100,31.113
1760385432.616607,1298431.000,16265,1,TH,1,100,31.118
1760385432.749607,1298564.000,16298,1,TH,1,100,31.118
1760385432.882606,1298697.000,16316,1,TH,1,100,31.206
1760385433.016606,1298831.000,16334,1,TH,1,100,31.206
1760385433.149606,1298964.000,16351,1,TH,1,100,31.099
1760385433.282605,1299097.000,16385,1,TH,1,100,31.099
1760385433.416605,1299231.000,16401,1,TH,1,100,31.150
1760385433.549604,1299364.000,16421,1,TH,1,100,31.150
1760385433.682604,1299497.000,16456,1,TH,1,100,31.138
1760385433.816603,1299631.000,16472,1,TH,1,100,31.138
1760385433.949603,1299764.000,16490,1,TH,1,100,31.194
1760385434.082603,1299897.000,16523,1,TH,1,100,31.194
1760385434.216602,1300031.000,16542,1,TH,1,100,31.182
1760385434.349602,1300164.000,16559,1,TH,1,100,31.182
1760385434.482601,1300297.000,16593,1,TH,1,100,31.111
1760385434.616601,1300431.000,16609,1,TH,1,100,31.111
1760385434.749600,1300564.000,16628,1,TH,1,100,31.177
1760385434.882600,1300697.000,16662,1,TH,1,100,31.177
1760385435.015599,1300830.000,16678,1,TH,1,100,31.199
1760385435.149599,1300964.000,16695,1,TH,1,100,31.198
1760385435.282599,1301097.000,16712,1,TH,1,100,31.099
1760385435.415598,1301230.000,16743,1,TH,1,100,31.099
1760385435.549598,1301364.000,16761,1,TH,1,100,31.113
1760385435.682597,1301497.000,16779,1,TH,1,100,31.113
1760385435.815597,1301630.000,16811,1,TH,1,100,31.140
1760385435.949597,1301764.000,16833,1,TH,1,100,31.140
1760385436.082596,1301897.000,16851,1,TH,1,100,31.137
1760385436.215596,1302030.000,16869,1,TH,1,100,31.145
1760385436.349595,1302164.000,16902,1,TH,1,100,31.191
1760385436.482595,1302297.000,16918,1,TH,1,100,31.191
1760385436.615594,1302430.000,16938,1,TH,1,100,31.142
1760385436.749594,1302564.000,16969,1,TH,1,100,31.142
1760385436.882594,1302697.000,16986,1,TH,1,100,31.130
1760385437.015593,1302830.000,17005,1,TH,1,100,31.130
1760385437.149593,1302964.000,17039,1,TH,1,100,31.123
1760385437.282592,1303097.000,17055,1,TH,1,100,31.123
1760385437.415592,1303230.000,17072,1,TH,1,100,31.174
1760385437.549592,1303364.000,17106,1,TH,1,100,31.174
1760385437.682591,1303497.000,17122,1,TH,1,100,31.227
1760385437.815591,1303630.000,17141,1,TH,1,100,31.227
1760385437.949590,1303764.000,17173,1,TH,1,100,31.259
1760385438.082590,1303897.000,17191,1,TH,1,100,31.259
1760385438.215589,1304030.000,17209,1,TH,1,100,31.188
1760385438.348589,1304163.000,17225,1,TH,1,100,31.188
1760385438.482589,1304297.000,17257,1,TH,1,100,31.105
1760385438.615588,1304430.000,17276,1,TH,1,100,31.105
1760385438.748588,1304563.000,17292,1,TH,1,100,31.071
1760385438.882587,1304697.000,17324,1,TH,1,100,31.071
1760385439.015587,1304830.000,17341,1,TH,1,100,31.154
1760385439.148587,1304963.000,17359,1,TH,1,100,31.154
1760385439.282586,1305097.000,17393,1,TH,1,100,31.230
1760385439.415586,1305230.000,17410,1,TH,1,100,31.237
1760385439.548585,1305363.000,17427,1,TH,1,100,31.188
1760385439.682585,1305497.000,17460,1,TH,1,100,31.188
1760385439.815584,1305630.000,17479,1,TH,1,100,31.205
1760385439.948584,1305763.000,17496,1,TH,1,100,31.205
1760385440.082583,1305897.000,17527,1,TH,1,100,31.176
1760385440.215583,1306030.000,17545,1,TH,1,100,31.176
1760385440.348583,1306163.000,17563,1,TH,1,100,31.113
1760385440.482582,1306297.000,17580,1,TH,1,100,31.113
1760385440.615582,1306430.000,17614,1,TH,1,100,31.152
1760385440.748581,1306563.000,17630,1,TH,1,100,31.152
1760385440.882581,1306697.000,17648,1,TH,1,100,31.181
1760385441.015580,1306830.000,17681,1,TH,1,100,31.181
1760385441.148580,1306963.000,17702,1,TH,1,100,31.217
1760385441.281580,1307096.000,17722,1,TH,1,100,31.217
