LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1760380448.109062,462980.000,9271,3,PG,1,100,9233
1760380448.109062,462980.000,9271,3,PG,1,100,9243
1760380448.109062,462980.000,9271,3,PG,1,100,9241
1760380448.149060,463020.000,9288,3,PG,1,100,9237
1760380448.189057,463060.000,9288,3,PG,1,100,9251
1760380448.229055,463100.000,9288,3,PG,1,100,9245
1760380448.269052,463140.000,9304,2,PG,1,100,9235
1760380448.309050,463180.000,9304,2,PG,1,100,9215
1760380448.349047,463220.000,9321,3,PG,1,100,9191
1760380448.389045,463260.000,9321,3,PG,1,100,9187
1760380448.429043,463300.000,9321,3,PG,1,100,9185
1760380448.469040,463340.000,9336,2,PG,1,100,9194
1760380448.509038,463380.000,9336,2,PG,1,100,9182
1760380448.549035,463420.000,9353,3,PG,1,100,9185
1760380448.589033,463460.000,9353,3,PG,1,100,9180
1760380448.629030,463500.000,9353,3,PG,1,100,9179
1760380448.669028,463540.000,9369,2,PG,1,100,9165
1760380448.709026,463580.000,9369,2,PG,1,100,9174
1760380448.749023,463620.000,9387,3,PG,1,100,9173
1760380448.789021,463660.000,9387,3,PG,1,100,9174
1760380448.829018,463700.000,9387,3,PG,1,100,9189
1760380448.869016,463740.000,9403,2,PG,1,100,9197
1760380448.909014,463780.000,9403,2,PG,1,100,9166
1760380448.949011,463820.000,9420,3,PG,1,100,9162
1760380448.989009,463860.000,9420,3,PG,1,100,9127
1760380449.029006,463900.000,9420,3,PG,1,100,9110
1760380449.069004,463940.000,9437,2,PG,1,100,9112
1760380449.109001,463980.000,9437,2,PG,1,100,9112
1760380449.148999,464020.000,9454,3,PG,1,100,9114
1760380449.188997,464060.000,9454,3,PG,1,100,9108
1760380449.228994,464100.000,9454,3,PG,1,100,9108
1760380449.268992,464140.000,9468,2,PG,1,100,9112
1760380449.308989,464180.000,9468,2,PG,1,100,9110
1760380449.348987,464220.000,9485,3,PG,1,100,9109
1760380449.388984,464260.000,9485,3,PG,1,100,9109
1760380449.428982,464300.000,9485,3,PG,1,100,9128
1760380449.468980,464340.000,9502,2,PG,1,100,9140
1760380449.508977,464380.000,9502,2,PG,1,100,9141
1760380449.548975,464420.000,9519,3,PG,1,100,9146
1760380449.588972,464460.000,9519,3,PG,1,100,9121
1760380449.628970,464500.000,9519,3,PG,1,100,9107
1760380449.668968,464540.000,9534,3,PG,1,100,9087
1760380449.708965,464580.000,9534,3,PG,1,100,9103
1760380449.748963,464620.000,9534,3,PG,1,100,9086
1760380449.788960,464660.000,9551,2,PG,1,100,9094
1760380449.828958,464700.000,9551,2,PG,1,100,9087
1760380449.868956,464740.000,9567,3,PG,1,100,9086
1760380449.908953,464780.000,9567,3,PG,1,100,9084
1760380449.948951,464820.000,9567,3,PG,1,100,9089
1760380449.988948,464860.000,9584,2,PG,1,100,9069
1760380450.028946,464900.000,9584,2,PG,1,100,9086
1760380450.068944,464940.000,9602,3,PG,1,100,9098
1760380450.108941,464980.000,9602,3,PG,1,100,9105
1760380450.148939,465020.000,9602,3,PG,1,100,9100
1760380450.188936,465060.000,9618,2,PG,1,100,9108
1760380450.228934,465100.000,9618,2,PG,1,100,9095
1760380450.268931,465140.000,9634,3,PG,1,100,9059
1760380450.308929,465180.000,9634,3,PG,1,100,9058
1760380450.348927,465220.000,9634,3,PG,1,100,9040
1760380450.388924,465260.000,9652,2,PG,1,100,9054
1760380450.428922,465300.000,9652,2,PG,1,100,9024
1760380450.468919,465340.000,9668,3,PG,1,100,9043
1760380450.508917,465380.000,9668,3,PG,1,100,9041
