LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1760382196.667213,1501554.000,50508,2,EL,1,100,-7925.600098
1760382196.667213,1501554.000,50508,2,EL,1,100,-7909.799805
1760382196.734212,1501621.000,50525,1,EL,1,100,-7916.600098
1760382196.800711,1501687.500,50541,2,EL,1,100,-7911.000000
1760382196.867209,1501754.000,50541,2,EL,1,100,-7900.200195
1760382196.934208,1501821.000,50560,1,EL,1,100,-7898.399902
1760382197.000707,1501887.500,50577,2,EL,1,100,-7889.000000
1760382197.067205,1501954.000,50577,2,EL,1,100,-7878.799805
1760382197.134204,1502021.000,50594,1,EL,1,100,-7884.799805
1760382197.200703,1502087.500,50610,2,EL,1,100,-7884.399902
1760382197.267202,1502154.000,50610,2,EL,1,100,-7895.600098
1760382197.334200,1502221.000,50628,1,EL,1,100,-7894.000000
1760382197.400699,1502287.500,50642,2,EL,1,100,-7881.399902
1760382197.467198,1502354.000,50642,2,EL,1,100,-7863.799805
1760382197.534196,1502421.000,50659,1,EL,1,100,-7847.600098
1760382197.600695,1502487.500,50676,2,EL,1,100,-7831.600098
1760382197.667194,1502554.000,50676,2,EL,1,100,-7822.799805
1760382197.734193,1502621.000,50693,1,EL,1,100,-7814.000000
1760382197.800691,1502687.500,50708,2,EL,1,100,-7805.200195
1760382197.867190,1502754.000,50708,2,EL,1,100,-7799.399902
1760382197.933689,1502820.500,50725,2,EL,1,100,-7793.799805
1760382198.000187,1502887.000,50725,2,EL,1,100,-7786.399902
1760382198.067186,1502954.000,50741,1,EL,1,100,-7782.399902
1760382198.133685,1503020.500,50758,2,EL,1,100,-7775.200195
1760382198.200183,1503087.000,50758,2,EL,1,100,-7796.200195
1760382198.267182,1503154.000,50774,1,EL,1,100,-7805.600098
1760382198.333681,1503220.500,50790,2,EL,1,100,-7800.399902
1760382198.400180,1503287.000,50790,2,EL,1,100,-7787.600098
1760382198.467178,1503354.000,50808,1,EL,1,100,-7777.200195
1760382198.533677,1503420.500,50825,2,EL,1,100,-7771.200195
1760382198.600176,1503487.000,50825,2,EL,1,100,-7777.200195
1760382198.667174,1503554.000,50842,1,EL,1,100,-7792.399902
1760382198.733673,1503620.500,50857,2,EL,1,100,-7769.799805
1760382198.800172,1503687.000,50857,2,EL,1,100,-7756.000000
1760382198.867171,1503754.000,50873,1,EL,1,100,-7736.000000
1760382198.933669,1503820.500,50891,2,EL,1,100,-7738.399902
1760382199.000168,1503887.000,50891,2,EL,1,100,-7721.399902
1760382199.067167,1503954.000,50907,1,EL,1,100,-7701.600098
1760382199.133665,1504020.500,50922,2,EL,1,100,-7691.000000
1760382199.200164,1504087.000,50922,2,EL,1,100,-7677.799805
1760382199.267163,1504154.000,50938,1,EL,1,100,-7668.200195
1760382199.333662,1504220.500,50956,2,EL,1,100,-7685.000000
1760382199.400160,1504287.000,50956,2,EL,1,100,-7688.600098
1760382199.467159,1504354.000,50972,1,EL,1,100,-7697.000000
1760382199.533658,1504420.500,50987,2,EL,1,100,-7695.600098
1760382199.600156,1504487.000,50987,2,EL,1,100,-7686.000000
1760382199.667155,1504554.000,51004,1,EL,1,100,-7656.200195
1760382199.733654,1504620.500,51021,2,EL,1,100,-7623.399902
1760382199.800153,1504687.000,51021,2,EL,1,100,-7594.399902
1760382199.867151,1504754.000,51037,1,EL,1,100,-7564.399902
1760382199.933650,1504820.500,51054,2,EL,1,100,-7547.000000
1760382200.000149,1504887.000,51054,2,EL,1,100,-7534.799805
1760382200.067147,1504954.000,51069,2,EL,1,100,-7510.600098
1760382200.134146,1505021.000,51069,2,EL,1,100,-7505.799805
1760382200.200145,1505087.000,51086,1,EL,1,100,-7502.799805
1760382200.267143,1505154.000,51105,2,EL,1,100,-7495.799805
1760382200.334142,1505221.000,51105,2,EL,1,100,-7487.200195
1760382200.400141,1505287.000,51122,1,EL,1,100,-7472.000000
1760382200.467139,1505354.000,51136,2,EL,1,100,-7470.000000
1760382200.534138,1505421.000,51136,2,EL,1,100,-7486.200195
1760382200.600137,1505487.000,51153,1,EL,1,100,-7461.600098
1760382200.667136,1505554.000,51170,2,EL,1,100,-7434.600098
1760382200.734134,1505621.000,51170,2,EL,1,100,-7411.000000
1760382200.800133,1505687.000,51187,1,EL,1,100,-7393.000000
1760382200.867132,1505754.000,51201,2,EL,1,100,-7374.000000
1760382200.934130,1505821.000,51201,2,EL,1,100,-7350.000000
1760382201.000629,1505887.500,51224,2,EL,1,100,-7336.799805
1760382201.067128,1505954.000,51224,2,EL,1,100,-7321.399902
1760382201.133626,1506020.500,51241,2,EL,1,100,-7307.399902
1760382201.200125,1506087.000,51241,2,EL,1,100,-7298.000000
1760382201.267124,1506154.000,51257,1,EL,1,100,-7291.200195
1760382201.333623,1506220.500,51275,2,EL,1,100,-7279.799805
1760382201.400121,1506287.000,51275,2,EL,1,100,-7265.200195
1760382201.467120,1506354.000,51291,1,EL,1,100,-7297.600098
1760382201.533619,1506420.500,51307,2,EL,1,100,-7488.799805
1760382201.600117,1506487.000,51307,2,EL,1,100,-7557.200195
1760382201.667116,1506554.000,51323,1,EL,1,100,-7568.200195
1760382201.733615,1506620.500,51340,2,EL,1,100,-7569.399902
1760382201.800114,1506687.000,51340,2,EL,1,100,-7568.000000
1760382201.867112,1506754.000,51356,1,EL,1,100,-7561.200195
1760382201.933611,1506820.500,51373,2,EL,1,100,-7550.000000
1760382202.000110,1506887.000,51373,2,EL,1,100,-7538.399902
1760382202.066608,1506953.500,51390,2,EL,1,100,-7523.200195
1760382202.133107,1507020.000,51390,2,EL,1,100,-7506.799805
1760382202.200106,1507087.000,51409,1,EL,1,100,-7497.000000
1760382202.266605,1507153.500,51426,2,EL,1,100,-7485.600098
1760382202.333103,1507220.000,51426,2,EL,1,100,-7474.399902
1760382202.400102,1507287.000,51443,1,EL,1,100,-7466.200195
1760382202.466601,1507353.500,51457,2,EL,1,100,-7467.000000
1760382202.533099,1507420.000,51457,2,EL,1,100,-7434.600098
1760382202.600098,1507487.000,51474,1,EL,1,100,-7421.000000
1760382202.666597,1507553.500,51491,2,EL,1,100,-7405.799805
1760382202.733096,1507620.000,51491,2,EL,1,100,-7390.200195
1760382202.800094,1507687.000,51508,1,EL,1,100,-7376.799805
1760382202.866593,1507753.500,51522,2,EL,1,100,-7368.000000
1760382202.933092,1507820.000,51522,2,EL,1,100,-7354.399902
1760382203.000090,1507887.000,51540,1,EL,1,100,-7337.600098
1760382203.066589,1507953.500,51556,2,EL,1,100,-7322.000000
1760382203.133088,1508020.000,51556,2,EL,1,100,-7308.600098
1760382203.200087,1508087.000,51573,1,EL,1,100,-7296.200195
1760382203.266585,1508153.500,51589,2,EL,1,100,-7280.399902
1760382203.333084,1508220.000,51589,2,EL,1,100,-7258.200195
1760382203.400083,1508287.000,51605,1,EL,1,100,-7239.000000
1760382203.466581,1508353.500,51621,2,EL,1,100,-7216.799805
1760382203.533080,1508420.000,51621,2,EL,1,100,-7198.399902
1760382203.600079,1508487.000,51638,1,EL,1,100,-7181.399902
1760382203.666577,1508553.500,51654,2,EL,1,100,-7162.799805
1760382203.733076,1508620.000,51654,2,EL,1,100,-7149.399902
1760382203.800075,1508687.000,51670,2,EL,1,100,-7134.600098
1760382203.867074,1508754.000,51670,2,EL,1,100,-7116.600098
1760382203.933072,1508820.000,51686,1,EL,1,100,-7099.799805
1760382204.000071,1508887.000,51704,2,EL,1,100,-7087.200195
1760382204.067070,1508954.000,51704,2,EL,1,100,-7073.600098
1760382204.133068,1509020.000,51720,1,EL,1,100,-7048.600098
1760382204.200067,1509087.000,51737,2,EL,1,100,-7028.600098
1760382204.267066,1509154.000,51737,2,EL,1,100,-7012.200195
1760382204.333065,1509220.000,51754,1,EL,1,100,-6991.600098
1760382204.400063,1509287.000,51771,2,EL,1,100,-6968.600098
1760382204.467062,1509354.000,51771,2,EL,1,100,-6958.799805
1760382204.533061,1509420.000,51787,1,EL,1,100,-6928.200195
1760382204.599559,1509486.500,51803,2,EL,1,100,-6913.000000
1760382204.666058,1509553.000,51803,2,EL,1,100,-6907.600098
1760382204.733057,1509620.000,51819,1,EL,1,100,-6894.399902
1760382204.799556,1509686.500,51836,2,EL,1,100,-6886.799805
1760382204.866054,1509753.000,51836,2,EL,1,100,-6872.399902
1760382204.933053,1509820.000,51852,1,EL,1,100,-6860.399902
1760382204.999552,1509886.500,51868,2,EL,1,100,-6855.200195
1760382205.066050,1509953.000,51868,2,EL,1,100,-6832.200195
1760382205.133049,1510020.000,51884,1,EL,1,100,-6809.200195
1760382205.199548,1510086.500,51901,2,EL,1,100,-6785.799805
1760382205.266046,1510153.000,51901,2,EL,1,100,-6757.000000
1760382205.333045,1510220.000,51918,1,EL,1,100,-6734.200195
1760382205.399544,1510286.500,51933,2,EL,1,100,-6720.200195
1760382205.466043,1510353.000,51933,2,EL,1,100,-6705.200195
1760382205.533041,1510420.000,51949,1,EL,1,100,-6677.000000
1760382205.599540,1510486.500,51967,2,EL,1,100,-6655.399902
1760382205.666039,1510553.000,51967,2,EL,1,100,-6629.799805
1760382205.733037,1510620.000,51983,1,EL,1,100,-6611.799805
1760382205.799536,1510686.500,51999,2,EL,1,100,-6595.399902
1760382205.866035,1510753.000,51999,2,EL,1,100,-6570.799805
1760382205.933033,1510820.000,52014,1,EL,1,100,-6574.799805
1760382205.999532,1510886.500,52032,2,EL,1,100,-6572.399902
1760382206.066031,1510953.000,52032,2,EL,1,100,-6541.600098
1760382206.133030,1511020.000,52055,2,EL,1,100,-6532.399902
1760382206.200028,1511087.000,52055,2,EL,1,100,-6521.799805
1760382206.266527,1511153.500,52073,2,EL,1,100,-6497.399902
1760382206.333026,1511220.000,52073,2,EL,1,100,-6480.799805
1760382206.400024,1511287.000,52091,1,EL,1,100,-6458.799805
1760382206.466523,1511353.500,52106,2,EL,1,100,-6437.600098
1760382206.533022,1511420.000,52106,2,EL,1,100,-6423.200195
1760382206.600020,1511487.000,52122,1,EL,1,100,-6412.200195
1760382206.666519,1511553.500,52140,2,EL,1,100,-6400.600098
