LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1760384593.332222,459147.000,8276,1,AY,1,100,0.035
1760384593.372224,459187.000,8292,3,AY,1,100,0.065
1760384593.412225,459227.000,8292,3,AY,1,100,0.030
1760384593.452227,459267.000,8292,3,AY,1,100,0.051
1760384593.492229,459307.000,8309,2,AY,1,100,0.073
1760384593.532230,459347.000,8309,2,AY,1,100,0.067
1760384593.572232,459387.000,8326,3,AY,1,100,0.071
1760384593.612233,459427.000,8326,3,AY,1,100,0.075
1760384593.652235,459467.000,8326,3,AY,1,100,0.061
1760384593.692236,459507.000,8342,2,AY,1,100,0.068
1760384593.732238,459547.000,8342,2,AY,1,100,0.076
1760384593.772573,459587.333,8357,3,AY,1,100,0.070
1760384593.812907,459627.667,8357,3,AY,1,100,0.062
1760384593.853242,459668.000,8357,3,AY,1,100,0.068
1760384593.893244,459708.000,8374,2,AY,1,100,0.071
1760384593.933245,459748.000,8374,2,AY,1,100,0.075
1760384593.973247,459788.000,8391,3,AY,1,100,0.072
1760384594.013248,459828.000,8391,3,AY,1,100,0.071
1760384594.053250,459868.000,8391,3,AY,1,100,0.075
1760384594.093251,459908.000,8408,2,AY,1,100,0.077
1760384594.133253,459948.000,8408,2,AY,1,100,0.078
1760384594.173254,459988.000,8422,3,AY,1,100,0.071
1760384594.213256,460028.000,8422,3,AY,1,100,0.078
1760384594.253258,460068.000,8422,3,AY,1,100,0.076
1760384594.293259,460108.000,8440,2,AY,1,100,0.076
1760384594.333261,460148.000,8440,2,AY,1,100,0.078
1760384594.373262,460188.000,8456,3,AY,1,100,0.076
1760384594.413264,460228.000,8456,3,AY,1,100,0.076
1760384594.453265,460268.000,8456,3,AY,1,100,0.079
1760384594.493267,460308.000,8473,2,AY,1,100,0.076
1760384594.533268,460348.000,8473,2,AY,1,100,0.077
1760384594.573270,460388.000,8488,3,AY,1,100,0.076
1760384594.613271,460428.000,8488,3,AY,1,100,0.075
1760384594.653273,460468.000,8488,3,AY,1,100,0.069
1760384594.688607,460503.333,8505,3,AY,1,100,0.073
1760384594.723942,460538.667,8505,3,AY,1,100,0.072
1760384594.759277,460574.000,8505,3,AY,1,100,0.071
1760384594.799278,460614.000,8521,2,AY,1,100,0.071
1760384594.839280,460654.000,8521,2,AY,1,100,0.069
1760384594.879281,460694.000,8539,3,AY,1,100,0.067
1760384594.919283,460734.000,8539,3,AY,1,100,0.068
1760384594.959284,460774.000,8539,3,AY,1,100,0.069
1760384594.999286,460814.000,8553,2,AY,1,100,0.068
1760384595.039287,460854.000,8553,2,AY,1,100,0.067
1760384595.079289,460894.000,8570,3,AY,1,100,0.065
1760384595.119290,460934.000,8570,3,AY,1,100,0.068
1760384595.159292,460974.000,8570,3,AY,1,100,0.066
1760384595.199293,461014.000,8586,3,AY,1,100,0.064
1760384595.239295,461054.000,8586,3,AY,1,100,0.063
1760384595.279297,461094.000,8586,3,AY,1,100,0.063
1760384595.319298,461134.000,8604,2,AY,1,100,0.065
1760384595.359300,461174.000,8604,2,AY,1,100,0.067
1760384595.399301,461214.000,8618,3,AY,1,100,0.059
1760384595.439303,461254.000,8618,3,AY,1,100,0.061
1760384595.479304,461294.000,8618,3,AY,1,100,0.065
1760384595.519306,461334.000,8635,2,AY,1,100,0.060
1760384595.559307,461374.000,8635,2,AY,1,100,0.061
1760384595.599309,461414.000,8652,3,AY,1,100,0.060
1760384595.639310,461454.000,8652,3,AY,1,100,0.064
1760384595.679312,461494.000,8652,3,AY,1,100,0.062
1760384595.719313,461534.000,8669,2,AY,1,100,0.058
1760384595.759315,461574.000,8669,2,AY,1,100,0.059
1760384595.799316,461614.000,8684,3,AY,1,100,0.062
1760384595.839318,461654.000,8684,3,AY,1,100,0.059
1760384595.879319,461694.000,8684,3,AY,1,100,0.059
1760384595.919321,461734.000,8701,2,AY,1,100,0.063
1760384595.959322,461774.000,8701,2,AY,1,100,0.060
1760384595.999324,461814.000,8717,3,AY,1,100,0.064
1760384596.039325,461854.000,8717,3,AY,1,100,0.060
1760384596.079327,461894.000,8717,3,AY,1,100,0.062
1760384596.119328,461934.000,8734,2,AY,1,100,0.061
1760384596.159330,461974.000,8734,2,AY,1,100,0.063
1760384596.199332,462014.000,8751,3,AY,1,100,0.067
1760384596.239333,462054.000,8751,3,AY,1,100,0.063
1760384596.279335,462094.000,8751,3,AY,1,100,0.068
1760384596.319336,462134.000,8768,2,AY,1,100,0.064
1760384596.359338,462174.000,8768,2,AY,1,100,0.068
1760384596.399339,462214.000,8784,3,AY,1,100,0.065
1760384596.439341,462254.000,8784,3,AY,1,100,0.065
1760384596.479342,462294.000,8784,3,AY,1,100,0.065
1760384596.519344,462334.000,8801,3,AY,1,100,0.069
1760384596.559345,462374.000,8801,3,AY,1,100,0.072
1760384596.599347,462414.000,8801,3,AY,1,100,0.069
1760384596.639348,462454.000,8820,2,AY,1,100,0.067
1760384596.679350,462494.000,8820,2,AY,1,100,0.070
1760384596.719351,462534.000,8835,3,AY,1,100,0.069
1760384596.759353,462574.000,8835,3,AY,1,100,0.072
1760384596.799355,462614.000,8835,3,AY,1,100,0.068
1760384596.839356,462654.000,8851,2,AY,1,100,0.072
1760384596.879358,462694.000,8851,2,AY,1,100,0.066
1760384596.919359,462734.000,8869,3,AY,1,100,0.068
1760384596.959361,462774.000,8869,3,AY,1,100,0.064
1760384596.999362,462814.000,8869,3,AY,1,100,0.071
1760384597.039364,462854.000,8885,2,AY,1,100,0.067
1760384597.079365,462894.000,8885,2,AY,1,100,0.065
1760384597.119367,462934.000,8900,3,AY,1,100,0.062
1760384597.159368,462974.000,8900,3,AY,1,100,0.064
1760384597.199370,463014.000,8900,3,AY,1,100,0.064
1760384597.239371,463054.000,8922,2,AY,1,100,0.066
1760384597.279373,463094.000,8922,2,AY,1,100,0.063
1760384597.319374,463134.000,8939,3,AY,1,100,0.061
1760384597.359376,463174.000,8939,3,AY,1,100,0.062
1760384597.399377,463214.000,8939,3,AY,1,100,0.063
1760384597.439379,463254.000,8955,2,AY,1,100,0.062
1760384597.479380,463294.000,8955,2,AY,1,100,0.062
1760384597.519382,463334.000,8970,3,AY,1,100,0.060
1760384597.559383,463374.000,8970,3,AY,1,100,0.060
1760384597.599385,463414.000,8970,3,AY,1,100,0.064
1760384597.639386,463454.000,8987,3,AY,1,100,0.060
1760384597.679388,463494.000,8987,3,AY,1,100,0.063
1760384597.719389,463534.000,8987,3,AY,1,100,0.060
1760384597.759391,463574.000,9004,2,AY,1,100,0.059
1760384597.799392,463614.000,9004,2,AY,1,100,0.060
1760384597.839394,463654.000,9020,3,AY,1,100,0.062
1760384597.879395,463694.000,9020,3,AY,1,100,0.057
1760384597.919397,463734.000,9020,3,AY,1,100,0.056
1760384597.959399,463774.000,9039,2,AY,1,100,0.059
1760384597.999400,463814.000,9039,2,AY,1,100,0.060
1760384598.039068,463853.667,9054,3,AY,1,100,0.061
1760384598.078737,463893.333,9054,3,AY,1,100,0.058
1760384598.118405,463933.000,9054,3,AY,1,100,0.059
1760384598.158406,463973.000,9071,2,AY,1,100,0.061
1760384598.198408,464013.000,9071,2,AY,1,100,0.061
1760384598.234076,464048.667,9088,3,AY,1,100,0.060
1760384598.269744,464084.333,9088,3,AY,1,100,0.059
1760384598.305412,464120.000,9088,3,AY,1,100,0.064
1760384598.345413,464160.000,9105,3,AY,1,100,0.060
1760384598.385415,464200.000,9105,3,AY,1,100,0.061
1760384598.425416,464240.000,9105,3,AY,1,100,0.065
1760384598.465418,464280.000,9119,2,AY,1,100,0.059
1760384598.505419,464320.000,9119,2,AY,1,100,0.066
1760384598.545421,464360.000,9137,3,AY,1,100,0.065
1760384598.585423,464400.000,9137,3,AY,1,100,0.066
1760384598.625424,464440.000,9137,3,AY,1,100,0.064
1760384598.665426,464480.000,9153,2,AY,1,100,0.068
1760384598.705427,464520.000,9153,2,AY,1,100,0.065
1760384598.745429,464560.000,9170,3,AY,1,100,0.069
1760384598.785430,464600.000,9170,3,AY,1,100,0.067
1760384598.825432,464640.000,9170,3,AY,1,100,0.069
1760384598.865433,464680.000,9184,2,AY,1,100,0.069
