LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1760380186.411411,201285.000,31417,2,EA,1,100,0.041645
1760380186.411411,201285.000,31417,2,EA,1,100,0.041645
1760380186.478411,201352.000,31435,1,EA,1,100,0.041645
1760380186.544912,201418.500,31451,2,EA,1,100,0.041630
1760380186.611413,201485.000,31451,2,EA,1,100,0.041641
1760380186.678414,201552.000,31468,1,EA,1,100,0.041665
1760380186.744915,201618.500,31483,2,EA,1,100,0.041682
1760380186.811415,201685.000,31483,2,EA,1,100,0.041697
1760380186.878416,201752.000,31500,1,EA,1,100,0.041717
1760380186.944917,201818.500,31516,2,EA,1,100,0.041723
1760380187.011417,201885.000,31516,2,EA,1,100,0.041731
1760380187.078418,201952.000,31533,1,EA,1,100,0.041741
1760380187.144919,202018.500,31554,2,EA,1,100,0.041748
1760380187.211420,202085.000,31554,2,EA,1,100,0.041764
1760380187.278420,202152.000,31571,1,EA,1,100,0.041782
1760380187.344921,202218.500,31589,2,EA,1,100,0.041783
1760380187.411422,202285.000,31589,2,EA,1,100,0.041789
1760380187.478423,202352.000,31607,1,EA,1,100,0.041792
1760380187.544923,202418.500,31621,2,EA,1,100,0.041802
1760380187.611424,202485.000,31621,2,EA,1,100,0.041817
1760380187.678425,202552.000,31638,1,EA,1,100,0.041827
1760380187.744925,202618.500,31657,2,EA,1,100,0.041816
1760380187.811426,202685.000,31657,2,EA,1,100,0.041820
1760380187.878427,202752.000,31676,1,EA,1,100,0.041827
1760380187.944928,202818.500,31691,2,EA,1,100,0.041849
1760380188.011428,202885.000,31691,2,EA,1,100,0.041853
1760380188.078429,202952.000,31707,1,EA,1,100,0.041864
1760380188.144930,203018.500,31724,2,EA,1,100,0.041863
1760380188.211431,203085.000,31724,2,EA,1,100,0.041875
1760380188.277931,203151.500,31741,2,EA,1,100,0.041893
1760380188.344432,203218.000,31741,2,EA,1,100,0.041903
1760380188.411433,203285.000,31759,1,EA,1,100,0.041906
1760380188.477934,203351.500,31777,2,EA,1,100,0.041900
1760380188.544434,203418.000,31777,2,EA,1,100,0.041907
1760380188.611435,203485.000,31793,1,EA,1,100,0.041918
1760380188.677936,203551.500,31810,2,EA,1,100,0.041934
1760380188.744437,203618.000,31810,2,EA,1,100,0.041947
1760380188.811437,203685.000,31827,1,EA,1,100,0.041952
1760380188.877938,203751.500,31844,2,EA,1,100,0.041964
1760380188.944439,203818.000,31844,2,EA,1,100,0.041965
1760380189.011440,203885.000,31860,1,EA,1,100,0.041975
1760380189.077940,203951.500,31878,2,EA,1,100,0.041992
1760380189.144441,204018.000,31878,2,EA,1,100,0.042010
1760380189.211442,204085.000,31894,1,EA,1,100,0.042022
1760380189.277942,204151.500,31911,2,EA,1,100,0.042035
1760380189.344443,204218.000,31911,2,EA,1,100,0.042036
1760380189.411444,204285.000,31927,1,EA,1,100,0.042048
1760380189.477945,204351.500,31945,2,EA,1,100,0.042064
1760380189.544445,204418.000,31945,2,EA,1,100,0.042071
1760380189.611446,204485.000,31963,1,EA,1,100,0.042068
1760380189.677947,204551.500,31978,2,EA,1,100,0.042071
1760380189.744448,204618.000,31978,2,EA,1,100,0.042076
1760380189.811448,204685.000,31995,1,EA,1,100,0.042087
1760380189.877949,204751.500,32014,2,EA,1,100,0.042096
1760380189.944450,204818.000,32014,2,EA,1,100,0.042111
1760380190.011451,204885.000,32030,1,EA,1,100,0.042108
1760380190.077951,204951.500,32047,2,EA,1,100,0.042112
1760380190.144452,205018.000,32047,2,EA,1,100,0.042119
1760380190.211453,205085.000,32062,1,EA,1,100,0.042133
1760380190.277953,205151.500,32079,2,EA,1,100,0.042145
1760380190.344454,205218.000,32079,2,EA,1,100,0.042159
1760380190.410955,205284.500,32098,2,EA,1,100,0.042165
1760380190.477456,205351.000,32098,2,EA,1,100,0.042158
1760380190.544456,205418.000,32115,1,EA,1,100,0.042161
1760380190.610957,205484.500,32129,2,EA,1,100,0.042173
1760380190.677458,205551.000,32129,2,EA,1,100,0.042176
1760380190.744459,205618.000,32146,1,EA,1,100,0.042188
1760380190.810959,205684.500,32165,2,EA,1,100,0.042198
1760380190.877460,205751.000,32165,2,EA,1,100,0.042201
1760380190.944461,205818.000,32182,1,EA,1,100,0.042204
1760380191.010962,205884.500,32196,2,EA,1,100,0.042197
1760380191.077462,205951.000,32196,2,EA,1,100,0.042217
1760380191.144463,206018.000,32214,1,EA,1,100,0.042248
1760380191.210964,206084.500,32230,2,EA,1,100,0.042262
1760380191.277465,206151.000,32230,2,EA,1,100,0.042274
1760380191.344465,206218.000,32249,1,EA,1,100,0.042279
1760380191.410966,206284.500,32269,2,EA,1,100,0.042292
1760380191.477467,206351.000,32269,2,EA,1,100,0.042298
1760380191.544467,206418.000,32286,1,EA,1,100,0.042312
1760380191.610968,206484.500,32302,2,EA,1,100,0.042326
1760380191.677469,206551.000,32302,2,EA,1,100,0.042332
1760380191.744470,206618.000,32321,1,EA,1,100,0.042340
1760380191.810971,206684.500,32336,2,EA,1,100,0.042341
1760380191.877471,206751.000,32336,2,EA,1,100,0.042344
1760380191.944472,206818.000,32353,1,EA,1,100,0.042345
1760380192.010973,206884.500,32371,2,EA,1,100,0.042365
1760380192.077473,206951.000,32371,2,EA,1,100,0.042370
1760380192.144474,207018.000,32389,1,EA,1,100,0.042371
1760380192.210975,207084.500,32406,2,EA,1,100,0.042389
1760380192.277476,207151.000,32406,2,EA,1,100,0.042399
1760380192.344476,207218.000,32424,1,EA,1,100,0.042404
1760380192.410977,207284.500,32441,2,EA,1,100,0.042397
1760380192.477478,207351.000,32441,2,EA,1,100,0.042413
1760380192.544479,207418.000,32458,2,EA,1,100,0.042428
1760380192.611479,207485.000,32458,2,EA,1,100,0.042441
1760380192.677480,207551.000,32476,1,EA,1,100,0.042441
1760380192.743981,207617.500,32492,2,EA,1,100,0.042450
1760380192.810482,207684.000,32492,2,EA,1,100,0.042463
1760380192.877482,207751.000,32510,1,EA,1,100,0.042467
1760380192.943983,207817.500,32529,2,EA,1,100,0.042468
1760380193.010484,207884.000,32529,2,EA,1,100,0.042480
1760380193.077484,207951.000,32545,1,EA,1,100,0.042490
1760380193.143985,208017.500,32561,2,EA,1,100,0.042501
1760380193.210486,208084.000,32561,2,EA,1,100,0.042508
1760380193.277487,208151.000,32577,1,EA,1,100,0.042517
1760380193.343987,208217.500,32594,2,EA,1,100,0.042526
