LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1760385147.504276,1013319.000,33978,1,SR,1,100,0.266667
1760385148.036274,1013851.000,34095,1,SR,1,100,0.466667
1760385148.903272,1014718.000,34215,1,SR,1,100,0.266667
1760385149.570270,1015385.000,34339,1,SR,1,100,0.333333
1760385150.436268,1016251.000,34440,1,SR,1,100,0.133333
1760385150.836266,1016651.000,34561,1,SR,1,100,0.400000
1760385151.769264,1017584.000,34662,1,SR,1,100,0.133333
1760385152.303262,1018118.000,34798,1,SR,1,100,0.333333
1760385152.903260,1018718.000,34898,1,SR,1,100,0.333333
1760385153.769258,1019584.000,35017,1,SR,1,100,0.200000
1760385154.369256,1020184.000,35141,1,SR,1,100,0.333333
1760385155.102254,1020917.000,35241,1,SR,1,100,0.266667
1760385155.769252,1021584.000,35359,1,SR,1,100,0.333333
1760385156.503250,1022318.000,35484,1,SR,1,100,0.266667
1760385157.169248,1022984.000,35602,1,SR,1,100,0.333333
1760385157.769246,1023584.000,35719,1,SR,1,100,0.400000
1760385158.568244,1024383.000,35822,1,SR,1,100,0.266667
1760385159.236242,1025051.000,35939,1,SR,1,100,0.333333
1760385160.102240,1025917.000,36065,1,SR,1,100,0.133333
1760385160.502239,1026317.000,36183,1,SR,1,100,0.466667
1760385161.235236,1027050.000,36236,1,SR,1,100,0.066667
1760385161.568235,1027383.000,36304,1,SR,1,100,0.133333
1760385161.968234,1027783.000,36389,1,SR,1,100,0.266667
1760385162.635232,1028450.000,36491,1,SR,1,100,0.133333
