LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1760381148.200310,453087.000,7330,1,AY,1,100,0.220
1760381148.240311,453127.000,7348,2,AY,1,100,0.219
1760381148.280311,453167.000,7348,2,AY,1,100,0.171
1760381148.320311,453207.000,7363,3,AY,1,100,0.124
1760381148.360312,453247.000,7363,3,AY,1,100,0.124
1760381148.400312,453287.000,7363,3,AY,1,100,0.187
1760381148.440312,453327.000,7380,2,AY,1,100,0.170
1760381148.480313,453367.000,7380,2,AY,1,100,0.141
1760381148.520313,453407.000,7399,3,AY,1,100,0.173
1760381148.560313,453447.000,7399,3,AY,1,100,0.172
1760381148.600313,453487.000,7399,3,AY,1,100,0.190
1760381148.640314,453527.000,7415,3,AY,1,100,0.169
1760381148.680314,453567.000,7415,3,AY,1,100,0.163
1760381148.720315,453607.000,7415,3,AY,1,100,0.165
1760381148.760315,453647.000,7431,2,AY,1,100,0.161
1760381148.800315,453687.000,7431,2,AY,1,100,0.193
1760381148.840315,453727.000,7447,3,AY,1,100,0.202
1760381148.880316,453767.000,7447,3,AY,1,100,0.203
1760381148.920316,453807.000,7447,3,AY,1,100,0.187
1760381148.960316,453847.000,7464,2,AY,1,100,0.186
1760381149.000317,453887.000,7464,2,AY,1,100,0.187
1760381149.040317,453927.000,7481,3,AY,1,100,0.180
1760381149.080317,453967.000,7481,3,AY,1,100,0.189
1760381149.120317,454007.000,7481,3,AY,1,100,0.186
1760381149.160318,454047.000,7496,2,AY,1,100,0.174
1760381149.200318,454087.000,7496,2,AY,1,100,0.186
1760381149.240319,454127.000,7514,3,AY,1,100,0.194
1760381149.280319,454167.000,7514,3,AY,1,100,0.185
1760381149.320319,454207.000,7514,3,AY,1,100,0.191
1760381149.360319,454247.000,7531,2,AY,1,100,0.184
1760381149.400320,454287.000,7531,2,AY,1,100,0.169
1760381149.440320,454327.000,7548,3,AY,1,100,0.187
1760381149.480320,454367.000,7548,3,AY,1,100,0.178
1760381149.520321,454407.000,7548,3,AY,1,100,0.186
1760381149.560321,454447.000,7564,2,AY,1,100,0.185
1760381149.600321,454487.000,7564,2,AY,1,100,0.181
1760381149.640322,454527.000,7579,3,AY,1,100,0.190
1760381149.680322,454567.000,7579,3,AY,1,100,0.184
1760381149.720322,454607.000,7579,3,AY,1,100,0.184
1760381149.760323,454647.000,7597,2,AY,1,100,0.181
1760381149.800323,454687.000,7597,2,AY,1,100,0.183
1760381149.840323,454727.000,7615,3,AY,1,100,0.179
1760381149.880323,454767.000,7615,3,AY,1,100,0.180
1760381149.920324,454807.000,7615,3,AY,1,100,0.187
1760381149.960324,454847.000,7631,2,AY,1,100,0.179
1760381150.000324,454887.000,7631,2,AY,1,100,0.190
1760381150.040325,454927.000,7647,3,AY,1,100,0.187
1760381150.080325,454967.000,7647,3,AY,1,100,0.187
1760381150.120325,455007.000,7647,3,AY,1,100,0.179
1760381150.160326,455047.000,7664,3,AY,1,100,0.185
1760381150.200326,455087.000,7664,3,AY,1,100,0.189
1760381150.240326,455127.000,7664,3,AY,1,100,0.182
1760381150.280327,455167.000,7680,2,AY,1,100,0.185
1760381150.320327,455207.000,7680,2,AY,1,100,0.188
1760381150.360327,455247.000,7698,3,AY,1,100,0.187
1760381150.400328,455287.000,7698,3,AY,1,100,0.186
1760381150.440328,455327.000,7698,3,AY,1,100,0.188
1760381150.480328,455367.000,7714,2,AY,1,100,0.188
1760381150.520329,455407.000,7714,2,AY,1,100,0.186
1760381150.560329,455447.000,7731,3,AY,1,100,0.188
1760381150.600329,455487.000,7731,3,AY,1,100,0.184
1760381150.640330,455527.000,7731,3,AY,1,100,0.184
1760381150.680330,455567.000,7747,2,AY,1,100,0.185
1760381150.720330,455607.000,7747,2,AY,1,100,0.192
1760381150.760330,455647.000,7765,3,AY,1,100,0.186
1760381150.800331,455687.000,7765,3,AY,1,100,0.186
1760381150.840331,455727.000,7765,3,AY,1,100,0.183
1760381150.880331,455767.000,7779,2,AY,1,100,0.187
1760381150.920332,455807.000,7779,2,AY,1,100,0.183
1760381150.960332,455847.000,7796,3,AY,1,100,0.187
1760381151.000332,455887.000,7796,3,AY,1,100,0.183
1760381151.040333,455927.000,7796,3,AY,1,100,0.182
1760381151.080333,455967.000,7815,2,AY,1,100,0.186
1760381151.120333,456007.000,7815,2,AY,1,100,0.187
1760381151.160334,456047.000,7832,3,AY,1,100,0.184
1760381151.200334,456087.000,7832,3,AY,1,100,0.187
1760381151.240334,456127.000,7832,3,AY,1,100,0.187
1760381151.280334,456167.000,7846,2,AY,1,100,0.187
1760381151.320335,456207.000,7846,2,AY,1,100,0.177
1760381151.360335,456247.000,7864,3,AY,1,100,0.185
1760381151.400336,456287.000,7864,3,AY,1,100,0.185
1760381151.440336,456327.000,7864,3,AY,1,100,0.182
1760381151.480336,456367.000,7880,3,AY,1,100,0.190
1760381151.520336,456407.000,7880,3,AY,1,100,0.183
1760381151.560337,456447.000,7880,3,AY,1,100,0.181
1760381151.600337,456487.000,7897,2,AY,1,100,0.188
1760381151.640337,456527.000,7897,2,AY,1,100,0.185
1760381151.680338,456567.000,7913,3,AY,1,100,0.182
1760381151.720338,456607.000,7913,3,AY,1,100,0.184
1760381151.760338,456647.000,7913,3,AY,1,100,0.185
1760381151.795672,456682.333,7931,3,AY,1,100,0.185
1760381151.831006,456717.667,7931,3,AY,1,100,0.185
1760381151.866339,456753.000,7931,3,AY,1,100,0.182
1760381151.906339,456793.000,7947,2,AY,1,100,0.181
1760381151.946340,456833.000,7947,2,AY,1,100,0.182
1760381151.986340,456873.000,7964,3,AY,1,100,0.186
1760381152.026340,456913.000,7964,3,AY,1,100,0.187
1760381152.066341,456953.000,7964,3,AY,1,100,0.179
1760381152.106341,456993.000,7980,2,AY,1,100,0.183
1760381152.146341,457033.000,7980,2,AY,1,100,0.186
1760381152.186342,457073.000,8003,3,AY,1,100,0.183
1760381152.226342,457113.000,8003,3,AY,1,100,0.180
1760381152.266342,457153.000,8003,3,AY,1,100,0.184
1760381152.306343,457193.000,8021,2,AY,1,100,0.187
1760381152.346343,457233.000,8021,2,AY,1,100,0.185
1760381152.386343,457273.000,8039,3,AY,1,100,0.172
1760381152.426343,457313.000,8039,3,AY,1,100,0.188
1760381152.466344,457353.000,8039,3,AY,1,100,0.183
1760381152.506344,457393.000,8055,2,AY,1,100,0.187
1760381152.546345,457433.000,8055,2,AY,1,100,0.185
1760381152.586345,457473.000,8070,3,AY,1,100,0.184
1760381152.626345,457513.000,8070,3,AY,1,100,0.184
1760381152.666345,457553.000,8070,3,AY,1,100,0.182
