LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1760385212.860334,1078673.000,44856,1,PR,1,100,100289
1760385212.900332,1078713.000,44871,2,PR,1,100,100291
1760385212.940331,1078753.000,44871,2,PR,1,100,100247
1760385212.980330,1078793.000,44888,3,PR,1,100,100239
1760385213.020328,1078833.000,44888,3,PR,1,100,100252
1760385213.060327,1078873.000,44888,3,PR,1,100,100221
1760385213.100325,1078913.000,44904,2,PR,1,100,100199
1760385213.140324,1078953.000,44904,2,PR,1,100,100184
1760385213.180323,1078993.000,44922,3,PR,1,100,100202
1760385213.220321,1079033.000,44922,3,PR,1,100,100157
1760385213.260320,1079073.000,44922,3,PR,1,100,100105
1760385213.300318,1079113.000,44936,3,PR,1,100,100130
1760385213.340317,1079153.000,44936,3,PR,1,100,100144
1760385213.380316,1079193.000,44936,3,PR,1,100,100179
1760385213.420314,1079233.000,44953,2,PR,1,100,100254
1760385213.460313,1079273.000,44953,2,PR,1,100,100237
1760385213.500312,1079313.000,44972,2,PR,1,100,100294
1760385213.540310,1079353.000,44972,2,PR,1,100,100420
1760385213.584642,1079397.333,44989,3,PR,1,100,100469
1760385213.628974,1079441.667,44989,3,PR,1,100,100467
1760385213.673306,1079486.000,44989,3,PR,1,100,100279
1760385213.713304,1079526.000,45005,2,PR,1,100,100248
1760385213.753303,1079566.000,45005,2,PR,1,100,100221
1760385213.793301,1079606.000,45022,3,PR,1,100,100195
1760385213.833300,1079646.000,45022,3,PR,1,100,100193
1760385213.873299,1079686.000,45022,3,PR,1,100,100186
1760385213.913297,1079726.000,45039,2,PR,1,100,100149
1760385213.953296,1079766.000,45039,2,PR,1,100,100156
1760385213.993294,1079806.000,45056,3,PR,1,100,100162
1760385214.033293,1079846.000,45056,3,PR,1,100,100124
1760385214.073292,1079886.000,45056,3,PR,1,100,100012
1760385214.113290,1079926.000,45072,3,PR,1,100,100019
1760385214.153289,1079966.000,45072,3,PR,1,100,100044
1760385214.193288,1080006.000,45072,3,PR,1,100,100123
1760385214.233286,1080046.000,45090,2,PR,1,100,100152
1760385214.273285,1080086.000,45090,2,PR,1,100,100196
1760385214.313283,1080126.000,45108,3,PR,1,100,100322
1760385214.353282,1080166.000,45108,3,PR,1,100,100388
1760385214.393281,1080206.000,45108,3,PR,1,100,100427
1760385214.433279,1080246.000,45127,2,PR,1,100,100373
1760385214.473278,1080286.000,45127,2,PR,1,100,100209
1760385214.513277,1080326.000,45143,3,PR,1,100,100155
1760385214.553275,1080366.000,45143,3,PR,1,100,100116
1760385214.593274,1080406.000,45143,3,PR,1,100,100101
1760385214.633272,1080446.000,45159,2,PR,1,100,100119
1760385214.673271,1080486.000,45159,2,PR,1,100,100148
1760385214.713270,1080526.000,45175,3,PR,1,100,100148
1760385214.753268,1080566.000,45175,3,PR,1,100,100128
1760385214.793267,1080606.000,45175,3,PR,1,100,100116
1760385214.833266,1080646.000,45195,2,PR,1,100,100087
1760385214.873264,1080686.000,45195,2,PR,1,100,100039
1760385214.913263,1080726.000,45211,3,PR,1,100,99989
1760385214.953261,1080766.000,45211,3,PR,1,100,99998
1760385214.993260,1080806.000,45211,3,PR,1,100,100073
1760385215.033259,1080846.000,45226,2,PR,1,100,100147
1760385215.073257,1080886.000,45226,2,PR,1,100,100146
1760385215.113256,1080926.000,45244,3,PR,1,100,100227
1760385215.153255,1080966.000,45244,3,PR,1,100,100319
1760385215.193253,1081006.000,45244,3,PR,1,100,100358
1760385215.233252,1081046.000,45264,2,PR,1,100,100318
1760385215.273250,1081086.000,45264,2,PR,1,100,100208
1760385215.313249,1081126.000,45280,3,PR,1,100,100055
1760385215.353248,1081166.000,45280,3,PR,1,100,100110
1760385215.393246,1081206.000,45280,3,PR,1,100,100087
1760385215.433245,1081246.000,45295,2,PR,1,100,100094
1760385215.473243,1081286.000,45295,2,PR,1,100,100072
1760385215.513242,1081326.000,45312,3,PR,1,100,100085
1760385215.553241,1081366.000,45312,3,PR,1,100,100057
1760385215.593239,1081406.000,45312,3,PR,1,100,100066
1760385215.633238,1081446.000,45331,3,PR,1,100,100056
1760385215.673237,1081486.000,45331,3,PR,1,100,99982
1760385215.713235,1081526.000,45331,3,PR,1,100,99910
1760385215.753234,1081566.000,45347,2,PR,1,100,99931
1760385215.793232,1081606.000,45347,2,PR,1,100,99997
1760385215.833231,1081646.000,45365,3,PR,1,100,100068
1760385215.873230,1081686.000,45365,3,PR,1,100,100074
1760385215.913228,1081726.000,45365,3,PR,1,100,100153
1760385215.953227,1081766.000,45389,4,PR,1,100,100254
1760385215.993226,1081806.000,45389,4,PR,1,100,100280
1760385216.033224,1081846.000,45389,4,PR,1,100,100259
1760385216.073223,1081886.000,45389,4,PR,1,100,100150
1760385216.113221,1081926.000,45405,3,PR,1,100,100062
1760385216.153220,1081966.000,45405,3,PR,1,100,100056
1760385216.193219,1082006.000,45405,3,PR,1,100,100006
1760385216.233217,1082046.000,45423,2,PR,1,100,100025
1760385216.273216,1082086.000,45423,2,PR,1,100,100010
1760385216.313215,1082126.000,45439,3,PR,1,100,100011
1760385216.353213,1082166.000,45439,3,PR,1,100,99981
1760385216.393212,1082206.000,45439,3,PR,1,100,100006
1760385216.433210,1082246.000,45458,2,PR,1,100,100020
1760385216.473209,1082286.000,45458,2,PR,1,100,99963
1760385216.513208,1082326.000,45475,3,PR,1,100,99880
1760385216.553206,1082366.000,45475,3,PR,1,100,99908
1760385216.593205,1082406.000,45475,3,PR,1,100,99949
1760385216.633204,1082446.000,45490,2,PR,1,100,100034
1760385216.673202,1082486.000,45490,2,PR,1,100,100045
1760385216.713201,1082526.000,45508,3,PR,1,100,100079
1760385216.753199,1082566.000,45508,3,PR,1,100,100183
1760385216.793198,1082606.000,45508,3,PR,1,100,100277
1760385216.833196,1082646.000,45528,3,PR,1,100,100260
1760385216.873195,1082686.000,45528,3,PR,1,100,100141
1760385216.913194,1082726.000,45528,3,PR,1,100,99958
1760385216.953192,1082766.000,45544,2,PR,1,100,100068
1760385216.993191,1082806.000,45544,2,PR,1,100,100073
1760385217.033190,1082846.000,45559,3,PR,1,100,100063
1760385217.073188,1082886.000,45559,3,PR,1,100,100077
1760385217.113187,1082926.000,45559,3,PR,1,100,100065
1760385217.153185,1082966.000,45577,2,PR,1,100,100051
1760385217.193184,1083006.000,45577,2,PR,1,100,100036
1760385217.233183,1083046.000,45597,3,PR,1,100,100020
1760385217.273181,1083086.000,45597,3,PR,1,100,99929
1760385217.313180,1083126.000,45597,3,PR,1,100,99865
1760385217.353179,1083166.000,45613,2,PR,1,100,99892
1760385217.393177,1083206.000,45613,2,PR,1,100,99902
1760385217.433176,1083246.000,45630,3,PR,1,100,100009
1760385217.473174,1083286.000,45630,3,PR,1,100,100031
1760385217.513173,1083326.000,45630,3,PR,1,100,100022
1760385217.553172,1083366.000,45647,2,PR,1,100,100131
1760385217.593170,1083406.000,45647,2,PR,1,100,100178
1760385217.633169,1083446.000,45666,3,PR,1,100,100182
1760385217.673167,1083486.000,45666,3,PR,1,100,100139
1760385217.713166,1083526.000,45666,3,PR,1,100,100031
1760385217.752665,1083565.500,45682,2,PR,1,100,100011
1760385217.792163,1083605.000,45682,2,PR,1,100,99988
1760385217.832495,1083645.333,45698,3,PR,1,100,99947
1760385217.872827,1083685.667,45698,3,PR,1,100,99962
1760385217.913159,1083726.000,45698,3,PR,1,100,99979
1760385217.952658,1083765.500,45714,2,PR,1,100,99944
1760385217.992157,1083805.000,45714,2,PR,1,100,99887
1760385218.032488,1083845.333,45733,3,PR,1,100,99874
1760385218.072820,1083885.667,45733,3,PR,1,100,99899
1760385218.113152,1083926.000,45733,3,PR,1,100,99814
1760385218.152651,1083965.500,45749,2,PR,1,100,99757
1760385218.192150,1084005.000,45749,2,PR,1,100,99767
1760385218.232481,1084045.333,45766,3,PR,1,100,99852
1760385218.272814,1084085.667,45766,3,PR,1,100,99939
1760385218.313145,1084126.000,45766,3,PR,1,100,99944
1760385218.352811,1084165.667,45783,3,PR,1,100,100002
1760385218.392476,1084205.333,45783,3,PR,1,100,100089
1760385218.432141,1084245.000,45783,3,PR,1,100,100107
1760385218.472140,1084285.000,45802,2,PR,1,100,100050
1760385218.512139,1084325.000,45802,2,PR,1,100,99918
1760385218.552137,1084365.000,45819,3,PR,1,100,99823
1760385218.592136,1084405.000,45819,3,PR,1,100,99811
1760385218.632134,1084445.000,45819,3,PR,1,100,99813
1760385218.672133,1084485.000,45836,2,PR,1,100,99840
1760385218.712132,1084525.000,45836,2,PR,1,100,99858
1760385218.752130,1084565.000,45850,3,PR,1,100,99834
1760385218.792129,1084605.000,45850,3,PR,1,100,99829
1760385218.832128,1084645.000,45850,3,PR,1,100,99825
1760385218.872126,1084685.000,45868,2,PR,1,100,99796
1760385218.912125,1084725.000,45868,2,PR,1,100,99699
1760385218.952123,1084765.000,45886,3,PR,1,100,99719
1760385218.992122,1084805.000,45886,3,PR,1,100,99741
1760385219.032121,1084845.000,45886,3,PR,1,100,99760
1760385219.072119,1084885.000,45905,2,PR,1,100,99842
