LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1760385733.710345,1599526.000,678,1,SA,1,100,0.000175
1760385734.110362,1599926.000,729,1,SA,1,100,0.000086
1760385734.310370,1600126.000,846,1,SA,1,100,0.000742
1760385735.243409,1601059.000,930,1,SA,1,100,0.000192
1760385735.910437,1601726.000,1045,1,SA,1,100,0.000275
1760385736.243451,1602059.000,1098,1,SA,1,100,0.000181
1760385736.910479,1602726.000,1216,1,SA,1,100,0.000182
1760385737.310495,1603126.000,1268,1,SA,1,100,0.000089
1760385737.510504,1603326.000,1359,1,SA,1,100,0.000556
1760385738.443543,1604259.000,1475,1,SA,1,100,0.000248
1760385738.909562,1604725.000,1542,1,SA,1,100,0.000184
1760385739.176574,1604992.000,1626,1,SA,1,100,0.000539
1760385739.709596,1605525.000,1677,1,SA,1,100,0.000178
1760385740.109612,1605925.000,1727,1,SA,1,100,0.000101
1760385740.309621,1606125.000,1779,1,SA,1,100,0.000177
1760385740.709637,1606525.000,1829,1,SA,1,100,0.000105
1760385740.909646,1606725.000,1899,1,SA,1,100,0.000359
1760385741.442668,1607258.000,1966,1,SA,1,100,0.000101
1760385741.910688,1607726.000,2067,1,SA,1,100,0.000355
1760385742.576716,1608392.000,2154,1,SA,1,100,0.000087
1760385742.776724,1608592.000,2208,1,SA,1,100,0.000358
1760385743.176741,1608992.000,2242,1,SA,1,100,0.000107
1760385743.643760,1609459.000,2360,1,SA,1,100,0.000353
1760385744.043777,1609859.000,2410,1,SA,1,100,0.000261
1760385744.376791,1610192.000,2443,1,SA,1,100,0.000098
1760385745.109822,1610925.000,2577,1,SA,1,100,0.000182
1760385745.642844,1611458.000,2694,1,SA,1,100,0.000347
1760385746.176866,1611992.000,2763,1,SA,1,100,0.000178
1760385746.576883,1612392.000,2813,1,SA,1,100,0.000098
1760385746.776891,1612592.000,2899,1,SA,1,100,0.000484
1760385747.242911,1613058.000,2934,1,SA,1,100,0.000090
1760385747.709930,1613525.000,3039,1,SA,1,100,0.000339
1760385748.775975,1614591.000,3223,1,SA,1,100,0.000429
1760385749.242994,1615058.000,3291,1,SA,1,100,0.000273
1760385750.243036,1616058.000,3440,1,SA,1,100,0.000164
1760385750.509047,1616324.000,3492,1,SA,1,100,0.000257
1760385750.843061,1616658.000,3526,1,SA,1,100,0.000066
1760385751.043070,1616858.000,3579,1,SA,1,100,0.000184
1760385751.576092,1617391.000,3712,1,SA,1,100,0.000499
1760385752.109114,1617924.000,3747,1,SA,1,100,0.000107
1760385752.576134,1618391.000,3830,1,SA,1,100,0.000244
1760385753.442170,1619257.000,3999,1,SA,1,100,0.000406
1760385753.909189,1619724.000,4068,1,SA,1,100,0.000335
1760385754.442212,1620257.000,4167,1,SA,1,100,0.000435
1760385755.309248,1621124.000,4283,1,SA,1,100,0.000155
1760385755.709265,1621524.000,4337,1,SA,1,100,0.000083
1760385756.175284,1621990.000,4407,1,SA,1,100,0.000082
1760385756.375293,1622190.000,4458,1,SA,1,100,0.000167
1760385756.643304,1622458.000,4508,1,SA,1,100,0.000257
1760385757.109323,1622924.000,4592,1,SA,1,100,0.000279
1760385757.443337,1623258.000,4628,1,SA,1,100,0.000079
1760385757.908357,1623723.000,4715,1,SA,1,100,0.000182
1760385758.708390,1624523.000,4832,1,SA,1,100,0.000092
1760385758.908399,1624723.000,4900,1,SA,1,100,0.000327
1760385759.308415,1625123.000,4999,1,SA,1,100,0.000474
1760385760.109449,1625924.000,5068,1,SA,1,100,0.000083
1760385760.309457,1626124.000,5101,1,SA,1,100,0.000083
1760385760.642471,1626457.000,5218,1,SA,1,100,0.000583
1760385761.242496,1627057.000,5287,1,SA,1,100,0.000244
