LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1760386311.773044,2177590.000,31175,1,PR,1,100,97588
1760386311.812543,2177629.500,31188,2,PR,1,100,97607
1760386311.852043,2177669.000,31188,2,PR,1,100,97598
1760386311.892042,2177709.000,31205,3,PR,1,100,97607
1760386311.932041,2177749.000,31205,3,PR,1,100,97591
1760386311.972041,2177789.000,31205,3,PR,1,100,97598
1760386312.012040,2177829.000,31222,2,PR,1,100,97609
1760386312.052040,2177869.000,31222,2,PR,1,100,97612
1760386312.092039,2177909.000,31239,3,PR,1,100,97620
1760386312.132038,2177949.000,31239,3,PR,1,100,97619
1760386312.172038,2177989.000,31239,3,PR,1,100,97615
1760386312.212037,2178029.000,31255,2,PR,1,100,97612
1760386312.252036,2178069.000,31255,2,PR,1,100,97616
1760386312.292036,2178109.000,31272,3,PR,1,100,97627
1760386312.332035,2178149.000,31272,3,PR,1,100,97624
1760386312.372034,2178189.000,31272,3,PR,1,100,97643
1760386312.412034,2178229.000,31290,2,PR,1,100,97638
1760386312.452033,2178269.000,31290,2,PR,1,100,97629
1760386312.492033,2178309.000,31306,3,PR,1,100,97640
1760386312.532032,2178349.000,31306,3,PR,1,100,97637
1760386312.572031,2178389.000,31306,3,PR,1,100,97650
1760386312.612031,2178429.000,31322,2,PR,1,100,97678
1760386312.652030,2178469.000,31322,2,PR,1,100,97670
1760386312.696696,2178513.667,31340,3,PR,1,100,97666
1760386312.741362,2178558.333,31340,3,PR,1,100,97660
1760386312.786028,2178603.000,31340,3,PR,1,100,97667
1760386312.826027,2178643.000,31356,2,PR,1,100,97676
1760386312.866026,2178683.000,31356,2,PR,1,100,97664
1760386312.906026,2178723.000,31373,3,PR,1,100,97668
1760386312.946025,2178763.000,31373,3,PR,1,100,97678
1760386312.986025,2178803.000,31373,3,PR,1,100,97694
1760386313.026024,2178843.000,31389,2,PR,1,100,97683
1760386313.066023,2178883.000,31389,2,PR,1,100,97702
1760386313.106023,2178923.000,31407,3,PR,1,100,97701
1760386313.146022,2178963.000,31407,3,PR,1,100,97695
1760386313.186021,2179003.000,31407,3,PR,1,100,97707
1760386313.226021,2179043.000,31423,2,PR,1,100,97705
1760386313.266020,2179083.000,31423,2,PR,1,100,97705
1760386313.306019,2179123.000,31438,3,PR,1,100,97702
1760386313.346019,2179163.000,31438,3,PR,1,100,97708
1760386313.386018,2179203.000,31438,3,PR,1,100,97685
1760386313.426018,2179243.000,31455,2,PR,1,100,97703
1760386313.466017,2179283.000,31455,2,PR,1,100,97701
1760386313.506016,2179323.000,31472,3,PR,1,100,97701
1760386313.546016,2179363.000,31472,3,PR,1,100,97697
1760386313.586015,2179403.000,31472,3,PR,1,100,97722
