LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1760380234.074938,248948.000,39382,1,SR,1,100,0.066667
1760380234.406941,249280.000,39433,1,SR,1,100,0.066667
1760380234.606944,249480.000,39486,1,SR,1,100,0.133333
1760380235.540954,250414.000,39634,1,SR,1,100,0.133333
1760380235.806957,250680.000,39818,1,SR,1,100,0.933333
1760380236.873969,251747.000,39852,1,SR,1,100,0.066667
1760380237.606977,252480.000,39962,1,SR,1,100,0.066667
1760380237.806979,252680.000,39998,1,SR,1,100,0.066667
1760380238.006981,252880.000,40065,1,SR,1,100,0.266667
1760380238.406986,253280.000,40132,1,SR,1,100,0.200000
1760380238.739989,253613.000,40167,1,SR,1,100,0.133333
1760380239.007992,253881.000,40203,1,SR,1,100,0.066667
1760380239.207994,254081.000,40288,1,SR,1,100,0.333333
1760380239.940003,254813.000,40373,1,SR,1,100,0.133333
1760380240.340007,255213.000,40458,1,SR,1,100,0.200000
1760380241.207016,256080.000,40642,1,SR,1,100,0.533333
1760380241.873024,256746.000,40714,1,SR,1,100,0.266667
1760380242.273028,257146.000,40764,1,SR,1,100,0.133333
1760380242.674033,257547.000,40853,1,SR,1,100,0.266667
1760380243.607043,258480.000,40988,1,SR,1,100,0.200000
1760380243.940047,258813.000,41023,1,SR,1,100,0.066667
1760380244.140049,259013.000,41092,1,SR,1,100,0.200000
1760380244.473053,259346.000,41127,1,SR,1,100,0.066667
1760380244.673055,259546.000,41194,1,SR,1,100,0.266667
1760380245.340062,260213.000,41280,1,SR,1,100,0.200000
1760380245.673066,260546.000,41315,1,SR,1,100,0.066667
1760380246.006070,260879.000,41385,1,SR,1,100,0.133333
1760380246.273072,261146.000,41452,1,SR,1,100,0.266667
1760380247.206083,262079.000,41604,1,SR,1,100,0.200000
1760380247.673088,262546.000,41677,1,SR,1,100,0.200000
1760380248.007092,262880.000,41712,1,SR,1,100,0.066667
1760380248.339095,263212.000,41763,1,SR,1,100,0.066667
1760380249.206105,264079.000,41948,1,SR,1,100,0.333333
1760380249.806112,264679.000,42017,1,SR,1,100,0.133333
1760380250.206116,265079.000,42084,1,SR,1,100,0.066667
1760380250.540120,265413.000,42137,1,SR,1,100,0.066667
1760380250.872123,265745.000,42206,1,SR,1,100,0.133333
1760380251.139126,266012.000,42240,1,SR,1,100,0.133333
1760380251.539131,266412.000,42309,1,SR,1,100,0.133333
1760380252.206138,267079.000,42412,1,SR,1,100,0.066667
1760380252.539142,267412.000,42535,1,SR,1,100,0.466667
1760380253.672154,268545.000,42670,1,SR,1,100,0.133333
1760380254.072159,268945.000,42768,1,SR,1,100,0.333333
1760380254.539164,269412.000,42804,1,SR,1,100,0.133333
1760380255.073170,269946.000,42891,1,SR,1,100,0.066667
1760380255.605176,270478.000,43071,1,SR,1,100,0.600000
1760380256.472185,271345.000,43122,1,SR,1,100,0.133333
1760380256.738188,271611.000,43158,1,SR,1,100,0.066667
1760380256.938190,271811.000,43191,1,SR,1,100,0.066667
1760380257.138193,272011.000,43245,1,SR,1,100,0.133333
1760380257.406196,272279.000,43298,1,SR,1,100,0.133333
1760380257.672199,272545.000,43332,1,SR,1,100,0.133333
1760380257.938202,272811.000,43424,1,SR,1,100,0.400000
1760380258.605209,273478.000,43507,1,SR,1,100,0.200000
1760380259.072214,273945.000,43575,1,SR,1,100,0.133333
1760380259.605220,274478.000,43725,1,SR,1,100,0.600000
1760380260.338228,275211.000,43827,1,SR,1,100,0.400000
1760380261.271238,276144.000,43960,1,SR,1,100,0.266667
1760380261.671243,276544.000,44063,1,SR,1,100,0.533333
1760380262.339250,277212.000,44114,1,SR,1,100,0.200000
1760380262.938257,277811.000,44218,1,SR,1,100,0.200000
1760380263.538264,278411.000,44301,1,SR,1,100,0.066667
1760380263.738266,278611.000,44353,1,SR,1,100,0.266667
1760380264.138270,279011.000,44387,1,SR,1,100,0.066667
1760380264.338272,279211.000,44439,1,SR,1,100,0.133333
1760380265.271283,280144.000,44589,1,SR,1,100,0.133333
1760380265.938290,280811.000,44707,1,SR,1,100,0.133333
1760380266.338295,281211.000,44760,1,SR,1,100,0.066667
1760380266.804300,281677.000,44846,1,SR,1,100,0.066667
1760380267.004302,281877.000,44947,1,SR,1,100,0.533333
1760380267.671309,282544.000,45017,1,SR,1,100,0.266667
1760380268.204315,283077.000,45204,1,SR,1,100,0.866667
1760380269.337327,284210.000,45255,1,SR,1,100,0.066667
1760380269.670331,284543.000,45309,1,SR,1,100,0.066667
1760380269.870333,284743.000,45343,1,SR,1,100,0.066667
1760380270.204337,285077.000,45410,1,SR,1,100,0.133333
1760380271.004346,285877.000,45547,1,SR,1,100,0.133333
1760380271.404351,286277.000,45647,1,SR,1,100,0.266667
1760380272.604364,287477.000,45836,1,SR,1,100,0.200000
1760380273.337372,288210.000,45944,1,SR,1,100,0.200000
1760380274.203381,289076.000,46078,1,SR,1,100,0.133333
1760380274.470384,289343.000,46131,1,SR,1,100,0.133333
1760380275.003390,289876.000,46248,1,SR,1,100,0.266667
1760380275.670398,290543.000,46317,1,SR,1,100,0.066667
1760380276.270404,291143.000,46469,1,SR,1,100,0.333333
1760380277.136414,292009.000,46605,1,SR,1,100,0.266667
1760380277.670420,292543.000,46673,1,SR,1,100,0.133333
1760380278.336427,293209.000,46797,1,SR,1,100,0.266667
1760380278.737432,293610.000,46850,1,SR,1,100,0.200000
1760380279.203437,294076.000,46917,1,SR,1,100,0.066667
1760380279.537440,294410.000,46969,1,SR,1,100,0.066667
1760380279.736443,294609.000,47005,1,SR,1,100,0.066667
1760380280.070446,294943.000,47072,1,SR,1,100,0.133333
1760380281.003457,295876.000,47240,1,SR,1,100,0.266667
1760380281.803465,296676.000,47394,1,SR,1,100,0.400000
1760380282.336471,297209.000,47446,1,SR,1,100,0.133333
1760380282.936478,297809.000,47530,1,SR,1,100,0.066667
1760380283.403483,298276.000,47638,1,SR,1,100,0.200000
1760380284.402494,299275.000,47806,1,SR,1,100,0.266667
1760380284.802499,299675.000,47840,1,SR,1,100,0.066667
1760380285.136502,300009.000,47909,1,SR,1,100,0.133333
1760380285.802510,300675.000,48026,1,SR,1,100,0.133333
1760380286.069513,300942.000,48093,1,SR,1,100,0.266667
1760380286.469517,301342.000,48127,1,SR,1,100,0.066667
1760380287.003523,301876.000,48249,1,SR,1,100,0.266667
1760380287.403527,302276.000,48301,1,SR,1,100,0.200000
1760380288.136535,303009.000,48453,1,SR,1,100,0.333333
1760380289.335549,304208.000,48641,1,SR,1,100,0.333333
1760380289.935555,304808.000,48694,1,SR,1,100,0.066667
1760380290.135558,305008.000,48761,1,SR,1,100,0.200000
1760380290.469561,305342.000,48795,1,SR,1,100,0.133333
1760380291.002567,305875.000,48914,1,SR,1,100,0.266667
1760380291.535573,306408.000,48983,1,SR,1,100,0.133333
1760380292.068579,306941.000,49084,1,SR,1,100,0.200000
1760380292.402583,307275.000,49122,1,SR,1,100,0.066667
1760380292.602585,307475.000,49206,1,SR,1,100,0.400000
1760380293.535595,308408.000,49346,1,SR,1,100,0.333333
1760380294.135602,309008.000,49431,1,SR,1,100,0.200000
1760380294.868610,309741.000,49530,1,SR,1,100,0.066667
1760380295.068612,309941.000,49566,1,SR,1,100,0.066667
1760380295.535617,310408.000,49718,1,SR,1,100,0.600000
1760380296.401627,311274.000,49787,1,SR,1,100,0.133333
1760380296.668630,311541.000,49837,1,SR,1,100,0.133333
1760380297.068634,311941.000,49908,1,SR,1,100,0.133333
1760380297.335637,312208.000,50025,1,SR,1,100,0.600000
1760380298.601651,313474.000,50199,1,SR,1,100,0.400000
1760380299.134657,314007.000,50266,1,SR,1,100,0.266667
1760380299.934666,314807.000,50369,1,SR,1,100,0.066667
1760380300.401671,315274.000,50453,1,SR,1,100,0.133333
1760380300.667674,315540.000,50486,1,SR,1,100,0.066667
1760380300.867676,315740.000,50554,1,SR,1,100,0.266667
1760380301.535684,316408.000,50656,1,SR,1,100,0.133333
1760380302.201691,317074.000,50743,1,SR,1,100,0.066667
1760380302.401693,317274.000,50777,1,SR,1,100,0.066667
