LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1760381627.460252,932345.000,21042,3,GZ,1,100,51.636
1760381627.460252,932345.000,21042,3,GZ,1,100,63.568
1760381627.460252,932345.000,21042,3,GZ,1,100,51.300
1760381627.500251,932385.000,21059,2,GZ,1,100,56.458
1760381627.540251,932425.000,21059,2,GZ,1,100,51.453
1760381627.580250,932465.000,21075,3,GZ,1,100,40.710
1760381627.620249,932505.000,21075,3,GZ,1,100,39.520
1760381627.660248,932545.000,21075,3,GZ,1,100,40.070
1760381627.700248,932585.000,21093,3,GZ,1,100,37.750
1760381627.740247,932625.000,21093,3,GZ,1,100,29.083
1760381627.780246,932665.000,21093,3,GZ,1,100,21.637
1760381627.820245,932705.000,21109,2,GZ,1,100,15.289
1760381627.860245,932745.000,21109,2,GZ,1,100,2.838
1760381627.900244,932785.000,21129,3,GZ,1,100,-8.850
1760381627.940243,932825.000,21129,3,GZ,1,100,-16.266
1760381627.980242,932865.000,21129,3,GZ,1,100,-18.799
1760381628.020242,932905.000,21146,2,GZ,1,100,-16.205
1760381628.060241,932945.000,21146,2,GZ,1,100,-26.031
1760381628.100240,932985.000,21163,3,GZ,1,100,-42.755
1760381628.140239,933025.000,21163,3,GZ,1,100,-37.323
1760381628.180239,933065.000,21163,3,GZ,1,100,-27.649
1760381628.220238,933105.000,21181,2,GZ,1,100,-40.100
1760381628.260237,933145.000,21181,2,GZ,1,100,-45.929
1760381628.300236,933185.000,21197,3,GZ,1,100,-45.776
1760381628.340236,933225.000,21197,3,GZ,1,100,-51.819
1760381628.380235,933265.000,21197,3,GZ,1,100,-40.009
1760381628.420234,933305.000,21213,2,GZ,1,100,-15.625
1760381628.460233,933345.000,21213,2,GZ,1,100,-14.893
1760381628.500233,933385.000,21230,3,GZ,1,100,-4.150
1760381628.540232,933425.000,21230,3,GZ,1,100,5.981
1760381628.580231,933465.000,21230,3,GZ,1,100,23.071
1760381628.620230,933505.000,21246,2,GZ,1,100,32.227
1760381628.660230,933545.000,21246,2,GZ,1,100,35.126
1760381628.700229,933585.000,21266,3,GZ,1,100,45.166
1760381628.740228,933625.000,21266,3,GZ,1,100,39.001
1760381628.780228,933665.000,21266,3,GZ,1,100,22.003
1760381628.820227,933705.000,21280,2,GZ,1,100,28.320
1760381628.860226,933745.000,21280,2,GZ,1,100,20.782
1760381628.900225,933785.000,21297,3,GZ,1,100,-5.249
1760381628.940225,933825.000,21297,3,GZ,1,100,-7.660
1760381628.980224,933865.000,21297,3,GZ,1,100,17.517
1760381629.020223,933905.000,21314,3,GZ,1,100,28.198
1760381629.060222,933945.000,21314,3,GZ,1,100,19.989
1760381629.100222,933985.000,21314,3,GZ,1,100,11.322
1760381629.140221,934025.000,21333,2,GZ,1,100,3.387
1760381629.180220,934065.000,21333,2,GZ,1,100,-5.005
1760381629.220219,934105.000,21347,3,GZ,1,100,-6.592
1760381629.260219,934145.000,21347,3,GZ,1,100,-15.564
1760381629.300218,934185.000,21347,3,GZ,1,100,-24.139
1760381629.340217,934225.000,21367,2,GZ,1,100,-28.870
1760381629.380216,934265.000,21367,2,GZ,1,100,-17.090
1760381629.420216,934305.000,21385,3,GZ,1,100,-13.611
1760381629.460215,934345.000,21385,3,GZ,1,100,-20.905
1760381629.500214,934385.000,21385,3,GZ,1,100,-18.219
1760381629.540213,934425.000,21402,2,GZ,1,100,-7.965
1760381629.580213,934465.000,21402,2,GZ,1,100,-3.174
1760381629.620212,934505.000,21416,3,GZ,1,100,-4.974
1760381629.660211,934545.000,21416,3,GZ,1,100,-11.444
1760381629.700211,934585.000,21416,3,GZ,1,100,-14.587
1760381629.740210,934625.000,21434,2,GZ,1,100,-4.150
1760381629.780209,934665.000,21434,2,GZ,1,100,11.536
1760381629.820208,934705.000,21452,3,GZ,1,100,25.574
1760381629.860208,934745.000,21452,3,GZ,1,100,51.758
1760381629.900207,934785.000,21452,3,GZ,1,100,64.362
1760381629.940206,934825.000,21471,2,GZ,1,100,63.538
1760381629.980205,934865.000,21471,2,GZ,1,100,60.303
1760381630.020205,934905.000,21488,3,GZ,1,100,32.135
1760381630.060204,934945.000,21488,3,GZ,1,100,10.925
1760381630.100203,934985.000,21488,3,GZ,1,100,8.698
1760381630.140202,935025.000,21505,2,GZ,1,100,9.888
1760381630.180202,935065.000,21505,2,GZ,1,100,8.301
1760381630.215868,935100.667,21521,3,GZ,1,100,6.866
1760381630.251534,935136.333,21521,3,GZ,1,100,10.010
1760381630.287199,935172.000,21521,3,GZ,1,100,6.256
1760381630.327199,935212.000,21541,3,GZ,1,100,-3.540
1760381630.367198,935252.000,21541,3,GZ,1,100,-12.787
1760381630.407197,935292.000,21541,3,GZ,1,100,-17.914
1760381630.447197,935332.000,21556,2,GZ,1,100,-15.289
1760381630.487196,935372.000,21556,2,GZ,1,100,-10.162
1760381630.527195,935412.000,21572,3,GZ,1,100,-23.773
1760381630.567194,935452.000,21572,3,GZ,1,100,-36.682
1760381630.607194,935492.000,21572,3,GZ,1,100,-17.334
1760381630.647193,935532.000,21592,2,GZ,1,100,-7.904
1760381630.687192,935572.000,21592,2,GZ,1,100,-24.353
1760381630.727191,935612.000,21610,3,GZ,1,100,-31.372
1760381630.767191,935652.000,21610,3,GZ,1,100,-30.273
1760381630.807190,935692.000,21610,3,GZ,1,100,-30.853
1760381630.847189,935732.000,21626,3,GZ,1,100,-27.405
1760381630.887188,935772.000,21626,3,GZ,1,100,-23.895
1760381630.927188,935812.000,21626,3,GZ,1,100,-19.226
1760381630.967187,935852.000,21641,2,GZ,1,100,-6.622
1760381631.007186,935892.000,21641,2,GZ,1,100,6.775
1760381631.047185,935932.000,21660,3,GZ,1,100,19.226
1760381631.087185,935972.000,21660,3,GZ,1,100,34.668
1760381631.127184,936012.000,21660,3,GZ,1,100,38.696
1760381631.167183,936052.000,21677,2,GZ,1,100,37.933
1760381631.207182,936092.000,21677,2,GZ,1,100,38.330
1760381631.247182,936132.000,21695,3,GZ,1,100,20.416
1760381631.287181,936172.000,21695,3,GZ,1,100,7.233
1760381631.327180,936212.000,21695,3,GZ,1,100,10.864
1760381631.367180,936252.000,21711,2,GZ,1,100,14.862
1760381631.407179,936292.000,21711,2,GZ,1,100,12.207
1760381631.447178,936332.000,21727,3,GZ,1,100,6.287
1760381631.487177,936372.000,21727,3,GZ,1,100,2.228
1760381631.527177,936412.000,21727,3,GZ,1,100,-1.831
1760381631.567176,936452.000,21744,2,GZ,1,100,-3.143
1760381631.607175,936492.000,21744,2,GZ,1,100,-5.981
1760381631.647174,936532.000,21763,3,GZ,1,100,-5.981
1760381631.687174,936572.000,21763,3,GZ,1,100,-3.082
1760381631.727173,936612.000,21763,3,GZ,1,100,-4.303
1760381631.767172,936652.000,21780,3,GZ,1,100,-11.871
1760381631.807171,936692.000,21780,3,GZ,1,100,-6.836
1760381631.847171,936732.000,21780,3,GZ,1,100,18.280
1760381631.886670,936771.500,21798,2,GZ,1,100,26.886
1760381631.926169,936811.000,21798,2,GZ,1,100,3.662
1760381631.966168,936851.000,21815,3,GZ,1,100,-12.238
1760381632.006168,936891.000,21815,3,GZ,1,100,-14.099
1760381632.046167,936931.000,21815,3,GZ,1,100,-14.740
1760381632.086166,936971.000,21834,2,GZ,1,100,-15.961
1760381632.126165,937011.000,21834,2,GZ,1,100,-22.430
1760381632.166165,937051.000,21850,3,GZ,1,100,-27.954
1760381632.206164,937091.000,21850,3,GZ,1,100,-25.085
1760381632.246163,937131.000,21850,3,GZ,1,100,-21.515
1760381632.286163,937171.000,21867,2,GZ,1,100,-9.583
1760381632.326162,937211.000,21867,2,GZ,1,100,13.031
1760381632.366161,937251.000,21885,3,GZ,1,100,22.583
1760381632.406160,937291.000,21885,3,GZ,1,100,25.452
1760381632.446160,937331.000,21885,3,GZ,1,100,30.121
1760381632.486159,937371.000,21905,2,GZ,1,100,15.442
1760381632.526158,937411.000,21905,2,GZ,1,100,8.545
1760381632.566157,937451.000,21921,3,GZ,1,100,17.426
1760381632.606157,937491.000,21921,3,GZ,1,100,23.590
1760381632.646156,937531.000,21921,3,GZ,1,100,22.491
1760381632.686155,937571.000,21937,2,GZ,1,100,21.057
1760381632.726154,937611.000,21937,2,GZ,1,100,21.027
1760381632.766154,937651.000,21956,3,GZ,1,100,18.524
1760381632.806153,937691.000,21956,3,GZ,1,100,15.503
1760381632.846152,937731.000,21956,3,GZ,1,100,12.177
1760381632.886151,937771.000,21972,2,GZ,1,100,0.763
1760381632.926151,937811.000,21972,2,GZ,1,100,-7.721
1760381632.966150,937851.000,21995,3,GZ,1,100,-6.042
1760381633.006149,937891.000,21995,3,GZ,1,100,-17.090
1760381633.046148,937931.000,21995,3,GZ,1,100,-15.015
1760381633.086148,937971.000,22013,3,GZ,1,100,4.486
1760381633.126147,938011.000,22013,3,GZ,1,100,-4.089
1760381633.166146,938051.000,22013,3,GZ,1,100,-16.663
1760381633.206645,938091.500,22030,2,GZ,1,100,-16.296
1760381633.247145,938132.000,22030,2,GZ,1,100,-10.101
1760381633.287144,938172.000,22046,3,GZ,1,100,-5.829
1760381633.327143,938212.000,22046,3,GZ,1,100,-9.369
1760381633.367142,938252.000,22046,3,GZ,1,100,-7.263
1760381633.407142,938292.000,22064,2,GZ,1,100,1.740
1760381633.447141,938332.000,22064,2,GZ,1,100,13.062
1760381633.487140,938372.000,22078,3,GZ,1,100,12.573
1760381633.527139,938412.000,22078,3,GZ,1,100,7.385
1760381633.567139,938452.000,22078,3,GZ,1,100,5.157
1760381633.607138,938492.000,22097,2,GZ,1,100,1.801
1760381633.647137,938532.000,22097,2,GZ,1,100,8.881
1760381633.682470,938567.333,22116,3,GZ,1,100,27.222
1760381633.717803,938602.667,22116,3,GZ,1,100,18.677
1760381633.753135,938638.000,22116,3,GZ,1,100,9.064
1760381633.793134,938678.000,22133,3,GZ,1,100,13.397
1760381633.833134,938718.000,22133,3,GZ,1,100,13.611
1760381633.873133,938758.000,22133,3,GZ,1,100,11.322
1760381633.913132,938798.000,22148,2,GZ,1,100,14.435
1760381633.953132,938838.000,22148,2,GZ,1,100,8.728
1760381633.993131,938878.000,22167,3,GZ,1,100,10.925
1760381634.033130,938918.000,22167,3,GZ,1,100,10.132
1760381634.073129,938958.000,22167,3,GZ,1,100,18.005
1760381634.113129,938998.000,22183,3,GZ,1,100,27.649
1760381634.153128,939038.000,22183,3,GZ,1,100,19.379
1760381634.193127,939078.000,22183,3,GZ,1,100,10.040
1760381634.233126,939118.000,22202,2,GZ,1,100,17.487
1760381634.273126,939158.000,22202,2,GZ,1,100,46.234
1760381634.313125,939198.000,22221,3,GZ,1,100,36.591
1760381634.353124,939238.000,22221,3,GZ,1,100,31.738
1760381634.393123,939278.000,22221,3,GZ,1,100,21.851
1760381634.433123,939318.000,22236,2,GZ,1,100,18.188
1760381634.473122,939358.000,22236,2,GZ,1,100,20.416
1760381634.513121,939398.000,22252,3,GZ,1,100,-0.793
1760381634.553120,939438.000,22252,3,GZ,1,100,-29.205
1760381634.593120,939478.000,22252,3,GZ,1,100,-13.458
1760381634.633119,939518.000,22269,2,GZ,1,100,-7.172
1760381634.673118,939558.000,22269,2,GZ,1,100,5.493
1760381634.713117,939598.000,22288,3,GZ,1,100,22.064
1760381634.753117,939638.000,22288,3,GZ,1,100,20.508
1760381634.793116,939678.000,22288,3,GZ,1,100,9.827
1760381634.833115,939718.000,22303,2,GZ,1,100,-11.780
1760381634.873115,939758.000,22303,2,GZ,1,100,-30.853
1760381634.913114,939798.000,22321,3,GZ,1,100,-39.673
1760381634.953113,939838.000,22321,3,GZ,1,100,-48.401
1760381634.993112,939878.000,22321,3,GZ,1,100,-56.152
1760381635.033112,939918.000,22339,2,GZ,1,100,-43.701
1760381635.073111,939958.000,22339,2,GZ,1,100,-41.931
1760381635.113110,939998.000,22357,3,GZ,1,100,-31.525
1760381635.153109,940038.000,22357,3,GZ,1,100,-15.198
1760381635.193109,940078.000,22357,3,GZ,1,100,-3.845
1760381635.233108,940118.000,22372,2,GZ,1,100,15.198
1760381635.273107,940158.000,22372,2,GZ,1,100,24.658
1760381635.313106,940198.000,22391,3,GZ,1,100,37.537
1760381635.353106,940238.000,22391,3,GZ,1,100,42.908
1760381635.393105,940278.000,22391,3,GZ,1,100,48.157
1760381635.433104,940318.000,22408,3,GZ,1,100,36.346
1760381635.473103,940358.000,22408,3,GZ,1,100,0.610
1760381635.513103,940398.000,22408,3,GZ,1,100,3.174
1760381635.553102,940438.000,22428,2,GZ,1,100,2.258
1760381635.593101,940478.000,22428,2,GZ,1,100,-6.104
1760381635.633100,940518.000,22443,3,GZ,1,100,-32.043
1760381635.673100,940558.000,22443,3,GZ,1,100,-57.465
1760381635.713099,940598.000,22443,3,GZ,1,100,-46.570
1760381635.753098,940638.000,22460,2,GZ,1,100,-28.900
1760381635.793097,940678.000,22460,2,GZ,1,100,-22.217
1760381635.833097,940718.000,22477,3,GZ,1,100,-19.531
1760381635.873096,940758.000,22477,3,GZ,1,100,-21.423
1760381635.913095,940798.000,22477,3,GZ,1,100,-28.168
1760381635.953094,940838.000,22493,2,GZ,1,100,-10.742
1760381635.993094,940878.000,22493,2,GZ,1,100,11.810
1760381636.033093,940918.000,22510,3,GZ,1,100,20.172
1760381636.073092,940958.000,22510,3,GZ,1,100,27.527
