LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1760382020.218570,1325105.000,21654,2,EL,1,100,-18695.599609
1760382020.218570,1325105.000,21654,2,EL,1,100,-18693.599609
1760382020.285572,1325172.000,21672,2,EL,1,100,-18693.000000
1760382020.352573,1325239.000,21672,2,EL,1,100,-18693.400391
1760382020.418575,1325305.000,21690,1,EL,1,100,-18692.400391
1760382020.485577,1325372.000,21705,2,EL,1,100,-18692.800781
1760382020.552578,1325439.000,21705,2,EL,1,100,-18693.400391
1760382020.618580,1325505.000,21721,1,EL,1,100,-18693.599609
1760382020.685582,1325572.000,21739,2,EL,1,100,-18693.800781
1760382020.752583,1325639.000,21739,2,EL,1,100,-18693.000000
1760382020.818585,1325705.000,21755,1,EL,1,100,-18692.000000
1760382020.885587,1325772.000,21770,2,EL,1,100,-18692.599609
1760382020.952588,1325839.000,21770,2,EL,1,100,-18691.599609
1760382021.018590,1325905.000,21789,1,EL,1,100,-18691.599609
1760382021.085592,1325972.000,21806,2,EL,1,100,-18692.800781
1760382021.152593,1326039.000,21806,2,EL,1,100,-18692.199219
1760382021.218595,1326105.000,21822,1,EL,1,100,-18691.400391
1760382021.285097,1326171.500,21838,2,EL,1,100,-18692.400391
1760382021.351598,1326238.000,21838,2,EL,1,100,-18691.800781
1760382021.418600,1326305.000,21854,1,EL,1,100,-18691.599609
1760382021.485102,1326371.500,21871,2,EL,1,100,-18691.000000
1760382021.551603,1326438.000,21871,2,EL,1,100,-18690.800781
1760382021.618605,1326505.000,21889,1,EL,1,100,-18691.000000
1760382021.685107,1326571.500,21905,2,EL,1,100,-18691.400391
1760382021.751608,1326638.000,21905,2,EL,1,100,-18690.000000
1760382021.818610,1326705.000,21921,1,EL,1,100,-18690.599609
1760382021.885112,1326771.500,21943,2,EL,1,100,-18690.800781
1760382021.951613,1326838.000,21943,2,EL,1,100,-18690.400391
1760382022.018615,1326905.000,21960,1,EL,1,100,-18690.000000
1760382022.085117,1326971.500,21978,2,EL,1,100,-18690.400391
1760382022.151618,1327038.000,21978,2,EL,1,100,-18689.400391
1760382022.218620,1327105.000,21993,1,EL,1,100,-18689.199219
1760382022.285122,1327171.500,22013,2,EL,1,100,-18689.000000
1760382022.351623,1327238.000,22013,2,EL,1,100,-18688.599609
1760382022.418625,1327305.000,22029,2,EL,1,100,-18688.800781
1760382022.485627,1327372.000,22029,2,EL,1,100,-18689.800781
1760382022.551628,1327438.000,22046,1,EL,1,100,-18688.599609
1760382022.618630,1327505.000,22061,2,EL,1,100,-18690.000000
