LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1760385450.727550,1316542.000,19324,1,BI,1,100,840
1760385451.247548,1317062.000,19416,1,BI,1,100,520
1760385451.927546,1317742.000,19501,1,BI,1,100,680
1760385452.607544,1318422.000,19618,1,BI,1,100,680
1760385453.407541,1319222.000,19754,1,BI,1,100,800
1760385453.927540,1319742.000,19839,1,BI,1,100,520
1760385454.647537,1320462.000,19960,1,BI,1,100,720
1760385455.367535,1321182.000,20081,1,BI,1,100,720
1760385455.887533,1321702.000,20166,1,BI,1,100,520
1760385456.487531,1322302.000,20277,1,BI,1,100,600
1760385457.127529,1322942.000,20396,1,BI,1,100,640
1760385457.846527,1323661.000,20516,1,BI,1,100,720
1760385458.406525,1324221.000,20601,1,BI,1,100,560
1760385459.006523,1324821.000,20705,1,BI,1,100,600
1760385459.726521,1325541.000,20823,1,BI,1,100,720
1760385460.246520,1326061.000,20908,1,BI,1,100,520
1760385461.739515,1327554.000,21172,1,BI,1,100,1480
1760385462.339513,1328154.000,21273,1,BI,1,100,600
1760385463.179510,1328994.000,21407,1,BI,1,100,840
1760385463.779508,1329594.000,21512,1,BI,1,100,600
1760385464.459506,1330274.000,21631,1,BI,1,100,680
1760385465.299504,1331114.000,21766,1,BI,1,100,840
1760385465.779502,1331594.000,21852,1,BI,1,100,480
1760385466.539500,1332354.000,21969,1,BI,1,100,760
1760385467.179497,1332994.000,22079,1,BI,1,100,640
1760385467.739496,1333554.000,22182,1,BI,1,100,560
1760385468.419494,1334234.000,22300,1,BI,1,100,680
1760385469.259491,1335074.000,22435,1,BI,1,100,840
1760385469.739490,1335554.000,22520,1,BI,1,100,480
1760385470.392487,1336207.000,22625,1,BI,1,100,640
1760385471.112485,1336927.000,22743,1,BI,1,100,720
1760385471.712483,1337527.000,22846,1,BI,1,100,600
1760385472.352481,1338167.000,22952,1,BI,1,100,640
1760385473.072479,1338887.000,23071,1,BI,1,100,720
