LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1760384204.414577,70227.000,9399,3,MY,1,100,-1
1760384204.454577,70267.000,9399,3,MY,1,100, 1
1760384204.494577,70307.000,9399,3,MY,1,100, 0
1760384204.534576,70347.000,9415,2,MY,1,100,-2
1760384204.574576,70387.000,9415,2,MY,1,100, 0
1760384204.614576,70427.000,9433,3,MY,1,100, 0
1760384204.654576,70467.000,9433,3,MY,1,100,-1
1760384204.694576,70507.000,9433,3,MY,1,100,-2
1760384204.734576,70547.000,9450,2,MY,1,100,-1
1760384204.774576,70587.000,9450,2,MY,1,100,-2
1760384204.814576,70627.000,9466,3,MY,1,100,-1
1760384204.854576,70667.000,9466,3,MY,1,100,-3
1760384204.894575,70707.000,9466,3,MY,1,100,-4
1760384204.934575,70747.000,9486,2,MY,1,100,-2
1760384204.974575,70787.000,9486,2,MY,1,100,-5
1760384205.014575,70827.000,9500,3,MY,1,100,-6
1760384205.054575,70867.000,9500,3,MY,1,100,-7
1760384205.094575,70907.000,9500,3,MY,1,100,-5
1760384205.134575,70947.000,9517,2,MY,1,100,-4
1760384205.174575,70987.000,9517,2,MY,1,100,-5
1760384205.214575,71027.000,9533,3,MY,1,100,-6
1760384205.254574,71067.000,9533,3,MY,1,100,-5
1760384205.294574,71107.000,9533,3,MY,1,100,-4
1760384205.334574,71147.000,9551,2,MY,1,100,-2
1760384205.374574,71187.000,9551,2,MY,1,100,-3
1760384205.414574,71227.000,9567,3,MY,1,100,-3
1760384205.454574,71267.000,9567,3,MY,1,100,-4
1760384205.494574,71307.000,9567,3,MY,1,100,-2
1760384205.534574,71347.000,9584,3,MY,1,100,-3
1760384205.574574,71387.000,9584,3,MY,1,100,-1
1760384205.614573,71427.000,9584,3,MY,1,100, 0
1760384205.654573,71467.000,9601,2,MY,1,100, 2
1760384205.694573,71507.000,9601,2,MY,1,100, 1
1760384205.734573,71547.000,9618,3,MY,1,100, 1
1760384205.774573,71587.000,9618,3,MY,1,100, 1
1760384205.814573,71627.000,9618,3,MY,1,100, 1
1760384205.847573,71660.000,9632,2,MY,1,100, 2
1760384205.880573,71693.000,9632,2,MY,1,100, 2
1760384205.920573,71733.000,9650,3,MY,1,100, 3
1760384205.960572,71773.000,9650,3,MY,1,100, 2
1760384206.000572,71813.000,9650,3,MY,1,100, 3
1760384206.040572,71853.000,9666,3,MY,1,100, 3
1760384206.080572,71893.000,9666,3,MY,1,100, 1
1760384206.120572,71933.000,9666,3,MY,1,100, 6
1760384206.160572,71973.000,9683,2,MY,1,100, 4
1760384206.200572,72013.000,9683,2,MY,1,100, 5
1760384206.240571,72053.000,9699,3,MY,1,100, 5
1760384206.280571,72093.000,9699,3,MY,1,100, 4
1760384206.320571,72133.000,9699,3,MY,1,100, 5
1760384206.360571,72173.000,9719,2,MY,1,100, 4
1760384206.400571,72213.000,9719,2,MY,1,100, 4
1760384206.440571,72253.000,9735,3,MY,1,100, 3
1760384206.480571,72293.000,9735,3,MY,1,100, 4
1760384206.520571,72333.000,9735,3,MY,1,100, 3
1760384206.560571,72373.000,9752,2,MY,1,100, 2
1760384206.600570,72413.000,9752,2,MY,1,100, 4
1760384206.640570,72453.000,9768,3,MY,1,100, 2
1760384206.680570,72493.000,9768,3,MY,1,100, 2
1760384206.720570,72533.000,9768,3,MY,1,100, 3
1760384206.760570,72573.000,9784,2,MY,1,100, 3
1760384206.800570,72613.000,9784,2,MY,1,100, 4
1760384206.840570,72653.000,9800,3,MY,1,100, 2
1760384206.880570,72693.000,9800,3,MY,1,100, 2
1760384206.920570,72733.000,9800,3,MY,1,100, 2
1760384206.960569,72773.000,9818,2,MY,1,100, 1
1760384207.000569,72813.000,9818,2,MY,1,100, 0
1760384207.040569,72853.000,9834,3,MY,1,100, 0
1760384207.080569,72893.000,9834,3,MY,1,100,-2
1760384207.120569,72933.000,9834,3,MY,1,100,-2
1760384207.160569,72973.000,9851,2,MY,1,100,-4
1760384207.200569,73013.000,9851,2,MY,1,100,-6
1760384207.240569,73053.000,9868,3,MY,1,100,-7
1760384207.280569,73093.000,9868,3,MY,1,100,-7
1760384207.320568,73133.000,9868,3,MY,1,100,-5
1760384207.360568,73173.000,9885,3,MY,1,100,-5
1760384207.400568,73213.000,9885,3,MY,1,100,-4
1760384207.440568,73253.000,9885,3,MY,1,100,-2
1760384207.480568,73293.000,9901,2,MY,1,100,-1
1760384207.520568,73333.000,9901,2,MY,1,100, 0
1760384207.560568,73373.000,9916,3,MY,1,100, 1
1760384207.600568,73413.000,9916,3,MY,1,100,-1
1760384207.640568,73453.000,9916,3,MY,1,100, 2
1760384207.680568,73493.000,9933,2,MY,1,100, 2
1760384207.720567,73533.000,9933,2,MY,1,100, 2
1760384207.760567,73573.000,9950,3,MY,1,100, 2
1760384207.800567,73613.000,9950,3,MY,1,100, 3
1760384207.840567,73653.000,9950,3,MY,1,100, 3
1760384207.880567,73693.000,9966,2,MY,1,100, 4
1760384207.920567,73733.000,9966,2,MY,1,100, 5
1760384207.960567,73773.000,9982,3,MY,1,100, 5
1760384208.000566,73813.000,9982,3,MY,1,100, 5
1760384208.040566,73853.000,9982,3,MY,1,100, 4
1760384208.080566,73893.000,9998,2,MY,1,100, 4
1760384208.120566,73933.000,9998,2,MY,1,100, 2
1760384208.160566,73973.000,10015,3,MY,1,100, 5
1760384208.200566,74013.000,10015,3,MY,1,100, 2
1760384208.240566,74053.000,10015,3,MY,1,100, 4
1760384208.280566,74093.000,10032,2,MY,1,100, 4
1760384208.320565,74133.000,10032,2,MY,1,100, 4
1760384208.360565,74173.000,10047,3,MY,1,100, 5
1760384208.400565,74213.000,10047,3,MY,1,100, 2
1760384208.440565,74253.000,10047,3,MY,1,100, 5
1760384208.480065,74292.500,10070,2,MY,1,100, 4
1760384208.519565,74332.000,10070,2,MY,1,100, 4
1760384208.559898,74372.333,10087,3,MY,1,100, 3
1760384208.600231,74412.667,10087,3,MY,1,100, 2
1760384208.640565,74453.000,10087,3,MY,1,100, 2
1760384208.680064,74492.500,10104,2,MY,1,100, 3
1760384208.719564,74532.000,10104,2,MY,1,100, 3
1760384208.759564,74572.000,10120,3,MY,1,100, 3
1760384208.799564,74612.000,10120,3,MY,1,100, 3
1760384208.839564,74652.000,10120,3,MY,1,100, 2
1760384208.879564,74692.000,10135,3,MY,1,100, 3
1760384208.919564,74732.000,10135,3,MY,1,100, 1
1760384208.959564,74772.000,10135,3,MY,1,100, 3
1760384208.999564,74812.000,10155,2,MY,1,100, 3
1760384209.039563,74852.000,10155,2,MY,1,100, 1
1760384209.079563,74892.000,10171,3,MY,1,100, 1
1760384209.119563,74932.000,10171,3,MY,1,100, 2
1760384209.159563,74972.000,10171,3,MY,1,100, 2
1760384209.199563,75012.000,10188,2,MY,1,100, 3
1760384209.239563,75052.000,10188,2,MY,1,100, 2
1760384209.275229,75087.667,10203,3,MY,1,100, 1
1760384209.310896,75123.333,10203,3,MY,1,100, 0
1760384209.346563,75159.000,10203,3,MY,1,100, 1
1760384209.386563,75199.000,10222,3,MY,1,100, 2
1760384209.426562,75239.000,10222,3,MY,1,100, 1
1760384209.466562,75279.000,10222,3,MY,1,100, 1
1760384209.506562,75319.000,10238,2,MY,1,100, 2
1760384209.546562,75359.000,10238,2,MY,1,100, 3
1760384209.586562,75399.000,10256,3,MY,1,100, 5
1760384209.626562,75439.000,10256,3,MY,1,100, 4
1760384209.666562,75479.000,10256,3,MY,1,100, 4
1760384209.706562,75519.000,10270,2,MY,1,100, 3
1760384209.746562,75559.000,10270,2,MY,1,100, 2
1760384209.786561,75599.000,10287,3,MY,1,100, 2
1760384209.826561,75639.000,10287,3,MY,1,100, 1
1760384209.866561,75679.000,10287,3,MY,1,100, 1
1760384209.906561,75719.000,10303,2,MY,1,100, 0
1760384209.946561,75759.000,10303,2,MY,1,100, 1
1760384209.986561,75799.000,10321,3,MY,1,100, 0
1760384210.026561,75839.000,10321,3,MY,1,100, 0
1760384210.066561,75879.000,10321,3,MY,1,100, 0
1760384210.106560,75919.000,10335,2,MY,1,100, 2
1760384210.146560,75959.000,10335,2,MY,1,100, 2
1760384210.186560,75999.000,10354,3,MY,1,100, 2
1760384210.226560,76039.000,10354,3,MY,1,100, 3
1760384210.266560,76079.000,10354,3,MY,1,100, 1
1760384210.306560,76119.000,10371,2,MY,1,100, 2
1760384210.346560,76159.000,10371,2,MY,1,100, 0
1760384210.386559,76199.000,10388,3,MY,1,100, 1
1760384210.426559,76239.000,10388,3,MY,1,100, 0
1760384210.466559,76279.000,10388,3,MY,1,100,-2
1760384210.506559,76319.000,10404,2,MY,1,100, 0
1760384210.546559,76359.000,10404,2,MY,1,100, 0
1760384210.586559,76399.000,10422,3,MY,1,100, 0
1760384210.626559,76439.000,10422,3,MY,1,100, 2
1760384210.666559,76479.000,10422,3,MY,1,100, 2
1760384210.706559,76519.000,10438,3,MY,1,100, 2
1760384210.746559,76559.000,10438,3,MY,1,100, 1
1760384210.786558,76599.000,10438,3,MY,1,100, 2
1760384210.826558,76639.000,10455,2,MY,1,100, 1
1760384210.866558,76679.000,10455,2,MY,1,100, 1
1760384210.906558,76719.000,10471,3,MY,1,100, 2
1760384210.946558,76759.000,10471,3,MY,1,100, 1
1760384210.986558,76799.000,10471,3,MY,1,100, 1
1760384211.026558,76839.000,10489,2,MY,1,100, 0
1760384211.066558,76879.000,10489,2,MY,1,100, 0
1760384211.106558,76919.000,10505,3,MY,1,100,-1
1760384211.146557,76959.000,10505,3,MY,1,100, 0
1760384211.186557,76999.000,10505,3,MY,1,100,-4
1760384211.226557,77039.000,10522,2,MY,1,100,-5
1760384211.266557,77079.000,10522,2,MY,1,100,-5
1760384211.306557,77119.000,10540,3,MY,1,100,-6
1760384211.346557,77159.000,10540,3,MY,1,100,-5
1760384211.386557,77199.000,10540,3,MY,1,100,-5
1760384211.426557,77239.000,10558,2,MY,1,100,-4
1760384211.466557,77279.000,10558,2,MY,1,100,-8
1760384211.506556,77319.000,10574,3,MY,1,100,-7
1760384211.546556,77359.000,10574,3,MY,1,100,-8
1760384211.586556,77399.000,10574,3,MY,1,100,-8
1760384211.626556,77439.000,10592,2,MY,1,100,-6
1760384211.666556,77479.000,10592,2,MY,1,100,-8
1760384211.706556,77519.000,10608,3,MY,1,100,-8
1760384211.746556,77559.000,10608,3,MY,1,100,-8
1760384211.786556,77599.000,10608,3,MY,1,100,-8
1760384211.826555,77639.000,10623,2,MY,1,100,-8
1760384211.866555,77679.000,10623,2,MY,1,100,-8
1760384211.906555,77719.000,10640,3,MY,1,100,-8
1760384211.946555,77759.000,10640,3,MY,1,100,-8
1760384211.986555,77799.000,10640,3,MY,1,100,-7
1760384212.026555,77839.000,10657,2,MY,1,100,-6
1760384212.066555,77879.000,10657,2,MY,1,100,-7
1760384212.106555,77919.000,10673,3,MY,1,100,-6
1760384212.146554,77959.000,10673,3,MY,1,100,-7
1760384212.186554,77999.000,10673,3,MY,1,100,-8
1760384212.226554,78039.000,10688,3,MY,1,100,-7
1760384212.266554,78079.000,10688,3,MY,1,100,-6
1760384212.306554,78119.000,10688,3,MY,1,100,-8
1760384212.346554,78159.000,10705,2,MY,1,100,-7
1760384212.386554,78199.000,10705,2,MY,1,100,-8
1760384212.426554,78239.000,10722,3,MY,1,100,-7
1760384212.466554,78279.000,10722,3,MY,1,100,-8
1760384212.506553,78319.000,10722,3,MY,1,100,-8
1760384212.542220,78354.667,10740,3,MY,1,100,-6
1760384212.577887,78390.333,10740,3,MY,1,100,-8
1760384212.613553,78426.000,10740,3,MY,1,100,-6
1760384212.660053,78472.500,10756,2,MY,1,100,-7
1760384212.706553,78519.000,10756,2,MY,1,100,-7
1760384212.741886,78554.333,10772,3,MY,1,100,-8
1760384212.777219,78589.667,10772,3,MY,1,100,-7
1760384212.812553,78625.000,10772,3,MY,1,100,-4
1760384212.852552,78665.000,10791,2,MY,1,100,-4
1760384212.892552,78705.000,10791,2,MY,1,100,-4
1760384212.932552,78745.000,10808,3,MY,1,100,-4
1760384212.972552,78785.000,10808,3,MY,1,100,-5
1760384213.012552,78825.000,10808,3,MY,1,100,-5
1760384213.052552,78865.000,10823,2,MY,1,100,-5
1760384213.092552,78905.000,10823,2,MY,1,100,-5
1760384213.132552,78945.000,10839,3,MY,1,100,-6
1760384213.172552,78985.000,10839,3,MY,1,100,-5
1760384213.212551,79025.000,10839,3,MY,1,100,-4
1760384213.252551,79065.000,10856,2,MY,1,100,-5
1760384213.292551,79105.000,10856,2,MY,1,100,-5
1760384213.332551,79145.000,10873,3,MY,1,100,-3
1760384213.372551,79185.000,10873,3,MY,1,100,-4
1760384213.412551,79225.000,10873,3,MY,1,100,-5
1760384213.452551,79265.000,10890,2,MY,1,100,-5
1760384213.492551,79305.000,10890,2,MY,1,100,-4
1760384213.532551,79345.000,10906,3,MY,1,100,-5
1760384213.572550,79385.000,10906,3,MY,1,100,-4
1760384213.612550,79425.000,10906,3,MY,1,100,-5
1760384213.652550,79465.000,10929,2,MY,1,100,-4
1760384213.692550,79505.000,10929,2,MY,1,100,-5
1760384213.732550,79545.000,10945,3,MY,1,100,-3
1760384213.772550,79585.000,10945,3,MY,1,100,-3
1760384213.812550,79625.000,10945,3,MY,1,100,-2
1760384213.852550,79665.000,10961,2,MY,1,100,-1
1760384213.892550,79705.000,10961,2,MY,1,100,-2
1760384213.932549,79745.000,10977,3,MY,1,100,-1
1760384213.972549,79785.000,10977,3,MY,1,100,-1
1760384214.012549,79825.000,10977,3,MY,1,100,-1
1760384214.052549,79865.000,10994,3,MY,1,100,-1
1760384214.092549,79905.000,10994,3,MY,1,100, 0
1760384214.132549,79945.000,10994,3,MY,1,100,-1
1760384214.172549,79985.000,11010,2,MY,1,100,-2
1760384214.212548,80025.000,11010,2,MY,1,100,-1
1760384214.252548,80065.000,11028,3,MY,1,100, 0
1760384214.292548,80105.000,11028,3,MY,1,100, 0
1760384214.332548,80145.000,11028,3,MY,1,100, 0
1760384214.372548,80185.000,11042,2,MY,1,100,-1
1760384214.412548,80225.000,11042,2,MY,1,100,-1
1760384214.452548,80265.000,11059,3,MY,1,100,-1
1760384214.492548,80305.000,11059,3,MY,1,100,-1
1760384214.532548,80345.000,11059,3,MY,1,100, 0
1760384214.572547,80385.000,11075,2,MY,1,100,-1
1760384214.612547,80425.000,11075,2,MY,1,100,-1
1760384214.652547,80465.000,11093,3,MY,1,100,-1
1760384214.692547,80505.000,11093,3,MY,1,100, 0
1760384214.732547,80545.000,11093,3,MY,1,100,-2
1760384214.772547,80585.000,11109,2,MY,1,100,-1
1760384214.812547,80625.000,11109,2,MY,1,100, 0
1760384214.852547,80665.000,11126,3,MY,1,100, 1
1760384214.892547,80705.000,11126,3,MY,1,100,-1
1760384214.932546,80745.000,11126,3,MY,1,100, 0
1760384214.972546,80785.000,11143,2,MY,1,100, 0
1760384215.012546,80825.000,11143,2,MY,1,100,-1
1760384215.052546,80865.000,11160,3,MY,1,100,-1
1760384215.092546,80905.000,11160,3,MY,1,100,-3
1760384215.132546,80945.000,11160,3,MY,1,100,-2
1760384215.172546,80985.000,11174,2,MY,1,100,-2
1760384215.212546,81025.000,11174,2,MY,1,100,-2
1760384215.252546,81065.000,11192,3,MY,1,100,-2
1760384215.292546,81105.000,11192,3,MY,1,100,-2
1760384215.332545,81145.000,11192,3,MY,1,100,-3
1760384215.372545,81185.000,11208,3,MY,1,100,-4
1760384215.412545,81225.000,11208,3,MY,1,100,-4
1760384215.452545,81265.000,11208,3,MY,1,100,-2
1760384215.492545,81305.000,11227,2,MY,1,100,-2
1760384215.532545,81345.000,11227,2,MY,1,100, 0
1760384215.572545,81385.000,11241,3,MY,1,100, 2
1760384215.612545,81425.000,11241,3,MY,1,100, 1
1760384215.652544,81465.000,11241,3,MY,1,100, 2
1760384215.692544,81505.000,11259,2,MY,1,100, 2
1760384215.732544,81545.000,11259,2,MY,1,100, 2
1760384215.772544,81585.000,11275,3,MY,1,100, 1
1760384215.812544,81625.000,11275,3,MY,1,100, 2
1760384215.852544,81665.000,11275,3,MY,1,100, 2
1760384215.892544,81705.000,11292,2,MY,1,100, 2
1760384215.932544,81745.000,11292,2,MY,1,100, 2
1760384215.972543,81785.000,11309,3,MY,1,100, 2
1760384216.012543,81825.000,11309,3,MY,1,100, 2
1760384216.052543,81865.000,11309,3,MY,1,100, 2
1760384216.092543,81905.000,11324,2,MY,1,100, 5
1760384216.132543,81945.000,11324,2,MY,1,100, 2
1760384216.172543,81985.000,11342,3,MY,1,100, 3
1760384216.212543,82025.000,11342,3,MY,1,100, 2
1760384216.252543,82065.000,11342,3,MY,1,100, 3
1760384216.288209,82100.667,11360,3,MY,1,100, 4
1760384216.323876,82136.333,11360,3,MY,1,100, 3
1760384216.359542,82172.000,11360,3,MY,1,100, 2
1760384216.399542,82212.000,11378,2,MY,1,100, 4
1760384216.439542,82252.000,11378,2,MY,1,100, 2
1760384216.479542,82292.000,11393,3,MY,1,100, 2
1760384216.519542,82332.000,11393,3,MY,1,100, 1
1760384216.559542,82372.000,11393,3,MY,1,100, 0
1760384216.599542,82412.000,11410,3,MY,1,100, 0
1760384216.639542,82452.000,11410,3,MY,1,100,-1
1760384216.679541,82492.000,11410,3,MY,1,100,-2
1760384216.719541,82532.000,11427,2,MY,1,100,-4
1760384216.759541,82572.000,11427,2,MY,1,100,-4
1760384216.799541,82612.000,11445,3,MY,1,100,-5
1760384216.839541,82652.000,11445,3,MY,1,100,-6
1760384216.879541,82692.000,11445,3,MY,1,100,-4
1760384216.919541,82732.000,11460,2,MY,1,100,-7
1760384216.959541,82772.000,11460,2,MY,1,100,-6
1760384216.999541,82812.000,11477,3,MY,1,100,-7
1760384217.039541,82852.000,11477,3,MY,1,100,-7
1760384217.079540,82892.000,11477,3,MY,1,100,-7
1760384217.119540,82932.000,11494,2,MY,1,100,-7
1760384217.159540,82972.000,11494,2,MY,1,100,-6
1760384217.199540,83012.000,11510,3,MY,1,100,-7
1760384217.239540,83052.000,11510,3,MY,1,100,-8
1760384217.279540,83092.000,11510,3,MY,1,100,-8
1760384217.319540,83132.000,11526,2,MY,1,100,-7
1760384217.359540,83172.000,11526,2,MY,1,100,-7
1760384217.399539,83212.000,11542,3,MY,1,100,-7
1760384217.439539,83252.000,11542,3,MY,1,100,-8
1760384217.479539,83292.000,11542,3,MY,1,100,-7
1760384217.519539,83332.000,11559,2,MY,1,100,-6
1760384217.559539,83372.000,11559,2,MY,1,100,-6
1760384217.599539,83412.000,11576,3,MY,1,100,-7
1760384217.639539,83452.000,11576,3,MY,1,100,-9
1760384217.679538,83492.000,11576,3,MY,1,100,-6
1760384217.719538,83532.000,11592,2,MY,1,100,-4
1760384217.759538,83572.000,11592,2,MY,1,100,-5
1760384217.799538,83612.000,11609,3,MY,1,100,-4
1760384217.839538,83652.000,11609,3,MY,1,100,-1
1760384217.879538,83692.000,11609,3,MY,1,100, 0
1760384217.919538,83732.000,11626,2,MY,1,100, 3
1760384217.959538,83772.000,11626,2,MY,1,100, 2
1760384217.999538,83812.000,11643,3,MY,1,100, 3
1760384218.039537,83852.000,11643,3,MY,1,100, 4
1760384218.079537,83892.000,11643,3,MY,1,100, 3
1760384218.119537,83932.000,11660,3,MY,1,100, 2
1760384218.159537,83972.000,11660,3,MY,1,100, 2
1760384218.199537,84012.000,11660,3,MY,1,100, 2
1760384218.239537,84052.000,11674,2,MY,1,100, 1
1760384218.279537,84092.000,11674,2,MY,1,100, 1
1760384218.319537,84132.000,11692,3,MY,1,100, 1
1760384218.359537,84172.000,11692,3,MY,1,100, 1
1760384218.399537,84212.000,11692,3,MY,1,100, 0
1760384218.439536,84252.000,11708,2,MY,1,100, 0
1760384218.479536,84292.000,11708,2,MY,1,100, 0
1760384218.519203,84331.667,11725,3,MY,1,100,-1
1760384218.558869,84371.333,11725,3,MY,1,100,-1
1760384218.598536,84411.000,11725,3,MY,1,100,-2
1760384218.638536,84451.000,11742,2,MY,1,100, 0
1760384218.678536,84491.000,11742,2,MY,1,100,-2
1760384218.718536,84531.000,11764,3,MY,1,100, 0
1760384218.758535,84571.000,11764,3,MY,1,100,-1
1760384218.798535,84611.000,11764,3,MY,1,100, 0
1760384218.838535,84651.000,11780,2,MY,1,100, 0
1760384218.878535,84691.000,11780,2,MY,1,100, 1
1760384218.918535,84731.000,11798,3,MY,1,100, 1
1760384218.958535,84771.000,11798,3,MY,1,100, 2
1760384218.998535,84811.000,11798,3,MY,1,100, 2
1760384219.038535,84851.000,11814,2,MY,1,100, 4
1760384219.078535,84891.000,11814,2,MY,1,100, 4
1760384219.118534,84931.000,11831,3,MY,1,100, 5
1760384219.158534,84971.000,11831,3,MY,1,100, 3
1760384219.198534,85011.000,11831,3,MY,1,100, 3
1760384219.238534,85051.000,11847,3,MY,1,100, 3
1760384219.278534,85091.000,11847,3,MY,1,100, 4
1760384219.318534,85131.000,11847,3,MY,1,100, 3
1760384219.358534,85171.000,11865,2,MY,1,100, 2
1760384219.398534,85211.000,11865,2,MY,1,100, 0
1760384219.438534,85251.000,11881,3,MY,1,100, 0
1760384219.478534,85291.000,11881,3,MY,1,100,-1
1760384219.518533,85331.000,11881,3,MY,1,100,-2
1760384219.554533,85367.000,11898,3,MY,1,100,-4
1760384219.590533,85403.000,11898,3,MY,1,100,-5
1760384219.626533,85439.000,11898,3,MY,1,100,-6
1760384219.666533,85479.000,11915,2,MY,1,100,-7
1760384219.706533,85519.000,11915,2,MY,1,100,-8
1760384219.746533,85559.000,11932,3,MY,1,100,-6
1760384219.786532,85599.000,11932,3,MY,1,100,-5
1760384219.826532,85639.000,11932,3,MY,1,100,-4
1760384219.866532,85679.000,11947,2,MY,1,100,-4
1760384219.906532,85719.000,11947,2,MY,1,100,-1
1760384219.946532,85759.000,11964,3,MY,1,100, 1
1760384219.986532,85799.000,11964,3,MY,1,100, 1
1760384220.026532,85839.000,11964,3,MY,1,100, 2
1760384220.066532,85879.000,11980,2,MY,1,100, 2
1760384220.106532,85919.000,11980,2,MY,1,100, 2
1760384220.146532,85959.000,11997,3,MY,1,100, 2
1760384220.186531,85999.000,11997,3,MY,1,100, 0
1760384220.226531,86039.000,11997,3,MY,1,100, 0
1760384220.266531,86079.000,12016,2,MY,1,100,-1
1760384220.306531,86119.000,12016,2,MY,1,100, 0
1760384220.346531,86159.000,12031,3,MY,1,100, 1
1760384220.386531,86199.000,12031,3,MY,1,100, 0
1760384220.426531,86239.000,12031,3,MY,1,100, 0
1760384220.466531,86279.000,12047,2,MY,1,100, 1
1760384220.506531,86319.000,12047,2,MY,1,100, 1
1760384220.546530,86359.000,12064,3,MY,1,100, 1
1760384220.586530,86399.000,12064,3,MY,1,100, 0
1760384220.626530,86439.000,12064,3,MY,1,100, 0
1760384220.666530,86479.000,12081,2,MY,1,100, 1
1760384220.706530,86519.000,12081,2,MY,1,100, 0
1760384220.746530,86559.000,12096,3,MY,1,100, 0
1760384220.786530,86599.000,12096,3,MY,1,100, 1
1760384220.826530,86639.000,12096,3,MY,1,100, 1
1760384220.866529,86679.000,12112,3,MY,1,100, 0
1760384220.906529,86719.000,12112,3,MY,1,100, 1
1760384220.946529,86759.000,12112,3,MY,1,100, 2
1760384220.986529,86799.000,12130,2,MY,1,100, 0
1760384221.026529,86839.000,12130,2,MY,1,100, 2
1760384221.066529,86879.000,12146,3,MY,1,100, 3
1760384221.106529,86919.000,12146,3,MY,1,100, 2
1760384221.146528,86959.000,12146,3,MY,1,100, 2
1760384221.186528,86999.000,12161,2,MY,1,100, 4
1760384221.226528,87039.000,12161,2,MY,1,100, 2
1760384221.266195,87078.667,12178,3,MY,1,100, 5
1760384221.305861,87118.333,12178,3,MY,1,100, 3
1760384221.345528,87158.000,12178,3,MY,1,100, 2
1760384221.386028,87198.500,12197,2,MY,1,100, 2
1760384221.426528,87239.000,12197,2,MY,1,100, 1
1760384221.466194,87278.667,12215,3,MY,1,100, 1
1760384221.505861,87318.333,12215,3,MY,1,100, 1
1760384221.545527,87358.000,12215,3,MY,1,100, 2
1760384221.585527,87398.000,12230,2,MY,1,100, 2
1760384221.625527,87438.000,12230,2,MY,1,100, 0
1760384221.665860,87478.333,12249,3,MY,1,100, 0
1760384221.706194,87518.667,12249,3,MY,1,100, 1
1760384221.746527,87559.000,12249,3,MY,1,100, 0
1760384221.786027,87598.500,12266,2,MY,1,100, 1
1760384221.825527,87638.000,12266,2,MY,1,100, 0
1760384221.865526,87678.000,12282,3,MY,1,100, 0
1760384221.905526,87718.000,12282,3,MY,1,100, 1
1760384221.945526,87758.000,12282,3,MY,1,100, 0
1760384221.986026,87798.500,12299,2,MY,1,100, 2
1760384222.026526,87839.000,12299,2,MY,1,100, 1
1760384222.066193,87878.667,12314,3,MY,1,100, 0
1760384222.105859,87918.333,12314,3,MY,1,100, 1
1760384222.145526,87958.000,12314,3,MY,1,100, 1
1760384222.185526,87998.000,12331,2,MY,1,100, 4
1760384222.225525,88038.000,12331,2,MY,1,100, 2
1760384222.265525,88078.000,12348,3,MY,1,100, 2
1760384222.305525,88118.000,12348,3,MY,1,100, 2
1760384222.345525,88158.000,12348,3,MY,1,100, 3
1760384222.385525,88198.000,12365,3,MY,1,100, 1
1760384222.425525,88238.000,12365,3,MY,1,100, 4
1760384222.465525,88278.000,12365,3,MY,1,100, 3
1760384222.505525,88318.000,12381,2,MY,1,100, 3
1760384222.545525,88358.000,12381,2,MY,1,100, 3
1760384222.585524,88398.000,12399,3,MY,1,100, 3
1760384222.625524,88438.000,12399,3,MY,1,100, 2
1760384222.665524,88478.000,12399,3,MY,1,100, 2
