LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1760380448.048066,462919.000,9274,1,T1,1,100,32.123
1760380448.181057,463052.000,9291,1,T1,1,100,32.053
1760380448.314049,463185.000,9307,1,T1,1,100,32.129
1760380448.448041,463319.000,9339,1,T1,1,100,32.162
1760380448.581033,463452.000,9356,1,T1,1,100,32.106
1760380448.714025,463585.000,9372,1,T1,1,100,32.152
1760380448.848017,463719.000,9406,1,T1,1,100,32.101
1760380448.981009,463852.000,9423,1,T1,1,100,32.008
1760380449.114001,463985.000,9440,1,T1,1,100,31.968
1760380449.247993,464119.000,9471,1,T1,1,100,32.128
1760380449.380985,464252.000,9488,1,T1,1,100,32.091
1760380449.513977,464385.000,9505,1,T1,1,100,32.039
1760380449.647969,464519.000,9522,1,T1,1,100,32.052
1760380449.780961,464652.000,9554,1,T1,1,100,31.987
1760380449.913953,464785.000,9570,1,T1,1,100,32.136
1760380450.047945,464919.000,9587,1,T1,1,100,32.201
1760380450.180937,465052.000,9621,1,T1,1,100,32.087
1760380450.313929,465185.000,9637,1,T1,1,100,32.109
1760380450.447921,465319.000,9655,1,T1,1,100,32.047
1760380450.580913,465452.000,9686,1,T1,1,100,32.020
1760380450.713904,465585.000,9702,1,T1,1,100,32.115
1760380450.847896,465719.000,9720,1,T1,1,100,32.192
1760380450.980888,465852.000,9751,1,T1,1,100,32.154
1760380451.113880,465985.000,9768,1,T1,1,100,32.067
1760380451.247872,466119.000,9785,1,T1,1,100,32.064
1760380451.380864,466252.000,9819,1,T1,1,100,32.063
1760380451.513856,466385.000,9835,1,T1,1,100,32.063
1760380451.647848,466519.000,9852,1,T1,1,100,32.063
1760380451.780840,466652.000,9884,1,T1,1,100,32.169
1760380451.913832,466785.000,9900,1,T1,1,100,32.144
1760380452.046824,466918.000,9919,1,T1,1,100,32.133
1760380452.180816,467052.000,9936,1,T1,1,100,32.164
1760380452.313808,467185.000,9974,1,T1,1,100,32.177
1760380452.446800,467318.000,9992,1,T1,1,100,32.183
1760380452.580792,467452.000,10008,1,T1,1,100,32.150
1760380452.713784,467585.000,10044,1,T1,1,100,32.030
1760380452.846776,467718.000,10061,1,T1,1,100,31.977
1760380452.980767,467852.000,10077,1,T1,1,100,32.061
1760380453.113760,467985.000,10109,1,T1,1,100,32.026
1760380453.246751,468118.000,10126,1,T1,1,100,32.082
1760380453.380743,468252.000,10144,1,T1,1,100,32.248
1760380453.513735,468385.000,10176,1,T1,1,100,32.143
1760380453.646727,468518.000,10193,1,T1,1,100,32.133
1760380453.780719,468652.000,10212,1,T1,1,100,32.093
1760380453.913711,468785.000,10243,1,T1,1,100,32.111
1760380454.046703,468918.000,10262,1,T1,1,100,32.119
1760380454.180695,469052.000,10279,1,T1,1,100,32.158
1760380454.313687,469185.000,10296,1,T1,1,100,32.210
1760380454.446679,469318.000,10328,1,T1,1,100,32.233
1760380454.579671,469451.000,10344,1,T1,1,100,32.136
1760380454.713663,469585.000,10363,1,T1,1,100,32.094
1760380454.846655,469718.000,10395,1,T1,1,100,32.112
1760380454.979647,469851.000,10411,1,T1,1,100,32.190
1760380455.113639,469985.000,10429,1,T1,1,100,32.153
1760380455.246631,470118.000,10462,1,T1,1,100,32.066
1760380455.379622,470251.000,10480,1,T1,1,100,32.135
1760380455.513614,470385.000,10498,1,T1,1,100,32.094
1760380455.646606,470518.000,10529,1,T1,1,100,32.112
1760380455.779598,470651.000,10546,1,T1,1,100,32.190
1760380455.913590,470785.000,10563,1,T1,1,100,32.153
1760380456.046582,470918.000,10595,1,T1,1,100,32.173
1760380456.179574,471051.000,10611,1,T1,1,100,32.181
1760380456.313566,471185.000,10628,1,T1,1,100,32.149
1760380456.446558,471318.000,10644,1,T1,1,100,32.171
1760380456.579550,471451.000,10676,1,T1,1,100,32.216
1760380456.713542,471585.000,10695,1,T1,1,100,32.164
1760380456.846534,471718.000,10712,1,T1,1,100,32.177
1760380456.979526,471851.000,10743,1,T1,1,100,32.183
1760380457.113518,471985.000,10761,1,T1,1,100,32.115
1760380457.246510,472118.000,10781,1,T1,1,100,32.085
1760380457.379502,472251.000,10818,1,T1,1,100,32.214
1760380457.513494,472385.000,10837,1,T1,1,100,32.128
1760380457.646486,472518.000,10853,1,T1,1,100,32.126
1760380457.779478,472651.000,10870,1,T1,1,100,32.267
1760380457.912469,472784.000,10904,1,T1,1,100,32.293
1760380458.046461,472918.000,10920,1,T1,1,100,32.162
1760380458.179453,473051.000,10938,1,T1,1,100,32.212
