LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1760384593.425226,459240.000,8288,2,EL,1,100,-7884.200195
1760384593.425226,459240.000,8288,2,EL,1,100,-7877.799805
1760384593.492229,459307.000,8305,1,EL,1,100,-7877.799805
1760384593.558731,459373.500,8322,2,EL,1,100,-7871.399902
1760384593.625233,459440.000,8322,2,EL,1,100,-7868.000000
1760384593.692236,459507.000,8339,1,EL,1,100,-7862.200195
1760384593.758739,459573.500,8354,2,EL,1,100,-7859.799805
1760384593.825241,459640.000,8354,2,EL,1,100,-7855.000000
1760384593.892244,459707.000,8370,1,EL,1,100,-7854.799805
1760384593.958746,459773.500,8387,2,EL,1,100,-7855.200195
1760384594.025249,459840.000,8387,2,EL,1,100,-7861.000000
1760384594.091751,459906.500,8404,2,EL,1,100,-7856.600098
1760384594.158254,459973.000,8404,2,EL,1,100,-7854.600098
1760384594.225256,460040.000,8420,1,EL,1,100,-7851.399902
1760384594.291759,460106.500,8436,2,EL,1,100,-7852.000000
1760384594.358261,460173.000,8436,2,EL,1,100,-7855.000000
1760384594.425264,460240.000,8452,1,EL,1,100,-7853.000000
1760384594.491766,460306.500,8469,2,EL,1,100,-7851.000000
1760384594.558269,460373.000,8469,2,EL,1,100,-7851.200195
1760384594.625272,460440.000,8486,1,EL,1,100,-7843.799805
1760384594.691774,460506.500,8501,2,EL,1,100,-7844.000000
1760384594.758277,460573.000,8501,2,EL,1,100,-7838.200195
1760384594.825279,460640.000,8517,1,EL,1,100,-7837.600098
1760384594.891782,460706.500,8535,2,EL,1,100,-7835.399902
1760384594.958284,460773.000,8535,2,EL,1,100,-7832.600098
1760384595.025287,460840.000,8551,1,EL,1,100,-7825.000000
1760384595.091789,460906.500,8566,2,EL,1,100,-7821.600098
1760384595.158292,460973.000,8566,2,EL,1,100,-7813.799805
1760384595.225295,461040.000,8582,1,EL,1,100,-7807.000000
1760384595.291797,461106.500,8600,2,EL,1,100,-7801.799805
1760384595.358299,461173.000,8600,2,EL,1,100,-7800.000000
1760384595.425302,461240.000,8616,1,EL,1,100,-7796.399902
1760384595.491805,461306.500,8631,2,EL,1,100,-7794.600098
1760384595.558307,461373.000,8631,2,EL,1,100,-7789.799805
1760384595.625310,461440.000,8648,1,EL,1,100,-7785.799805
1760384595.691812,461506.500,8665,2,EL,1,100,-7785.600098
1760384595.758315,461573.000,8665,2,EL,1,100,-7785.600098
1760384595.825317,461640.000,8681,1,EL,1,100,-7786.399902
1760384595.891820,461706.500,8698,2,EL,1,100,-7795.399902
1760384595.958322,461773.000,8698,2,EL,1,100,-7801.200195
1760384596.025325,461840.000,8713,1,EL,1,100,-7800.399902
1760384596.091827,461906.500,8730,2,EL,1,100,-7798.799805
1760384596.158330,461973.000,8730,2,EL,1,100,-7804.399902
1760384596.224833,462039.500,8747,2,EL,1,100,-7803.000000
1760384596.291335,462106.000,8747,2,EL,1,100,-7808.399902
1760384596.358338,462173.000,8766,1,EL,1,100,-7802.399902
1760384596.424840,462239.500,8780,2,EL,1,100,-7789.600098
1760384596.491343,462306.000,8780,2,EL,1,100,-7778.799805
1760384596.558345,462373.000,8797,1,EL,1,100,-7775.799805
1760384596.624848,462439.500,8816,2,EL,1,100,-7768.200195
1760384596.691350,462506.000,8816,2,EL,1,100,-7763.000000
1760384596.758353,462573.000,8833,1,EL,1,100,-7761.200195
1760384596.824855,462639.500,8847,2,EL,1,100,-7754.399902
1760384596.891358,462706.000,8847,2,EL,1,100,-7746.799805
1760384596.958360,462773.000,8865,1,EL,1,100,-7744.399902
1760384597.024863,462839.500,8881,2,EL,1,100,-7742.799805
1760384597.091366,462906.000,8881,2,EL,1,100,-7744.600098
1760384597.158368,462973.000,8898,1,EL,1,100,-7735.799805
1760384597.224871,463039.500,8918,2,EL,1,100,-7727.000000
1760384597.291373,463106.000,8918,2,EL,1,100,-7721.399902
1760384597.358376,463173.000,8935,1,EL,1,100,-7716.600098
1760384597.424878,463239.500,8951,2,EL,1,100,-7709.000000
1760384597.491381,463306.000,8951,2,EL,1,100,-7701.600098
1760384597.558383,463373.000,8968,1,EL,1,100,-7694.399902
1760384597.624886,463439.500,8983,2,EL,1,100,-7690.799805
