LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1760380772.867511,77751.000,10722,3,GZ,1,100,13.336
1760380772.907510,77791.000,10737,3,GZ,1,100,1.923
1760380772.947509,77831.000,10737,3,GZ,1,100,20.508
1760380772.987509,77871.000,10737,3,GZ,1,100,34.485
1760380773.027508,77911.000,10753,2,GZ,1,100,29.968
1760380773.067507,77951.000,10753,2,GZ,1,100,63.324
1760380773.107506,77991.000,10771,3,GZ,1,100,90.240
1760380773.147505,78031.000,10771,3,GZ,1,100,67.932
1760380773.187504,78071.000,10771,3,GZ,1,100,34.454
1760380773.227504,78111.000,10789,2,GZ,1,100,-2.106
1760380773.267503,78151.000,10789,2,GZ,1,100,-40.222
1760380773.307502,78191.000,10804,3,GZ,1,100,-71.747
1760380773.347501,78231.000,10804,3,GZ,1,100,-114.777
1760380773.387500,78271.000,10804,3,GZ,1,100,-57.770
1760380773.427499,78311.000,10821,2,GZ,1,100,-5.249
1760380773.467499,78351.000,10821,2,GZ,1,100,-17.395
1760380773.507498,78391.000,10838,3,GZ,1,100,-18.066
1760380773.547497,78431.000,10838,3,GZ,1,100,-5.493
1760380773.587496,78471.000,10838,3,GZ,1,100,-14.771
1760380773.627495,78511.000,10854,2,GZ,1,100,6.592
1760380773.667495,78551.000,10854,2,GZ,1,100,31.006
1760380773.707494,78591.000,10869,3,GZ,1,100,14.709
1760380773.747493,78631.000,10869,3,GZ,1,100,68.604
1760380773.787492,78671.000,10869,3,GZ,1,100,92.468
1760380773.827491,78711.000,10893,3,GZ,1,100,83.069
1760380773.867490,78751.000,10893,3,GZ,1,100,42.542
1760380773.907490,78791.000,10893,3,GZ,1,100,6.073
1760380773.947489,78831.000,10910,2,GZ,1,100,-30.212
1760380773.987488,78871.000,10910,2,GZ,1,100,-64.331
1760380774.027487,78911.000,10926,3,GZ,1,100,-105.286
1760380774.067486,78951.000,10926,3,GZ,1,100,-87.860
1760380774.107485,78991.000,10926,3,GZ,1,100,-10.101
1760380774.147485,79031.000,10946,2,GZ,1,100,-0.214
1760380774.187484,79071.000,10946,2,GZ,1,100,-6.653
1760380774.227483,79111.000,10960,3,GZ,1,100,4.211
1760380774.267482,79151.000,10960,3,GZ,1,100,0.977
1760380774.307481,79191.000,10960,3,GZ,1,100,-9.247
1760380774.347480,79231.000,10977,2,GZ,1,100,9.094
1760380774.387480,79271.000,10977,2,GZ,1,100,-20.538
1760380774.427479,79311.000,10996,3,GZ,1,100,30.640
1760380774.467478,79351.000,10996,3,GZ,1,100,87.036
1760380774.507477,79391.000,10996,3,GZ,1,100,94.574
1760380774.547476,79431.000,11013,2,GZ,1,100,49.377
1760380774.587475,79471.000,11013,2,GZ,1,100,5.981
1760380774.627475,79511.000,11027,3,GZ,1,100,-16.907
1760380774.667474,79551.000,11027,3,GZ,1,100,-37.170
1760380774.707473,79591.000,11027,3,GZ,1,100,-79.834
1760380774.747472,79631.000,11047,3,GZ,1,100,-86.823
1760380774.787471,79671.000,11047,3,GZ,1,100,2.411
1760380774.827471,79711.000,11047,3,GZ,1,100,9.644
1760380774.866970,79750.500,11063,2,GZ,1,100,-6.866
1760380774.906469,79790.000,11063,2,GZ,1,100,8.789
1760380774.946801,79830.333,11080,3,GZ,1,100,19.440
1760380774.987134,79870.667,11080,3,GZ,1,100,13.275
1760380775.027466,79911.000,11080,3,GZ,1,100,7.874
1760380775.066966,79950.500,11096,2,GZ,1,100,-35.004
1760380775.106465,79990.000,11096,2,GZ,1,100,-14.587
1760380775.146464,80030.000,11114,3,GZ,1,100,52.399
1760380775.186463,80070.000,11114,3,GZ,1,100,76.508
1760380775.226462,80110.000,11114,3,GZ,1,100,58.258
1760380775.266961,80150.500,11130,2,GZ,1,100,36.011
1760380775.307461,80191.000,11130,2,GZ,1,100,13.580
1760380775.347126,80230.667,11147,3,GZ,1,100,-18.738
1760380775.386792,80270.333,11147,3,GZ,1,100,-77.820
1760380775.426458,80310.000,11147,3,GZ,1,100,-98.480
1760380775.466457,80350.000,11164,2,GZ,1,100,-25.757
1760380775.506456,80390.000,11164,2,GZ,1,100,-14.160
1760380775.546456,80430.000,11181,3,GZ,1,100,-19.684
1760380775.586455,80470.000,11181,3,GZ,1,100,6.165
1760380775.626454,80510.000,11181,3,GZ,1,100,7.843
1760380775.662120,80545.667,11197,3,GZ,1,100,-8.392
1760380775.697786,80581.333,11197,3,GZ,1,100,-0.275
1760380775.733452,80617.000,11197,3,GZ,1,100,-15.991
1760380775.773451,80657.000,11217,2,GZ,1,100,34.637
1760380775.813450,80697.000,11217,2,GZ,1,100,87.830
1760380775.853449,80737.000,11231,3,GZ,1,100,101.349
1760380775.893448,80777.000,11231,3,GZ,1,100,60.242
1760380775.933448,80817.000,11231,3,GZ,1,100,13.367
1760380775.973447,80857.000,11248,2,GZ,1,100,-29.663
1760380776.013446,80897.000,11248,2,GZ,1,100,-53.497
1760380776.053445,80937.000,11264,3,GZ,1,100,-99.487
1760380776.093444,80977.000,11264,3,GZ,1,100,-103.241
1760380776.133443,81017.000,11264,3,GZ,1,100,-12.177
1760380776.173443,81057.000,11284,2,GZ,1,100,-2.228
1760380776.213442,81097.000,11284,2,GZ,1,100,-3.357
1760380776.253441,81137.000,11299,3,GZ,1,100,8.453
1760380776.293440,81177.000,11299,3,GZ,1,100,4.333
1760380776.333439,81217.000,11299,3,GZ,1,100,-3.937
1760380776.373438,81257.000,11315,2,GZ,1,100,11.963
1760380776.413438,81297.000,11315,2,GZ,1,100,-3.448
1760380776.453437,81337.000,11332,3,GZ,1,100,27.313
1760380776.493436,81377.000,11332,3,GZ,1,100,63.293
1760380776.533435,81417.000,11332,3,GZ,1,100,77.301
1760380776.573434,81457.000,11349,2,GZ,1,100,55.939
1760380776.613433,81497.000,11349,2,GZ,1,100,25.177
1760380776.653433,81537.000,11365,3,GZ,1,100,-17.792
1760380776.693432,81577.000,11365,3,GZ,1,100,-58.228
1760380776.733431,81617.000,11365,3,GZ,1,100,-94.666
1760380776.773430,81657.000,11383,2,GZ,1,100,-128.815
1760380776.813429,81697.000,11383,2,GZ,1,100,-47.852
1760380776.853429,81737.000,11399,3,GZ,1,100,-13.245
1760380776.893428,81777.000,11399,3,GZ,1,100,-17.670
1760380776.933427,81817.000,11399,3,GZ,1,100,6.500
1760380776.973426,81857.000,11416,3,GZ,1,100,14.709
1760380777.013425,81897.000,11416,3,GZ,1,100,-2.747
1760380777.053424,81937.000,11416,3,GZ,1,100,16.937
1760380777.093424,81977.000,11433,2,GZ,1,100,31.555
1760380777.133423,82017.000,11433,2,GZ,1,100,23.132
1760380777.173422,82057.000,11452,3,GZ,1,100,82.123
1760380777.213421,82097.000,11452,3,GZ,1,100,95.459
1760380777.253420,82137.000,11452,3,GZ,1,100,65.521
1760380777.293419,82177.000,11468,2,GZ,1,100,24.994
1760380777.333419,82217.000,11468,2,GZ,1,100,-3.326
1760380777.373418,82257.000,11485,3,GZ,1,100,-37.079
1760380777.413417,82297.000,11485,3,GZ,1,100,-75.012
1760380777.453416,82337.000,11485,3,GZ,1,100,-127.258
1760380777.493415,82377.000,11504,2,GZ,1,100,-64.178
1760380777.533414,82417.000,11504,2,GZ,1,100,-12.939
1760380777.573414,82457.000,11519,3,GZ,1,100,-14.862
1760380777.613413,82497.000,11519,3,GZ,1,100,-4.669
1760380777.653412,82537.000,11519,3,GZ,1,100,7.812
1760380777.693411,82577.000,11535,2,GZ,1,100,3.265
1760380777.733410,82617.000,11535,2,GZ,1,100,-1.007
1760380777.773409,82657.000,11553,3,GZ,1,100,-12.939
1760380777.813409,82697.000,11553,3,GZ,1,100,5.493
1760380777.853408,82737.000,11553,3,GZ,1,100,71.381
1760380777.893407,82777.000,11569,2,GZ,1,100,100.464
1760380777.933406,82817.000,11569,2,GZ,1,100,60.883
1760380777.973405,82857.000,11584,3,GZ,1,100,15.289
1760380778.013404,82897.000,11584,3,GZ,1,100,-20.111
1760380778.053404,82937.000,11584,3,GZ,1,100,-44.189
1760380778.093403,82977.000,11603,2,GZ,1,100,-81.146
1760380778.133402,83017.000,11603,2,GZ,1,100,-114.319
1760380778.173401,83057.000,11620,3,GZ,1,100,-29.633
1760380778.213400,83097.000,11620,3,GZ,1,100,-2.045
1760380778.253400,83137.000,11620,3,GZ,1,100,-14.771
1760380778.293399,83177.000,11636,3,GZ,1,100,11.963
1760380778.333398,83217.000,11636,3,GZ,1,100,27.557
1760380778.373397,83257.000,11636,3,GZ,1,100,21.240
1760380778.413396,83297.000,11652,2,GZ,1,100,21.332
1760380778.453395,83337.000,11652,2,GZ,1,100,-12.512
1760380778.493395,83377.000,11668,3,GZ,1,100,14.252
1760380778.533394,83417.000,11668,3,GZ,1,100,80.750
1760380778.573393,83457.000,11668,3,GZ,1,100,98.999
1760380778.613392,83497.000,11685,2,GZ,1,100,74.890
1760380778.653391,83537.000,11685,2,GZ,1,100,40.619
1760380778.693390,83577.000,11701,3,GZ,1,100,-8.789
1760380778.733390,83617.000,11701,3,GZ,1,100,-47.882
1760380778.773389,83657.000,11701,3,GZ,1,100,-100.250
1760380778.813388,83697.000,11719,2,GZ,1,100,-124.023
1760380778.853387,83737.000,11719,2,GZ,1,100,-28.900
1760380778.893386,83777.000,11735,3,GZ,1,100,-13.641
1760380778.933385,83817.000,11735,3,GZ,1,100,-25.696
1760380778.973385,83857.000,11735,3,GZ,1,100,2.319
1760380779.013384,83897.000,11757,2,GZ,1,100,18.463
1760380779.053383,83937.000,11757,2,GZ,1,100,12.787
1760380779.093382,83977.000,11774,3,GZ,1,100,27.069
1760380779.133381,84017.000,11774,3,GZ,1,100,2.136
1760380779.173380,84057.000,11774,3,GZ,1,100,-10.986
1760380779.209046,84092.667,11793,3,GZ,1,100,45.013
1760380779.244712,84128.333,11793,3,GZ,1,100,85.937
1760380779.280378,84164.000,11793,3,GZ,1,100,67.780
1760380779.319877,84203.500,11807,2,GZ,1,100,24.719
1760380779.359377,84243.000,11807,2,GZ,1,100,-10.773
1760380779.399376,84283.000,11825,3,GZ,1,100,-40.527
1760380779.439375,84323.000,11825,3,GZ,1,100,-65.125
1760380779.479374,84363.000,11825,3,GZ,1,100,-108.185
1760380779.519373,84403.000,11843,2,GZ,1,100,-41.595
1760380779.559372,84443.000,11843,2,GZ,1,100,-13.580
1760380779.599372,84483.000,11860,3,GZ,1,100,-41.199
1760380779.639371,84523.000,11860,3,GZ,1,100,-6.927
1760380779.679370,84563.000,11860,3,GZ,1,100,18.677
1760380779.719369,84603.000,11874,2,GZ,1,100,12.085
1760380779.759368,84643.000,11874,2,GZ,1,100,15.381
1760380779.799367,84683.000,11892,3,GZ,1,100,-3.754
1760380779.839367,84723.000,11892,3,GZ,1,100,18.341
1760380779.879366,84763.000,11892,3,GZ,1,100,75.409
1760380779.919365,84803.000,11908,3,GZ,1,100,92.377
1760380779.959364,84843.000,11908,3,GZ,1,100,71.106
1760380779.999363,84883.000,11908,3,GZ,1,100,35.980
1760380780.039362,84923.000,11925,2,GZ,1,100,-13.367
1760380780.079362,84963.000,11925,2,GZ,1,100,-42.572
1760380780.119361,85003.000,11940,3,GZ,1,100,-68.817
1760380780.159360,85043.000,11940,3,GZ,1,100,-106.262
1760380780.199359,85083.000,11940,3,GZ,1,100,-43.884
1760380780.239358,85123.000,11959,2,GZ,1,100,-3.876
1760380780.279358,85163.000,11959,2,GZ,1,100,-9.033
1760380780.319357,85203.000,11975,3,GZ,1,100,11.353
1760380780.359356,85243.000,11975,3,GZ,1,100,20.142
1760380780.399355,85283.000,11975,3,GZ,1,100,1.709
1760380780.439354,85323.000,11993,2,GZ,1,100,7.355
1760380780.479353,85363.000,11993,2,GZ,1,100,-18.158
1760380780.519353,85403.000,12008,3,GZ,1,100,9.735
1760380780.559352,85443.000,12008,3,GZ,1,100,75.195
1760380780.599351,85483.000,12008,3,GZ,1,100,89.325
1760380780.639350,85523.000,12024,2,GZ,1,100,58.929
1760380780.679349,85563.000,12024,2,GZ,1,100,27.313
1760380780.719348,85603.000,12040,3,GZ,1,100,-9.155
1760380780.759348,85643.000,12040,3,GZ,1,100,-41.992
1760380780.799347,85683.000,12040,3,GZ,1,100,-76.599
1760380780.839346,85723.000,12062,2,GZ,1,100,-110.840
1760380780.879345,85763.000,12062,2,GZ,1,100,-24.231
1760380780.919344,85803.000,12078,3,GZ,1,100,-17.181
1760380780.959343,85843.000,12078,3,GZ,1,100,-10.986
1760380780.999343,85883.000,12078,3,GZ,1,100,27.771
1760380781.039342,85923.000,12093,2,GZ,1,100,33.966
1760380781.079341,85963.000,12093,2,GZ,1,100,17.822
1760380781.119340,86003.000,12112,3,GZ,1,100,16.479
1760380781.159339,86043.000,12112,3,GZ,1,100,-15.015
1760380781.199338,86083.000,12112,3,GZ,1,100,5.066
1760380781.239338,86123.000,12129,3,GZ,1,100,52.124
1760380781.279337,86163.000,12129,3,GZ,1,100,73.639
1760380781.319336,86203.000,12129,3,GZ,1,100,56.000
1760380781.359335,86243.000,12145,2,GZ,1,100,24.719
1760380781.399334,86283.000,12145,2,GZ,1,100,-10.223
1760380781.439333,86323.000,12161,3,GZ,1,100,-30.273
1760380781.479333,86363.000,12161,3,GZ,1,100,-71.136
1760380781.519332,86403.000,12161,3,GZ,1,100,-91.217
1760380781.559331,86443.000,12177,2,GZ,1,100,-21.484
1760380781.599330,86483.000,12177,2,GZ,1,100,-4.303
1760380781.639329,86523.000,12196,3,GZ,1,100,-5.646
1760380781.679329,86563.000,12196,3,GZ,1,100,7.355
1760380781.719328,86603.000,12196,3,GZ,1,100,13.824
1760380781.759327,86643.000,12213,2,GZ,1,100,6.287
1760380781.799326,86683.000,12213,2,GZ,1,100,3.174
1760380781.839325,86723.000,12228,3,GZ,1,100,-21.484
1760380781.879324,86763.000,12228,3,GZ,1,100,33.691
1760380781.919324,86803.000,12228,3,GZ,1,100,93.170
1760380781.959323,86843.000,12244,2,GZ,1,100,103.119
1760380781.999322,86883.000,12244,2,GZ,1,100,66.223
1760380782.039321,86923.000,12263,3,GZ,1,100,21.332
1760380782.079320,86963.000,12263,3,GZ,1,100,-21.729
1760380782.119319,87003.000,12263,3,GZ,1,100,-65.002
1760380782.159319,87043.000,12284,2,GZ,1,100,-120.850
1760380782.199318,87083.000,12284,2,GZ,1,100,-122.314
1760380782.239317,87123.000,12299,3,GZ,1,100,-26.398
1760380782.279316,87163.000,12299,3,GZ,1,100,-20.752
1760380782.319315,87203.000,12299,3,GZ,1,100,-18.402
1760380782.359314,87243.000,12315,2,GZ,1,100,10.895
1760380782.399314,87283.000,12315,2,GZ,1,100,22.186
1760380782.439313,87323.000,12333,3,GZ,1,100,25.421
1760380782.479312,87363.000,12333,3,GZ,1,100,28.473
1760380782.519311,87403.000,12333,3,GZ,1,100,-8.789
1760380782.559310,87443.000,12349,3,GZ,1,100,20.172
1760380782.599309,87483.000,12349,3,GZ,1,100,72.174
1760380782.639309,87523.000,12349,3,GZ,1,100,89.874
1760380782.679308,87563.000,12365,2,GZ,1,100,61.035
1760380782.719307,87603.000,12365,2,GZ,1,100,20.752
1760380782.754973,87638.667,12381,3,GZ,1,100,-23.682
1760380782.790639,87674.333,12381,3,GZ,1,100,-53.345
1760380782.826305,87710.000,12381,3,GZ,1,100,-90.027
1760380782.866304,87750.000,12398,2,GZ,1,100,-82.397
1760380782.906303,87790.000,12398,2,GZ,1,100,-22.186
1760380782.946302,87830.000,12414,3,GZ,1,100,-23.041
1760380782.986301,87870.000,12414,3,GZ,1,100,-19.012
1760380783.026301,87910.000,12414,3,GZ,1,100,5.829
1760380783.066300,87950.000,12430,2,GZ,1,100,16.144
1760380783.106299,87990.000,12430,2,GZ,1,100,23.224
1760380783.146298,88030.000,12448,3,GZ,1,100,26.398
1760380783.186297,88070.000,12448,3,GZ,1,100,-24.689
1760380783.226297,88110.000,12448,3,GZ,1,100,25.970
1760380783.266296,88150.000,12465,3,GZ,1,100,90.576
1760380783.306295,88190.000,12465,3,GZ,1,100,104.004
1760380783.346294,88230.000,12465,3,GZ,1,100,53.314
1760380783.386293,88270.000,12481,2,GZ,1,100,10.498
1760380783.426292,88310.000,12481,2,GZ,1,100,-25.574
1760380783.466292,88350.000,12499,3,GZ,1,100,-60.577
1760380783.506291,88390.000,12499,3,GZ,1,100,-125.336
1760380783.546290,88430.000,12499,3,GZ,1,100,-105.408
1760380783.586289,88470.000,12515,2,GZ,1,100,-8.087
1760380783.626288,88510.000,12515,2,GZ,1,100,2.380
1760380783.666287,88550.000,12534,3,GZ,1,100,-3.601
1760380783.706287,88590.000,12534,3,GZ,1,100,16.632
1760380783.746286,88630.000,12534,3,GZ,1,100,15.991
1760380783.786285,88670.000,12551,2,GZ,1,100,4.181
1760380783.826284,88710.000,12551,2,GZ,1,100,4.730
1760380783.866283,88750.000,12568,3,GZ,1,100,-20.477
1760380783.906282,88790.000,12568,3,GZ,1,100,36.987
1760380783.946282,88830.000,12568,3,GZ,1,100,80.902
1760380783.986281,88870.000,12582,2,GZ,1,100,81.665
1760380784.026280,88910.000,12582,2,GZ,1,100,35.004
1760380784.066279,88950.000,12609,3,GZ,1,100,-10.040
1760380784.106278,88990.000,12609,3,GZ,1,100,-41.504
1760380784.146277,89030.000,12609,3,GZ,1,100,-69.061
1760380784.186277,89070.000,12625,2,GZ,1,100,-118.042
1760380784.226276,89110.000,12625,2,GZ,1,100,-111.053
1760380784.266275,89150.000,12642,3,GZ,1,100,-38.239
1760380784.306274,89190.000,12642,3,GZ,1,100,-23.254
1760380784.346273,89230.000,12642,3,GZ,1,100,-23.621
1760380784.386272,89270.000,12656,2,GZ,1,100,-14.893
1760380784.426272,89310.000,12656,2,GZ,1,100,-15.289
1760380784.466271,89350.000,12674,3,GZ,1,100,-2.441
1760380784.506270,89390.000,12674,3,GZ,1,100,16.357
1760380784.546269,89430.000,12674,3,GZ,1,100,-2.319
1760380784.586268,89470.000,12690,3,GZ,1,100,65.735
1760380784.626268,89510.000,12690,3,GZ,1,100,96.039
1760380784.666267,89550.000,12690,3,GZ,1,100,99.670
1760380784.706266,89590.000,12707,2,GZ,1,100,65.796
1760380784.746265,89630.000,12707,2,GZ,1,100,17.822
1760380784.785931,89669.667,12722,3,GZ,1,100,-41.077
1760380784.825597,89709.333,12722,3,GZ,1,100,-75.470
1760380784.865263,89749.000,12722,3,GZ,1,100,-119.751
1760380784.905762,89789.500,12739,2,GZ,1,100,-76.263
1760380784.946261,89830.000,12739,2,GZ,1,100,-15.167
1760380784.985927,89869.667,12757,3,GZ,1,100,-19.806
1760380785.025593,89909.333,12757,3,GZ,1,100,-20.905
1760380785.065259,89949.000,12757,3,GZ,1,100,-19.257
1760380785.105758,89989.500,12775,2,GZ,1,100,-21.576
1760380785.146257,90030.000,12775,2,GZ,1,100,-18.463
1760380785.185923,90069.667,12790,3,GZ,1,100,-9.399
1760380785.225589,90109.333,12790,3,GZ,1,100,-13.702
1760380785.265254,90149.000,12790,3,GZ,1,100,43.060
1760380785.305254,90189.000,12806,2,GZ,1,100,52.094
1760380785.345253,90229.000,12806,2,GZ,1,100,44.006
1760380785.385252,90269.000,12822,3,GZ,1,100,48.370
1760380785.425251,90309.000,12822,3,GZ,1,100,11.749
1760380785.465250,90349.000,12822,3,GZ,1,100,-35.339
1760380785.505249,90389.000,12842,2,GZ,1,100,-56.610
1760380785.545249,90429.000,12842,2,GZ,1,100,-96.893
1760380785.585248,90469.000,12857,3,GZ,1,100,-7.019
1760380785.625247,90509.000,12857,3,GZ,1,100,49.652
1760380785.665246,90549.000,12857,3,GZ,1,100,53.741
1760380785.705245,90589.000,12873,2,GZ,1,100,50.690
1760380785.745245,90629.000,12873,2,GZ,1,100,51.941
1760380785.785244,90669.000,12890,3,GZ,1,100,44.617
1760380785.825243,90709.000,12890,3,GZ,1,100,53.955
1760380785.865242,90749.000,12890,3,GZ,1,100,31.525
1760380785.905241,90789.000,12907,2,GZ,1,100,1.068
1760380785.945240,90829.000,12907,2,GZ,1,100,49.042
1760380785.981240,90865.000,12923,3,GZ,1,100,73.578
1760380786.017239,90901.000,12923,3,GZ,1,100,76.508
1760380786.053238,90937.000,12923,3,GZ,1,100,45.654
1760380786.093237,90977.000,12939,3,GZ,1,100,8.911
1760380786.133236,91017.000,12939,3,GZ,1,100,-22.644
1760380786.173236,91057.000,12939,3,GZ,1,100,-67.566
1760380786.213235,91097.000,12955,2,GZ,1,100,-129.181
1760380786.253234,91137.000,12955,2,GZ,1,100,-48.889
1760380786.293233,91177.000,12974,3,GZ,1,100,22.705
1760380786.333232,91217.000,12974,3,GZ,1,100,22.827
1760380786.373231,91257.000,12974,3,GZ,1,100,18.402
1760380786.413231,91297.000,12991,2,GZ,1,100,32.379
1760380786.453230,91337.000,12991,2,GZ,1,100,24.506
1760380786.493229,91377.000,13006,3,GZ,1,100,28.107
1760380786.533228,91417.000,13006,3,GZ,1,100,24.841
1760380786.573227,91457.000,13006,3,GZ,1,100,-17.456
1760380786.613226,91497.000,13024,3,GZ,1,100,2.502
1760380786.653226,91537.000,13024,3,GZ,1,100,49.988
1760380786.693225,91577.000,13024,3,GZ,1,100,83.038
1760380786.733224,91617.000,13041,2,GZ,1,100,62.164
