LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1760381627.460252,932345.000,21041,3,GY,1,100,-57.190
1760381627.460252,932345.000,21041,3,GY,1,100,-52.185
1760381627.460252,932345.000,21041,3,GY,1,100,-59.235
1760381627.500251,932385.000,21058,2,GY,1,100,-88.043
1760381627.540251,932425.000,21058,2,GY,1,100,-67.963
1760381627.580250,932465.000,21074,3,GY,1,100,-46.692
1760381627.620249,932505.000,21074,3,GY,1,100,-58.258
1760381627.660248,932545.000,21074,3,GY,1,100,-49.286
1760381627.700248,932585.000,21092,3,GY,1,100,-23.834
1760381627.740247,932625.000,21092,3,GY,1,100,-5.798
1760381627.780246,932665.000,21092,3,GY,1,100,-1.068
1760381627.820245,932705.000,21108,2,GY,1,100,-1.953
1760381627.860245,932745.000,21108,2,GY,1,100,-0.183
1760381627.900244,932785.000,21128,3,GY,1,100,6.683
1760381627.940243,932825.000,21128,3,GY,1,100,16.998
1760381627.980242,932865.000,21128,3,GY,1,100,21.393
1760381628.020242,932905.000,21145,2,GY,1,100,-20.355
1760381628.060241,932945.000,21145,2,GY,1,100,-39.154
1760381628.100240,932985.000,21162,3,GY,1,100,15.228
1760381628.140239,933025.000,21162,3,GY,1,100,49.652
1760381628.180239,933065.000,21162,3,GY,1,100,51.880
1760381628.220238,933105.000,21180,2,GY,1,100,45.624
1760381628.260237,933145.000,21180,2,GY,1,100,37.354
1760381628.300236,933185.000,21196,3,GY,1,100,71.106
1760381628.340236,933225.000,21196,3,GY,1,100,119.293
1760381628.380235,933265.000,21196,3,GY,1,100,84.808
1760381628.420234,933305.000,21212,2,GY,1,100,22.125
1760381628.460233,933345.000,21212,2,GY,1,100,-6.866
1760381628.500233,933385.000,21229,3,GY,1,100,-27.710
1760381628.540232,933425.000,21229,3,GY,1,100,-29.816
1760381628.580231,933465.000,21229,3,GY,1,100,-33.569
1760381628.620230,933505.000,21245,2,GY,1,100,-31.097
1760381628.660230,933545.000,21245,2,GY,1,100,-62.317
1760381628.700229,933585.000,21265,3,GY,1,100,-82.031
1760381628.740228,933625.000,21265,3,GY,1,100,-49.622
1760381628.780228,933665.000,21265,3,GY,1,100,0.092
1760381628.820227,933705.000,21279,2,GY,1,100,5.127
1760381628.860226,933745.000,21279,2,GY,1,100,11.200
1760381628.900225,933785.000,21296,3,GY,1,100,43.060
1760381628.940225,933825.000,21296,3,GY,1,100,18.280
1760381628.980224,933865.000,21296,3,GY,1,100,-39.154
1760381629.020223,933905.000,21313,3,GY,1,100,-37.415
1760381629.060222,933945.000,21313,3,GY,1,100,2.228
1760381629.100222,933985.000,21313,3,GY,1,100,0.122
1760381629.140221,934025.000,21332,2,GY,1,100,-16.510
1760381629.180220,934065.000,21332,2,GY,1,100,-13.428
1760381629.220219,934105.000,21346,3,GY,1,100,-35.156
1760381629.260219,934145.000,21346,3,GY,1,100,-45.746
1760381629.300218,934185.000,21346,3,GY,1,100,-40.161
1760381629.340217,934225.000,21366,2,GY,1,100,-3.326
1760381629.380216,934265.000,21366,2,GY,1,100,53.162
1760381629.420216,934305.000,21384,3,GY,1,100,77.118
1760381629.460215,934345.000,21384,3,GY,1,100,73.242
1760381629.500214,934385.000,21384,3,GY,1,100,56.976
1760381629.540213,934425.000,21401,2,GY,1,100,33.173
1760381629.580213,934465.000,21401,2,GY,1,100,24.780
1760381629.620212,934505.000,21415,3,GY,1,100,29.297
1760381629.660211,934545.000,21415,3,GY,1,100,35.553
1760381629.700211,934585.000,21415,3,GY,1,100,25.482
1760381629.740210,934625.000,21433,2,GY,1,100,11.292
1760381629.780209,934665.000,21433,2,GY,1,100,11.871
1760381629.820208,934705.000,21451,3,GY,1,100,5.646
1760381629.860208,934745.000,21451,3,GY,1,100,-35.980
1760381629.900207,934785.000,21451,3,GY,1,100,-72.021
1760381629.940206,934825.000,21470,2,GY,1,100,-91.187
1760381629.980205,934865.000,21470,2,GY,1,100,-53.711
1760381630.020205,934905.000,21487,3,GY,1,100,13.672
1760381630.060204,934945.000,21487,3,GY,1,100,2.777
1760381630.100203,934985.000,21487,3,GY,1,100,-50.507
1760381630.140202,935025.000,21504,2,GY,1,100,-61.066
1760381630.180202,935065.000,21504,2,GY,1,100,-39.948
1760381630.215868,935100.667,21520,3,GY,1,100,-24.475
1760381630.251534,935136.333,21520,3,GY,1,100,-17.670
1760381630.287199,935172.000,21520,3,GY,1,100,-3.723
1760381630.327199,935212.000,21540,3,GY,1,100,7.263
1760381630.367198,935252.000,21540,3,GY,1,100,16.815
1760381630.407197,935292.000,21540,3,GY,1,100,26.215
1760381630.447197,935332.000,21555,2,GY,1,100,8.148
1760381630.487196,935372.000,21555,2,GY,1,100,-43.762
1760381630.527195,935412.000,21571,3,GY,1,100,-44.159
1760381630.567194,935452.000,21571,3,GY,1,100,6.348
1760381630.607194,935492.000,21571,3,GY,1,100,29.633
1760381630.647193,935532.000,21591,2,GY,1,100,39.581
1760381630.687192,935572.000,21591,2,GY,1,100,52.948
1760381630.727191,935612.000,21609,3,GY,1,100,50.049
1760381630.767191,935652.000,21609,3,GY,1,100,43.304
1760381630.807190,935692.000,21609,3,GY,1,100,46.204
1760381630.847189,935732.000,21625,3,GY,1,100,41.809
1760381630.887188,935772.000,21625,3,GY,1,100,34.546
1760381630.927188,935812.000,21625,3,GY,1,100,29.999
1760381630.967187,935852.000,21640,2,GY,1,100,23.376
1760381631.007186,935892.000,21640,2,GY,1,100,23.773
1760381631.047185,935932.000,21659,3,GY,1,100,25.482
1760381631.087185,935972.000,21659,3,GY,1,100,25.665
1760381631.127184,936012.000,21659,3,GY,1,100,17.609
1760381631.167183,936052.000,21676,2,GY,1,100,-20.844
1760381631.207182,936092.000,21676,2,GY,1,100,-19.531
1760381631.247182,936132.000,21694,3,GY,1,100,52.826
1760381631.287181,936172.000,21694,3,GY,1,100,48.187
1760381631.327180,936212.000,21694,3,GY,1,100,-9.460
1760381631.367180,936252.000,21710,2,GY,1,100,-32.043
1760381631.407179,936292.000,21710,2,GY,1,100,-32.379
1760381631.447178,936332.000,21726,3,GY,1,100,-17.151
1760381631.487177,936372.000,21726,3,GY,1,100,7.477
1760381631.527177,936412.000,21726,3,GY,1,100,14.038
1760381631.567176,936452.000,21743,2,GY,1,100,14.526
1760381631.607175,936492.000,21743,2,GY,1,100,18.158
1760381631.647174,936532.000,21762,3,GY,1,100,13.824
1760381631.687174,936572.000,21762,3,GY,1,100,1.190
1760381631.727173,936612.000,21762,3,GY,1,100,-23.132
1760381631.767172,936652.000,21779,3,GY,1,100,-16.876
1760381631.807171,936692.000,21779,3,GY,1,100,23.956
1760381631.847171,936732.000,21779,3,GY,1,100,39.368
1760381631.886670,936771.500,21797,2,GY,1,100,30.090
1760381631.926169,936811.000,21797,2,GY,1,100,30.243
1760381631.966168,936851.000,21814,3,GY,1,100,24.170
1760381632.006168,936891.000,21814,3,GY,1,100,24.475
1760381632.046167,936931.000,21814,3,GY,1,100,13.367
1760381632.086166,936971.000,21833,2,GY,1,100,6.897
1760381632.126165,937011.000,21833,2,GY,1,100,15.656
1760381632.166165,937051.000,21849,3,GY,1,100,7.477
1760381632.206164,937091.000,21849,3,GY,1,100,-6.897
1760381632.246163,937131.000,21849,3,GY,1,100,-8.911
1760381632.286163,937171.000,21866,2,GY,1,100,-16.846
1760381632.326162,937211.000,21866,2,GY,1,100,-24.231
1760381632.366161,937251.000,21884,3,GY,1,100,-21.515
1760381632.406160,937291.000,21884,3,GY,1,100,-26.093
1760381632.446160,937331.000,21884,3,GY,1,100,-12.024
1760381632.486159,937371.000,21904,2,GY,1,100,22.278
1760381632.526158,937411.000,21904,2,GY,1,100,-1.709
1760381632.566157,937451.000,21920,3,GY,1,100,-41.565
1760381632.606157,937491.000,21920,3,GY,1,100,-46.295
1760381632.646156,937531.000,21920,3,GY,1,100,-28.687
1760381632.686155,937571.000,21936,2,GY,1,100,-19.653
1760381632.726154,937611.000,21936,2,GY,1,100,-9.766
1760381632.766154,937651.000,21955,3,GY,1,100,-6.378
1760381632.806153,937691.000,21955,3,GY,1,100,-10.925
1760381632.846152,937731.000,21955,3,GY,1,100,-5.157
1760381632.886151,937771.000,21971,2,GY,1,100,5.585
1760381632.926151,937811.000,21971,2,GY,1,100,4.089
1760381632.966150,937851.000,21994,3,GY,1,100,-12.115
1760381633.006149,937891.000,21994,3,GY,1,100,-14.221
1760381633.046148,937931.000,21994,3,GY,1,100,39.429
1760381633.086148,937971.000,22012,3,GY,1,100,64.514
1760381633.126147,938011.000,22012,3,GY,1,100,33.051
1760381633.166146,938051.000,22012,3,GY,1,100,23.651
1760381633.206645,938091.500,22029,2,GY,1,100,36.743
1760381633.247145,938132.000,22029,2,GY,1,100,52.490
1760381633.287144,938172.000,22045,3,GY,1,100,55.817
1760381633.327143,938212.000,22045,3,GY,1,100,52.490
1760381633.367142,938252.000,22045,3,GY,1,100,46.722
1760381633.407142,938292.000,22063,2,GY,1,100,45.624
1760381633.447141,938332.000,22063,2,GY,1,100,48.920
1760381633.487140,938372.000,22077,3,GY,1,100,54.535
1760381633.527139,938412.000,22077,3,GY,1,100,66.284
1760381633.567139,938452.000,22077,3,GY,1,100,66.559
