LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1760384203.007581,68820.000,9153,1,TH,1,100,30.127
1760384203.141581,68954.000,9170,1,TH,1,100,30.094
1760384203.274580,69087.000,9186,1,TH,1,100,30.094
1760384203.407580,69220.000,9225,1,TH,1,100,30.117
1760384203.541579,69354.000,9242,1,TH,1,100,30.124
1760384203.674579,69487.000,9259,1,TH,1,100,30.136
1760384203.807579,69620.000,9290,1,TH,1,100,30.136
1760384203.941578,69754.000,9307,1,TH,1,100,30.185
1760384204.074578,69887.000,9324,1,TH,1,100,30.192
1760384204.207577,70020.000,9357,1,TH,1,100,30.103
1760384204.341577,70154.000,9375,1,TH,1,100,30.103
1760384204.474577,70287.000,9391,1,TH,1,100,30.140
1760384204.607576,70420.000,9425,1,TH,1,100,30.140
1760384204.741576,70554.000,9442,1,TH,1,100,30.064
1760384204.874575,70687.000,9458,1,TH,1,100,30.071
1760384205.007575,70820.000,9478,1,TH,1,100,30.147
1760384205.140575,70953.000,9509,1,TH,1,100,30.154
1760384205.274574,71087.000,9525,1,TH,1,100,30.041
1760384205.407574,71220.000,9543,1,TH,1,100,30.041
1760384205.540574,71353.000,9576,1,TH,1,100,30.132
1760384205.674573,71487.000,9593,1,TH,1,100,30.132
1760384205.807573,71620.000,9610,1,TH,1,100,30.095
1760384205.940573,71753.000,9642,1,TH,1,100,30.102
1760384206.074572,71887.000,9658,1,TH,1,100,30.082
1760384206.207572,72020.000,9675,1,TH,1,100,30.082
1760384206.340571,72153.000,9711,1,TH,1,100,30.099
1760384206.474571,72287.000,9727,1,TH,1,100,30.106
1760384206.607570,72420.000,9744,1,TH,1,100,30.118
1760384206.740570,72553.000,9776,1,TH,1,100,30.118
1760384206.874570,72687.000,9792,1,TH,1,100,30.143
1760384207.007569,72820.000,9810,1,TH,1,100,30.150
1760384207.140569,72953.000,9826,1,TH,1,100,30.106
1760384207.274569,73087.000,9860,1,TH,1,100,30.106
1760384207.407568,73220.000,9877,1,TH,1,100,30.142
1760384207.540568,73353.000,9893,1,TH,1,100,30.149
1760384207.674567,73487.000,9925,1,TH,1,100,30.147
1760384207.807567,73620.000,9942,1,TH,1,100,30.154
1760384207.940567,73753.000,9958,1,TH,1,100,30.090
1760384208.074566,73887.000,9990,1,TH,1,100,30.090
1760384208.207566,74020.000,10007,1,TH,1,100,30.131
1760384208.340565,74153.000,10024,1,TH,1,100,30.131
1760384208.474565,74287.000,10062,1,TH,1,100,30.102
1760384208.607565,74420.000,10079,1,TH,1,100,30.109
1760384208.740564,74553.000,10096,1,TH,1,100,30.123
1760384208.873564,74686.000,10127,1,TH,1,100,30.123
1760384209.007564,74820.000,10147,1,TH,1,100,30.146
1760384209.140563,74953.000,10163,1,TH,1,100,30.153
1760384209.273563,75086.000,10180,1,TH,1,100,30.165
1760384209.407562,75220.000,10214,1,TH,1,100,30.165
1760384209.540562,75353.000,10230,1,TH,1,100,30.254
1760384209.674562,75487.000,10248,1,TH,1,100,30.254
1760384209.807561,75620.000,10279,1,TH,1,100,30.125
1760384209.940561,75753.000,10295,1,TH,1,100,30.133
1760384210.073560,75886.000,10313,1,TH,1,100,30.051
1760384210.207560,76020.000,10346,1,TH,1,100,30.051
1760384210.340560,76153.000,10363,1,TH,1,100,29.999
1760384210.473559,76286.000,10380,1,TH,1,100,30.006
1760384210.607559,76420.000,10414,1,TH,1,100,30.132
1760384210.740559,76553.000,10430,1,TH,1,100,30.132
1760384210.873558,76686.000,10447,1,TH,1,100,30.107
1760384211.007558,76820.000,10481,1,TH,1,100,30.107
1760384211.140558,76953.000,10497,1,TH,1,100,30.149
