LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1760386311.851043,2177668.000,31191,2,EL,1,100,-15809.799805
1760386311.851043,2177668.000,31191,2,EL,1,100,-15801.599609
1760386311.918042,2177735.000,31208,1,EL,1,100,-15798.400391
1760386311.984541,2177801.500,31225,2,EL,1,100,-15798.799805
1760386312.051039,2177868.000,31225,2,EL,1,100,-15799.000000
1760386312.118038,2177935.000,31242,1,EL,1,100,-15799.799805
1760386312.184537,2178001.500,31258,2,EL,1,100,-15797.400391
1760386312.251036,2178068.000,31258,2,EL,1,100,-15796.799805
1760386312.318035,2178135.000,31275,1,EL,1,100,-15798.200195
1760386312.384534,2178201.500,31293,2,EL,1,100,-15798.400391
1760386312.451033,2178268.000,31293,2,EL,1,100,-15799.000000
1760386312.517532,2178334.500,31309,2,EL,1,100,-15797.799805
1760386312.584031,2178401.000,31309,2,EL,1,100,-15796.799805
1760386312.651030,2178468.000,31325,1,EL,1,100,-15796.200195
1760386312.717529,2178534.500,31343,2,EL,1,100,-15796.599609
1760386312.784028,2178601.000,31343,2,EL,1,100,-15798.400391
1760386312.851027,2178668.000,31359,1,EL,1,100,-15798.599609
1760386312.917526,2178734.500,31376,2,EL,1,100,-15798.799805
1760386312.984025,2178801.000,31376,2,EL,1,100,-15798.000000
1760386313.051023,2178868.000,31392,1,EL,1,100,-15797.400391
1760386313.117522,2178934.500,31410,2,EL,1,100,-15797.799805
1760386313.184021,2179001.000,31410,2,EL,1,100,-15797.400391
1760386313.251020,2179068.000,31426,1,EL,1,100,-15797.000000
1760386313.317519,2179134.500,31441,2,EL,1,100,-15796.400391
1760386313.384018,2179201.000,31441,2,EL,1,100,-15795.400391
1760386313.451017,2179268.000,31458,1,EL,1,100,-15795.200195
1760386313.517516,2179334.500,31475,2,EL,1,100,-15798.000000
1760386313.584015,2179401.000,31475,2,EL,1,100,-15799.599609
1760386313.651014,2179468.000,31493,1,EL,1,100,-15798.799805
1760386313.717513,2179534.500,31509,2,EL,1,100,-15799.599609
1760386313.784012,2179601.000,31509,2,EL,1,100,-15799.200195
1760386313.851011,2179668.000,31525,1,EL,1,100,-15798.599609
1760386313.917510,2179734.500,31542,2,EL,1,100,-15797.799805
1760386313.984009,2179801.000,31542,2,EL,1,100,-15799.400391
1760386314.051007,2179868.000,31558,1,EL,1,100,-15800.400391
1760386314.117506,2179934.500,31576,2,EL,1,100,-15804.799805
1760386314.184005,2180001.000,31576,2,EL,1,100,-15804.200195
1760386314.251004,2180068.000,31592,1,EL,1,100,-15803.200195
1760386314.317503,2180134.500,31609,2,EL,1,100,-15801.599609
1760386314.384002,2180201.000,31609,2,EL,1,100,-15801.000000
1760386314.451001,2180268.000,31626,1,EL,1,100,-15801.200195
1760386314.517500,2180334.500,31642,2,EL,1,100,-15801.000000
1760386314.583999,2180401.000,31642,2,EL,1,100,-15800.000000
