LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1760381148.200310,453087.000,7329,1,AX,1,100,-0.482
1760381148.240311,453127.000,7347,2,AX,1,100,-0.486
1760381148.280311,453167.000,7347,2,AX,1,100,-0.371
1760381148.320311,453207.000,7362,3,AX,1,100,-0.326
1760381148.360312,453247.000,7362,3,AX,1,100,-0.416
1760381148.400312,453287.000,7362,3,AX,1,100,-0.443
1760381148.440312,453327.000,7379,2,AX,1,100,-0.431
1760381148.480313,453367.000,7379,2,AX,1,100,-0.424
1760381148.520313,453407.000,7398,3,AX,1,100,-0.441
1760381148.560313,453447.000,7398,3,AX,1,100,-0.430
1760381148.600313,453487.000,7398,3,AX,1,100,-0.407
1760381148.640314,453527.000,7414,3,AX,1,100,-0.371
1760381148.680314,453567.000,7414,3,AX,1,100,-0.420
1760381148.720315,453607.000,7414,3,AX,1,100,-0.426
1760381148.760315,453647.000,7430,2,AX,1,100,-0.475
1760381148.800315,453687.000,7430,2,AX,1,100,-0.419
1760381148.840315,453727.000,7446,3,AX,1,100,-0.477
1760381148.880316,453767.000,7446,3,AX,1,100,-0.448
1760381148.920316,453807.000,7446,3,AX,1,100,-0.444
1760381148.960316,453847.000,7463,2,AX,1,100,-0.418
1760381149.000317,453887.000,7463,2,AX,1,100,-0.395
1760381149.040317,453927.000,7480,3,AX,1,100,-0.413
1760381149.080317,453967.000,7480,3,AX,1,100,-0.441
1760381149.120317,454007.000,7480,3,AX,1,100,-0.420
1760381149.160318,454047.000,7495,2,AX,1,100,-0.429
1760381149.200318,454087.000,7495,2,AX,1,100,-0.440
1760381149.240319,454127.000,7513,3,AX,1,100,-0.424
1760381149.280319,454167.000,7513,3,AX,1,100,-0.447
1760381149.320319,454207.000,7513,3,AX,1,100,-0.428
1760381149.360319,454247.000,7530,2,AX,1,100,-0.422
1760381149.400320,454287.000,7530,2,AX,1,100,-0.404
1760381149.440320,454327.000,7547,3,AX,1,100,-0.432
1760381149.480320,454367.000,7547,3,AX,1,100,-0.418
1760381149.520321,454407.000,7547,3,AX,1,100,-0.435
1760381149.560321,454447.000,7563,2,AX,1,100,-0.426
1760381149.600321,454487.000,7563,2,AX,1,100,-0.426
1760381149.640322,454527.000,7578,3,AX,1,100,-0.437
1760381149.680322,454567.000,7578,3,AX,1,100,-0.425
1760381149.720322,454607.000,7578,3,AX,1,100,-0.427
1760381149.760323,454647.000,7596,2,AX,1,100,-0.425
1760381149.800323,454687.000,7596,2,AX,1,100,-0.420
1760381149.840323,454727.000,7614,3,AX,1,100,-0.419
1760381149.880323,454767.000,7614,3,AX,1,100,-0.428
1760381149.920324,454807.000,7614,3,AX,1,100,-0.423
1760381149.960324,454847.000,7630,2,AX,1,100,-0.431
1760381150.000324,454887.000,7630,2,AX,1,100,-0.421
1760381150.040325,454927.000,7646,3,AX,1,100,-0.428
1760381150.080325,454967.000,7646,3,AX,1,100,-0.429
1760381150.120325,455007.000,7646,3,AX,1,100,-0.423
1760381150.160326,455047.000,7663,3,AX,1,100,-0.434
1760381150.200326,455087.000,7663,3,AX,1,100,-0.423
1760381150.240326,455127.000,7663,3,AX,1,100,-0.426
1760381150.280327,455167.000,7679,2,AX,1,100,-0.440
1760381150.320327,455207.000,7679,2,AX,1,100,-0.433
1760381150.360327,455247.000,7697,3,AX,1,100,-0.422
1760381150.400328,455287.000,7697,3,AX,1,100,-0.422
1760381150.440328,455327.000,7697,3,AX,1,100,-0.434
1760381150.480328,455367.000,7713,2,AX,1,100,-0.413
1760381150.520329,455407.000,7713,2,AX,1,100,-0.436
1760381150.560329,455447.000,7730,3,AX,1,100,-0.432
1760381150.600329,455487.000,7730,3,AX,1,100,-0.436
1760381150.640330,455527.000,7730,3,AX,1,100,-0.425
1760381150.680330,455567.000,7746,2,AX,1,100,-0.432
1760381150.720330,455607.000,7746,2,AX,1,100,-0.430
1760381150.760330,455647.000,7764,3,AX,1,100,-0.425
1760381150.800331,455687.000,7764,3,AX,1,100,-0.429
1760381150.840331,455727.000,7764,3,AX,1,100,-0.414
1760381150.880331,455767.000,7778,2,AX,1,100,-0.435
1760381150.920332,455807.000,7778,2,AX,1,100,-0.433
1760381150.960332,455847.000,7795,3,AX,1,100,-0.442
1760381151.000332,455887.000,7795,3,AX,1,100,-0.430
1760381151.040333,455927.000,7795,3,AX,1,100,-0.432
1760381151.080333,455967.000,7814,2,AX,1,100,-0.430
1760381151.120333,456007.000,7814,2,AX,1,100,-0.422
1760381151.160334,456047.000,7831,3,AX,1,100,-0.435
1760381151.200334,456087.000,7831,3,AX,1,100,-0.425
1760381151.240334,456127.000,7831,3,AX,1,100,-0.433
1760381151.280334,456167.000,7845,2,AX,1,100,-0.424
1760381151.320335,456207.000,7845,2,AX,1,100,-0.423
1760381151.360335,456247.000,7863,3,AX,1,100,-0.438
1760381151.400336,456287.000,7863,3,AX,1,100,-0.418
1760381151.440336,456327.000,7863,3,AX,1,100,-0.445
1760381151.480336,456367.000,7879,3,AX,1,100,-0.416
1760381151.520336,456407.000,7879,3,AX,1,100,-0.437
1760381151.560337,456447.000,7879,3,AX,1,100,-0.431
1760381151.600337,456487.000,7896,2,AX,1,100,-0.429
1760381151.640337,456527.000,7896,2,AX,1,100,-0.428
1760381151.680338,456567.000,7912,3,AX,1,100,-0.425
1760381151.720338,456607.000,7912,3,AX,1,100,-0.428
1760381151.760338,456647.000,7912,3,AX,1,100,-0.425
1760381151.795672,456682.333,7930,3,AX,1,100,-0.426
1760381151.831006,456717.667,7930,3,AX,1,100,-0.433
1760381151.866339,456753.000,7930,3,AX,1,100,-0.433
1760381151.906339,456793.000,7946,2,AX,1,100,-0.428
1760381151.946340,456833.000,7946,2,AX,1,100,-0.408
1760381151.986340,456873.000,7963,3,AX,1,100,-0.443
1760381152.026340,456913.000,7963,3,AX,1,100,-0.426
1760381152.066341,456953.000,7963,3,AX,1,100,-0.422
1760381152.106341,456993.000,7979,2,AX,1,100,-0.432
1760381152.146341,457033.000,7979,2,AX,1,100,-0.416
1760381152.186342,457073.000,8002,3,AX,1,100,-0.427
1760381152.226342,457113.000,8002,3,AX,1,100,-0.429
1760381152.266342,457153.000,8002,3,AX,1,100,-0.434
1760381152.306343,457193.000,8020,2,AX,1,100,-0.431
1760381152.346343,457233.000,8020,2,AX,1,100,-0.428
1760381152.386343,457273.000,8038,3,AX,1,100,-0.422
1760381152.426343,457313.000,8038,3,AX,1,100,-0.425
1760381152.466344,457353.000,8038,3,AX,1,100,-0.415
1760381152.506344,457393.000,8054,2,AX,1,100,-0.428
1760381152.546345,457433.000,8054,2,AX,1,100,-0.425
1760381152.586345,457473.000,8069,3,AX,1,100,-0.430
1760381152.626345,457513.000,8069,3,AX,1,100,-0.401
1760381152.666345,457553.000,8069,3,AX,1,100,-0.437
1760381152.706346,457593.000,8086,2,AX,1,100,-0.400
1760381152.746346,457633.000,8086,2,AX,1,100,-0.419
1760381152.786346,457673.000,8103,3,AX,1,100,-0.406
1760381152.826347,457713.000,8103,3,AX,1,100,-0.409
1760381152.866347,457753.000,8103,3,AX,1,100,-0.426
1760381152.906347,457793.000,8119,2,AX,1,100,-0.420
1760381152.946348,457833.000,8119,2,AX,1,100,-0.421
1760381152.986348,457873.000,8136,3,AX,1,100,-0.417
1760381153.026348,457913.000,8136,3,AX,1,100,-0.424
1760381153.066349,457953.000,8136,3,AX,1,100,-0.457
1760381153.106349,457993.000,8153,3,AX,1,100,-0.440
1760381153.146349,458033.000,8153,3,AX,1,100,-0.417
1760381153.186349,458073.000,8153,3,AX,1,100,-0.429
1760381153.226350,458113.000,8170,2,AX,1,100,-0.407
1760381153.266350,458153.000,8170,2,AX,1,100,-0.419
1760381153.306350,458193.000,8186,3,AX,1,100,-0.441
1760381153.346351,458233.000,8186,3,AX,1,100,-0.423
1760381153.386351,458273.000,8186,3,AX,1,100,-0.440
1760381153.426351,458313.000,8202,2,AX,1,100,-0.437
1760381153.466352,458353.000,8202,2,AX,1,100,-0.433
1760381153.506352,458393.000,8218,3,AX,1,100,-0.447
1760381153.546352,458433.000,8218,3,AX,1,100,-0.435
1760381153.586353,458473.000,8218,3,AX,1,100,-0.457
1760381153.626353,458513.000,8235,2,AX,1,100,-0.405
1760381153.666353,458553.000,8235,2,AX,1,100,-0.417
