LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1760385942.828475,1808646.000,35564,1,TH,1,100,29.178
1760385942.962480,1808780.000,35581,1,TH,1,100,29.096
1760385943.095484,1808913.000,35597,1,TH,1,100,29.096
1760385943.228489,1809046.000,35633,1,TH,1,100,29.158
1760385943.362494,1809180.000,35650,1,TH,1,100,29.158
1760385943.495498,1809313.000,35667,1,TH,1,100,29.043
1760385943.628503,1809446.000,35698,1,TH,1,100,29.043
1760385943.762507,1809580.000,35715,1,TH,1,100,29.088
1760385943.895512,1809713.000,35732,1,TH,1,100,29.088
1760385944.028516,1809846.000,35765,1,TH,1,100,29.163
1760385944.162521,1809980.000,35783,1,TH,1,100,29.163
1760385944.295525,1810113.000,35801,1,TH,1,100,29.063
1760385944.428530,1810246.000,35833,1,TH,1,100,29.063
1760385944.562535,1810380.000,35850,1,TH,1,100,29.098
1760385944.695539,1810513.000,35866,1,TH,1,100,29.105
1760385944.828544,1810646.000,35886,1,TH,1,100,29.162
1760385944.961548,1810779.000,35919,1,TH,1,100,29.162
1760385945.095553,1810913.000,35935,1,TH,1,100,29.060
1760385945.228557,1811046.000,35953,1,TH,1,100,29.060
1760385945.361562,1811179.000,35984,1,TH,1,100,29.167
1760385945.495566,1811313.000,36001,1,TH,1,100,29.167
1760385945.628571,1811446.000,36020,1,TH,1,100,29.095
1760385945.761575,1811579.000,36054,1,TH,1,100,29.095
1760385945.895580,1811713.000,36070,1,TH,1,100,29.095
1760385946.028584,1811846.000,36087,1,TH,1,100,29.095
1760385946.161589,1811979.000,36123,1,TH,1,100,29.115
1760385946.295594,1812113.000,36141,1,TH,1,100,29.115
1760385946.428598,1812246.000,36158,1,TH,1,100,29.199
1760385946.561603,1812379.000,36192,1,TH,1,100,29.199
1760385946.695607,1812513.000,36208,1,TH,1,100,29.018
1760385946.828612,1812646.000,36226,1,TH,1,100,29.018
1760385946.961616,1812779.000,36242,1,TH,1,100,29.082
1760385947.095621,1812913.000,36278,1,TH,1,100,29.089
1760385947.228626,1813046.000,36295,1,TH,1,100,29.074
1760385947.361630,1813179.000,36319,1,TH,1,100,29.074
1760385947.495635,1813313.000,36336,1,TH,1,100,29.164
1760385947.628639,1813446.000,36355,1,TH,1,100,29.164
1760385947.761644,1813579.000,36389,1,TH,1,100,29.149
1760385947.894648,1813712.000,36407,1,TH,1,100,29.149
1760385948.028653,1813846.000,36424,1,TH,1,100,29.112
1760385948.161657,1813979.000,36441,1,TH,1,100,29.112
1760385948.294662,1814112.000,36472,1,TH,1,100,29.087
1760385948.428667,1814246.000,36489,1,TH,1,100,29.087
1760385948.561671,1814379.000,36508,1,TH,1,100,29.134
1760385948.695676,1814513.000,36541,1,TH,1,100,29.134
1760385948.828680,1814646.000,36559,1,TH,1,100,29.156
1760385948.961685,1814779.000,36577,1,TH,1,100,29.156
1760385949.095689,1814913.000,36609,1,TH,1,100,29.181
1760385949.228694,1815046.000,36630,1,TH,1,100,29.181
1760385949.361698,1815179.000,36646,1,TH,1,100,29.062
1760385949.494703,1815312.000,36678,1,TH,1,100,29.062
1760385949.628707,1815446.000,36695,1,TH,1,100,29.169
1760385949.761712,1815579.000,36711,1,TH,1,100,29.169
1760385949.894717,1815712.000,36729,1,TH,1,100,29.149
1760385950.028721,1815846.000,36764,1,TH,1,100,29.149
1760385950.161726,1815979.000,36781,1,TH,1,100,29.139
1760385950.294730,1816112.000,36798,1,TH,1,100,29.139
1760385950.428735,1816246.000,36830,1,TH,1,100,29.132
1760385950.561739,1816379.000,36846,1,TH,1,100,29.132
1760385950.694744,1816512.000,36863,1,TH,1,100,29.049
1760385950.828748,1816646.000,36899,1,TH,1,100,29.056
1760385950.961753,1816779.000,36915,1,TH,1,100,29.111
1760385951.094758,1816912.000,36932,1,TH,1,100,29.111
1760385951.227762,1817045.000,36966,1,TH,1,100,29.181
1760385951.361767,1817179.000,36982,1,TH,1,100,29.181
1760385951.494771,1817312.000,37000,1,TH,1,100,29.156
1760385951.628776,1817446.000,37035,1,TH,1,100,29.156
1760385951.761780,1817579.000,37051,1,TH,1,100,29.216
1760385951.894785,1817712.000,37069,1,TH,1,100,29.216
1760385952.027789,1817845.000,37102,1,TH,1,100,29.103
1760385952.161794,1817979.000,37119,1,TH,1,100,29.103
1760385952.294798,1818112.000,37138,1,TH,1,100,29.101
1760385952.427803,1818245.000,37154,1,TH,1,100,29.101
1760385952.561808,1818379.000,37179,1,TH,1,100,29.138
1760385952.694812,1818512.000,37210,1,TH,1,100,29.138
1760385952.827817,1818645.000,37227,1,TH,1,100,29.206
1760385952.961821,1818779.000,37244,1,TH,1,100,29.213
1760385953.094826,1818912.000,37280,1,TH,1,100,29.180
1760385953.227830,1819045.000,37296,1,TH,1,100,29.173
1760385953.361835,1819179.000,37313,1,TH,1,100,29.178
1760385953.494839,1819312.000,37332,1,TH,1,100,29.185
1760385953.627844,1819445.000,37363,1,TH,1,100,29.167
1760385953.761849,1819579.000,37380,1,TH,1,100,29.167
1760385953.894853,1819712.000,37399,1,TH,1,100,29.230
1760385954.027858,1819845.000,37432,1,TH,1,100,29.230
1760385954.161862,1819979.000,37450,1,TH,1,100,29.110
1760385954.294867,1820112.000,37468,1,TH,1,100,29.110
1760385954.427871,1820245.000,37500,1,TH,1,100,29.160
1760385954.561876,1820379.000,37517,1,TH,1,100,29.160
1760385954.694880,1820512.000,37537,1,TH,1,100,29.185
1760385954.827885,1820645.000,37569,1,TH,1,100,29.185
1760385954.960890,1820778.000,37586,1,TH,1,100,29.157
1760385955.094894,1820912.000,37602,1,TH,1,100,29.157
1760385955.227899,1821045.000,37634,1,TH,1,100,29.187
1760385955.360903,1821178.000,37651,1,TH,1,100,29.194
1760385955.494908,1821312.000,37672,1,TH,1,100,29.170
1760385955.627912,1821445.000,37689,1,TH,1,100,29.170
