LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1760385418.277653,1284092.000,13852,1,PG,1,100,7052
1760385418.317652,1284132.000,13859,2,PG,1,100,7068
1760385418.357652,1284172.000,13859,2,PG,1,100,7064
1760385418.397652,1284212.000,13878,3,PG,1,100,7065
1760385418.437652,1284252.000,13878,3,PG,1,100,7075
1760385418.477652,1284292.000,13878,3,PG,1,100,7077
1760385418.517652,1284332.000,13895,2,PG,1,100,7063
1760385418.557652,1284372.000,13895,2,PG,1,100,7068
1760385418.597651,1284412.000,13910,3,PG,1,100,7076
1760385418.637651,1284452.000,13910,3,PG,1,100,7063
1760385418.677651,1284492.000,13910,3,PG,1,100,7058
1760385418.717651,1284532.000,13926,2,PG,1,100,7054
1760385418.757651,1284572.000,13926,2,PG,1,100,7054
1760385418.797651,1284612.000,13944,3,PG,1,100,7047
1760385418.837651,1284652.000,13944,3,PG,1,100,7049
1760385418.877651,1284692.000,13944,3,PG,1,100,7057
1760385418.917650,1284732.000,13962,2,PG,1,100,7040
1760385418.957650,1284772.000,13962,2,PG,1,100,7039
1760385418.997650,1284812.000,13977,3,PG,1,100,7046
1760385419.037650,1284852.000,13977,3,PG,1,100,7045
1760385419.077650,1284892.000,13977,3,PG,1,100,7044
1760385419.117650,1284932.000,13995,3,PG,1,100,7047
1760385419.157650,1284972.000,13995,3,PG,1,100,7053
1760385419.197650,1285012.000,13995,3,PG,1,100,7039
1760385419.237649,1285052.000,14013,2,PG,1,100,7038
1760385419.277649,1285092.000,14013,2,PG,1,100,7035
1760385419.317649,1285132.000,14029,3,PG,1,100,7043
1760385419.357649,1285172.000,14029,3,PG,1,100,7024
1760385419.397649,1285212.000,14029,3,PG,1,100,7027
1760385419.437649,1285252.000,14044,2,PG,1,100,7034
1760385419.477649,1285292.000,14044,2,PG,1,100,7021
1760385419.517649,1285332.000,14061,3,PG,1,100,7021
1760385419.557648,1285372.000,14061,3,PG,1,100,7037
1760385419.597648,1285412.000,14061,3,PG,1,100,7036
1760385419.637648,1285452.000,14078,2,PG,1,100,7036
1760385419.677648,1285492.000,14078,2,PG,1,100,7052
1760385419.717648,1285532.000,14096,3,PG,1,100,7043
1760385419.757648,1285572.000,14096,3,PG,1,100,7039
1760385419.797648,1285612.000,14096,3,PG,1,100,7044
1760385419.837648,1285652.000,14113,2,PG,1,100,7041
1760385419.877647,1285692.000,14113,2,PG,1,100,7046
1760385419.917647,1285732.000,14128,3,PG,1,100,7023
1760385419.957647,1285772.000,14128,3,PG,1,100,7028
1760385419.997647,1285812.000,14128,3,PG,1,100,7037
1760385420.037647,1285852.000,14145,2,PG,1,100,7017
1760385420.077647,1285892.000,14145,2,PG,1,100,7029
1760385420.117647,1285932.000,14164,3,PG,1,100,7048
1760385420.157647,1285972.000,14164,3,PG,1,100,7045
1760385420.197646,1286012.000,14164,3,PG,1,100,7036
1760385420.237646,1286052.000,14183,2,PG,1,100,7055
1760385420.277646,1286092.000,14183,2,PG,1,100,7048
1760385420.317646,1286132.000,14197,3,PG,1,100,7051
1760385420.357646,1286172.000,14197,3,PG,1,100,7046
1760385420.397646,1286212.000,14197,3,PG,1,100,7035
1760385420.437646,1286252.000,14214,3,PG,1,100,7040
1760385420.477646,1286292.000,14214,3,PG,1,100,7024
1760385420.517645,1286332.000,14214,3,PG,1,100,7025
1760385420.557645,1286372.000,14233,2,PG,1,100,7029
1760385420.597645,1286412.000,14233,2,PG,1,100,7039
1760385420.637645,1286452.000,14255,3,PG,1,100,7034
1760385420.677645,1286492.000,14255,3,PG,1,100,7030
1760385420.717645,1286532.000,14255,3,PG,1,100,7029
