LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1760384801.647558,667460.000,42255,3,PG,1,100,6992
1760384801.647558,667460.000,42255,3,PG,1,100,7003
1760384801.647558,667460.000,42255,3,PG,1,100,7012
1760384801.687557,667500.000,42277,5,PG,1,100,7010
1760384801.727555,667540.000,42277,5,PG,1,100,7017
1760384801.767554,667580.000,42277,5,PG,1,100,7006
1760384801.807553,667620.000,42277,5,PG,1,100,7009
1760384801.847551,667660.000,42277,5,PG,1,100,6998
1760384801.887550,667700.000,42294,3,PG,1,100,7015
1760384801.927549,667740.000,42294,3,PG,1,100,7004
1760384801.967547,667780.000,42294,3,PG,1,100,7008
1760384802.007546,667820.000,42311,2,PG,1,100,7002
1760384802.047545,667860.000,42311,2,PG,1,100,7007
1760384802.087544,667900.000,42327,3,PG,1,100,7011
1760384802.127542,667940.000,42327,3,PG,1,100,7012
1760384802.167541,667980.000,42327,3,PG,1,100,7003
1760384802.207540,668020.000,42344,2,PG,1,100,7009
1760384802.247539,668060.000,42344,2,PG,1,100,7004
1760384802.287537,668100.000,42360,3,PG,1,100,7011
1760384802.327536,668140.000,42360,3,PG,1,100,7012
1760384802.367535,668180.000,42360,3,PG,1,100,7019
1760384802.407533,668220.000,42376,2,PG,1,100,7009
1760384802.447532,668260.000,42376,2,PG,1,100,7002
1760384802.487531,668300.000,42392,3,PG,1,100,7014
1760384802.527530,668340.000,42392,3,PG,1,100,7004
1760384802.567528,668380.000,42392,3,PG,1,100,7015
1760384802.607527,668420.000,42410,2,PG,1,100,7016
1760384802.647526,668460.000,42410,2,PG,1,100,7008
1760384802.687525,668500.000,42426,3,PG,1,100,7015
1760384802.727523,668540.000,42426,3,PG,1,100,7012
1760384802.767522,668580.000,42426,3,PG,1,100,7010
1760384802.807521,668620.000,42441,2,PG,1,100,7005
1760384802.847519,668660.000,42441,2,PG,1,100,7012
1760384802.887518,668700.000,42458,3,PG,1,100,7013
1760384802.927517,668740.000,42458,3,PG,1,100,7019
1760384802.967515,668780.000,42458,3,PG,1,100,7006
1760384803.007514,668820.000,42475,2,PG,1,100,7014
1760384803.047513,668860.000,42475,2,PG,1,100,7009
1760384803.087512,668900.000,42491,3,PG,1,100,7010
1760384803.127511,668940.000,42491,3,PG,1,100,7019
1760384803.167509,668980.000,42491,3,PG,1,100,7014
1760384803.207508,669020.000,42507,3,PG,1,100,7022
1760384803.247507,669060.000,42507,3,PG,1,100,7026
1760384803.287505,669100.000,42507,3,PG,1,100,7024
