LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1760384203.054581,68867.000,9154,3,AX,1,100,-0.062
1760384203.054581,68867.000,9154,3,AX,1,100,-0.106
1760384203.054581,68867.000,9154,3,AX,1,100,-0.142
1760384203.094581,68907.000,9171,3,AX,1,100,-0.134
1760384203.134581,68947.000,9171,3,AX,1,100,-0.126
1760384203.174580,68987.000,9171,3,AX,1,100,-0.163
1760384203.214580,69027.000,9187,2,AX,1,100,-0.122
1760384203.254580,69067.000,9187,2,AX,1,100,-0.060
1760384203.294580,69107.000,9205,3,AX,1,100,-0.066
1760384203.334580,69147.000,9205,3,AX,1,100,0.002
1760384203.374580,69187.000,9205,3,AX,1,100,0.040
1760384203.414580,69227.000,9226,2,AX,1,100,0.101
1760384203.454580,69267.000,9226,2,AX,1,100,-0.014
1760384203.494580,69307.000,9243,3,AX,1,100,-0.050
1760384203.534579,69347.000,9243,3,AX,1,100,-0.049
1760384203.574579,69387.000,9243,3,AX,1,100,-0.073
1760384203.614579,69427.000,9260,2,AX,1,100,0.005
1760384203.654579,69467.000,9260,2,AX,1,100,-0.024
1760384203.694579,69507.000,9275,3,AX,1,100,-0.000
1760384203.734579,69547.000,9275,3,AX,1,100,-0.004
1760384203.774579,69587.000,9275,3,AX,1,100,-0.119
1760384203.814579,69627.000,9291,2,AX,1,100,-0.219
1760384203.854578,69667.000,9291,2,AX,1,100,-0.308
1760384203.894578,69707.000,9308,3,AX,1,100,-0.222
1760384203.934578,69747.000,9308,3,AX,1,100,-0.165
1760384203.974578,69787.000,9308,3,AX,1,100,-0.130
1760384204.014578,69827.000,9325,2,AX,1,100,-0.039
1760384204.054578,69867.000,9325,2,AX,1,100,-0.027
1760384204.094578,69907.000,9342,3,AX,1,100,-0.116
1760384204.134578,69947.000,9342,3,AX,1,100,-0.170
1760384204.174577,69987.000,9342,3,AX,1,100,-0.243
1760384204.214577,70027.000,9358,3,AX,1,100,-0.193
1760384204.254577,70067.000,9358,3,AX,1,100,-0.167
1760384204.294577,70107.000,9358,3,AX,1,100,-0.145
1760384204.334577,70147.000,9376,2,AX,1,100,-0.167
1760384204.374577,70187.000,9376,2,AX,1,100,-0.174
1760384204.414577,70227.000,9392,3,AX,1,100,-0.150
1760384204.454577,70267.000,9392,3,AX,1,100,-0.164
1760384204.494577,70307.000,9392,3,AX,1,100,-0.200
1760384204.534576,70347.000,9408,2,AX,1,100,-0.132
1760384204.574576,70387.000,9408,2,AX,1,100,-0.079
1760384204.614576,70427.000,9426,3,AX,1,100,-0.143
1760384204.654576,70467.000,9426,3,AX,1,100,-0.187
1760384204.694576,70507.000,9426,3,AX,1,100,-0.247
1760384204.734576,70547.000,9443,2,AX,1,100,-0.271
1760384204.774576,70587.000,9443,2,AX,1,100,-0.201
1760384204.814576,70627.000,9459,3,AX,1,100,-0.138
1760384204.854576,70667.000,9459,3,AX,1,100,-0.181
1760384204.894575,70707.000,9459,3,AX,1,100,-0.269
1760384204.934575,70747.000,9479,2,AX,1,100,-0.335
1760384204.974575,70787.000,9479,2,AX,1,100,-0.440
1760384205.014575,70827.000,9493,3,AX,1,100,-0.397
1760384205.054575,70867.000,9493,3,AX,1,100,-0.577
1760384205.094575,70907.000,9493,3,AX,1,100,-0.437
1760384205.134575,70947.000,9510,2,AX,1,100,-0.493
1760384205.174575,70987.000,9510,2,AX,1,100,-0.443
1760384205.214575,71027.000,9526,3,AX,1,100,-0.213
1760384205.254574,71067.000,9526,3,AX,1,100,-0.281
1760384205.294574,71107.000,9526,3,AX,1,100,-0.284
1760384205.334574,71147.000,9544,2,AX,1,100,-0.240
1760384205.374574,71187.000,9544,2,AX,1,100,-0.341
1760384205.414574,71227.000,9560,3,AX,1,100,-0.141
1760384205.454574,71267.000,9560,3,AX,1,100,-0.097
1760384205.494574,71307.000,9560,3,AX,1,100,0.000
1760384205.534574,71347.000,9577,3,AX,1,100,0.151
1760384205.574574,71387.000,9577,3,AX,1,100,0.136
1760384205.614573,71427.000,9577,3,AX,1,100,0.123
1760384205.654573,71467.000,9594,2,AX,1,100,-0.058
1760384205.694573,71507.000,9594,2,AX,1,100,-0.182
1760384205.734573,71547.000,9611,3,AX,1,100,-0.341
1760384205.774573,71587.000,9611,3,AX,1,100,-0.371
1760384205.814573,71627.000,9611,3,AX,1,100,-0.266
1760384205.847573,71660.000,9625,2,AX,1,100,-0.143
1760384205.880573,71693.000,9625,2,AX,1,100,-0.072
1760384205.920573,71733.000,9643,3,AX,1,100,-0.005
1760384205.960572,71773.000,9643,3,AX,1,100,0.046
1760384206.000572,71813.000,9643,3,AX,1,100,-0.008
1760384206.040572,71853.000,9659,3,AX,1,100,0.107
1760384206.080572,71893.000,9659,3,AX,1,100,0.161
1760384206.120572,71933.000,9659,3,AX,1,100,0.180
1760384206.160572,71973.000,9676,2,AX,1,100,0.212
1760384206.200572,72013.000,9676,2,AX,1,100,0.246
1760384206.240571,72053.000,9692,3,AX,1,100,0.138
1760384206.280571,72093.000,9692,3,AX,1,100,0.000
1760384206.320571,72133.000,9692,3,AX,1,100,0.072
1760384206.360571,72173.000,9712,2,AX,1,100,-0.034
1760384206.400571,72213.000,9712,2,AX,1,100,0.051
1760384206.440571,72253.000,9728,3,AX,1,100,-0.006
1760384206.480571,72293.000,9728,3,AX,1,100,0.123
1760384206.520571,72333.000,9728,3,AX,1,100,0.165
1760384206.560571,72373.000,9745,2,AX,1,100,0.121
1760384206.600570,72413.000,9745,2,AX,1,100,0.058
1760384206.640570,72453.000,9761,3,AX,1,100,0.112
1760384206.680570,72493.000,9761,3,AX,1,100,0.186
1760384206.720570,72533.000,9761,3,AX,1,100,0.015
1760384206.760570,72573.000,9777,2,AX,1,100,-0.152
1760384206.800570,72613.000,9777,2,AX,1,100,-0.188
1760384206.840570,72653.000,9793,3,AX,1,100,-0.173
1760384206.880570,72693.000,9793,3,AX,1,100,-0.212
1760384206.920570,72733.000,9793,3,AX,1,100,-0.172
1760384206.960569,72773.000,9811,2,AX,1,100,-0.170
1760384207.000569,72813.000,9811,2,AX,1,100,-0.085
1760384207.040569,72853.000,9827,3,AX,1,100,-0.094
1760384207.080569,72893.000,9827,3,AX,1,100,-0.051
1760384207.120569,72933.000,9827,3,AX,1,100,0.058
1760384207.160569,72973.000,9844,2,AX,1,100,-0.010
1760384207.200569,73013.000,9844,2,AX,1,100,0.077
1760384207.240569,73053.000,9861,3,AX,1,100,-0.007
1760384207.280569,73093.000,9861,3,AX,1,100,-0.436
1760384207.320568,73133.000,9861,3,AX,1,100,-0.274
1760384207.360568,73173.000,9878,2,AX,1,100,-0.054
1760384207.400568,73213.000,9878,2,AX,1,100,0.011
1760384207.440568,73253.000,9894,3,AX,1,100,0.039
1760384207.480568,73293.000,9894,3,AX,1,100,-0.207
1760384207.520568,73333.000,9894,3,AX,1,100,-0.495
1760384207.560568,73373.000,9909,3,AX,1,100,-0.491
1760384207.600568,73413.000,9909,3,AX,1,100,-0.118
1760384207.640568,73453.000,9909,3,AX,1,100,0.022
1760384207.680568,73493.000,9926,2,AX,1,100,-0.062
1760384207.720567,73533.000,9926,2,AX,1,100,-0.230
1760384207.760567,73573.000,9943,3,AX,1,100,-0.022
1760384207.800567,73613.000,9943,3,AX,1,100,0.017
1760384207.840567,73653.000,9943,3,AX,1,100,0.095
1760384207.880567,73693.000,9959,2,AX,1,100,-0.170
1760384207.920567,73733.000,9959,2,AX,1,100,-0.120
1760384207.960567,73773.000,9975,3,AX,1,100,0.030
1760384208.000566,73813.000,9975,3,AX,1,100,0.092
1760384208.040566,73853.000,9975,3,AX,1,100,0.151
1760384208.080566,73893.000,9991,2,AX,1,100,0.106
1760384208.120566,73933.000,9991,2,AX,1,100,0.294
1760384208.160566,73973.000,10008,3,AX,1,100,0.165
1760384208.200566,74013.000,10008,3,AX,1,100,0.095
1760384208.240566,74053.000,10008,3,AX,1,100,0.353
1760384208.280566,74093.000,10025,2,AX,1,100,0.151
1760384208.320565,74133.000,10025,2,AX,1,100,-0.049
1760384208.360565,74173.000,10040,3,AX,1,100,0.002
1760384208.400565,74213.000,10040,3,AX,1,100,0.115
1760384208.440565,74253.000,10040,3,AX,1,100,-0.023
1760384208.480065,74292.500,10063,2,AX,1,100,-0.012
1760384208.519565,74332.000,10063,2,AX,1,100,0.304
1760384208.559898,74372.333,10080,3,AX,1,100,0.339
1760384208.600231,74412.667,10080,3,AX,1,100,0.231
1760384208.640565,74453.000,10080,3,AX,1,100,-0.089
1760384208.680064,74492.500,10097,2,AX,1,100,0.124
1760384208.719564,74532.000,10097,2,AX,1,100,0.136
1760384208.759564,74572.000,10113,3,AX,1,100,0.156
1760384208.799564,74612.000,10113,3,AX,1,100,0.109
1760384208.839564,74652.000,10113,3,AX,1,100,0.091
1760384208.879564,74692.000,10128,3,AX,1,100,0.058
1760384208.919564,74732.000,10128,3,AX,1,100,0.131
1760384208.959564,74772.000,10128,3,AX,1,100,0.089
1760384208.999564,74812.000,10148,2,AX,1,100,-0.047
1760384209.039563,74852.000,10148,2,AX,1,100,0.054
1760384209.079563,74892.000,10164,3,AX,1,100,0.076
1760384209.119563,74932.000,10164,3,AX,1,100,0.075
1760384209.159563,74972.000,10164,3,AX,1,100,0.030
1760384209.199563,75012.000,10181,2,AX,1,100,-0.022
1760384209.239563,75052.000,10181,2,AX,1,100,-0.052
1760384209.275229,75087.667,10196,3,AX,1,100,0.074
1760384209.310896,75123.333,10196,3,AX,1,100,-0.144
1760384209.346563,75159.000,10196,3,AX,1,100,-0.037
1760384209.386563,75199.000,10215,3,AX,1,100,-0.016
