LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1760385212.965330,1078778.000,44874,2,EL,1,100,5486.799805
1760385212.965330,1078778.000,44874,2,EL,1,100,5508.000000
1760385213.032328,1078845.000,44891,1,EL,1,100,5493.799805
1760385213.098825,1078911.500,44907,2,EL,1,100,5487.600098
1760385213.165323,1078978.000,44907,2,EL,1,100,5481.000000
1760385213.232321,1079045.000,44925,1,EL,1,100,5482.600098
1760385213.298819,1079111.500,44939,2,EL,1,100,5508.399902
1760385213.365316,1079178.000,44939,2,EL,1,100,5521.000000
1760385213.432314,1079245.000,44956,1,EL,1,100,5501.200195
1760385213.498811,1079311.500,44975,2,EL,1,100,5485.000000
1760385213.565309,1079378.000,44975,2,EL,1,100,5467.000000
1760385213.632307,1079445.000,44992,1,EL,1,100,5472.399902
1760385213.698805,1079511.500,45008,2,EL,1,100,5500.399902
1760385213.765302,1079578.000,45008,2,EL,1,100,5510.200195
1760385213.832300,1079645.000,45025,1,EL,1,100,5487.799805
1760385213.898798,1079711.500,45042,2,EL,1,100,5475.399902
1760385213.965296,1079778.000,45042,2,EL,1,100,5468.600098
1760385214.032293,1079845.000,45059,1,EL,1,100,5465.600098
1760385214.098791,1079911.500,45075,2,EL,1,100,5480.600098
1760385214.165289,1079978.000,45075,2,EL,1,100,5486.799805
1760385214.232286,1080045.000,45093,1,EL,1,100,5461.799805
1760385214.298784,1080111.500,45111,2,EL,1,100,5434.399902
1760385214.365282,1080178.000,45111,2,EL,1,100,5422.600098
1760385214.432279,1080245.000,45130,1,EL,1,100,5444.600098
1760385214.498777,1080311.500,45146,2,EL,1,100,5469.799805
1760385214.565275,1080378.000,45146,2,EL,1,100,5477.000000
1760385214.631773,1080444.500,45162,2,EL,1,100,5455.000000
1760385214.698270,1080511.000,45162,2,EL,1,100,5435.399902
1760385214.765268,1080578.000,45178,1,EL,1,100,5420.399902
1760385214.831766,1080644.500,45198,2,EL,1,100,5417.200195
1760385214.898263,1080711.000,45198,2,EL,1,100,5441.600098
1760385214.965261,1080778.000,45214,1,EL,1,100,5461.000000
1760385215.031759,1080844.500,45229,2,EL,1,100,5452.600098
1760385215.098256,1080911.000,45229,2,EL,1,100,5420.200195
1760385215.165254,1080978.000,45247,1,EL,1,100,5395.000000
1760385215.231752,1081044.500,45267,2,EL,1,100,5394.799805
1760385215.298249,1081111.000,45267,2,EL,1,100,5430.000000
1760385215.365247,1081178.000,45283,1,EL,1,100,5438.600098
1760385215.431745,1081244.500,45298,2,EL,1,100,5415.399902
1760385215.498243,1081311.000,45298,2,EL,1,100,5399.399902
1760385215.565240,1081378.000,45315,1,EL,1,100,5381.000000
1760385215.631738,1081444.500,45334,2,EL,1,100,5394.200195
1760385215.698236,1081511.000,45334,2,EL,1,100,5422.799805
1760385215.765233,1081578.000,45350,1,EL,1,100,5433.600098
1760385215.831731,1081644.500,45368,2,EL,1,100,5414.000000
1760385215.898229,1081711.000,45368,2,EL,1,100,5390.799805
1760385215.964893,1081777.667,45392,3,EL,1,100,5369.399902
1760385216.031558,1081844.333,45392,3,EL,1,100,5375.000000
1760385216.098222,1081911.000,45392,3,EL,1,100,5405.600098
1760385216.165220,1081978.000,45408,1,EL,1,100,5423.399902
1760385216.231717,1082044.500,45426,2,EL,1,100,5410.200195
1760385216.298215,1082111.000,45426,2,EL,1,100,5383.000000
1760385216.365213,1082178.000,45442,1,EL,1,100,5363.799805
1760385216.431710,1082244.500,45461,2,EL,1,100,5351.200195
1760385216.498208,1082311.000,45461,2,EL,1,100,5375.200195
1760385216.565206,1082378.000,45478,1,EL,1,100,5396.799805
1760385216.631703,1082444.500,45493,2,EL,1,100,5389.799805
1760385216.698201,1082511.000,45493,2,EL,1,100,5365.000000
1760385216.765199,1082578.000,45511,1,EL,1,100,5343.200195
1760385216.831697,1082644.500,45531,2,EL,1,100,5338.200195
1760385216.898194,1082711.000,45531,2,EL,1,100,5366.000000
1760385216.965192,1082778.000,45547,1,EL,1,100,5384.600098
1760385217.031690,1082844.500,45562,2,EL,1,100,5377.600098
1760385217.098187,1082911.000,45562,2,EL,1,100,5346.600098
1760385217.165185,1082978.000,45580,1,EL,1,100,5328.799805
1760385217.231683,1083044.500,45600,2,EL,1,100,5323.000000
1760385217.298181,1083111.000,45600,2,EL,1,100,5346.600098
1760385217.365178,1083178.000,45616,1,EL,1,100,5366.200195
1760385217.431676,1083244.500,45633,2,EL,1,100,5358.600098
1760385217.498173,1083311.000,45633,2,EL,1,100,5337.000000
1760385217.565171,1083378.000,45650,1,EL,1,100,5321.200195
1760385217.631669,1083444.500,45669,2,EL,1,100,5310.799805
1760385217.698167,1083511.000,45669,2,EL,1,100,5330.200195
1760385217.765164,1083578.000,45685,1,EL,1,100,5352.600098
1760385217.831662,1083644.500,45701,2,EL,1,100,5346.600098
1760385217.898160,1083711.000,45701,2,EL,1,100,5316.600098
1760385217.965158,1083778.000,45717,1,EL,1,100,5301.399902
1760385218.031655,1083844.500,45736,2,EL,1,100,5294.600098
1760385218.098153,1083911.000,45736,2,EL,1,100,5308.799805
1760385218.165151,1083978.000,45752,1,EL,1,100,5328.200195
1760385218.231648,1084044.500,45769,2,EL,1,100,5320.399902
1760385218.298146,1084111.000,45769,2,EL,1,100,5297.799805
1760385218.364644,1084177.500,45786,2,EL,1,100,5279.799805
1760385218.431141,1084244.000,45786,2,EL,1,100,5273.799805
1760385218.498139,1084311.000,45805,1,EL,1,100,5289.399902
1760385218.564637,1084377.500,45822,2,EL,1,100,5311.399902
1760385218.631135,1084444.000,45822,2,EL,1,100,5314.200195
1760385218.698132,1084511.000,45839,1,EL,1,100,5292.000000
1760385218.764630,1084577.500,45853,2,EL,1,100,5283.000000
1760385218.831128,1084644.000,45853,2,EL,1,100,5270.799805
1760385218.898125,1084711.000,45871,1,EL,1,100,5271.200195
1760385218.964623,1084777.500,45889,2,EL,1,100,5294.600098
1760385219.031121,1084844.000,45889,2,EL,1,100,5298.399902
1760385219.098118,1084911.000,45908,1,EL,1,100,5277.000000
1760385219.164616,1084977.500,45923,2,EL,1,100,5255.799805
1760385219.231114,1085044.000,45923,2,EL,1,100,5249.600098
1760385219.298111,1085111.000,45942,1,EL,1,100,5259.399902
1760385219.364609,1085177.500,45958,2,EL,1,100,5286.000000
1760385219.431107,1085244.000,45958,2,EL,1,100,5284.799805
1760385219.498105,1085311.000,45975,1,EL,1,100,5255.600098
1760385219.564602,1085377.500,45990,2,EL,1,100,5239.200195
1760385219.631100,1085444.000,45990,2,EL,1,100,5234.799805
1760385219.698098,1085511.000,46009,1,EL,1,100,5234.200195
1760385219.764595,1085577.500,46027,2,EL,1,100,5253.200195
1760385219.831093,1085644.000,46027,2,EL,1,100,5258.200195
1760385219.898091,1085711.000,46047,1,EL,1,100,5242.600098
1760385219.964588,1085777.500,46062,2,EL,1,100,5232.200195
1760385220.031086,1085844.000,46062,2,EL,1,100,5211.799805
1760385220.098084,1085911.000,46078,1,EL,1,100,5215.799805
1760385220.164582,1085977.500,46097,2,EL,1,100,5246.600098
1760385220.231079,1086044.000,46097,2,EL,1,100,5250.600098
1760385220.298077,1086111.000,46114,1,EL,1,100,5222.600098
1760385220.364575,1086177.500,46129,2,EL,1,100,5203.200195
1760385220.431072,1086244.000,46129,2,EL,1,100,5204.200195
1760385220.497570,1086310.500,46148,2,EL,1,100,5203.399902
1760385220.564068,1086377.000,46148,2,EL,1,100,5222.799805
1760385220.631065,1086444.000,46164,1,EL,1,100,5230.000000
1760385220.697563,1086510.500,46183,2,EL,1,100,5211.399902
1760385220.764061,1086577.000,46183,2,EL,1,100,5189.399902
1760385220.831059,1086644.000,46199,1,EL,1,100,5182.200195
1760385220.897556,1086710.500,46217,2,EL,1,100,5199.200195
1760385220.964054,1086777.000,46217,2,EL,1,100,5228.399902
1760385221.031052,1086844.000,46233,1,EL,1,100,5223.600098
1760385221.097549,1086910.500,46255,2,EL,1,100,5202.399902
1760385221.164047,1086977.000,46255,2,EL,1,100,5184.200195
1760385221.230545,1087043.500,46276,2,EL,1,100,5170.000000
1760385221.297042,1087110.000,46276,2,EL,1,100,5162.799805
1760385221.364040,1087177.000,46295,1,EL,1,100,5179.600098
1760385221.430538,1087243.500,46309,2,EL,1,100,5191.600098
1760385221.497036,1087310.000,46309,2,EL,1,100,5179.200195
1760385221.564033,1087377.000,46329,1,EL,1,100,5155.600098
1760385221.630531,1087443.500,46345,2,EL,1,100,5138.200195
1760385221.697029,1087510.000,46345,2,EL,1,100,5141.600098
1760385221.764026,1087577.000,46364,1,EL,1,100,5172.799805
1760385221.830524,1087643.500,46380,2,EL,1,100,5187.000000
1760385221.897022,1087710.000,46380,2,EL,1,100,5169.000000
1760385221.964020,1087777.000,46396,1,EL,1,100,5146.799805
1760385222.030517,1087843.500,46412,2,EL,1,100,5127.000000
1760385222.097015,1087910.000,46412,2,EL,1,100,5132.799805
1760385222.164013,1087977.000,46432,2,EL,1,100,5165.399902
1760385222.231010,1088044.000,46432,2,EL,1,100,5173.000000
1760385222.297008,1088110.000,46450,1,EL,1,100,5154.600098
1760385222.364006,1088177.000,46465,2,EL,1,100,5125.000000
1760385222.431003,1088244.000,46465,2,EL,1,100,5111.000000
1760385222.497001,1088310.000,46483,1,EL,1,100,5125.799805
1760385222.563999,1088377.000,46501,2,EL,1,100,5151.399902
1760385222.630996,1088444.000,46501,2,EL,1,100,5163.600098
1760385222.696994,1088510.000,46517,1,EL,1,100,5152.000000
1760385222.763992,1088577.000,46532,2,EL,1,100,5121.600098
1760385222.830990,1088644.000,46532,2,EL,1,100,5098.000000
1760385222.896987,1088710.000,46549,1,EL,1,100,5090.399902
1760385222.963985,1088777.000,46568,2,EL,1,100,5117.799805
1760385223.030983,1088844.000,46568,2,EL,1,100,5138.200195
1760385223.096980,1088910.000,46584,1,EL,1,100,5136.399902
1760385223.163978,1088977.000,46602,2,EL,1,100,5112.799805
1760385223.230976,1089044.000,46602,2,EL,1,100,5089.200195
1760385223.296973,1089110.000,46618,1,EL,1,100,5082.799805
1760385223.363971,1089177.000,46637,2,EL,1,100,5118.200195
1760385223.430969,1089244.000,46637,2,EL,1,100,5137.000000
1760385223.496967,1089310.000,46653,1,EL,1,100,5122.000000
1760385223.563964,1089377.000,46669,2,EL,1,100,5094.200195
1760385223.630962,1089444.000,46669,2,EL,1,100,5081.399902
1760385223.696960,1089510.000,46685,1,EL,1,100,5063.799805
1760385223.763957,1089577.000,46704,2,EL,1,100,5084.000000
1760385223.830955,1089644.000,46704,2,EL,1,100,5108.399902
1760385223.896953,1089710.000,46723,1,EL,1,100,5109.799805
1760385223.963950,1089777.000,46739,2,EL,1,100,5082.000000
1760385224.030948,1089844.000,46739,2,EL,1,100,5064.000000
1760385224.096946,1089910.000,46754,1,EL,1,100,5056.200195
1760385224.163944,1089977.000,46774,2,EL,1,100,5076.600098
1760385224.230941,1090044.000,46774,2,EL,1,100,5087.799805
1760385224.297439,1090110.500,46790,2,EL,1,100,5077.399902
1760385224.363937,1090177.000,46790,2,EL,1,100,5055.799805
1760385224.430934,1090244.000,46807,1,EL,1,100,5044.600098
1760385224.497432,1090310.500,46824,2,EL,1,100,5039.200195
1760385224.563930,1090377.000,46824,2,EL,1,100,5049.399902
1760385224.629927,1090443.000,46841,1,EL,1,100,5067.600098
1760385224.696925,1090510.000,46859,2,EL,1,100,5060.200195
1760385224.763923,1090577.000,46859,2,EL,1,100,5027.600098
