LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1760385474.352475,1340167.000,23291,1,HR,1,100,81.95
1760385474.991473,1340806.000,23392,1,HR,1,100,84.57
1760385476.431468,1342246.000,23630,1,HR,1,100,75.04
1760385476.991467,1342806.000,23737,1,HR,1,100,82.17
1760385477.551465,1343366.000,23838,1,HR,1,100,87.72
1760385478.191463,1344006.000,23938,1,HR,1,100,89.06
1760385478.831461,1344646.000,24043,1,HR,1,100,90.10
1760385479.444459,1345259.000,24144,1,HR,1,100,92.30
1760385480.004457,1345819.000,24247,1,HR,1,100,95.60
1760385480.724455,1346539.000,24364,1,HR,1,100,92.87
1760385481.884451,1347699.000,24555,1,HR,1,100,83.73
1760385483.204447,1349019.000,24778,1,HR,1,100,75.22
1760385485.244440,1351059.000,25114,1,HR,1,100,65.04
1760385485.884438,1351699.000,25215,1,HR,1,100,71.42
1760385487.244434,1353059.000,25460,1,HR,1,100,65.35
1760385488.764429,1354579.000,25714,1,HR,1,100,59.60
1760385489.217428,1355032.000,25783,1,HR,1,100,76.66
1760385490.577423,1356392.000,26021,1,HR,1,100,69.43
1760385491.217421,1357032.000,26125,1,HR,1,100,74.83
1760385491.936419,1357751.000,26243,1,HR,1,100,76.72
1760385495.256409,1361071.000,26801,1,HR,1,100,63.69
1760385496.776404,1362591.000,27058,1,HR,1,100,58.31
1760385497.296402,1363111.000,27144,1,HR,1,100,70.99
1760385500.029393,1365844.000,27601,1,HR,1,100,60.12
1760385500.749391,1366564.000,27721,1,HR,1,100,65.28
1760385502.869385,1368684.000,28085,1,HR,1,100,57.06
1760385503.669382,1369484.000,28207,1,HR,1,100,61.05
1760385504.269380,1370084.000,28307,1,HR,1,100,69.70
1760385504.948378,1370763.000,28425,1,HR,1,100,73.82
1760385505.748375,1371563.000,28561,1,HR,1,100,74.08
1760385506.348373,1372163.000,28664,1,HR,1,100,79.84
1760385506.988371,1372803.000,28767,1,HR,1,100,82.93
1760385507.762369,1373577.000,28906,1,HR,1,100,82.05
1760385508.441367,1374256.000,29009,1,HR,1,100,83.42
1760385509.001365,1374816.000,29114,1,HR,1,100,88.69
1760385511.241358,1377056.000,29481,1,HR,1,100,74.94
1760385511.761356,1377576.000,29568,1,HR,1,100,83.93
1760385512.481354,1378296.000,29685,1,HR,1,100,83.79
1760385513.001352,1378816.000,29777,1,HR,1,100,90.81
1760385513.801350,1379616.000,29915,1,HR,1,100,87.30
1760385515.521344,1381336.000,30200,1,HR,1,100,75.65
1760385517.534338,1383349.000,30538,1,HR,1,100,65.51
1760385522.413322,1388228.000,31335,1,HR,1,100,53.68
1760385523.133320,1388948.000,31456,1,HR,1,100,60.27
1760385523.653319,1389468.000,31543,1,HR,1,100,72.52
1760385527.666306,1393481.000,32213,1,HR,1,100,59.74
1760385532.306291,1398121.000,32974,1,HR,1,100,49.33
1760385533.586287,1399401.000,33181,1,HR,1,100,48.79
1760385534.066286,1399881.000,33267,1,HR,1,100,65.72
1760385535.345282,1401160.000,33469,1,HR,1,100,61.54
1760385536.119279,1401934.000,33605,1,HR,1,100,65.41
1760385539.478268,1405293.000,34169,1,HR,1,100,54.84
1760385540.198266,1406013.000,34287,1,HR,1,100,61.17
1760385541.878261,1407693.000,34560,1,HR,1,100,55.51
1760385547.771242,1413586.000,35540,1,HR,1,100,45.44
1760385548.411240,1414226.000,35645,1,HR,1,100,56.18
1760385550.850232,1416665.000,36049,1,HR,1,100,49.16
