LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1760385942.887477,1808705.000,35561,2,EA,1,100,0.223178
1760385942.887477,1808705.000,35561,2,EA,1,100,0.223049
1760385942.954479,1808772.000,35578,1,EA,1,100,0.222984
1760385943.020982,1808838.500,35594,2,EA,1,100,0.222948
1760385943.087484,1808905.000,35594,2,EA,1,100,0.222934
1760385943.154486,1808972.000,35612,1,EA,1,100,0.222991
1760385943.220989,1809038.500,35630,2,EA,1,100,0.223070
1760385943.287491,1809105.000,35630,2,EA,1,100,0.223056
1760385943.354493,1809172.000,35647,1,EA,1,100,0.223041
1760385943.420995,1809238.500,35664,2,EA,1,100,0.223020
1760385943.487498,1809305.000,35664,2,EA,1,100,0.223041
1760385943.554500,1809372.000,35681,1,EA,1,100,0.223041
1760385943.621002,1809438.500,35695,2,EA,1,100,0.223120
1760385943.687505,1809505.000,35695,2,EA,1,100,0.223192
1760385943.754507,1809572.000,35712,1,EA,1,100,0.223171
1760385943.821009,1809638.500,35729,2,EA,1,100,0.223199
1760385943.887511,1809705.000,35729,2,EA,1,100,0.223192
1760385943.954514,1809772.000,35746,1,EA,1,100,0.223228
1760385944.021016,1809838.500,35762,2,EA,1,100,0.223307
1760385944.087518,1809905.000,35762,2,EA,1,100,0.223365
1760385944.154521,1809972.000,35780,1,EA,1,100,0.223386
1760385944.221023,1810038.500,35798,2,EA,1,100,0.223451
1760385944.287525,1810105.000,35798,2,EA,1,100,0.223437
1760385944.354527,1810172.000,35815,1,EA,1,100,0.223422
1760385944.421030,1810238.500,35831,2,EA,1,100,0.223429
1760385944.487532,1810305.000,35831,2,EA,1,100,0.223494
1760385944.554534,1810372.000,35847,1,EA,1,100,0.223494
1760385944.621037,1810438.500,35863,2,EA,1,100,0.223451
1760385944.687539,1810505.000,35863,2,EA,1,100,0.223487
1760385944.754041,1810571.500,35883,2,EA,1,100,0.223588
1760385944.820543,1810638.000,35883,2,EA,1,100,0.223689
1760385944.887546,1810705.000,35899,1,EA,1,100,0.223754
1760385944.954048,1810771.500,35916,2,EA,1,100,0.223812
1760385945.020550,1810838.000,35916,2,EA,1,100,0.223725
1760385945.087552,1810905.000,35932,1,EA,1,100,0.223718
1760385945.154055,1810971.500,35950,2,EA,1,100,0.223739
1760385945.220557,1811038.000,35950,2,EA,1,100,0.223754
1760385945.287559,1811105.000,35966,1,EA,1,100,0.223776
1760385945.354062,1811171.500,35981,2,EA,1,100,0.223826
1760385945.420564,1811238.000,35981,2,EA,1,100,0.223891
