LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1760380768.740597,73624.000,10043,1,T1,1,100,31.981
1760380768.873594,73757.000,10060,1,T1,1,100,31.921
1760380769.006591,73890.000,10078,1,T1,1,100,32.072
1760380769.140588,74024.000,10110,1,T1,1,100,32.031
1760380769.273585,74157.000,10127,1,T1,1,100,32.120
1760380769.406583,74290.000,10145,1,T1,1,100,32.087
1760380769.540580,74424.000,10177,1,T1,1,100,32.109
1760380769.673577,74557.000,10194,1,T1,1,100,32.047
1760380769.806574,74690.000,10211,1,T1,1,100,31.985
1760380769.939572,74823.000,10228,1,T1,1,100,32.029
1760380770.073569,74957.000,10262,1,T1,1,100,32.119
1760380770.206566,75090.000,10278,1,T1,1,100,32.087
1760380770.339563,75223.000,10295,1,T1,1,100,32.073
1760380770.473561,75357.000,10327,1,T1,1,100,31.996
1760380770.606558,75490.000,10343,1,T1,1,100,31.963
1760380770.740555,75624.000,10362,1,T1,1,100,32.090
1760380770.873552,75757.000,10394,1,T1,1,100,31.968
1760380771.006550,75890.000,10410,1,T1,1,100,32.128
1760380771.140547,76024.000,10430,1,T1,1,100,32.126
1760380771.273544,76157.000,10461,1,T1,1,100,32.161
1760380771.406541,76290.000,10477,1,T1,1,100,32.105
1760380771.539538,76423.000,10495,1,T1,1,100,32.116
1760380771.673536,76557.000,10526,1,T1,1,100,32.050
1760380771.806533,76690.000,10543,1,T1,1,100,31.986
1760380771.939530,76823.000,10560,1,T1,1,100,32.065
1760380772.073527,76957.000,10576,1,T1,1,100,32.028
1760380772.206525,77090.000,10612,1,T1,1,100,31.977
1760380772.339522,77223.000,10629,1,T1,1,100,32.096
1760380772.473519,77357.000,10647,1,T1,1,100,32.077
1760380772.606516,77490.000,10679,1,T1,1,100,32.069
1760380772.739514,77623.000,10698,1,T1,1,100,32.136
1760380772.873511,77757.000,10715,1,T1,1,100,32.059
1760380773.006508,77890.000,10746,1,T1,1,100,32.132
1760380773.139505,78023.000,10764,1,T1,1,100,32.128
1760380773.272503,78156.000,10782,1,T1,1,100,32.091
1760380773.406500,78290.000,10814,1,T1,1,100,32.075
1760380773.539497,78423.000,10831,1,T1,1,100,32.068
1760380773.672494,78556.000,10847,1,T1,1,100,32.100
1760380773.806492,78690.000,10886,1,T1,1,100,32.114
1760380773.939489,78823.000,10903,1,T1,1,100,32.227
1760380774.072486,78956.000,10919,1,T1,1,100,32.134
1760380774.206483,79090.000,10939,1,T1,1,100,32.200
1760380774.339481,79223.000,10970,1,T1,1,100,32.122
1760380774.472478,79356.000,10989,1,T1,1,100,32.088
1760380774.606475,79490.000,11006,1,T1,1,100,32.109
1760380774.739472,79623.000,11040,1,T1,1,100,32.118
1760380774.872469,79756.000,11056,1,T1,1,100,32.087
1760380775.006467,79890.000,11073,1,T1,1,100,32.073
1760380775.139464,80023.000,11107,1,T1,1,100,32.067
1760380775.272461,80156.000,11123,1,T1,1,100,32.100
1760380775.406458,80290.000,11140,1,T1,1,100,32.079
1760380775.539456,80423.000,11174,1,T1,1,100,32.105
1760380775.672453,80556.000,11190,1,T1,1,100,32.116
1760380775.806450,80690.000,11210,1,T1,1,100,32.192
1760380775.939447,80823.000,11241,1,T1,1,100,32.190
1760380776.072445,80956.000,11257,1,T1,1,100,32.047
1760380776.206442,81090.000,11277,1,T1,1,100,32.091
1760380776.339439,81223.000,11293,1,T1,1,100,32.181
1760380776.472436,81356.000,11325,1,T1,1,100,32.078
1760380776.605434,81489.000,11342,1,T1,1,100,32.105
1760380776.739431,81623.000,11358,1,T1,1,100,32.152
1760380776.872428,81756.000,11392,1,T1,1,100,32.066
1760380777.005425,81889.000,11409,1,T1,1,100,32.099
1760380777.139423,82023.000,11426,1,T1,1,100,32.078
1760380777.272420,82156.000,11461,1,T1,1,100,31.998
1760380777.405417,82289.000,11478,1,T1,1,100,32.035
1760380777.539414,82423.000,11497,1,T1,1,100,32.121
1760380777.672411,82556.000,11528,1,T1,1,100,32.088
1760380777.805409,82689.000,11546,1,T1,1,100,32.074
1760380777.939406,82823.000,11562,1,T1,1,100,32.209
1760380778.072403,82956.000,11596,1,T1,1,100,32.090
1760380778.205400,83089.000,11613,1,T1,1,100,32.110
1760380778.339398,83223.000,11629,1,T1,1,100,32.189
1760380778.472395,83356.000,11646,1,T1,1,100,32.047
1760380778.605392,83489.000,11678,1,T1,1,100,32.056
1760380778.739389,83623.000,11694,1,T1,1,100,32.024
1760380778.872387,83756.000,11712,1,T1,1,100,32.046
1760380779.005384,83889.000,11750,1,T1,1,100,32.091
1760380779.139381,84023.000,11767,1,T1,1,100,32.075
1760380779.272378,84156.000,11786,1,T1,1,100,32.068
1760380779.405376,84289.000,11818,1,T1,1,100,32.029
1760380779.539373,84423.000,11836,1,T1,1,100,32.119
1760380779.672370,84556.000,11853,1,T1,1,100,32.193
1760380779.805367,84689.000,11885,1,T1,1,100,32.155
1760380779.938365,84822.000,11901,1,T1,1,100,32.173
1760380780.072362,84956.000,11918,1,T1,1,100,32.181
1760380780.205359,85089.000,11952,1,T1,1,100,32.078
1760380780.338356,85222.000,11968,1,T1,1,100,32.140
1760380780.472353,85356.000,11986,1,T1,1,100,32.167
1760380780.605351,85489.000,12002,1,T1,1,100,32.037
1760380780.738348,85622.000,12033,1,T1,1,100,32.051
1760380780.872345,85756.000,12055,1,T1,1,100,32.129
1760380781.005342,85889.000,12071,1,T1,1,100,32.127
1760380781.138340,86022.000,12105,1,T1,1,100,32.126
1760380781.272337,86156.000,12122,1,T1,1,100,32.125
1760380781.405334,86289.000,12138,1,T1,1,100,32.054
1760380781.538332,86422.000,12170,1,T1,1,100,32.094
1760380781.672329,86556.000,12189,1,T1,1,100,32.112
1760380781.805326,86689.000,12206,1,T1,1,100,32.013
1760380781.938323,86822.000,12237,1,T1,1,100,32.076
1760380782.072320,86956.000,12256,1,T1,1,100,32.104
1760380782.205318,87089.000,12277,1,T1,1,100,32.116
1760380782.338315,87222.000,12308,1,T1,1,100,32.192
1760380782.472312,87356.000,12326,1,T1,1,100,32.260
1760380782.605309,87489.000,12342,1,T1,1,100,32.077
1760380782.738307,87622.000,12359,1,T1,1,100,32.140
1760380782.872304,87756.000,12391,1,T1,1,100,32.096
1760380783.005301,87889.000,12407,1,T1,1,100,32.042
1760380783.138298,88022.000,12424,1,T1,1,100,32.124
1760380783.271296,88155.000,12458,1,T1,1,100,32.089
1760380783.405293,88289.000,12474,1,T1,1,100,32.110
1760380783.538290,88422.000,12492,1,T1,1,100,32.154
1760380783.671287,88555.000,12527,1,T1,1,100,32.137
1760380783.805285,88689.000,12544,1,T1,1,100,32.059
1760380783.938282,88822.000,12561,1,T1,1,100,32.132
1760380784.072279,88956.000,12602,1,T1,1,100,32.164
1760380784.205276,89089.000,12618,1,T1,1,100,32.106
1760380784.338274,89222.000,12635,1,T1,1,100,32.010
1760380784.471271,89355.000,12667,1,T1,1,100,32.005
1760380784.605268,89489.000,12683,1,T1,1,100,32.073
1760380784.738265,89622.000,12700,1,T1,1,100,32.138
1760380784.871263,89755.000,12732,1,T1,1,100,32.131
1760380785.005260,89889.000,12750,1,T1,1,100,32.092
1760380785.138257,90022.000,12768,1,T1,1,100,32.146
1760380785.271254,90155.000,12784,1,T1,1,100,32.241
1760380785.405252,90289.000,12815,1,T1,1,100,32.069
1760380785.538249,90422.000,12835,1,T1,1,100,32.065
1760380785.671246,90555.000,12851,1,T1,1,100,32.170
1760380785.805243,90689.000,12883,1,T1,1,100,32.109
1760380785.938240,90822.000,12900,1,T1,1,100,32.118
1760380786.071238,90955.000,12916,1,T1,1,100,32.087
1760380786.205235,91089.000,12948,1,T1,1,100,32.108
1760380786.338232,91222.000,12967,1,T1,1,100,32.082
1760380786.471229,91355.000,12984,1,T1,1,100,32.107
1760380786.605227,91489.000,13017,1,T1,1,100,32.082
1760380786.738224,91622.000,13034,1,T1,1,100,32.283
1760380786.871221,91755.000,13051,1,T1,1,100,32.194
1760380787.004218,91888.000,13084,1,T1,1,100,32.190
1760380787.138216,92022.000,13102,1,T1,1,100,32.118
1760380787.271213,92155.000,13120,1,T1,1,100,32.157
1760380787.404210,92288.000,13152,1,T1,1,100,32.104
1760380787.538207,92422.000,13169,1,T1,1,100,32.151
1760380787.671205,92555.000,13187,1,T1,1,100,32.243
1760380787.804202,92688.000,13204,1,T1,1,100,32.176
1760380787.938199,92822.000,13236,1,T1,1,100,32.112
1760380788.071196,92955.000,13252,1,T1,1,100,32.084
1760380788.204194,93088.000,13270,1,T1,1,100,32.143
1760380788.338191,93222.000,13303,1,T1,1,100,32.168
1760380788.471188,93355.000,13320,1,T1,1,100,32.108
1760380788.604185,93488.000,13337,1,T1,1,100,32.189
1760380788.738183,93622.000,13369,1,T1,1,100,32.046
1760380788.871180,93755.000,13385,1,T1,1,100,32.091
1760380789.004177,93888.000,13404,1,T1,1,100,32.075
1760380789.138174,94022.000,13441,1,T1,1,100,31.997
1760380789.271171,94155.000,13457,1,T1,1,100,32.070
1760380789.404169,94288.000,13476,1,T1,1,100,32.207
1760380789.538166,94422.000,13493,1,T1,1,100,32.054
1760380789.671163,94555.000,13526,1,T1,1,100,32.201
1760380789.804160,94688.000,13544,1,T1,1,100,32.122
1760380789.937158,94821.000,13560,1,T1,1,100,32.088
1760380790.071155,94955.000,13594,1,T1,1,100,32.145
1760380790.204152,95088.000,13611,1,T1,1,100,32.240
1760380790.337149,95221.000,13629,1,T1,1,100,32.139
1760380790.471147,95355.000,13661,1,T1,1,100,32.096
1760380790.604144,95488.000,13678,1,T1,1,100,32.041
1760380790.737141,95621.000,13694,1,T1,1,100,32.053
1760380790.871138,95755.000,13726,1,T1,1,100,32.129
1760380791.004136,95888.000,13745,1,T1,1,100,32.162
1760380791.137133,96021.000,13762,1,T1,1,100,32.035
1760380791.271130,96155.000,13779,1,T1,1,100,32.086
1760380791.404127,96288.000,13812,1,T1,1,100,32.179
1760380791.537124,96421.000,13829,1,T1,1,100,32.148
1760380791.671122,96555.000,13846,1,T1,1,100,32.135
1760380791.804119,96688.000,13880,1,T1,1,100,32.129
1760380791.937116,96821.000,13896,1,T1,1,100,32.091
1760380792.071113,96955.000,13913,1,T1,1,100,32.146
1760380792.204111,97088.000,13949,1,T1,1,100,32.170
1760380792.337108,97221.000,13967,1,T1,1,100,32.038
1760380792.471105,97355.000,13985,1,T1,1,100,32.158
1760380792.604102,97488.000,14018,1,T1,1,100,32.139
1760380792.737100,97621.000,14036,1,T1,1,100,32.025
1760380792.871097,97755.000,14054,1,T1,1,100,32.082
1760380793.004094,97888.000,14087,1,T1,1,100,32.177
1760380793.137091,98021.000,14104,1,T1,1,100,32.112
1760380793.271089,98155.000,14121,1,T1,1,100,32.084
1760380793.404086,98288.000,14139,1,T1,1,100,32.143
1760380793.537083,98421.000,14171,1,T1,1,100,32.097
1760380793.670080,98554.000,14188,1,T1,1,100,32.184
1760380793.804078,98688.000,14207,1,T1,1,100,32.186
1760380793.937075,98821.000,14238,1,T1,1,100,32.045
1760380794.070072,98954.000,14255,1,T1,1,100,32.161
1760380794.204069,99088.000,14272,1,T1,1,100,32.176
1760380794.337066,99221.000,14308,1,T1,1,100,32.147
1760380794.470064,99354.000,14328,1,T1,1,100,32.205
1760380794.604061,99488.000,14344,1,T1,1,100,32.266
1760380794.737058,99621.000,14376,1,T1,1,100,32.151
1760380794.870055,99754.000,14393,1,T1,1,100,32.136
1760380795.004053,99888.000,14409,1,T1,1,100,32.201
1760380795.137050,100021.000,14443,1,T1,1,100,32.122
1760380795.270047,100154.000,14460,1,T1,1,100,32.159
1760380795.404044,100288.000,14480,1,T1,1,100,32.140
1760380795.537042,100421.000,14512,1,T1,1,100,32.096
1760380795.670039,100554.000,14529,1,T1,1,100,32.112
1760380795.804036,100688.000,14548,1,T1,1,100,32.120
1760380795.937033,100821.000,14565,1,T1,1,100,32.016
1760380796.070031,100954.000,14598,1,T1,1,100,32.113
1760380796.204028,101088.000,14615,1,T1,1,100,32.226
1760380796.337025,101221.000,14632,1,T1,1,100,32.133
1760380796.470022,101354.000,14668,1,T1,1,100,32.129
1760380796.603020,101487.000,14684,1,T1,1,100,32.197
1760380796.737017,101621.000,14703,1,T1,1,100,32.121
1760380796.870014,101754.000,14735,1,T1,1,100,32.052
1760380797.003011,101887.000,14751,1,T1,1,100,32.058
1760380797.137009,102021.000,14771,1,T1,1,100,32.167
1760380797.270006,102154.000,14806,1,T1,1,100,32.037
1760380797.403003,102287.000,14822,1,T1,1,100,32.087
1760380797.537000,102421.000,14840,1,T1,1,100,32.073
1760380797.669997,102554.000,14871,1,T1,1,100,32.067
1760380797.802995,102687.000,14890,1,T1,1,100,32.135
1760380797.936992,102821.000,14907,1,T1,1,100,32.129
1760380798.069989,102954.000,14923,1,T1,1,100,32.127
1760380798.202986,103087.000,14957,1,T1,1,100,32.126
1760380798.336984,103221.000,14974,1,T1,1,100,32.161
1760380798.469981,103354.000,14993,1,T1,1,100,32.140
1760380798.602978,103487.000,15026,1,T1,1,100,32.132
1760380798.736975,103621.000,15043,1,T1,1,100,32.092
1760380798.869973,103754.000,15062,1,T1,1,100,32.075
1760380799.002970,103887.000,15093,1,T1,1,100,32.104
1760380799.136967,104021.000,15113,1,T1,1,100,32.151
1760380799.269964,104154.000,15131,1,T1,1,100,32.172
1760380799.402962,104287.000,15170,1,T1,1,100,32.145
1760380799.536959,104421.000,15187,1,T1,1,100,32.205
1760380799.669956,104554.000,15203,1,T1,1,100,32.124
1760380799.802953,104687.000,15239,1,T1,1,100,32.195
1760380799.935951,104820.000,15256,1,T1,1,100,32.191
1760380800.069948,104954.000,15272,1,T1,1,100,32.012
1760380800.202945,105087.000,15292,1,T1,1,100,32.076
