LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1760380447.988069,462859.000,9266,1,SA,1,100,0.000066
1760380451.853836,466725.000,9912,1,SA,1,100,0.000069
1760380452.521795,467393.000,10022,1,SA,1,100,0.000004
1760380455.054642,469926.000,10440,1,SA,1,100,0.000069
1760380457.053521,471925.000,10774,1,SA,1,100,0.000027
1760380458.253449,473125.000,10998,1,SA,1,100,0.000146
1760380458.986405,473858.000,11098,1,SA,1,100,0.000071
1760380459.652364,474524.000,11201,1,SA,1,100,0.000039
1760380460.919288,475791.000,11419,1,SA,1,100,0.000101
1760380461.586247,476458.000,11520,1,SA,1,100,0.000028
1760380462.853171,477725.000,11762,1,SA,1,100,0.000077
1760380463.519131,478391.000,11849,1,SA,1,100,0.000114
1760380464.852050,479724.000,12083,1,SA,1,100,0.000006
1760380466.118973,480991.000,12300,1,SA,1,100,0.000050
1760380468.051857,482924.000,12608,1,SA,1,100,0.000090
1760380468.651820,483524.000,12726,1,SA,1,100,0.000219
1760380470.051736,484924.000,12942,1,SA,1,100,0.000034
1760380471.317659,486190.000,13163,1,SA,1,100,0.000078
1760380471.984619,486857.000,13265,1,SA,1,100,0.000064
1760380472.584583,487457.000,13371,1,SA,1,100,0.000139
1760380473.251543,488124.000,13472,1,SA,1,100,0.000068
1760380473.783510,488656.000,13589,1,SA,1,100,0.000161
1760380474.983438,489856.000,13790,1,SA,1,100,0.000213
1760380476.316357,491189.000,13991,1,SA,1,100,0.000256
1760380477.050313,491923.000,14111,1,SA,1,100,0.000008
1760380477.584281,492457.000,14214,1,SA,1,100,0.000226
1760380478.317236,493190.000,14319,1,SA,1,100,0.000082
1760380478.850204,493723.000,14436,1,SA,1,100,0.000163
1760380479.583160,494456.000,14539,1,SA,1,100,0.000064
1760380480.116128,494989.000,14642,1,SA,1,100,0.000211
1760380480.850083,495723.000,14743,1,SA,1,100,0.000135
1760380481.383051,496256.000,14862,1,SA,1,100,0.000193
1760380482.183003,497056.000,14966,1,SA,1,100,0.000046
1760380482.715971,497589.000,15088,1,SA,1,100,0.000219
1760380483.982894,498856.000,15291,1,SA,1,100,0.000276
1760380484.781846,499655.000,15410,1,SA,1,100,0.000065
1760380485.248817,500122.000,15511,1,SA,1,100,0.000155
1760380486.581737,501455.000,15729,1,SA,1,100,0.000119
1760380487.381689,502255.000,15832,1,SA,1,100,0.000083
1760380487.848660,502722.000,15955,1,SA,1,100,0.000193
1760380488.648612,503522.000,16057,1,SA,1,100,0.000069
1760380489.182580,504056.000,16158,1,SA,1,100,0.000209
1760380489.847540,504721.000,16261,1,SA,1,100,0.000261
1760380490.515499,505389.000,16378,1,SA,1,100,0.000259
1760380491.181459,506055.000,16481,1,SA,1,100,0.000084
1760380491.715427,506589.000,16580,1,SA,1,100,0.000229
1760380492.381387,507255.000,16700,1,SA,1,100,0.000196
1760380493.114342,507988.000,16806,1,SA,1,100,0.000113
1760380493.780302,508654.000,16907,1,SA,1,100,0.000069
1760380494.248274,509122.000,17024,1,SA,1,100,0.000138
1760380495.047225,509921.000,17127,1,SA,1,100,0.000074
1760380495.581193,510455.000,17228,1,SA,1,100,0.000168
1760380496.247153,511121.000,17348,1,SA,1,100,0.000217
1760380496.981108,511855.000,17469,1,SA,1,100,0.000116
1760380498.114040,512988.000,17673,1,SA,1,100,0.000215
1760380499.579952,514454.000,17890,1,SA,1,100,0.000050
1760380500.312907,515187.000,18007,1,SA,1,100,0.000054
1760380500.779879,515654.000,18075,1,SA,1,100,0.000022
1760380500.979867,515854.000,18110,1,SA,1,100,0.000112
1760380501.512835,516387.000,18226,1,SA,1,100,0.000198
1760380502.112798,516987.000,18331,1,SA,1,100,0.000149
1760380503.445718,518320.000,18554,1,SA,1,100,0.000242
1760380504.045681,518920.000,18655,1,SA,1,100,0.000183
1760380504.712641,519587.000,18775,1,SA,1,100,0.000168
1760380505.978565,520853.000,18975,1,SA,1,100,0.000131
1760380506.645525,521520.000,19076,1,SA,1,100,0.000135
1760380507.378480,522253.000,19197,1,SA,1,100,0.000143
1760380508.045440,522920.000,19298,1,SA,1,100,0.000107
1760380508.645404,523520.000,19406,1,SA,1,100,0.000275
1760380509.311363,524186.000,19506,1,SA,1,100,0.000096
1760380509.844331,524719.000,19626,1,SA,1,100,0.000156
1760380510.578287,525453.000,19727,1,SA,1,100,0.000121
1760380511.112255,525987.000,19830,1,SA,1,100,0.000177
1760380511.844210,526719.000,19945,1,SA,1,100,0.000046
1760380512.445174,527320.000,20050,1,SA,1,100,0.000183
1760380513.177130,528052.000,20151,1,SA,1,100,0.000112
1760380513.711097,528586.000,20278,1,SA,1,100,0.000259
1760380514.444053,529319.000,20377,1,SA,1,100,0.000097
1760380515.044017,529919.000,20480,1,SA,1,100,0.000298
1760380515.777973,530653.000,20597,1,SA,1,100,0.000012
1760380516.310940,531186.000,20700,1,SA,1,100,0.000166
1760380517.043896,531919.000,20820,1,SA,1,100,0.000165
1760380517.710856,532586.000,20939,1,SA,1,100,0.000075
1760380518.376816,533252.000,21040,1,SA,1,100,0.000118
1760380518.910783,533786.000,21148,1,SA,1,100,0.000193
1760380520.176707,535052.000,21364,1,SA,1,100,0.000112
1760380521.509626,536385.000,21578,1,SA,1,100,0.000187
1760380522.309578,537185.000,21683,1,SA,1,100,0.000040
1760380522.776550,537652.000,21783,1,SA,1,100,0.000208
1760380523.575501,538451.000,21902,1,SA,1,100,0.000019
1760380524.109469,538985.000,22010,1,SA,1,100,0.000218
1760380524.709433,539585.000,22129,1,SA,1,100,0.000092
1760380525.509384,540385.000,22230,1,SA,1,100,0.000046
1760380526.042352,540918.000,22333,1,SA,1,100,0.000213
1760380526.708312,541584.000,22451,1,SA,1,100,0.000223
1760380528.042232,542918.000,22671,1,SA,1,100,0.000208
1760380528.776187,543652.000,22792,1,SA,1,100,0.000094
1760380529.441147,544317.000,22895,1,SA,1,100,0.000088
1760380530.109107,544985.000,22996,1,SA,1,100,0.000043
1760380530.575078,545451.000,23113,1,SA,1,100,0.000165
1760380531.375030,546251.000,23198,1,SA,1,100,0.000090
1760380531.907998,546784.000,23317,1,SA,1,100,0.000213
1760380532.641953,547518.000,23435,1,SA,1,100,0.000233
1760380533.174921,548051.000,23538,1,SA,1,100,0.000201
1760380533.974873,548851.000,23658,1,SA,1,100,0.000019
1760380534.507841,549384.000,23760,1,SA,1,100,0.000248
1760380535.107805,549984.000,23860,1,SA,1,100,0.000169
1760380535.907756,550784.000,23979,1,SA,1,100,0.000185
1760380536.507720,551384.000,24080,1,SA,1,100,0.000179
1760380537.173680,552050.000,24201,1,SA,1,100,0.000221
1760380537.906635,552783.000,24300,1,SA,1,100,0.000033
1760380538.440603,553317.000,24420,1,SA,1,100,0.000124
1760380539.240555,554117.000,24526,1,SA,1,100,0.000110
1760380539.773523,554650.000,24644,1,SA,1,100,0.000215
1760380540.506478,555383.000,24746,1,SA,1,100,0.000070
1760380541.106442,555983.000,24864,1,SA,1,100,0.000227
1760380541.773402,556650.000,24965,1,SA,1,100,0.000174
1760380542.373365,557250.000,25053,1,SA,1,100,0.000022
1760380542.573353,557450.000,25086,1,SA,1,100,0.000034
1760380543.106321,557983.000,25189,1,SA,1,100,0.000179
1760380543.706285,558583.000,25290,1,SA,1,100,0.000247
