LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1760385212.892333,1078705.000,44875,1,T1,1,100,32.135
1760385213.025328,1078838.000,44892,1,T1,1,100,32.200
1760385213.158323,1078971.000,44908,1,T1,1,100,32.228
1760385213.292319,1079105.000,44940,1,T1,1,100,32.170
1760385213.425314,1079238.000,44957,1,T1,1,100,32.215
1760385213.558310,1079371.000,44976,1,T1,1,100,32.200
1760385213.691305,1079504.000,45009,1,T1,1,100,32.264
1760385213.825300,1079638.000,45026,1,T1,1,100,32.256
1760385213.958296,1079771.000,45043,1,T1,1,100,32.253
1760385214.091291,1079904.000,45076,1,T1,1,100,32.216
1760385214.225286,1080038.000,45094,1,T1,1,100,32.164
1760385214.358282,1080171.000,45112,1,T1,1,100,32.107
1760385214.491277,1080304.000,45131,1,T1,1,100,32.152
1760385214.625273,1080438.000,45163,1,T1,1,100,32.101
1760385214.758268,1080571.000,45179,1,T1,1,100,32.044
1760385214.891263,1080704.000,45199,1,T1,1,100,32.161
1760385215.025259,1080838.000,45230,1,T1,1,100,32.140
1760385215.158254,1080971.000,45248,1,T1,1,100,32.167
1760385215.291250,1081104.000,45268,1,T1,1,100,32.250
1760385215.425245,1081238.000,45299,1,T1,1,100,32.143
1760385215.558240,1081371.000,45316,1,T1,1,100,32.239
1760385215.691236,1081504.000,45335,1,T1,1,100,32.210
1760385215.825231,1081638.000,45369,1,T1,1,100,32.197
1760385215.958227,1081771.000,45393,2,T1,1,100,32.192
1760385216.091222,1081904.000,45393,2,T1,1,100,32.189
1760385216.225218,1082038.000,45427,1,T1,1,100,32.188
1760385216.358213,1082171.000,45443,1,T1,1,100,32.117
1760385216.491208,1082304.000,45462,1,T1,1,100,32.157
1760385216.625204,1082438.000,45494,1,T1,1,100,32.068
1760385216.758199,1082571.000,45512,1,T1,1,100,32.171
1760385216.891195,1082704.000,45532,1,T1,1,100,32.251
1760385217.024190,1082837.000,45563,1,T1,1,100,32.180
1760385217.158185,1082971.000,45581,1,T1,1,100,32.149
1760385217.291181,1083104.000,45601,1,T1,1,100,32.206
1760385217.424176,1083237.000,45634,1,T1,1,100,32.160
1760385217.558172,1083371.000,45651,1,T1,1,100,32.211
1760385217.691167,1083504.000,45670,1,T1,1,100,32.198
1760385217.824162,1083637.000,45702,1,T1,1,100,32.156
1760385217.958158,1083771.000,45718,1,T1,1,100,32.139
1760385218.091153,1083904.000,45737,1,T1,1,100,32.202
1760385218.224149,1084037.000,45753,1,T1,1,100,32.123
