LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1760385217.753165,1083566.000,45689,2,GX,1,100,77.972
1760385217.793163,1083606.000,45689,2,GX,1,100,83.527
1760385217.833162,1083646.000,45707,3,GX,1,100,74.158
1760385217.873161,1083686.000,45707,3,GX,1,100,23.773
1760385217.913159,1083726.000,45707,3,GX,1,100,-18.158
1760385217.952658,1083765.500,45723,2,GX,1,100,-17.670
1760385217.992157,1083805.000,45723,2,GX,1,100,-3.235
1760385218.032488,1083845.333,45742,3,GX,1,100,-25.879
1760385218.072820,1083885.667,45742,3,GX,1,100,-40.466
1760385218.113152,1083926.000,45742,3,GX,1,100,-45.685
1760385218.152651,1083965.500,45757,2,GX,1,100,-85.144
1760385218.192150,1084005.000,45757,2,GX,1,100,-45.807
1760385218.232481,1084045.333,45774,3,GX,1,100,-45.685
1760385218.272814,1084085.667,45774,3,GX,1,100,-42.328
1760385218.313145,1084126.000,45774,3,GX,1,100,-33.234
1760385218.352811,1084165.667,45792,3,GX,1,100,-36.438
1760385218.392476,1084205.333,45792,3,GX,1,100,-10.406
1760385218.432141,1084245.000,45792,3,GX,1,100,2.594
1760385218.472140,1084285.000,45811,2,GX,1,100,4.730
1760385218.512139,1084325.000,45811,2,GX,1,100,32.104
1760385218.552137,1084365.000,45828,3,GX,1,100,63.843
1760385218.592136,1084405.000,45828,3,GX,1,100,78.033
1760385218.632134,1084445.000,45828,3,GX,1,100,51.910
1760385218.672133,1084485.000,45843,2,GX,1,100,4.761
1760385218.712132,1084525.000,45843,2,GX,1,100,-40.710
1760385218.752130,1084565.000,45859,3,GX,1,100,-56.152
1760385218.792129,1084605.000,45859,3,GX,1,100,-37.170
1760385218.832128,1084645.000,45859,3,GX,1,100,-49.530
1760385218.872126,1084685.000,45877,2,GX,1,100,-52.032
1760385218.912125,1084725.000,45877,2,GX,1,100,-25.452
1760385218.952123,1084765.000,45895,3,GX,1,100,-64.667
1760385218.992122,1084805.000,45895,3,GX,1,100,-30.792
1760385219.032121,1084845.000,45895,3,GX,1,100,-20.447
1760385219.072119,1084885.000,45912,2,GX,1,100,-35.736
1760385219.112118,1084925.000,45912,2,GX,1,100,-19.073
1760385219.152117,1084965.000,45929,3,GX,1,100,-23.010
1760385219.192115,1085005.000,45929,3,GX,1,100,-24.689
1760385219.232114,1085045.000,45929,3,GX,1,100,-17.578
1760385219.272112,1085085.000,45948,3,GX,1,100,-4.639
1760385219.312111,1085125.000,45948,3,GX,1,100,28.839
1760385219.352110,1085165.000,45948,3,GX,1,100,70.068
1760385219.392108,1085205.000,45964,2,GX,1,100,68.878
1760385219.432107,1085245.000,45964,2,GX,1,100,66.772
1760385219.472106,1085285.000,45979,2,GX,1,100,36.713
1760385219.512104,1085325.000,45979,2,GX,1,100,1.923
1760385219.552103,1085365.000,45996,3,GX,1,100,-19.928
1760385219.592101,1085405.000,45996,3,GX,1,100,-11.597
1760385219.632100,1085445.000,45996,3,GX,1,100,-26.855
1760385219.672099,1085485.000,46015,3,GX,1,100,-42.816
1760385219.712097,1085525.000,46015,3,GX,1,100,-40.741
1760385219.752096,1085565.000,46015,3,GX,1,100,-80.994
1760385219.792094,1085605.000,46033,2,GX,1,100,-57.953
1760385219.832093,1085645.000,46033,2,GX,1,100,-36.743
1760385219.872092,1085685.000,46052,3,GX,1,100,-37.689
1760385219.912090,1085725.000,46052,3,GX,1,100,-25.085
1760385219.952089,1085765.000,46052,3,GX,1,100,1.617
1760385219.992088,1085805.000,46067,2,GX,1,100,21.240
1760385220.032086,1085845.000,46067,2,GX,1,100,26.581
