LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1760384593.425226,459240.000,8287,2,EA,1,100,0.118845
1760384593.425226,459240.000,8287,2,EA,1,100,0.118780
1760384593.492229,459307.000,8304,1,EA,1,100,0.118780
1760384593.558731,459373.500,8321,2,EA,1,100,0.118715
1760384593.625233,459440.000,8321,2,EA,1,100,0.118681
1760384593.692236,459507.000,8338,1,EA,1,100,0.118622
1760384593.758739,459573.500,8353,2,EA,1,100,0.118597
1760384593.825241,459640.000,8353,2,EA,1,100,0.118549
1760384593.892244,459707.000,8369,1,EA,1,100,0.118547
1760384593.958746,459773.500,8386,2,EA,1,100,0.118551
1760384594.025249,459840.000,8386,2,EA,1,100,0.118609
1760384594.091751,459906.500,8403,2,EA,1,100,0.118565
1760384594.158254,459973.000,8403,2,EA,1,100,0.118545
1760384594.225256,460040.000,8419,1,EA,1,100,0.118512
1760384594.291759,460106.500,8435,2,EA,1,100,0.118518
1760384594.358261,460173.000,8435,2,EA,1,100,0.118549
1760384594.425264,460240.000,8451,1,EA,1,100,0.118528
1760384594.491766,460306.500,8468,2,EA,1,100,0.118508
1760384594.558269,460373.000,8468,2,EA,1,100,0.118510
1760384594.625272,460440.000,8485,1,EA,1,100,0.118435
1760384594.691774,460506.500,8500,2,EA,1,100,0.118437
1760384594.758277,460573.000,8500,2,EA,1,100,0.118379
1760384594.825279,460640.000,8516,1,EA,1,100,0.118373
1760384594.891782,460706.500,8534,2,EA,1,100,0.118350
1760384594.958284,460773.000,8534,2,EA,1,100,0.118322
1760384595.025287,460840.000,8550,1,EA,1,100,0.118245
1760384595.091789,460906.500,8565,2,EA,1,100,0.118211
1760384595.158292,460973.000,8565,2,EA,1,100,0.118133
1760384595.225295,461040.000,8581,1,EA,1,100,0.118064
1760384595.291797,461106.500,8599,2,EA,1,100,0.118012
1760384595.358299,461173.000,8599,2,EA,1,100,0.117994
1760384595.425302,461240.000,8615,1,EA,1,100,0.117958
1760384595.491805,461306.500,8630,2,EA,1,100,0.117940
1760384595.558307,461373.000,8630,2,EA,1,100,0.117892
1760384595.625310,461440.000,8647,1,EA,1,100,0.117852
1760384595.691812,461506.500,8664,2,EA,1,100,0.117850
1760384595.758315,461573.000,8664,2,EA,1,100,0.117850
1760384595.825317,461640.000,8680,1,EA,1,100,0.117858
1760384595.891820,461706.500,8697,2,EA,1,100,0.117948
1760384595.958322,461773.000,8697,2,EA,1,100,0.118006
1760384596.025325,461840.000,8712,1,EA,1,100,0.117998
1760384596.091827,461906.500,8729,2,EA,1,100,0.117982
1760384596.158330,461973.000,8729,2,EA,1,100,0.118038
1760384596.224833,462039.500,8746,2,EA,1,100,0.118024
1760384596.291335,462106.000,8746,2,EA,1,100,0.118078
1760384596.358338,462173.000,8765,1,EA,1,100,0.118018
1760384596.424840,462239.500,8779,2,EA,1,100,0.117890
1760384596.491343,462306.000,8779,2,EA,1,100,0.117782
1760384596.558345,462373.000,8796,1,EA,1,100,0.117752
1760384596.624848,462439.500,8815,2,EA,1,100,0.117676
1760384596.691350,462506.000,8815,2,EA,1,100,0.117624
1760384596.758353,462573.000,8832,1,EA,1,100,0.117606
1760384596.824855,462639.500,8846,2,EA,1,100,0.117538
1760384596.891358,462706.000,8846,2,EA,1,100,0.117462
1760384596.958360,462773.000,8864,1,EA,1,100,0.117439
1760384597.024863,462839.500,8880,2,EA,1,100,0.117423
1760384597.091366,462906.000,8880,2,EA,1,100,0.117441
1760384597.158368,462973.000,8897,1,EA,1,100,0.117353
1760384597.224871,463039.500,8917,2,EA,1,100,0.117266
1760384597.291373,463106.000,8917,2,EA,1,100,0.117210
1760384597.358376,463173.000,8934,1,EA,1,100,0.117163
1760384597.424878,463239.500,8950,2,EA,1,100,0.117088
1760384597.491381,463306.000,8950,2,EA,1,100,0.117015
1760384597.558383,463373.000,8967,1,EA,1,100,0.116944
1760384597.624886,463439.500,8982,2,EA,1,100,0.116908
1760384597.691388,463506.000,8982,2,EA,1,100,0.116837
1760384597.758391,463573.000,8999,1,EA,1,100,0.116835
1760384597.824893,463639.500,9015,2,EA,1,100,0.116814
1760384597.891396,463706.000,9015,2,EA,1,100,0.116788
1760384597.958399,463773.000,9035,1,EA,1,100,0.116692
1760384598.024901,463839.500,9050,2,EA,1,100,0.116647
1760384598.091404,463906.000,9050,2,EA,1,100,0.116599
1760384598.158406,463973.000,9066,2,EA,1,100,0.116584
1760384598.225409,464040.000,9066,2,EA,1,100,0.116541
1760384598.291411,464106.000,9083,1,EA,1,100,0.116480
1760384598.357914,464172.500,9100,2,EA,1,100,0.116435
1760384598.424416,464239.000,9100,2,EA,1,100,0.116427
1760384598.491419,464306.000,9116,1,EA,1,100,0.116388
1760384598.557921,464372.500,9132,2,EA,1,100,0.116353
1760384598.624424,464439.000,9132,2,EA,1,100,0.116289
1760384598.691427,464506.000,9148,1,EA,1,100,0.116254
1760384598.757929,464572.500,9165,2,EA,1,100,0.116191
1760384598.824432,464639.000,9165,2,EA,1,100,0.116135
1760384598.891434,464706.000,9181,1,EA,1,100,0.116078
1760384598.957937,464772.500,9197,2,EA,1,100,0.116030
1760384599.024439,464839.000,9197,2,EA,1,100,0.116020
1760384599.091442,464906.000,9215,1,EA,1,100,0.116032
