LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1760384806.020418,671833.000,42961,3,MX,1,100,-59
1760384806.060417,671873.000,42977,2,MX,1,100,-59
1760384806.100416,671913.000,42977,2,MX,1,100,-59
1760384806.140414,671953.000,42992,3,MX,1,100,-59
1760384806.180413,671993.000,42992,3,MX,1,100,-60
1760384806.220412,672033.000,42992,3,MX,1,100,-59
1760384806.260411,672073.000,43010,3,MX,1,100,-60
1760384806.300409,672113.000,43010,3,MX,1,100,-58
1760384806.340408,672153.000,43010,3,MX,1,100,-58
1760384806.380407,672193.000,43028,2,MX,1,100,-59
1760384806.420405,672233.000,43028,2,MX,1,100,-59
1760384806.460404,672273.000,43045,3,MX,1,100,-59
1760384806.500403,672313.000,43045,3,MX,1,100,-59
1760384806.540402,672353.000,43045,3,MX,1,100,-59
1760384806.580400,672393.000,43060,2,MX,1,100,-59
1760384806.620399,672433.000,43060,2,MX,1,100,-58
1760384806.660398,672473.000,43077,3,MX,1,100,-59
1760384806.700397,672513.000,43077,3,MX,1,100,-60
1760384806.740395,672553.000,43077,3,MX,1,100,-59
1760384806.780394,672593.000,43093,2,MX,1,100,-60
1760384806.820393,672633.000,43093,2,MX,1,100,-58
1760384806.860391,672673.000,43116,4,MX,1,100,-60
1760384806.900390,672713.000,43116,4,MX,1,100,-60
1760384806.940389,672753.000,43116,4,MX,1,100,-59
1760384806.980387,672793.000,43116,4,MX,1,100,-60
1760384807.020386,672833.000,43132,2,MX,1,100,-59
1760384807.060385,672873.000,43132,2,MX,1,100,-59
1760384807.100384,672913.000,43147,3,MX,1,100,-60
1760384807.140383,672953.000,43147,3,MX,1,100,-59
1760384807.180381,672993.000,43147,3,MX,1,100,-60
1760384807.220380,673033.000,43164,2,MX,1,100,-59
1760384807.260379,673073.000,43164,2,MX,1,100,-60
1760384807.300377,673113.000,43181,3,MX,1,100,-60
1760384807.340376,673153.000,43181,3,MX,1,100,-59
1760384807.380375,673193.000,43181,3,MX,1,100,-60
1760384807.420373,673233.000,43197,2,MX,1,100,-59
1760384807.460372,673273.000,43197,2,MX,1,100,-59
1760384807.500371,673313.000,43213,3,MX,1,100,-59
1760384807.540370,673353.000,43213,3,MX,1,100,-60
1760384807.580369,673393.000,43213,3,MX,1,100,-59
1760384807.615701,673428.333,43229,3,MX,1,100,-59
1760384807.651033,673463.667,43229,3,MX,1,100,-60
1760384807.686365,673499.000,43229,3,MX,1,100,-60
1760384807.726364,673539.000,43246,2,MX,1,100,-60
1760384807.766362,673579.000,43246,2,MX,1,100,-60
1760384807.806361,673619.000,43262,3,MX,1,100,-59
1760384807.846360,673659.000,43262,3,MX,1,100,-59
1760384807.886359,673699.000,43262,3,MX,1,100,-59
1760384807.926357,673739.000,43279,2,MX,1,100,-59
1760384807.966356,673779.000,43279,2,MX,1,100,-60
1760384808.006355,673819.000,43294,3,MX,1,100,-59
1760384808.046354,673859.000,43294,3,MX,1,100,-60
1760384808.086352,673899.000,43294,3,MX,1,100,-58
1760384808.126351,673939.000,43311,3,MX,1,100,-60
1760384808.166350,673979.000,43311,3,MX,1,100,-59
1760384808.206348,674019.000,43311,3,MX,1,100,-59
1760384808.246347,674059.000,43328,2,MX,1,100,-60
1760384808.286346,674099.000,43328,2,MX,1,100,-60
1760384808.326344,674139.000,43345,3,MX,1,100,-60
1760384808.366343,674179.000,43345,3,MX,1,100,-59
1760384808.406342,674219.000,43345,3,MX,1,100,-59
1760384808.446341,674259.000,43359,2,MX,1,100,-58
1760384808.486340,674299.000,43359,2,MX,1,100,-60
1760384808.526338,674339.000,43377,3,MX,1,100,-58
1760384808.566337,674379.000,43377,3,MX,1,100,-59
1760384808.606336,674419.000,43377,3,MX,1,100,-59
1760384808.646334,674459.000,43393,2,MX,1,100,-60
1760384808.686333,674499.000,43393,2,MX,1,100,-58
1760384808.726332,674539.000,43410,3,MX,1,100,-60
1760384808.766330,674579.000,43410,3,MX,1,100,-59
1760384808.806329,674619.000,43410,3,MX,1,100,-61
1760384808.846328,674659.000,43424,2,MX,1,100,-58
1760384808.886327,674699.000,43424,2,MX,1,100,-59
1760384808.926326,674739.000,43442,3,MX,1,100,-59
1760384808.966324,674779.000,43442,3,MX,1,100,-60
1760384809.006323,674819.000,43442,3,MX,1,100,-59
1760384809.046322,674859.000,43458,2,MX,1,100,-60
1760384809.086320,674899.000,43458,2,MX,1,100,-59
1760384809.126319,674939.000,43475,3,MX,1,100,-58
1760384809.166318,674979.000,43475,3,MX,1,100,-58
1760384809.206316,675019.000,43475,3,MX,1,100,-60
1760384809.246315,675059.000,43490,2,MX,1,100,-59
1760384809.286314,675099.000,43490,2,MX,1,100,-60
1760384809.326313,675139.000,43507,3,MX,1,100,-60
1760384809.366311,675179.000,43507,3,MX,1,100,-59
1760384809.406310,675219.000,43507,3,MX,1,100,-59
1760384809.446309,675259.000,43523,3,MX,1,100,-59
1760384809.486308,675299.000,43523,3,MX,1,100,-59
1760384809.526306,675339.000,43523,3,MX,1,100,-60
1760384809.566305,675379.000,43541,2,MX,1,100,-60
1760384809.606304,675419.000,43541,2,MX,1,100,-59
1760384809.646302,675459.000,43555,3,MX,1,100,-59
1760384809.686301,675499.000,43555,3,MX,1,100,-58
1760384809.726300,675539.000,43555,3,MX,1,100,-59
1760384809.766299,675579.000,43572,2,MX,1,100,-57
1760384809.806297,675619.000,43572,2,MX,1,100,-58
1760384809.846296,675659.000,43588,3,MX,1,100,-58
1760384809.886295,675699.000,43588,3,MX,1,100,-60
1760384809.926294,675739.000,43588,3,MX,1,100,-59
1760384809.966292,675779.000,43606,2,MX,1,100,-59
1760384810.006291,675819.000,43606,2,MX,1,100,-59
1760384810.046290,675859.000,43621,3,MX,1,100,-58
1760384810.086288,675899.000,43621,3,MX,1,100,-59
1760384810.126287,675939.000,43621,3,MX,1,100,-59
1760384810.166286,675979.000,43637,2,MX,1,100,-59
1760384810.206285,676019.000,43637,2,MX,1,100,-60
1760384810.246283,676059.000,43654,3,MX,1,100,-58
1760384810.286282,676099.000,43654,3,MX,1,100,-58
1760384810.326281,676139.000,43654,3,MX,1,100,-57
1760384810.366280,676179.000,43671,2,MX,1,100,-58
1760384810.406278,676219.000,43671,2,MX,1,100,-59
1760384810.446277,676259.000,43687,3,MX,1,100,-58
1760384810.486276,676299.000,43687,3,MX,1,100,-58
1760384810.526274,676339.000,43687,3,MX,1,100,-59
1760384810.566273,676379.000,43703,2,MX,1,100,-58
1760384810.606272,676419.000,43703,2,MX,1,100,-58
1760384810.646271,676459.000,43719,3,MX,1,100,-58
1760384810.686269,676499.000,43719,3,MX,1,100,-58
1760384810.726268,676539.000,43719,3,MX,1,100,-58
1760384810.766267,676579.000,43736,3,MX,1,100,-59
1760384810.806266,676619.000,43736,3,MX,1,100,-57
1760384810.846264,676659.000,43736,3,MX,1,100,-57
1760384810.886263,676699.000,43753,2,MX,1,100,-58
1760384810.926262,676739.000,43753,2,MX,1,100,-57
1760384810.966260,676779.000,43768,3,MX,1,100,-57
1760384811.006259,676819.000,43768,3,MX,1,100,-57
1760384811.046258,676859.000,43768,3,MX,1,100,-56
1760384811.081923,676894.667,43784,3,MX,1,100,-57
1760384811.117589,676930.333,43784,3,MX,1,100,-57
1760384811.153255,676966.000,43784,3,MX,1,100,-57
1760384811.193253,677006.000,43801,2,MX,1,100,-58
1760384811.233252,677046.000,43801,2,MX,1,100,-57
1760384811.273251,677086.000,43820,3,MX,1,100,-57
1760384811.313249,677126.000,43820,3,MX,1,100,-57
1760384811.353248,677166.000,43820,3,MX,1,100,-57
1760384811.393247,677206.000,43835,2,MX,1,100,-57
1760384811.433245,677246.000,43835,2,MX,1,100,-57
1760384811.472911,677285.667,43851,3,MX,1,100,-58
1760384811.512576,677325.333,43851,3,MX,1,100,-58
1760384811.552242,677365.000,43851,3,MX,1,100,-57
1760384811.592740,677405.500,43869,2,MX,1,100,-58
1760384811.633239,677446.000,43869,2,MX,1,100,-57
1760384811.673238,677486.000,43885,3,MX,1,100,-57
1760384811.713237,677526.000,43885,3,MX,1,100,-58
1760384811.753235,677566.000,43885,3,MX,1,100,-58
1760384811.793234,677606.000,43900,2,MX,1,100,-56
1760384811.833233,677646.000,43900,2,MX,1,100,-56
1760384811.872898,677685.667,43917,3,MX,1,100,-57
1760384811.912564,677725.333,43917,3,MX,1,100,-57
1760384811.952229,677765.000,43917,3,MX,1,100,-57
1760384811.992228,677805.000,43939,3,MX,1,100,-58
1760384812.032226,677845.000,43939,3,MX,1,100,-58
1760384812.072225,677885.000,43939,3,MX,1,100,-57
1760384812.112224,677925.000,43955,3,MX,1,100,-57
1760384812.152223,677965.000,43955,3,MX,1,100,-57
1760384812.192221,678005.000,43955,3,MX,1,100,-58
1760384812.232220,678045.000,43973,2,MX,1,100,-58
1760384812.272219,678085.000,43973,2,MX,1,100,-59
1760384812.312551,678125.333,43989,3,MX,1,100,-58
1760384812.352883,678165.667,43989,3,MX,1,100,-58
1760384812.393215,678206.000,43989,3,MX,1,100,-58
1760384812.432714,678245.500,44004,2,MX,1,100,-58
1760384812.472212,678285.000,44004,2,MX,1,100,-58
1760384812.512211,678325.000,44021,3,MX,1,100,-58
1760384812.552210,678365.000,44021,3,MX,1,100,-58
1760384812.592208,678405.000,44021,3,MX,1,100,-58
1760384812.632540,678445.333,44038,3,MX,1,100,-59
1760384812.672873,678485.667,44038,3,MX,1,100,-58
1760384812.713205,678526.000,44038,3,MX,1,100,-58
1760384812.752703,678565.500,44054,2,MX,1,100,-58
1760384812.792202,678605.000,44054,2,MX,1,100,-58
1760384812.832201,678645.000,44069,3,MX,1,100,-58
1760384812.872200,678685.000,44069,3,MX,1,100,-58
1760384812.912198,678725.000,44069,3,MX,1,100,-57
1760384812.952197,678765.000,44086,2,MX,1,100,-57
1760384812.992196,678805.000,44086,2,MX,1,100,-57
1760384813.032194,678845.000,44103,3,MX,1,100,-57
1760384813.072193,678885.000,44103,3,MX,1,100,-57
1760384813.112192,678925.000,44103,3,MX,1,100,-57
1760384813.152191,678965.000,44119,2,MX,1,100,-57
1760384813.192189,679005.000,44119,2,MX,1,100,-57
1760384813.232188,679045.000,44135,3,MX,1,100,-59
1760384813.272187,679085.000,44135,3,MX,1,100,-57
1760384813.312186,679125.000,44135,3,MX,1,100,-58
1760384813.352184,679165.000,44151,2,MX,1,100,-57
1760384813.392183,679205.000,44151,2,MX,1,100,-57
1760384813.432182,679245.000,44168,3,MX,1,100,-58
1760384813.472180,679285.000,44168,3,MX,1,100,-57
1760384813.512179,679325.000,44168,3,MX,1,100,-57
1760384813.552178,679365.000,44185,2,MX,1,100,-58
1760384813.592177,679405.000,44185,2,MX,1,100,-57
1760384813.632175,679445.000,44200,3,MX,1,100,-57
1760384813.672174,679485.000,44200,3,MX,1,100,-57
1760384813.712173,679525.000,44200,3,MX,1,100,-57
1760384813.752172,679565.000,44216,2,MX,1,100,-57
1760384813.792170,679605.000,44216,2,MX,1,100,-57
1760384813.832169,679645.000,44233,3,MX,1,100,-57
1760384813.872168,679685.000,44233,3,MX,1,100,-58
1760384813.912166,679725.000,44233,3,MX,1,100,-58
1760384813.952165,679765.000,44250,3,MX,1,100,-57
1760384813.992164,679805.000,44250,3,MX,1,100,-58
1760384814.032163,679845.000,44250,3,MX,1,100,-58
1760384814.072161,679885.000,44266,2,MX,1,100,-57
1760384814.112160,679925.000,44266,2,MX,1,100,-57
1760384814.152159,679965.000,44281,3,MX,1,100,-58
1760384814.192158,680005.000,44281,3,MX,1,100,-58
1760384814.232156,680045.000,44281,3,MX,1,100,-58
1760384814.272155,680085.000,44299,2,MX,1,100,-57
1760384814.312154,680125.000,44299,2,MX,1,100,-58
1760384814.348152,680161.000,44315,3,MX,1,100,-59
1760384814.384151,680197.000,44315,3,MX,1,100,-58
1760384814.420150,680233.000,44315,3,MX,1,100,-58
1760384814.460149,680273.000,44332,3,MX,1,100,-59
1760384814.500148,680313.000,44332,3,MX,1,100,-59
1760384814.540146,680353.000,44332,3,MX,1,100,-58
1760384814.580145,680393.000,44347,2,MX,1,100,-58
1760384814.620144,680433.000,44347,2,MX,1,100,-58
1760384814.660142,680473.000,44364,3,MX,1,100,-58
1760384814.700141,680513.000,44364,3,MX,1,100,-57
1760384814.740140,680553.000,44364,3,MX,1,100,-58
1760384814.780139,680593.000,44380,2,MX,1,100,-59
1760384814.820138,680633.000,44380,2,MX,1,100,-58
1760384814.860136,680673.000,44398,3,MX,1,100,-59
1760384814.900135,680713.000,44398,3,MX,1,100,-58
1760384814.940134,680753.000,44398,3,MX,1,100,-58
1760384814.979632,680792.500,44412,2,MX,1,100,-58
1760384815.019131,680832.000,44412,2,MX,1,100,-58
1760384815.059130,680872.000,44429,3,MX,1,100,-59
1760384815.099128,680912.000,44429,3,MX,1,100,-58
1760384815.139127,680952.000,44429,3,MX,1,100,-58
1760384815.179126,680992.000,44445,2,MX,1,100,-59
1760384815.219125,681032.000,44445,2,MX,1,100,-60
1760384815.259123,681072.000,44463,3,MX,1,100,-59
1760384815.299122,681112.000,44463,3,MX,1,100,-58
1760384815.339121,681152.000,44463,3,MX,1,100,-57
1760384815.379120,681192.000,44477,2,MX,1,100,-57
1760384815.419118,681232.000,44477,2,MX,1,100,-58
1760384815.459117,681272.000,44494,3,MX,1,100,-58
1760384815.499116,681312.000,44494,3,MX,1,100,-59
1760384815.539114,681352.000,44494,3,MX,1,100,-58
1760384815.579113,681392.000,44511,3,MX,1,100,-58
1760384815.619112,681432.000,44511,3,MX,1,100,-58
1760384815.659111,681472.000,44511,3,MX,1,100,-58
1760384815.699109,681512.000,44528,2,MX,1,100,-58
1760384815.739108,681552.000,44528,2,MX,1,100,-58
1760384815.779107,681592.000,44542,3,MX,1,100,-57
1760384815.819106,681632.000,44542,3,MX,1,100,-58
1760384815.859104,681672.000,44542,3,MX,1,100,-58
1760384815.899603,681712.500,44560,2,MX,1,100,-57
1760384815.940102,681753.000,44560,2,MX,1,100,-58
1760384815.979767,681792.667,44576,3,MX,1,100,-57
1760384816.019433,681832.333,44576,3,MX,1,100,-57
1760384816.059098,681872.000,44576,3,MX,1,100,-58
1760384816.099097,681912.000,44593,2,MX,1,100,-58
1760384816.139095,681952.000,44593,2,MX,1,100,-58
1760384816.179094,681992.000,44608,3,MX,1,100,-57
1760384816.219093,682032.000,44608,3,MX,1,100,-58
1760384816.259091,682072.000,44608,3,MX,1,100,-58
1760384816.299090,682112.000,44627,2,MX,1,100,-58
1760384816.339089,682152.000,44627,2,MX,1,100,-58
1760384816.379088,682192.000,44643,3,MX,1,100,-58
1760384816.419086,682232.000,44643,3,MX,1,100,-59
1760384816.459085,682272.000,44643,3,MX,1,100,-57
1760384816.499084,682312.000,44660,2,MX,1,100,-57
1760384816.539083,682352.000,44660,2,MX,1,100,-58
1760384816.579081,682392.000,44677,3,MX,1,100,-58
1760384816.619080,682432.000,44677,3,MX,1,100,-58
1760384816.659079,682472.000,44677,3,MX,1,100,-60
1760384816.699077,682512.000,44692,2,MX,1,100,-58
1760384816.739076,682552.000,44692,2,MX,1,100,-58
1760384816.779075,682592.000,44708,3,MX,1,100,-58
1760384816.819074,682632.000,44708,3,MX,1,100,-58
1760384816.859072,682672.000,44708,3,MX,1,100,-57
1760384816.899071,682712.000,44726,3,MX,1,100,-58
1760384816.939070,682752.000,44726,3,MX,1,100,-58
1760384816.979069,682792.000,44726,3,MX,1,100,-58
1760384817.019067,682832.000,44742,2,MX,1,100,-58
1760384817.059066,682872.000,44742,2,MX,1,100,-58
1760384817.099065,682912.000,44764,4,MX,1,100,-58
1760384817.139063,682952.000,44764,4,MX,1,100,-58
1760384817.179062,682992.000,44764,4,MX,1,100,-58
1760384817.219061,683032.000,44764,4,MX,1,100,-58
1760384817.259060,683072.000,44779,2,MX,1,100,-58
1760384817.299058,683112.000,44779,2,MX,1,100,-57
1760384817.339057,683152.000,44796,3,MX,1,100,-58
1760384817.379056,683192.000,44796,3,MX,1,100,-59
1760384817.419055,683232.000,44796,3,MX,1,100,-58
1760384817.459053,683272.000,44812,2,MX,1,100,-58
1760384817.499052,683312.000,44812,2,MX,1,100,-58
1760384817.539051,683352.000,44830,3,MX,1,100,-58
1760384817.579049,683392.000,44830,3,MX,1,100,-57
1760384817.619048,683432.000,44830,3,MX,1,100,-57
1760384817.659047,683472.000,44845,2,MX,1,100,-58
1760384817.699046,683512.000,44845,2,MX,1,100,-58
1760384817.739044,683552.000,44861,3,MX,1,100,-58
1760384817.779043,683592.000,44861,3,MX,1,100,-57
1760384817.819042,683632.000,44861,3,MX,1,100,-57
1760384817.859040,683672.000,44877,2,MX,1,100,-57
1760384817.899039,683712.000,44877,2,MX,1,100,-57
1760384817.939038,683752.000,44895,3,MX,1,100,-58
1760384817.979037,683792.000,44895,3,MX,1,100,-58
1760384818.019035,683832.000,44895,3,MX,1,100,-58
1760384818.054368,683867.333,44910,3,MX,1,100,-58
1760384818.089700,683902.667,44910,3,MX,1,100,-57
1760384818.125032,683938.000,44910,3,MX,1,100,-58
1760384818.165031,683978.000,44926,2,MX,1,100,-57
1760384818.205029,684018.000,44926,2,MX,1,100,-58
1760384818.245028,684058.000,44943,3,MX,1,100,-57
1760384818.285027,684098.000,44943,3,MX,1,100,-58
1760384818.325026,684138.000,44943,3,MX,1,100,-58
1760384818.365024,684178.000,44960,2,MX,1,100,-58
1760384818.405023,684218.000,44960,2,MX,1,100,-58
1760384818.445022,684258.000,44976,3,MX,1,100,-58
1760384818.485020,684298.000,44976,3,MX,1,100,-58
1760384818.525019,684338.000,44976,3,MX,1,100,-58
1760384818.565018,684378.000,44992,2,MX,1,100,-57
1760384818.605017,684418.000,44992,2,MX,1,100,-58
1760384818.645015,684458.000,45008,3,MX,1,100,-59
1760384818.685014,684498.000,45008,3,MX,1,100,-57
1760384818.725013,684538.000,45008,3,MX,1,100,-58
1760384818.765012,684578.000,45025,3,MX,1,100,-58
1760384818.805010,684618.000,45025,3,MX,1,100,-58
1760384818.845009,684658.000,45025,3,MX,1,100,-57
1760384818.885008,684698.000,45042,2,MX,1,100,-59
1760384818.925006,684738.000,45042,2,MX,1,100,-58
1760384818.965005,684778.000,45057,3,MX,1,100,-58
1760384819.005004,684818.000,45057,3,MX,1,100,-58
1760384819.045003,684858.000,45057,3,MX,1,100,-57
1760384819.085001,684898.000,45073,2,MX,1,100,-57
1760384819.125000,684938.000,45073,2,MX,1,100,-58
1760384819.164999,684978.000,45090,3,MX,1,100,-58
1760384819.204998,685018.000,45090,3,MX,1,100,-58
1760384819.244996,685058.000,45090,3,MX,1,100,-58
1760384819.284995,685098.000,45107,2,MX,1,100,-58
1760384819.324994,685138.000,45107,2,MX,1,100,-58
1760384819.364992,685178.000,45122,3,MX,1,100,-58
1760384819.404991,685218.000,45122,3,MX,1,100,-59
1760384819.444990,685258.000,45122,3,MX,1,100,-57
1760384819.484988,685298.000,45138,2,MX,1,100,-59
1760384819.524987,685338.000,45138,2,MX,1,100,-57
1760384819.564986,685378.000,45156,3,MX,1,100,-57
1760384819.604985,685418.000,45156,3,MX,1,100,-58
1760384819.644984,685458.000,45156,3,MX,1,100,-58
1760384819.684982,685498.000,45172,2,MX,1,100,-58
1760384819.724981,685538.000,45172,2,MX,1,100,-57
1760384819.764980,685578.000,45187,3,MX,1,100,-57
1760384819.804978,685618.000,45187,3,MX,1,100,-59
1760384819.844977,685658.000,45187,3,MX,1,100,-58
1760384819.884976,685698.000,45204,2,MX,1,100,-57
1760384819.924974,685738.000,45204,2,MX,1,100,-59
1760384819.964973,685778.000,45221,3,MX,1,100,-58
1760384820.004972,685818.000,45221,3,MX,1,100,-58
1760384820.044971,685858.000,45221,3,MX,1,100,-58
1760384820.084970,685898.000,45237,2,MX,1,100,-58
1760384820.124968,685938.000,45237,2,MX,1,100,-58
1760384820.164967,685978.000,45252,3,MX,1,100,-58
1760384820.204966,686018.000,45252,3,MX,1,100,-58
1760384820.244964,686058.000,45252,3,MX,1,100,-58
1760384820.284963,686098.000,45269,3,MX,1,100,-57
1760384820.324962,686138.000,45269,3,MX,1,100,-58
1760384820.364960,686178.000,45269,3,MX,1,100,-58
1760384820.404959,686218.000,45286,2,MX,1,100,-58
1760384820.444958,686258.000,45286,2,MX,1,100,-57
1760384820.484957,686298.000,45302,3,MX,1,100,-58
1760384820.524955,686338.000,45302,3,MX,1,100,-57
1760384820.564954,686378.000,45302,3,MX,1,100,-57
1760384820.604953,686418.000,45319,2,MX,1,100,-58
1760384820.644952,686458.000,45319,2,MX,1,100,-58
1760384820.684950,686498.000,45334,3,MX,1,100,-58
1760384820.724949,686538.000,45334,3,MX,1,100,-58
1760384820.764948,686578.000,45334,3,MX,1,100,-58
1760384820.804946,686618.000,45351,2,MX,1,100,-58
1760384820.844945,686658.000,45351,2,MX,1,100,-58
1760384820.884944,686698.000,45368,3,MX,1,100,-58
1760384820.924943,686738.000,45368,3,MX,1,100,-57
1760384820.964941,686778.000,45368,3,MX,1,100,-58
1760384821.004940,686818.000,45385,2,MX,1,100,-58
1760384821.044939,686858.000,45385,2,MX,1,100,-57
1760384821.084938,686898.000,45399,3,MX,1,100,-57
1760384821.124936,686938.000,45399,3,MX,1,100,-58
1760384821.164935,686978.000,45399,3,MX,1,100,-58
