LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1760381149.640322,454527.000,7581,3,GX,1,100,-0.641
1760381149.680322,454567.000,7581,3,GX,1,100,-0.671
1760381149.720322,454607.000,7581,3,GX,1,100,-0.763
1760381149.760323,454647.000,7599,2,GX,1,100,-1.068
1760381149.800323,454687.000,7599,2,GX,1,100,-0.763
1760381149.840323,454727.000,7617,3,GX,1,100,-0.732
1760381149.880323,454767.000,7617,3,GX,1,100,-0.610
1760381149.920324,454807.000,7617,3,GX,1,100,-0.488
1760381149.960324,454847.000,7633,2,GX,1,100,-0.610
1760381150.000324,454887.000,7633,2,GX,1,100,-0.580
1760381150.040325,454927.000,7649,3,GX,1,100,-0.305
1760381150.080325,454967.000,7649,3,GX,1,100,-0.580
1760381150.120325,455007.000,7649,3,GX,1,100,-0.458
1760381150.160326,455047.000,7666,3,GX,1,100,-0.580
1760381150.200326,455087.000,7666,3,GX,1,100,-0.427
1760381150.240326,455127.000,7666,3,GX,1,100,-0.458
1760381150.280327,455167.000,7682,2,GX,1,100,-0.885
1760381150.320327,455207.000,7682,2,GX,1,100,-0.671
1760381150.360327,455247.000,7700,3,GX,1,100,-0.763
1760381150.400328,455287.000,7700,3,GX,1,100,-0.610
1760381150.440328,455327.000,7700,3,GX,1,100,-0.549
1760381150.480328,455367.000,7716,2,GX,1,100,-0.763
1760381150.520329,455407.000,7716,2,GX,1,100,-1.007
1760381150.560329,455447.000,7733,3,GX,1,100,-0.397
1760381150.600329,455487.000,7733,3,GX,1,100,-0.641
1760381150.640330,455527.000,7733,3,GX,1,100,-0.763
1760381150.680330,455567.000,7749,2,GX,1,100,-0.275
1760381150.720330,455607.000,7749,2,GX,1,100,-0.702
1760381150.760330,455647.000,7767,3,GX,1,100,-0.641
1760381150.800331,455687.000,7767,3,GX,1,100,-0.793
1760381150.840331,455727.000,7767,3,GX,1,100,-0.641
1760381150.880331,455767.000,7781,2,GX,1,100,-0.549
1760381150.920332,455807.000,7781,2,GX,1,100,-0.549
1760381150.960332,455847.000,7798,3,GX,1,100,-0.549
1760381151.000332,455887.000,7798,3,GX,1,100,-0.854
1760381151.040333,455927.000,7798,3,GX,1,100,-0.793
1760381151.080333,455967.000,7817,2,GX,1,100,-0.702
1760381151.120333,456007.000,7817,2,GX,1,100,-0.763
1760381151.160334,456047.000,7834,3,GX,1,100,-0.641
1760381151.200334,456087.000,7834,3,GX,1,100,-0.732
1760381151.240334,456127.000,7834,3,GX,1,100,-0.732
1760381151.280334,456167.000,7848,2,GX,1,100,-0.885
1760381151.320335,456207.000,7848,2,GX,1,100,-0.458
1760381151.360335,456247.000,7866,3,GX,1,100,-0.549
1760381151.400336,456287.000,7866,3,GX,1,100,-0.488
1760381151.440336,456327.000,7866,3,GX,1,100,-0.702
1760381151.480336,456367.000,7882,3,GX,1,100,-0.702
1760381151.520336,456407.000,7882,3,GX,1,100,-0.610
1760381151.560337,456447.000,7882,3,GX,1,100,-0.824
1760381151.600337,456487.000,7899,2,GX,1,100,-0.610
1760381151.640337,456527.000,7899,2,GX,1,100,-0.732
1760381151.680338,456567.000,7915,3,GX,1,100,-0.702
1760381151.720338,456607.000,7915,3,GX,1,100,-0.671
1760381151.760338,456647.000,7915,3,GX,1,100,-0.580
1760381151.795672,456682.333,7933,3,GX,1,100,-0.702
1760381151.831006,456717.667,7933,3,GX,1,100,-0.732
1760381151.866339,456753.000,7933,3,GX,1,100,-0.793
1760381151.906339,456793.000,7949,2,GX,1,100,-0.916
1760381151.946340,456833.000,7949,2,GX,1,100,-0.641
1760381151.986340,456873.000,7966,3,GX,1,100,-0.427
1760381152.026340,456913.000,7966,3,GX,1,100,-0.641
1760381152.066341,456953.000,7966,3,GX,1,100,-0.885
1760381152.106341,456993.000,7982,2,GX,1,100,-0.824
