LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1760380457.853473,472725.000,10889,2,AZ,1,100,0.128
1760380457.893471,472765.000,10908,3,AZ,1,100,0.150
1760380457.933468,472805.000,10908,3,AZ,1,100,0.168
1760380457.973466,472845.000,10908,3,AZ,1,100,0.193
1760380458.013463,472885.000,10924,2,AZ,1,100,0.226
1760380458.053461,472925.000,10924,2,AZ,1,100,0.240
1760380458.093458,472965.000,10941,3,AZ,1,100,0.252
1760380458.133456,473005.000,10941,3,AZ,1,100,0.239
1760380458.173454,473045.000,10941,3,AZ,1,100,0.237
1760380458.213451,473085.000,10956,2,AZ,1,100,0.194
1760380458.253449,473125.000,10956,2,AZ,1,100,0.185
1760380458.293447,473165.000,10973,3,AZ,1,100,0.132
1760380458.333444,473205.000,10973,3,AZ,1,100,0.077
1760380458.373442,473245.000,10973,3,AZ,1,100,0.011
1760380458.413439,473285.000,10990,2,AZ,1,100,0.042
1760380458.453437,473325.000,10990,2,AZ,1,100,0.159
1760380458.493434,473365.000,11009,3,AZ,1,100,0.263
1760380458.533432,473405.000,11009,3,AZ,1,100,0.254
1760380458.573430,473445.000,11009,3,AZ,1,100,0.260
1760380458.613427,473485.000,11023,2,AZ,1,100,0.286
1760380458.653425,473525.000,11023,2,AZ,1,100,0.270
