LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1760385062.246522,928061.000,19611,1,HR,1,100,91.09
1760385062.939521,928754.000,19733,1,HR,1,100,90.45
1760385063.579519,929394.000,19834,1,HR,1,100,91.19
1760385064.299517,930114.000,19952,1,HR,1,100,89.44
1760385064.939515,930754.000,20074,1,HR,1,100,90.40
1760385065.619513,931434.000,20172,1,HR,1,100,89.92
1760385067.059509,932874.000,20428,1,HR,1,100,79.20
1760385067.699507,933514.000,20535,1,HR,1,100,82.43
1760385068.419505,934234.000,20651,1,HR,1,100,82.63
1760385069.099503,934914.000,20772,1,HR,1,100,83.88
1760385069.819501,935634.000,20889,1,HR,1,100,83.76
1760385070.459499,936274.000,20992,1,HR,1,100,85.98
1760385071.179497,936994.000,21110,1,HR,1,100,85.39
1760385071.778495,937593.000,21215,1,HR,1,100,88.64
1760385072.498493,938313.000,21330,1,HR,1,100,87.46
1760385073.138491,938953.000,21455,1,HR,1,100,88.86
1760385073.792489,939607.000,21556,1,HR,1,100,89.94
1760385074.472487,940287.000,21675,1,HR,1,100,89.56
1760385075.191485,941006.000,21795,1,HR,1,100,88.18
1760385075.831483,941646.000,21896,1,HR,1,100,89.42
1760385076.511481,942326.000,22015,1,HR,1,100,89.15
1760385077.191479,943006.000,22116,1,HR,1,100,88.95
1760385077.871477,943686.000,22239,1,HR,1,100,88.79
1760385078.551475,944366.000,22360,1,HR,1,100,88.67
1760385079.271473,945086.000,22481,1,HR,1,100,87.48
1760385079.911471,945726.000,22583,1,HR,1,100,88.88
1760385080.591470,946406.000,22701,1,HR,1,100,88.73
1760385081.191468,947006.000,22785,1,HR,1,100,91.24
1760385081.991465,947806.000,22921,1,HR,1,100,87.63
1760385082.591464,948406.000,23024,1,HR,1,100,90.38
1760385083.351461,949166.000,23166,1,HR,1,100,87.84
1760385083.991460,949806.000,23265,1,HR,1,100,89.15
1760385084.684458,950499.000,23386,1,HR,1,100,88.95
1760385085.364456,951179.000,23485,1,HR,1,100,88.79
1760385086.044454,951859.000,23604,1,HR,1,100,88.67
1760385086.684452,952499.000,23724,1,HR,1,100,89.80
1760385087.444450,953259.000,23844,1,HR,1,100,87.39
1760385088.123448,953938.000,23967,1,HR,1,100,87.57
1760385088.803446,954618.000,24067,1,HR,1,100,87.72
1760385089.483444,955298.000,24185,1,HR,1,100,87.84
1760385090.203442,956018.000,24304,1,HR,1,100,86.83
1760385090.883440,956698.000,24422,1,HR,1,100,87.15
1760385091.643438,957458.000,24541,1,HR,1,100,85.32
1760385092.243436,958058.000,24644,1,HR,1,100,88.59
1760385092.963434,958778.000,24762,1,HR,1,100,87.42
1760385093.723432,959538.000,24904,1,HR,1,100,85.54
1760385094.323430,960138.000,25005,1,HR,1,100,88.75
1760385095.123427,960938.000,25141,1,HR,1,100,85.69
1760385095.736426,961551.000,25241,1,HR,1,100,88.87
1760385096.456424,962271.000,25361,1,HR,1,100,87.64
1760385097.216421,963031.000,25479,1,HR,1,100,85.71
1760385097.896420,963711.000,25597,1,HR,1,100,86.27
1760385098.576417,964391.000,25721,1,HR,1,100,86.71
1760385099.256416,965071.000,25824,1,HR,1,100,87.05
1760385099.976413,965791.000,25959,1,HR,1,100,86.22
1760385100.616412,966431.000,26064,1,HR,1,100,87.89
1760385101.375409,967190.000,26181,1,HR,1,100,85.91
1760385102.015408,967830.000,26305,1,HR,1,100,87.65
1760385102.775405,968590.000,26422,1,HR,1,100,85.72
1760385103.455403,969270.000,26545,1,HR,1,100,86.28
1760385104.135401,969950.000,26664,1,HR,1,100,86.71
1760385104.815399,970630.000,26765,1,HR,1,100,87.05
1760385105.495398,971310.000,26883,1,HR,1,100,87.31
1760385106.215395,972030.000,27000,1,HR,1,100,86.43
1760385106.855394,972670.000,27104,1,HR,1,100,88.06
1760385107.508392,973323.000,27223,1,HR,1,100,89.32
1760385108.308389,974123.000,27360,1,HR,1,100,86.14
1760385108.988387,974803.000,27468,1,HR,1,100,86.60
1760385109.668386,975483.000,27583,1,HR,1,100,86.97
1760385110.348383,976163.000,27703,1,HR,1,100,87.25
1760385111.068381,976883.000,27822,1,HR,1,100,86.38
1760385111.748379,977563.000,27925,1,HR,1,100,86.79
1760385112.428377,978243.000,28045,1,HR,1,100,87.11
1760385113.108376,978923.000,28162,1,HR,1,100,87.36
1760385113.788373,979603.000,28268,1,HR,1,100,87.56
1760385114.388372,980203.000,28371,1,HR,1,100,90.32
1760385115.227369,981042.000,28524,1,HR,1,100,86.12
1760385115.867368,981682.000,28623,1,HR,1,100,87.82
1760385116.507366,982322.000,28728,1,HR,1,100,89.14
1760385117.267364,983082.000,28865,1,HR,1,100,86.87
1760385117.947361,983762.000,28965,1,HR,1,100,87.17
1760385118.667359,984482.000,29082,1,HR,1,100,86.32
1760385119.387357,985202.000,29224,1,HR,1,100,85.66
1760385120.080355,985895.000,29327,1,HR,1,100,86.23
1760385120.760353,986575.000,29445,1,HR,1,100,86.68
1760385121.440351,987255.000,29564,1,HR,1,100,87.02
1760385122.240349,988055.000,29700,1,HR,1,100,84.35
1760385122.880347,988695.000,29801,1,HR,1,100,86.44
1760385123.600345,989415.000,29919,1,HR,1,100,85.75
1760385124.240343,990055.000,30029,1,HR,1,100,87.53
1760385124.560342,990375.000,30098,1,HR,1,100,109.74
1760385125.000341,990815.000,30166,1,HR,1,100,115.66
1760385125.640339,991455.000,30269,1,HR,1,100,110.79
1760385126.400337,992215.000,30407,1,HR,1,100,103.71
1760385127.240335,993055.000,30541,1,HR,1,100,96.54
1760385127.840333,993655.000,30642,1,HR,1,100,97.31
1760385128.519331,994334.000,30743,1,HR,1,100,95.29
1760385129.239329,995054.000,30865,1,HR,1,100,92.63
1760385129.879327,995694.000,30987,1,HR,1,100,92.88
1760385130.599325,996414.000,31105,1,HR,1,100,90.76
1760385131.239323,997054.000,31205,1,HR,1,100,91.42
1760385132.012321,997827.000,31344,1,HR,1,100,88.65
1760385132.692319,998507.000,31443,1,HR,1,100,88.56
1760385133.332317,999147.000,31563,1,HR,1,100,89.71
1760385134.172315,999987.000,31704,1,HR,1,100,85.65
1760385134.812313,1000627.000,31808,1,HR,1,100,87.45
1760385135.452311,1001267.000,31908,1,HR,1,100,88.85
1760385136.212309,1002027.000,32044,1,HR,1,100,86.65
1760385136.812307,1002627.000,32151,1,HR,1,100,89.62
1760385137.532305,1003347.000,32268,1,HR,1,100,88.22
