LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1760381801.467337,1106355.000,50515,2,GX,1,100,-50.385
1760381801.507338,1106395.000,50534,3,GX,1,100,-35.278
1760381801.547338,1106435.000,50534,3,GX,1,100,-48.157
1760381801.587339,1106475.000,50534,3,GX,1,100,-49.469
1760381801.627339,1106515.000,50549,2,GX,1,100,-36.591
1760381801.667340,1106555.000,50549,2,GX,1,100,-31.891
1760381801.707340,1106595.000,50566,3,GX,1,100,38.666
1760381801.747341,1106635.000,50566,3,GX,1,100,157.867
1760381801.787341,1106675.000,50566,3,GX,1,100,142.792
1760381801.827342,1106715.000,50582,2,GX,1,100,123.535
1760381801.867342,1106755.000,50582,2,GX,1,100,91.003
1760381801.907343,1106795.000,50607,4,GX,1,100,66.498
1760381801.947343,1106835.000,50607,4,GX,1,100,24.048
1760381801.987344,1106875.000,50607,4,GX,1,100,-36.926
1760381802.027344,1106915.000,50607,4,GX,1,100,-84.473
1760381802.067345,1106955.000,50625,3,GX,1,100,-138.580
1760381802.107345,1106995.000,50625,3,GX,1,100,-161.194
1760381802.147346,1107035.000,50625,3,GX,1,100,-153.839
1760381802.187346,1107075.000,50642,2,GX,1,100,-78.369
1760381802.227347,1107115.000,50642,2,GX,1,100,-18.738
1760381802.267347,1107155.000,50658,3,GX,1,100,-14.862
1760381802.307348,1107195.000,50658,3,GX,1,100,-25.238
1760381802.347348,1107235.000,50658,3,GX,1,100,-11.139
1760381802.387349,1107275.000,50678,2,GX,1,100,-9.491
1760381802.427349,1107315.000,50678,2,GX,1,100,-10.315
1760381802.467350,1107355.000,50694,3,GX,1,100,56.183
1760381802.507350,1107395.000,50694,3,GX,1,100,159.302
1760381802.547351,1107435.000,50694,3,GX,1,100,114.807
1760381802.587351,1107475.000,50711,2,GX,1,100,105.591
1760381802.627352,1107515.000,50711,2,GX,1,100,82.336
1760381802.667352,1107555.000,50728,3,GX,1,100,49.561
1760381802.707353,1107595.000,50728,3,GX,1,100,20.203
1760381802.747354,1107635.000,50728,3,GX,1,100,-27.557
1760381802.787354,1107675.000,50747,2,GX,1,100,-73.517
1760381802.827354,1107715.000,50747,2,GX,1,100,-110.687
1760381802.867355,1107755.000,50763,3,GX,1,100,-134.430
1760381802.907356,1107795.000,50763,3,GX,1,100,-145.691
1760381802.947356,1107835.000,50763,3,GX,1,100,-98.663
1760381802.987356,1107875.000,50781,3,GX,1,100,-50.903
1760381803.027357,1107915.000,50781,3,GX,1,100,-39.154
1760381803.067358,1107955.000,50781,3,GX,1,100,-85.937
1760381803.100358,1107988.000,50796,2,GX,1,100,-48.157
1760381803.133358,1108021.000,50796,2,GX,1,100,-1.282
1760381803.173359,1108061.000,50814,3,GX,1,100,9.216
1760381803.213359,1108101.000,50814,3,GX,1,100,52.155
1760381803.253360,1108141.000,50814,3,GX,1,100,182.861
1760381803.293360,1108181.000,50830,2,GX,1,100,130.737
1760381803.333361,1108221.000,50830,2,GX,1,100,114.685
1760381803.373361,1108261.000,50850,3,GX,1,100,90.485
1760381803.413362,1108301.000,50850,3,GX,1,100,47.821
1760381803.453362,1108341.000,50850,3,GX,1,100,21.118
1760381803.493363,1108381.000,50866,3,GX,1,100,-20.142
1760381803.533363,1108421.000,50866,3,GX,1,100,-65.277
1760381803.573364,1108461.000,50866,3,GX,1,100,-103.058
1760381803.613364,1108501.000,50881,2,GX,1,100,-106.293
1760381803.653365,1108541.000,50881,2,GX,1,100,-124.512
1760381803.693365,1108581.000,50898,3,GX,1,100,-104.675
1760381803.733366,1108621.000,50898,3,GX,1,100,-57.648
1760381803.773366,1108661.000,50898,3,GX,1,100,-37.354
1760381803.813367,1108701.000,50917,2,GX,1,100,-49.622
1760381803.853367,1108741.000,50917,2,GX,1,100,-41.626
1760381803.893368,1108781.000,50933,3,GX,1,100,-36.163
1760381803.933368,1108821.000,50933,3,GX,1,100,-19.958
1760381803.973369,1108861.000,50933,3,GX,1,100,0.580
1760381804.013370,1108901.000,50949,2,GX,1,100,139.771
1760381804.053370,1108941.000,50949,2,GX,1,100,130.127
1760381804.093370,1108981.000,50965,3,GX,1,100,112.396
1760381804.133371,1109021.000,50965,3,GX,1,100,127.777
1760381804.173372,1109061.000,50965,3,GX,1,100,112.823
1760381804.213372,1109101.000,50982,2,GX,1,100,81.146
1760381804.253372,1109141.000,50982,2,GX,1,100,8.087
1760381804.293373,1109181.000,51001,3,GX,1,100,-58.594
1760381804.333374,1109221.000,51001,3,GX,1,100,-112.305
1760381804.373374,1109261.000,51001,3,GX,1,100,-150.513
1760381804.413374,1109301.000,51016,2,GX,1,100,-167.786
1760381804.453375,1109341.000,51016,2,GX,1,100,-136.902
1760381804.493376,1109381.000,51032,3,GX,1,100,-89.111
1760381804.533376,1109421.000,51032,3,GX,1,100,-75.409
1760381804.573376,1109461.000,51032,3,GX,1,100,-81.360
1760381804.613377,1109501.000,51049,2,GX,1,100,-53.070
1760381804.653378,1109541.000,51049,2,GX,1,100,-14.008
1760381804.693378,1109581.000,51068,3,GX,1,100,41.443
1760381804.733379,1109621.000,51068,3,GX,1,100,65.948
1760381804.773379,1109661.000,51068,3,GX,1,100,194.824
1760381804.813380,1109701.000,51083,2,GX,1,100,210.785
1760381804.853380,1109741.000,51083,2,GX,1,100,142.761
1760381804.893381,1109781.000,51101,3,GX,1,100,133.942
1760381804.933381,1109821.000,51101,3,GX,1,100,128.418
1760381804.973382,1109861.000,51101,3,GX,1,100,122.437
1760381805.013382,1109901.000,51119,3,GX,1,100,70.404
1760381805.053383,1109941.000,51119,3,GX,1,100,7.385
1760381805.093383,1109981.000,51119,3,GX,1,100,-43.121
1760381805.133384,1110021.000,51135,2,GX,1,100,-116.516
1760381805.173384,1110061.000,51135,2,GX,1,100,-164.337
1760381805.213385,1110101.000,51150,3,GX,1,100,-169.708
