LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1760380768.988591,73872.000,10071,1,BI,1,100,280
1760380769.361583,74245.000,10138,1,BI,1,100,360
1760380769.961571,74845.000,10238,1,BI,1,100,600
1760380770.721555,75605.000,10355,1,BI,1,100,760
1760380771.161546,76045.000,10422,1,BI,1,100,440
1760380772.081527,76965.000,10587,1,BI,1,100,920
1760380772.401521,77285.000,10640,1,BI,1,100,320
1760380772.761513,77645.000,10691,1,BI,1,100,360
1760380773.201504,78085.000,10775,1,BI,1,100,440
1760380773.801492,78685.000,10878,1,BI,1,100,600
1760380774.121485,79005.000,10931,1,BI,1,100,320
1760380774.481477,79365.000,10981,1,BI,1,100,360
1760380774.800471,79684.000,11032,1,BI,1,100,320
1760380775.121464,80005.000,11084,1,BI,1,100,320
1760380775.440458,80324.000,11151,1,BI,1,100,320
1760380775.800450,80684.000,11202,1,BI,1,100,360
1760380776.160443,81044.000,11269,1,BI,1,100,360
1760380776.760430,81644.000,11370,1,BI,1,100,600
1760380777.200421,82084.000,11440,1,BI,1,100,440
1760380777.520415,82404.000,11489,1,BI,1,100,320
1760380778.160401,83044.000,11588,1,BI,1,100,640
1760380778.893386,83777.000,11723,1,BI,1,100,720
1760380779.213380,84097.000,11779,1,BI,1,100,320
1760380779.573372,84457.000,11829,1,BI,1,100,360
1760380780.253358,85137.000,11945,1,BI,1,100,680
1760380780.853346,85737.000,12045,1,BI,1,100,600
1760380781.653329,86537.000,12182,1,BI,1,100,800
1760380782.173318,87057.000,12269,1,BI,1,100,520
1760380783.173298,88057.000,12434,1,BI,1,100,1000
1760380783.573289,88457.000,12503,1,BI,1,100,400
1760380784.133278,89017.000,12592,1,BI,1,100,560
1760380785.053259,89937.000,12743,1,BI,1,100,920
1760380785.493250,90377.000,12827,1,BI,1,100,440
1760380786.293233,91177.000,12960,1,BI,1,100,800
1760380786.613226,91497.000,13010,1,BI,1,100,320
1760380786.973219,91857.000,13063,1,BI,1,100,360
1760380787.666205,92550.000,13180,1,BI,1,100,680
1760380788.386190,93270.000,13296,1,BI,1,100,720
