LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1760381627.453252,932338.000,21035,1,T1,1,100,32.399
1760381627.586250,932471.000,21068,1,T1,1,100,32.243
1760381627.719247,932604.000,21086,1,T1,1,100,32.212
1760381627.853245,932738.000,21102,1,T1,1,100,32.304
1760381627.986242,932871.000,21139,1,T1,1,100,32.238
1760381628.119240,933004.000,21156,1,T1,1,100,32.351
1760381628.253237,933138.000,21174,1,T1,1,100,32.329
1760381628.386235,933271.000,21191,1,T1,1,100,32.320
1760381628.519233,933404.000,21223,1,T1,1,100,32.387
1760381628.653230,933538.000,21239,1,T1,1,100,32.309
1760381628.786227,933671.000,21259,1,T1,1,100,32.205
1760381628.919225,933804.000,21290,1,T1,1,100,32.266
1760381629.053222,933938.000,21307,1,T1,1,100,32.328
1760381629.186220,934071.000,21326,1,T1,1,100,32.319
1760381629.319217,934204.000,21360,1,T1,1,100,32.386
1760381629.453215,934338.000,21378,1,T1,1,100,32.380
1760381629.586213,934471.000,21395,1,T1,1,100,32.342
1760381629.719210,934604.000,21427,1,T1,1,100,32.396
1760381629.852208,934737.000,21445,1,T1,1,100,32.420
1760381629.986205,934871.000,21464,1,T1,1,100,32.501
1760381630.119203,935004.000,21498,1,T1,1,100,32.323
1760381630.252200,935137.000,21514,1,T1,1,100,32.282
1760381630.386198,935271.000,21534,1,T1,1,100,32.299
1760381630.519195,935404.000,21550,1,T1,1,100,32.378
1760381630.652193,935537.000,21585,1,T1,1,100,32.483
1760381630.786190,935671.000,21603,1,T1,1,100,32.351
1760381630.919188,935804.000,21619,1,T1,1,100,32.364
1760381631.052185,935937.000,21653,1,T1,1,100,32.406
1760381631.186183,936071.000,21670,1,T1,1,100,32.317
1760381631.319180,936204.000,21688,1,T1,1,100,32.279
1760381631.452178,936337.000,21720,1,T1,1,100,32.298
1760381631.586175,936471.000,21737,1,T1,1,100,32.235
1760381631.719173,936604.000,21756,1,T1,1,100,32.315
1760381631.852170,936737.000,21791,1,T1,1,100,32.349
1760381631.986168,936871.000,21808,1,T1,1,100,32.293
1760381632.119166,937004.000,21827,1,T1,1,100,32.304
1760381632.252163,937137.000,21844,1,T1,1,100,32.309
1760381632.386161,937271.000,21878,1,T1,1,100,32.311
1760381632.519158,937404.000,21898,1,T1,1,100,32.383
1760381632.652156,937537.000,21915,1,T1,1,100,32.414
1760381632.786153,937671.000,21949,1,T1,1,100,32.285
1760381632.919151,937804.000,21965,1,T1,1,100,32.336
1760381633.052148,937937.000,21988,1,T1,1,100,32.358
1760381633.185146,938070.000,22023,1,T1,1,100,32.368
1760381633.319143,938204.000,22039,1,T1,1,100,32.372
1760381633.452141,938337.000,22057,1,T1,1,100,32.232
1760381633.586138,938471.000,22090,1,T1,1,100,32.313
1760381633.719136,938604.000,22109,1,T1,1,100,32.348
1760381633.852134,938737.000,22126,1,T1,1,100,32.328
1760381633.985131,938870.000,22142,1,T1,1,100,32.319
1760381634.119128,939004.000,22176,1,T1,1,100,32.315
1760381634.252126,939137.000,22195,1,T1,1,100,32.349
1760381634.385123,939270.000,22214,1,T1,1,100,32.293
1760381634.519121,939404.000,22245,1,T1,1,100,32.269
1760381634.652119,939537.000,22262,1,T1,1,100,32.293
1760381634.785116,939670.000,22281,1,T1,1,100,32.340
1760381634.919114,939804.000,22314,1,T1,1,100,32.182
1760381635.052111,939937.000,22332,1,T1,1,100,32.327
1760381635.185109,940070.000,22350,1,T1,1,100,32.425
1760381635.319106,940204.000,22384,1,T1,1,100,32.432
1760381635.452104,940337.000,22401,1,T1,1,100,32.400
1760381635.585101,940470.000,22421,1,T1,1,100,32.350
1760381635.719099,940604.000,22453,1,T1,1,100,32.329
1760381635.852096,940737.000,22470,1,T1,1,100,32.390
1760381635.985094,940870.000,22486,1,T1,1,100,32.382
1760381636.119091,941004.000,22504,1,T1,1,100,32.307
1760381636.252089,941137.000,22537,1,T1,1,100,32.310
1760381636.385087,941270.000,22554,1,T1,1,100,32.347
1760381636.519084,941404.000,22571,1,T1,1,100,32.363
1760381636.652081,941537.000,22605,1,T1,1,100,32.405
1760381636.785079,941670.000,22623,1,T1,1,100,32.388
1760381636.919076,941804.000,22640,1,T1,1,100,32.274
1760381637.052074,941937.000,22674,1,T1,1,100,32.402
1760381637.185071,942070.000,22692,1,T1,1,100,32.458
1760381637.318069,942203.000,22709,1,T1,1,100,32.375
1760381637.452067,942337.000,22745,1,T1,1,100,32.375
1760381637.585064,942470.000,22761,1,T1,1,100,32.446
1760381637.718062,942603.000,22779,1,T1,1,100,32.335
1760381637.852059,942737.000,22812,1,T1,1,100,32.322
1760381637.985057,942870.000,22830,1,T1,1,100,32.388
1760381638.118054,943003.000,22853,1,T1,1,100,32.310
1760381638.252052,943137.000,22869,1,T1,1,100,32.311
1760381638.385049,943270.000,22905,1,T1,1,100,32.383
1760381638.518047,943403.000,22922,1,T1,1,100,32.307
1760381638.652044,943537.000,22938,1,T1,1,100,32.310
1760381638.785042,943670.000,22970,1,T1,1,100,32.418
1760381638.918039,943803.000,22987,1,T1,1,100,32.394
1760381639.052037,943937.000,23004,1,T1,1,100,32.418
1760381639.185035,944070.000,23021,1,T1,1,100,32.429
1760381639.318032,944203.000,23054,1,T1,1,100,32.363
1760381639.452029,944337.000,23071,1,T1,1,100,32.370
1760381639.585027,944470.000,23088,1,T1,1,100,32.302
1760381639.718024,944603.000,23122,1,T1,1,100,32.308
1760381639.852022,944737.000,23142,1,T1,1,100,32.381
1760381639.985020,944870.000,23159,1,T1,1,100,32.378
1760381640.118017,945003.000,23193,1,T1,1,100,32.305
1760381640.251015,945136.000,23209,1,T1,1,100,32.345
1760381640.385012,945270.000,23227,1,T1,1,100,32.362
1760381640.518010,945403.000,23262,1,T1,1,100,32.334
1760381640.651007,945536.000,23278,1,T1,1,100,32.428
1760381640.785005,945670.000,23298,1,T1,1,100,32.469
1760381640.918002,945803.000,23331,1,T1,1,100,32.345
1760381641.051000,945936.000,23350,1,T1,1,100,32.326
1760381641.184997,946070.000,23367,1,T1,1,100,32.319
1760381641.317995,946203.000,23399,1,T1,1,100,32.315
1760381641.450992,946336.000,23415,1,T1,1,100,32.385
1760381641.584990,946470.000,23434,1,T1,1,100,32.450
1760381641.717988,946603.000,23452,1,T1,1,100,32.372
1760381641.850985,946736.000,23486,1,T1,1,100,32.374
1760381641.984982,946870.000,23503,1,T1,1,100,32.516
1760381642.117980,947003.000,23522,1,T1,1,100,32.436
1760381642.250978,947136.000,23557,1,T1,1,100,32.472
1760381642.384975,947270.000,23575,1,T1,1,100,32.523
1760381642.517973,947403.000,23593,1,T1,1,100,32.510
1760381642.650970,947536.000,23625,1,T1,1,100,32.433
1760381642.784968,947670.000,23642,1,T1,1,100,32.507
1760381642.917965,947803.000,23662,1,T1,1,100,32.503
1760381643.050963,947936.000,23694,1,T1,1,100,32.395
1760381643.184960,948070.000,23718,1,T1,1,100,32.348
1760381643.317958,948203.000,23734,1,T1,1,100,32.434
1760381643.450955,948336.000,23756,1,T1,1,100,32.330
1760381643.584953,948470.000,23787,1,T1,1,100,32.426
1760381643.717950,948603.000,23804,1,T1,1,100,32.468
1760381643.850948,948736.000,23823,1,T1,1,100,32.380
1760381643.983945,948869.000,23859,1,T1,1,100,32.448
1760381644.117943,949003.000,23875,1,T1,1,100,32.478
1760381644.250941,949136.000,23892,1,T1,1,100,32.419
1760381644.383938,949269.000,23926,1,T1,1,100,32.359
1760381644.517936,949403.000,23942,1,T1,1,100,32.403
1760381644.650933,949536.000,23963,1,T1,1,100,32.458
1760381644.783931,949669.000,23980,1,T1,1,100,32.446
1760381644.917928,949803.000,24013,1,T1,1,100,32.441
1760381645.050925,949936.000,24033,1,T1,1,100,32.439
1760381645.183923,950069.000,24049,1,T1,1,100,32.474
1760381645.317921,950203.000,24085,1,T1,1,100,32.453
1760381645.450918,950336.000,24102,1,T1,1,100,32.409
1760381645.583916,950469.000,24120,1,T1,1,100,32.567
1760381645.717913,950603.000,24152,1,T1,1,100,32.529
1760381645.850911,950736.000,24171,1,T1,1,100,32.442
1760381645.983908,950869.000,24187,1,T1,1,100,32.404
1760381646.117906,951003.000,24221,1,T1,1,100,32.458
1760381646.250903,951136.000,24238,1,T1,1,100,32.411
1760381646.383901,951269.000,24255,1,T1,1,100,32.462
1760381646.516898,951402.000,24288,1,T1,1,100,32.448
1760381646.650896,951536.000,24305,1,T1,1,100,32.407
1760381646.783893,951669.000,24324,1,T1,1,100,32.460
1760381646.917891,951803.000,24357,1,T1,1,100,32.483
1760381647.050889,951936.000,24375,1,T1,1,100,32.599
1760381647.183886,952069.000,24393,1,T1,1,100,32.578
1760381647.316884,952202.000,24412,1,T1,1,100,32.534
1760381647.450881,952336.000,24444,1,T1,1,100,32.444
1760381647.583879,952469.000,24460,1,T1,1,100,32.405
1760381647.716876,952602.000,24480,1,T1,1,100,32.459
1760381647.850874,952736.000,24513,1,T1,1,100,32.447
1760381647.983871,952869.000,24529,1,T1,1,100,32.441
1760381648.116869,953002.000,24547,1,T1,1,100,32.404
1760381648.250866,953136.000,24580,1,T1,1,100,32.458
1760381648.383864,953269.000,24602,1,T1,1,100,32.447
1760381648.516861,953402.000,24621,1,T1,1,100,32.441
1760381648.650859,953536.000,24655,1,T1,1,100,32.510
1760381648.783856,953669.000,24673,1,T1,1,100,32.504
1760381648.916854,953802.000,24690,1,T1,1,100,32.502
1760381649.050851,953936.000,24722,1,T1,1,100,32.394
1760381649.183849,954069.000,24738,1,T1,1,100,32.525
1760381649.316846,954202.000,24757,1,T1,1,100,32.617
1760381649.450844,954336.000,24774,1,T1,1,100,32.515
1760381649.583842,954469.000,24805,1,T1,1,100,32.471
1760381649.716839,954602.000,24825,1,T1,1,100,32.558
1760381649.849837,954735.000,24841,1,T1,1,100,32.561
1760381649.983834,954869.000,24877,1,T1,1,100,32.562
1760381650.116832,955002.000,24894,1,T1,1,100,32.527
1760381650.249829,955135.000,24910,1,T1,1,100,32.512
1760381650.383827,955269.000,24942,1,T1,1,100,32.576
1760381650.516824,955402.000,24959,1,T1,1,100,32.497
1760381650.649822,955535.000,24979,1,T1,1,100,32.463
1760381650.783819,955669.000,25013,1,T1,1,100,32.484
1760381650.916817,955802.000,25030,1,T1,1,100,32.564
1760381651.049814,955935.000,25047,1,T1,1,100,32.528
1760381651.183812,956069.000,25082,1,T1,1,100,32.512
1760381651.316809,956202.000,25099,1,T1,1,100,32.505
1760381651.449807,956335.000,25116,1,T1,1,100,32.538
1760381651.583804,956469.000,25133,1,T1,1,100,32.410
1760381651.716802,956602.000,25169,1,T1,1,100,32.355
1760381651.849799,956735.000,25187,1,T1,1,100,32.473
1760381651.983797,956869.000,25206,1,T1,1,100,32.488
1760381652.116794,957002.000,25240,1,T1,1,100,32.424
1760381652.249792,957135.000,25256,1,T1,1,100,32.432
1760381652.383790,957269.000,25278,1,T1,1,100,32.435
1760381652.516787,957402.000,25309,1,T1,1,100,32.472
1760381652.649785,957535.000,25327,1,T1,1,100,32.452
1760381652.783782,957669.000,25345,1,T1,1,100,32.444
1760381652.916780,957802.000,25378,1,T1,1,100,32.511
1760381653.049777,957935.000,25395,1,T1,1,100,32.540
1760381653.182775,958068.000,25412,1,T1,1,100,32.447
1760381653.316772,958202.000,25444,1,T1,1,100,32.406
1760381653.449770,958335.000,25467,1,T1,1,100,32.566
1760381653.582767,958468.000,25486,1,T1,1,100,32.528
1760381653.716765,958602.000,25502,1,T1,1,100,32.441
1760381653.849762,958735.000,25536,1,T1,1,100,32.439
1760381653.982760,958868.000,25553,1,T1,1,100,32.438
1760381654.116757,959002.000,25574,1,T1,1,100,32.438
1760381654.249755,959135.000,25605,1,T1,1,100,32.438
1760381654.382752,959268.000,25623,1,T1,1,100,32.473
1760381654.516750,959402.000,25641,1,T1,1,100,32.488
1760381654.649747,959535.000,25677,1,T1,1,100,32.495
1760381654.782745,959668.000,25694,1,T1,1,100,32.498
1760381654.916743,959802.000,25710,1,T1,1,100,32.535
1760381655.049740,959935.000,25744,1,T1,1,100,32.515
1760381655.182738,960068.000,25761,1,T1,1,100,32.506
1760381655.316735,960202.000,25781,1,T1,1,100,32.538
1760381655.449733,960335.000,25813,1,T1,1,100,32.552
1760381655.582730,960468.000,25830,1,T1,1,100,32.416
1760381655.716728,960602.000,25849,1,T1,1,100,32.428
1760381655.849725,960735.000,25866,1,T1,1,100,32.469
1760381655.982723,960868.000,25901,1,T1,1,100,32.380
1760381656.116720,961002.000,25918,1,T1,1,100,32.519
1760381656.249718,961135.000,25935,1,T1,1,100,32.402
1760381656.382715,961268.000,25967,1,T1,1,100,32.387
1760381656.515713,961401.000,25987,1,T1,1,100,32.415
1760381656.649710,961535.000,26004,1,T1,1,100,32.534
1760381656.782708,961668.000,26038,1,T1,1,100,32.479
1760381656.915705,961801.000,26054,1,T1,1,100,32.527
1760381657.049703,961935.000,26074,1,T1,1,100,32.582
1760381657.182700,962068.000,26109,1,T1,1,100,32.536
1760381657.315698,962201.000,26125,1,T1,1,100,32.515
1760381657.449696,962335.000,26145,1,T1,1,100,32.542
1760381657.582693,962468.000,26178,1,T1,1,100,32.518
1760381657.715691,962601.000,26197,1,T1,1,100,32.543
1760381657.849688,962735.000,26214,1,T1,1,100,32.554
1760381657.982686,962868.000,26248,1,T1,1,100,32.417
1760381658.115683,963001.000,26264,1,T1,1,100,32.535
1760381658.249681,963135.000,26283,1,T1,1,100,32.515
1760381658.382678,963268.000,26301,1,T1,1,100,32.471
1760381658.515676,963401.000,26342,1,T1,1,100,32.487
1760381658.649673,963535.000,26360,1,T1,1,100,32.636
1760381658.782671,963668.000,26376,1,T1,1,100,32.559
1760381658.915668,963801.000,26397,1,T1,1,100,32.526
1760381659.049666,963935.000,26429,1,T1,1,100,32.476
1760381659.182663,964068.000,26447,1,T1,1,100,32.383
