LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1760384359.518639,225330.000,34914,2,EL,1,100,1592.599976
1760384359.518639,225330.000,34914,2,EL,1,100,1590.400024
1760384359.585638,225397.000,34933,1,EL,1,100,1673.400024
1760384359.652137,225463.500,34948,2,EL,1,100,1760.199951
1760384359.718636,225530.000,34948,2,EL,1,100,1705.400024
1760384359.785634,225597.000,34965,1,EL,1,100,1512.400024
1760384359.852133,225663.500,34981,2,EL,1,100,1537.800049
1760384359.918632,225730.000,34981,2,EL,1,100,1563.800049
1760384359.985631,225797.000,35001,1,EL,1,100,1626.800049
1760384360.052130,225863.500,35015,2,EL,1,100,1677.000000
1760384360.118628,225930.000,35015,2,EL,1,100,1595.800049
1760384360.185627,225997.000,35032,1,EL,1,100,1493.000000
1760384360.252126,226063.500,35049,2,EL,1,100,1474.000000
1760384360.318625,226130.000,35049,2,EL,1,100,1454.599976
1760384360.385623,226197.000,35068,1,EL,1,100,1533.800049
1760384360.452122,226263.500,35082,2,EL,1,100,1566.800049
1760384360.518621,226330.000,35082,2,EL,1,100,1451.400024
1760384360.585620,226397.000,35099,1,EL,1,100,1372.000000
1760384360.652119,226463.500,35118,2,EL,1,100,1410.400024
1760384360.718617,226530.000,35118,2,EL,1,100,1470.599976
1760384360.785616,226597.000,35137,1,EL,1,100,1555.800049
1760384360.852115,226663.500,35151,2,EL,1,100,1560.400024
1760384360.918614,226730.000,35151,2,EL,1,100,1367.599976
1760384360.985613,226797.000,35169,1,EL,1,100,1289.000000
1760384361.052112,226863.500,35187,2,EL,1,100,1270.199951
1760384361.118610,226930.000,35187,2,EL,1,100,1325.400024
1760384361.185609,226997.000,35206,1,EL,1,100,1451.000000
1760384361.252108,227063.500,35222,2,EL,1,100,1530.800049
1760384361.318607,227130.000,35222,2,EL,1,100,1284.199951
1760384361.385606,227197.000,35240,1,EL,1,100,1219.800049
1760384361.452104,227263.500,35260,2,EL,1,100,1267.599976
1760384361.518603,227330.000,35260,2,EL,1,100,1343.400024
1760384361.585102,227396.500,35278,2,EL,1,100,1423.000000
1760384361.651601,227463.000,35278,2,EL,1,100,1431.800049
1760384361.718600,227530.000,35294,1,EL,1,100,1252.800049
1760384361.785098,227596.500,35309,2,EL,1,100,1177.599976
1760384361.851597,227663.000,35309,2,EL,1,100,1197.000000
1760384361.918596,227730.000,35327,1,EL,1,100,1373.000000
1760384361.985095,227796.500,35352,2,EL,1,100,1392.800049
1760384362.051594,227863.000,35352,2,EL,1,100,1348.800049
1760384362.118092,227929.500,35368,2,EL,1,100,1153.199951
1760384362.184591,227996.000,35368,2,EL,1,100,1122.199951
1760384362.251590,228063.000,35385,1,EL,1,100,1166.800049
1760384362.318089,228129.500,35402,2,EL,1,100,1143.800049
1760384362.384588,228196.000,35402,2,EL,1,100,1202.599976
1760384362.451586,228263.000,35419,1,EL,1,100,1261.800049
1760384362.518085,228329.500,35437,2,EL,1,100,977.400024
1760384362.584584,228396.000,35437,2,EL,1,100,574.400024
1760384362.651583,228463.000,35455,1,EL,1,100,421.200012
1760384362.718081,228529.500,35471,2,EL,1,100,741.599976
1760384362.784580,228596.000,35471,2,EL,1,100,894.599976
1760384362.851579,228663.000,35488,1,EL,1,100,814.599976
1760384362.918078,228729.500,35507,2,EL,1,100,918.599976
1760384362.984577,228796.000,35507,2,EL,1,100,689.599976
1760384363.051575,228863.000,35524,1,EL,1,100,455.399994
1760384363.118074,228929.500,35541,2,EL,1,100,510.600006
1760384363.184573,228996.000,35541,2,EL,1,100,623.599976
1760384363.251572,229063.000,35557,1,EL,1,100,540.200012
1760384363.318071,229129.500,35574,2,EL,1,100,540.000000
1760384363.384570,229196.000,35574,2,EL,1,100,534.000000
1760384363.451568,229263.000,35593,2,EL,1,100,578.000000
1760384363.518567,229330.000,35593,2,EL,1,100,720.400024
1760384363.584566,229396.000,35609,1,EL,1,100,803.400024
1760384363.651565,229463.000,35625,2,EL,1,100,787.000000
1760384363.718564,229530.000,35625,2,EL,1,100,541.599976
1760384363.784562,229596.000,35643,1,EL,1,100,549.400024
1760384363.851561,229663.000,35662,2,EL,1,100,757.000000
1760384363.918560,229730.000,35662,2,EL,1,100,719.200012
1760384363.984559,229796.000,35679,1,EL,1,100,597.200012
1760384364.051558,229863.000,35696,2,EL,1,100,584.000000
1760384364.118556,229930.000,35696,2,EL,1,100,609.599976
1760384364.184555,229996.000,35714,1,EL,1,100,623.200012
1760384364.251554,230063.000,35732,2,EL,1,100,691.599976
1760384364.318553,230130.000,35732,2,EL,1,100,688.000000
1760384364.384552,230196.000,35748,1,EL,1,100,671.799988
1760384364.451550,230263.000,35765,2,EL,1,100,571.200012
1760384364.518549,230330.000,35765,2,EL,1,100,678.799988
1760384364.584548,230396.000,35781,1,EL,1,100,693.200012
1760384364.651547,230463.000,35799,2,EL,1,100,557.799988
1760384364.718545,230530.000,35799,2,EL,1,100,510.799988
1760384364.784544,230596.000,35815,1,EL,1,100,524.400024
1760384364.851543,230663.000,35832,2,EL,1,100,580.599976
1760384364.918542,230730.000,35832,2,EL,1,100,618.000000
1760384364.984541,230796.000,35851,1,EL,1,100,677.599976
1760384365.051539,230863.000,35868,2,EL,1,100,643.599976
1760384365.118538,230930.000,35868,2,EL,1,100,588.599976
1760384365.184537,230996.000,35886,1,EL,1,100,600.000000
1760384365.251536,231063.000,35905,2,EL,1,100,676.200012
1760384365.318535,231130.000,35905,2,EL,1,100,765.400024
1760384365.384534,231196.000,35920,1,EL,1,100,789.799988
1760384365.451032,231262.500,35937,2,EL,1,100,838.200012
1760384365.517531,231329.000,35937,2,EL,1,100,899.200012
1760384365.584530,231396.000,35954,2,EL,1,100,980.200012
1760384365.651529,231463.000,35954,2,EL,1,100,880.599976
1760384365.717528,231529.000,35973,1,EL,1,100,723.799988
1760384365.784526,231596.000,35987,2,EL,1,100,645.200012
1760384365.851525,231663.000,35987,2,EL,1,100,564.799988
1760384365.917524,231729.000,36004,1,EL,1,100,571.400024
1760384365.984523,231796.000,36021,2,EL,1,100,601.799988
1760384366.051522,231863.000,36021,2,EL,1,100,638.799988
1760384366.117520,231929.000,36038,1,EL,1,100,535.000000
1760384366.184519,231996.000,36052,2,EL,1,100,498.600006
1760384366.251518,232063.000,36052,2,EL,1,100,508.000000
1760384366.317517,232129.000,36072,1,EL,1,100,581.799988
1760384366.384516,232196.000,36092,2,EL,1,100,615.400024
1760384366.451514,232263.000,36092,2,EL,1,100,550.400024
1760384366.517513,232329.000,36109,1,EL,1,100,504.600006
1760384366.584512,232396.000,36128,2,EL,1,100,479.799988
1760384366.651511,232463.000,36128,2,EL,1,100,517.200012
1760384366.717510,232529.000,36145,1,EL,1,100,576.200012
1760384366.784508,232596.000,36161,2,EL,1,100,482.200012
1760384366.851507,232663.000,36161,2,EL,1,100,407.200012
