LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1760380855.990790,160876.000,24692,1,HR,1,100,131.45
1760380856.590778,161476.000,24793,1,HR,1,100,124.46
1760380856.830773,161716.000,24846,1,HR,1,100,152.36
1760380857.510759,162396.000,24948,1,HR,1,100,138.11
1760380857.830752,162716.000,25000,1,HR,1,100,149.08
1760380858.230744,163116.000,25070,1,HR,1,100,149.29
1760380858.910730,163796.000,25186,1,HR,1,100,135.72
1760380859.270722,164156.000,25256,1,HR,1,100,142.60
1760380859.590716,164476.000,25309,1,HR,1,100,152.58
1760380859.910709,164796.000,25362,1,HR,1,100,160.34
1760380860.630694,165516.000,25481,1,HR,1,100,143.22
1760380861.110684,165996.000,25574,1,HR,1,100,139.17
1760380861.430677,166316.000,25627,1,HR,1,100,149.91
1760380861.670672,166556.000,25662,1,HR,1,100,172.16
1760380862.070664,166956.000,25733,1,HR,1,100,167.23
1760380862.310659,167196.000,25771,1,HR,1,100,185.63
1760380863.003645,167889.000,25891,1,HR,1,100,163.98
1760380863.363637,168249.000,25960,1,HR,1,100,164.58
1760380864.163621,169049.000,26099,1,HR,1,100,144.67
1760380864.803608,169689.000,26201,1,HR,1,100,133.36
1760380865.083602,169969.000,26253,1,HR,1,100,151.34
1760380865.523593,170409.000,26324,1,HR,1,100,148.01
1760380866.123580,171009.000,26433,1,HR,1,100,137.34
1760380866.443574,171329.000,26485,1,HR,1,100,148.49
1760380866.883565,171769.000,26557,1,HR,1,100,145.79
1760380867.123560,172009.000,26592,1,HR,1,100,168.95
1760380867.483552,172369.000,26663,1,HR,1,100,168.44
1760380867.843545,172729.000,26714,1,HR,1,100,168.05
1760380868.203537,173089.000,26784,1,HR,1,100,167.74
1760380868.482532,173368.000,26833,1,HR,1,100,178.09
1760380868.922522,173808.000,26904,1,HR,1,100,168.81
1760380869.242516,174128.000,26958,1,HR,1,100,172.97
1760380869.602508,174488.000,27027,1,HR,1,100,171.57
1760380869.922502,174808.000,27077,1,HR,1,100,175.11
1760380870.282494,175168.000,27130,1,HR,1,100,173.23
1760380871.042479,175928.000,27273,1,HR,1,100,152.28
1760380871.722464,176608.000,27376,1,HR,1,100,138.05
1760380872.002459,176888.000,27426,1,HR,1,100,154.99
1760380872.402450,177288.000,27496,1,HR,1,100,153.88
1760380873.055437,177941.000,27613,1,HR,1,100,140.52
1760380874.055416,178941.000,27762,1,HR,1,100,122.62
1760380874.295411,179181.000,27815,1,HR,1,100,150.93
1760380875.415388,180301.000,28003,1,HR,1,100,129.29
1760380875.735381,180621.000,28056,1,HR,1,100,142.23
1760380876.135373,181021.000,28128,1,HR,1,100,143.96
1760380876.775360,181661.000,28227,1,HR,1,100,132.80
1760380877.215351,182101.000,28297,1,HR,1,100,133.59
1760380877.495345,182381.000,28348,1,HR,1,100,151.52
1760380877.815338,182701.000,28399,1,HR,1,100,159.52
1760380878.095332,182981.000,28449,1,HR,1,100,171.69
1760380878.575323,183461.000,28534,1,HR,1,100,161.31
1760380878.815318,183701.000,28569,1,HR,1,100,181.02
1760380879.175310,184061.000,28637,1,HR,1,100,177.83
1760380879.455304,184341.000,28672,1,HR,1,100,185.93
1760380879.975294,184861.000,28777,1,HR,1,100,170.26
1760380880.655279,185541.000,28876,1,HR,1,100,152.03
1760380881.374265,186260.000,29004,1,HR,1,100,136.76
1760380881.974252,186860.000,29106,1,HR,1,100,128.59
1760380882.708237,187594.000,29227,1,HR,1,100,118.53
1760380883.028230,187914.000,29277,1,HR,1,100,133.86
1760380883.308225,188194.000,29328,1,HR,1,100,151.73
1760380883.668217,188554.000,29395,1,HR,1,100,155.05
1760380884.028210,188914.000,29449,1,HR,1,100,157.63
1760380884.348203,189234.000,29502,1,HR,1,100,164.27
1760380884.707196,189593.000,29573,1,HR,1,100,164.80
1760380885.027189,189913.000,29623,1,HR,1,100,169.85
1760380885.427181,190313.000,29692,1,HR,1,100,165.44
1760380885.747174,190633.000,29747,1,HR,1,100,170.34
1760380886.067168,190953.000,29799,1,HR,1,100,174.15
1760380886.427160,191313.000,29875,1,HR,1,100,172.49
1760380886.827152,191713.000,29945,1,HR,1,100,167.49
1760380887.107146,191993.000,29980,1,HR,1,100,177.89
1760380887.467139,192353.000,30051,1,HR,1,100,175.40
1760380887.827131,192713.000,30102,1,HR,1,100,173.46
1760380888.147124,193033.000,30170,1,HR,1,100,176.58
1760380888.507117,193393.000,30219,1,HR,1,100,174.37
1760380888.827110,193713.000,30272,1,HR,1,100,177.29
1760380889.187103,194073.000,30340,1,HR,1,100,174.93
1760380889.547095,194433.000,30391,1,HR,1,100,173.09
1760380889.787091,194673.000,30444,1,HR,1,100,190.18
1760380890.227081,195113.000,30514,1,HR,1,100,178.22
1760380890.587074,195473.000,30585,1,HR,1,100,175.66
1760380890.947066,195833.000,30637,1,HR,1,100,173.66
1760380891.267060,196153.000,30688,1,HR,1,100,176.73
1760380891.947046,196833.000,30810,1,HR,1,100,157.07
1760380892.320038,197206.000,30879,1,HR,1,100,159.20
1760380892.640031,197526.000,30932,1,HR,1,100,165.49
1760380893.000024,197886.000,30982,1,HR,1,100,165.75
1760380893.320017,198206.000,31033,1,HR,1,100,170.58
1760380893.680010,198566.000,31102,1,HR,1,100,169.71
1760380894.040002,198926.000,31169,1,HR,1,100,169.04
1760380894.319997,199206.000,31207,1,HR,1,100,179.09
1760380894.639990,199526.000,31259,1,HR,1,100,180.96
1760380895.039982,199926.000,31328,1,HR,1,100,174.08
1760380895.359975,200246.000,31397,1,HR,1,100,177.06
1760380895.759967,200646.000,31468,1,HR,1,100,171.05
