LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1760386111.847473,1977663.000,63553,3,PG,1,100,5393
1760386111.847473,1977663.000,63553,3,PG,1,100,5412
1760386111.847473,1977663.000,63553,3,PG,1,100,5404
1760386111.887472,1977703.000,63568,2,PG,1,100,5394
1760386111.927472,1977743.000,63568,2,PG,1,100,5392
1760386111.967471,1977783.000,63586,3,PG,1,100,5393
1760386112.007471,1977823.000,63586,3,PG,1,100,5398
1760386112.047470,1977863.000,63586,3,PG,1,100,5409
1760386112.087470,1977903.000,63604,2,PG,1,100,5427
1760386112.127469,1977943.000,63604,2,PG,1,100,5461
1760386112.167469,1977983.000,63620,3,PG,1,100,5459
1760386112.207468,1978023.000,63620,3,PG,1,100,5452
1760386112.247467,1978063.000,63620,3,PG,1,100,5469
1760386112.287467,1978103.000,63638,3,PG,1,100,5458
1760386112.327466,1978143.000,63638,3,PG,1,100,5435
1760386112.367465,1978183.000,63638,3,PG,1,100,5439
1760386112.407465,1978223.000,63653,2,PG,1,100,5449
1760386112.447464,1978263.000,63653,2,PG,1,100,5450
1760386112.487464,1978303.000,63671,3,PG,1,100,5436
1760386112.527463,1978343.000,63671,3,PG,1,100,5441
1760386112.567463,1978383.000,63671,3,PG,1,100,5456
1760386112.607462,1978423.000,63687,2,PG,1,100,5452
1760386112.647461,1978463.000,63687,2,PG,1,100,5475
1760386112.687461,1978503.000,63705,3,PG,1,100,5488
1760386112.727460,1978543.000,63705,3,PG,1,100,5480
1760386112.767460,1978583.000,63705,3,PG,1,100,5449
1760386112.807459,1978623.000,63721,2,PG,1,100,5466
1760386112.847459,1978663.000,63721,2,PG,1,100,5449
1760386112.887458,1978703.000,63738,3,PG,1,100,5469
1760386112.927457,1978743.000,63738,3,PG,1,100,5490
1760386112.967457,1978783.000,63738,3,PG,1,100,5503
1760386113.007456,1978823.000,63754,2,PG,1,100,5511
1760386113.047456,1978863.000,63754,2,PG,1,100,5487
1760386113.087455,1978903.000,63772,3,PG,1,100,5478
1760386113.127455,1978943.000,63772,3,PG,1,100,5470
1760386113.167454,1978983.000,63772,3,PG,1,100,5459
1760386113.207453,1979023.000,63786,2,PG,1,100,5440
1760386113.247453,1979063.000,63786,2,PG,1,100,5431
1760386113.287452,1979103.000,63803,3,PG,1,100,5427
1760386113.327452,1979143.000,63803,3,PG,1,100,5438
1760386113.367451,1979183.000,63803,3,PG,1,100,5453
1760386113.407450,1979223.000,63820,2,PG,1,100,5467
1760386113.447450,1979263.000,63820,2,PG,1,100,5475
1760386113.487449,1979303.000,63841,3,PG,1,100,5469
1760386113.527449,1979343.000,63841,3,PG,1,100,5459
1760386113.567448,1979383.000,63841,3,PG,1,100,5462
1760386113.607448,1979423.000,63855,2,PG,1,100,5462
1760386113.647447,1979463.000,63855,2,PG,1,100,5468
1760386113.687446,1979503.000,63872,3,PG,1,100,5467
1760386113.727446,1979543.000,63872,3,PG,1,100,5474
1760386113.767445,1979583.000,63872,3,PG,1,100,5491
1760386113.807445,1979623.000,63893,3,PG,1,100,5478
1760386113.847444,1979663.000,63893,3,PG,1,100,5488
1760386113.887444,1979703.000,63893,3,PG,1,100,5486
1760386113.927443,1979743.000,63910,2,PG,1,100,5485
1760386113.967442,1979783.000,63910,2,PG,1,100,5476
1760386114.013942,1979829.500,63924,2,PG,1,100,5485
1760386114.060441,1979876.000,63924,2,PG,1,100,5447
1760386114.100441,1979916.000,63942,3,PG,1,100,5450
1760386114.140440,1979956.000,63942,3,PG,1,100,5447
1760386114.180439,1979996.000,63942,3,PG,1,100,5462
1760386114.220439,1980036.000,63958,2,PG,1,100,5471
1760386114.260438,1980076.000,63958,2,PG,1,100,5485
1760386114.300437,1980116.000,63977,3,PG,1,100,5505
1760386114.340437,1980156.000,63977,3,PG,1,100,5506
1760386114.380436,1980196.000,63977,3,PG,1,100,5506
1760386114.420436,1980236.000,63992,2,PG,1,100,5496
1760386114.460435,1980276.000,63992,2,PG,1,100,5490
1760386114.500435,1980316.000,64009,3,PG,1,100,5484
1760386114.540434,1980356.000,64009,3,PG,1,100,5480
1760386114.580434,1980396.000,64009,3,PG,1,100,5491
1760386114.620433,1980436.000,64025,3,PG,1,100,5499
1760386114.660432,1980476.000,64025,3,PG,1,100,5500
1760386114.700432,1980516.000,64025,3,PG,1,100,5516
1760386114.740431,1980556.000,64044,2,PG,1,100,5514
1760386114.780431,1980596.000,64044,2,PG,1,100,5505
1760386114.820430,1980636.000,64060,3,PG,1,100,5497
1760386114.860430,1980676.000,64060,3,PG,1,100,5483
1760386114.900429,1980716.000,64060,3,PG,1,100,5481
1760386114.940428,1980756.000,64076,2,PG,1,100,5471
1760386114.980428,1980796.000,64076,2,PG,1,100,5466
1760386115.020427,1980836.000,64092,3,PG,1,100,5467
1760386115.060426,1980876.000,64092,3,PG,1,100,5478
1760386115.100426,1980916.000,64092,3,PG,1,100,5492
1760386115.140425,1980956.000,64112,2,PG,1,100,5496
1760386115.180425,1980996.000,64112,2,PG,1,100,5501
