LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1760384203.054581,68867.000,9158,3,GY,1,100,32.654
1760384203.054581,68867.000,9158,3,GY,1,100,29.053
1760384203.054581,68867.000,9158,3,GY,1,100,12.970
1760384203.094581,68907.000,9175,3,GY,1,100,1.831
1760384203.134581,68947.000,9175,3,GY,1,100,13.000
1760384203.174580,68987.000,9175,3,GY,1,100,27.985
1760384203.214580,69027.000,9191,2,GY,1,100,15.289
1760384203.254580,69067.000,9191,2,GY,1,100,7.751
1760384203.294580,69107.000,9209,3,GY,1,100,8.057
1760384203.334580,69147.000,9209,3,GY,1,100,-9.094
1760384203.374580,69187.000,9209,3,GY,1,100,-32.410
1760384203.414580,69227.000,9230,2,GY,1,100,-36.163
1760384203.454580,69267.000,9230,2,GY,1,100,-7.294
1760384203.494580,69307.000,9247,3,GY,1,100,6.531
1760384203.534579,69347.000,9247,3,GY,1,100,-8.301
1760384203.574579,69387.000,9247,3,GY,1,100,-17.700
1760384203.614579,69427.000,9264,2,GY,1,100,-33.630
1760384203.654579,69467.000,9264,2,GY,1,100,-47.119
1760384203.694579,69507.000,9279,3,GY,1,100,-52.551
1760384203.734579,69547.000,9279,3,GY,1,100,-46.387
1760384203.774579,69587.000,9279,3,GY,1,100,-27.679
1760384203.814579,69627.000,9295,2,GY,1,100,0.854
1760384203.854578,69667.000,9295,2,GY,1,100,20.081
1760384203.894578,69707.000,9312,3,GY,1,100,15.717
1760384203.934578,69747.000,9312,3,GY,1,100,2.289
1760384203.974578,69787.000,9312,3,GY,1,100,0.793
1760384204.014578,69827.000,9329,2,GY,1,100,-3.876
1760384204.054578,69867.000,9329,2,GY,1,100,-6.866
1760384204.094578,69907.000,9346,3,GY,1,100,22.186
1760384204.134578,69947.000,9346,3,GY,1,100,36.072
1760384204.174577,69987.000,9346,3,GY,1,100,44.708
1760384204.214577,70027.000,9362,3,GY,1,100,29.388
1760384204.254577,70067.000,9362,3,GY,1,100,17.487
1760384204.294577,70107.000,9362,3,GY,1,100,14.282
1760384204.334577,70147.000,9380,2,GY,1,100,14.221
1760384204.374577,70187.000,9380,2,GY,1,100,9.064
1760384204.414577,70227.000,9396,3,GY,1,100,0.031
1760384204.454577,70267.000,9396,3,GY,1,100,-7.202
1760384204.494577,70307.000,9396,3,GY,1,100,-17.609
1760384204.534576,70347.000,9412,2,GY,1,100,-32.013
1760384204.574576,70387.000,9412,2,GY,1,100,-40.619
1760384204.614576,70427.000,9430,3,GY,1,100,-30.884
1760384204.654576,70467.000,9430,3,GY,1,100,-14.526
1760384204.694576,70507.000,9430,3,GY,1,100,1.251
1760384204.734576,70547.000,9447,2,GY,1,100,8.728
1760384204.774576,70587.000,9447,2,GY,1,100,1.160
1760384204.814576,70627.000,9463,3,GY,1,100,0.916
1760384204.854576,70667.000,9463,3,GY,1,100,32.684
1760384204.894575,70707.000,9463,3,GY,1,100,73.639
1760384204.934575,70747.000,9483,2,GY,1,100,92.529
1760384204.974575,70787.000,9483,2,GY,1,100,86.823
1760384205.014575,70827.000,9497,3,GY,1,100,54.993
1760384205.054575,70867.000,9497,3,GY,1,100,32.684
1760384205.094575,70907.000,9497,3,GY,1,100,-0.885
1760384205.134575,70947.000,9514,2,GY,1,100,23.407
1760384205.174575,70987.000,9514,2,GY,1,100,15.930
1760384205.214575,71027.000,9530,3,GY,1,100,-47.607
1760384205.254574,71067.000,9530,3,GY,1,100,-33.325
1760384205.294574,71107.000,9530,3,GY,1,100,-10.223
1760384205.334574,71147.000,9548,2,GY,1,100,-12.604
1760384205.374574,71187.000,9548,2,GY,1,100,-5.981
1760384205.414574,71227.000,9564,3,GY,1,100,-12.421
1760384205.454574,71267.000,9564,3,GY,1,100,0.305
1760384205.494574,71307.000,9564,3,GY,1,100,-8.698
1760384205.534574,71347.000,9581,3,GY,1,100,-41.901
1760384205.574574,71387.000,9581,3,GY,1,100,-35.522
1760384205.614573,71427.000,9581,3,GY,1,100,12.817
1760384205.654573,71467.000,9598,2,GY,1,100,45.563
1760384205.694573,71507.000,9598,2,GY,1,100,72.601
1760384205.734573,71547.000,9615,3,GY,1,100,70.892
1760384205.774573,71587.000,9615,3,GY,1,100,53.680
1760384205.814573,71627.000,9615,3,GY,1,100,13.367
1760384205.847573,71660.000,9629,2,GY,1,100,0.519
1760384205.880573,71693.000,9629,2,GY,1,100,2.930
1760384205.920573,71733.000,9647,3,GY,1,100,0.122
1760384205.960572,71773.000,9647,3,GY,1,100,-3.662
1760384206.000572,71813.000,9647,3,GY,1,100,-7.721
1760384206.040572,71853.000,9663,3,GY,1,100,-7.172
1760384206.080572,71893.000,9663,3,GY,1,100,-12.054
1760384206.120572,71933.000,9663,3,GY,1,100,-7.233
1760384206.160572,71973.000,9680,2,GY,1,100,11.047
1760384206.200572,72013.000,9680,2,GY,1,100,20.233
1760384206.240571,72053.000,9696,3,GY,1,100,24.658
1760384206.280571,72093.000,9696,3,GY,1,100,19.897
1760384206.320571,72133.000,9696,3,GY,1,100,5.432
1760384206.360571,72173.000,9716,2,GY,1,100,7.599
1760384206.400571,72213.000,9716,2,GY,1,100,2.869
1760384206.440571,72253.000,9732,3,GY,1,100,-10.071
1760384206.480571,72293.000,9732,3,GY,1,100,-22.064
1760384206.520571,72333.000,9732,3,GY,1,100,-17.853
1760384206.560571,72373.000,9749,2,GY,1,100,3.845
1760384206.600570,72413.000,9749,2,GY,1,100,24.200
1760384206.640570,72453.000,9765,3,GY,1,100,12.024
1760384206.680570,72493.000,9765,3,GY,1,100,-12.421
1760384206.720570,72533.000,9765,3,GY,1,100,5.493
1760384206.760570,72573.000,9781,2,GY,1,100,40.985
1760384206.800570,72613.000,9781,2,GY,1,100,24.597
1760384206.840570,72653.000,9797,3,GY,1,100,-13.580
1760384206.880570,72693.000,9797,3,GY,1,100,-19.379
1760384206.920570,72733.000,9797,3,GY,1,100,-23.193
1760384206.960569,72773.000,9815,2,GY,1,100,-45.380
1760384207.000569,72813.000,9815,2,GY,1,100,-59.357
1760384207.040569,72853.000,9831,3,GY,1,100,-64.514
1760384207.080569,72893.000,9831,3,GY,1,100,-58.472
1760384207.120569,72933.000,9831,3,GY,1,100,-60.944
1760384207.160569,72973.000,9848,2,GY,1,100,-45.563
1760384207.200569,73013.000,9848,2,GY,1,100,-27.893
1760384207.240569,73053.000,9865,3,GY,1,100,-17.151
1760384207.280569,73093.000,9865,3,GY,1,100,12.207
1760384207.320568,73133.000,9865,3,GY,1,100,14.435
1760384207.360568,73173.000,9882,3,GY,1,100,-5.737
1760384207.400568,73213.000,9882,3,GY,1,100,0.092
1760384207.440568,73253.000,9882,3,GY,1,100,12.512
1760384207.480568,73293.000,9898,2,GY,1,100,40.955
1760384207.520568,73333.000,9898,2,GY,1,100,70.923
1760384207.560568,73373.000,9913,3,GY,1,100,65.338
1760384207.600568,73413.000,9913,3,GY,1,100,25.757
1760384207.640568,73453.000,9913,3,GY,1,100,8.118
1760384207.680568,73493.000,9930,2,GY,1,100,30.060
1760384207.720567,73533.000,9930,2,GY,1,100,48.767
1760384207.760567,73573.000,9947,3,GY,1,100,44.891
1760384207.800567,73613.000,9947,3,GY,1,100,22.247
1760384207.840567,73653.000,9947,3,GY,1,100,-16.632
1760384207.880567,73693.000,9963,2,GY,1,100,-48.828
