LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1760385450.940549,1316755.000,19434,1,SA,1,100,0.000101
1760385452.673543,1318488.000,19653,1,SA,1,100,0.000027
1760385452.873543,1318688.000,19703,1,SA,1,100,0.000051
1760385453.339541,1319154.000,19772,1,SA,1,100,0.000011
1760385453.539541,1319354.000,19841,1,SA,1,100,0.000062
1760385454.072539,1319887.000,19892,1,SA,1,100,0.000022
1760385454.539538,1320354.000,19962,1,SA,1,100,0.000022
1760385454.739537,1320554.000,20014,1,SA,1,100,0.000013
1760385455.139536,1320954.000,20098,1,SA,1,100,0.000046
1760385455.672534,1321487.000,20168,1,SA,1,100,0.000028
1760385456.006533,1321821.000,20295,1,SA,1,100,0.000117
1760385456.739531,1322554.000,20363,1,SA,1,100,0.000030
1760385457.072530,1322887.000,20432,1,SA,1,100,0.000037
1760385457.672528,1323487.000,20518,1,SA,1,100,0.000019
1760385457.939527,1323754.000,20635,1,SA,1,100,0.000103
1760385458.605525,1324420.000,20687,1,SA,1,100,0.000051
1760385459.272523,1325087.000,20789,1,SA,1,100,0.000013
1760385459.805521,1325620.000,20875,1,SA,1,100,0.000051
1760385460.072520,1325887.000,20910,1,SA,1,100,0.000010
1760385460.405519,1326220.000,20995,1,SA,1,100,0.000049
1760385461.272516,1327087.000,21112,1,SA,1,100,0.000042
1760385461.538516,1327353.000,21153,1,SA,1,100,0.000016
1760385461.738515,1327553.000,21222,1,SA,1,100,0.000042
1760385462.605512,1328420.000,21356,1,SA,1,100,0.000036
1760385462.938511,1328753.000,21409,1,SA,1,100,0.000054
1760385463.271510,1329086.000,21461,1,SA,1,100,0.000027
1760385463.539509,1329354.000,21514,1,SA,1,100,0.000030
1760385463.805508,1329620.000,21548,1,SA,1,100,0.000021
1760385464.471506,1330286.000,21698,1,SA,1,100,0.000086
1760385465.071504,1330886.000,21768,1,SA,1,100,0.000041
1760385466.204501,1332019.000,21971,1,SA,1,100,0.000060
1760385466.605500,1332420.000,22061,1,SA,1,100,0.000081
1760385467.405497,1333220.000,22164,1,SA,1,100,0.000027
1760385468.071495,1333886.000,22249,1,SA,1,100,0.000016
1760385468.404494,1334219.000,22350,1,SA,1,100,0.000057
1760385468.871492,1334686.000,22470,1,SA,1,100,0.000113
1760385469.804489,1335619.000,22555,1,SA,1,100,0.000030
1760385470.004489,1335819.000,22589,1,SA,1,100,0.000015
1760385470.337487,1336152.000,22692,1,SA,1,100,0.000061
1760385471.137485,1336952.000,22779,1,SA,1,100,0.000015
1760385472.271482,1338086.000,22970,1,SA,1,100,0.000023
1760385472.604480,1338419.000,23037,1,SA,1,100,0.000027
1760385473.004479,1338819.000,23138,1,SA,1,100,0.000079
1760385473.870476,1339685.000,23256,1,SA,1,100,0.000049
1760385475.070472,1340885.000,23424,1,SA,1,100,0.000036
1760385475.270472,1341085.000,23476,1,SA,1,100,0.000040
1760385475.803470,1341618.000,23611,1,SA,1,100,0.000088
1760385476.470468,1342285.000,23680,1,SA,1,100,0.000039
1760385477.337465,1343152.000,23887,1,SA,1,100,0.000113
1760385478.137463,1343952.000,23956,1,SA,1,100,0.000033
1760385478.403462,1344218.000,24023,1,SA,1,100,0.000043
1760385479.003460,1344818.000,24109,1,SA,1,100,0.000040
1760385479.536458,1345351.000,24179,1,SA,1,100,0.000002
