LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1760385809.706523,1675519.000,13338,1,SR,1,100,0.066667
1760385809.906531,1675719.000,13423,1,SR,1,100,0.400000
1760385810.572559,1676385.000,13506,1,SR,1,100,0.200000
1760385811.172584,1676985.000,13593,1,SR,1,100,0.066667
1760385811.772609,1677585.000,13742,1,SR,1,100,0.400000
1760385812.839654,1678652.000,13874,1,SR,1,100,0.200000
1760385813.439679,1679252.000,13959,1,SR,1,100,0.066667
1760385813.772693,1679585.000,14009,1,SR,1,100,0.066667
1760385814.238712,1680051.000,14098,1,SR,1,100,0.066667
1760385814.705732,1680518.000,14182,1,SR,1,100,0.133333
1760385814.971743,1680784.000,14215,1,SR,1,100,0.066667
1760385815.305757,1681118.000,14348,1,SR,1,100,0.533333
1760385816.105790,1681918.000,14417,1,SR,1,100,0.200000
1760385816.971827,1682784.000,14634,1,SR,1,100,0.666667
1760385818.171877,1683984.000,14735,1,SR,1,100,0.066667
1760385818.371885,1684184.000,14785,1,SR,1,100,0.133333
1760385818.771902,1684584.000,14837,1,SR,1,100,0.066667
1760385819.104916,1684917.000,14888,1,SR,1,100,0.066667
1760385819.304924,1685117.000,14960,1,SR,1,100,0.200000
1760385819.638938,1685451.000,15027,1,SR,1,100,0.266667
1760385820.304966,1686117.000,15128,1,SR,1,100,0.200000
1760385820.772986,1686585.000,15195,1,SR,1,100,0.133333
1760385821.038997,1686851.000,15232,1,SR,1,100,0.066667
1760385821.238005,1687050.000,15267,1,SR,1,100,0.066667
1760385821.438014,1687250.000,15302,1,SR,1,100,0.133333
1760385821.706025,1687518.000,15337,1,SR,1,100,0.066667
1760385821.906033,1687718.000,15436,1,SR,1,100,0.466667
1760385822.638064,1688450.000,15489,1,SR,1,100,0.066667
1760385822.838072,1688650.000,15541,1,SR,1,100,0.133333
1760385823.639106,1689451.000,15705,1,SR,1,100,0.400000
1760385824.572145,1690384.000,15811,1,SR,1,100,0.066667
1760385824.772153,1690584.000,15895,1,SR,1,100,0.333333
1760385825.372178,1691184.000,15978,1,SR,1,100,0.266667
1760385825.772195,1691584.000,16030,1,SR,1,100,0.133333
1760385826.172211,1691984.000,16082,1,SR,1,100,0.066667
1760385826.505225,1692317.000,16166,1,SR,1,100,0.266667
1760385827.038248,1692850.000,16234,1,SR,1,100,0.133333
1760385827.438264,1693250.000,16333,1,SR,1,100,0.333333
1760385828.571312,1694383.000,16532,1,SR,1,100,0.400000
1760385829.238340,1695050.000,16584,1,SR,1,100,0.066667
1760385829.438348,1695250.000,16656,1,SR,1,100,0.200000
1760385829.771362,1695583.000,16691,1,SR,1,100,0.133333
1760385830.038373,1695850.000,16743,1,SR,1,100,0.133333
1760385830.704401,1696516.000,16875,1,SR,1,100,0.333333
1760385831.171421,1696983.000,16927,1,SR,1,100,0.133333
1760385831.571437,1697383.000,16978,1,SR,1,100,0.066667
1760385831.771446,1697583.000,17014,1,SR,1,100,0.066667
1760385831.971454,1697783.000,17081,1,SR,1,100,0.200000
1760385832.571479,1698383.000,17196,1,SR,1,100,0.333333
1760385833.304510,1699116.000,17280,1,SR,1,100,0.133333
1760385833.971538,1699783.000,17413,1,SR,1,100,0.266667
1760385834.504560,1700316.000,17501,1,SR,1,100,0.266667
1760385835.037582,1700849.000,17569,1,SR,1,100,0.200000
1760385835.370596,1701182.000,17604,1,SR,1,100,0.066667
1760385835.704610,1701516.000,17674,1,SR,1,100,0.133333
1760385836.370638,1702182.000,17808,1,SR,1,100,0.266667
1760385836.904660,1702716.000,17991,1,SR,1,100,0.866667
