LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1760386113.206453,1979022.000,63838,1,SR,1,100,0.266667
1760386113.739446,1979555.000,63890,1,SR,1,100,0.066667
1760386114.806430,1980622.000,64108,1,SR,1,100,0.266667
1760386115.339422,1981155.000,64160,1,SR,1,100,0.066667
1760386115.805416,1981621.000,64249,1,SR,1,100,0.066667
1760386119.739359,1985555.000,64895,1,SR,1,100,0.066667
1760386122.071325,1987887.000,65293,1,SR,1,100,0.066667
