LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1760385042.915578,908730.000,16372,2,AZ,1,100,0.030
1760385042.955578,908770.000,16372,2,AZ,1,100,0.026
1760385042.995578,908810.000,16388,3,AZ,1,100,0.027
1760385043.035578,908850.000,16388,3,AZ,1,100,0.035
1760385043.075578,908890.000,16388,3,AZ,1,100,0.079
1760385043.115578,908930.000,16407,2,AZ,1,100,0.044
1760385043.155578,908970.000,16407,2,AZ,1,100,0.086
1760385043.195578,909010.000,16424,3,AZ,1,100,0.067
1760385043.235578,909050.000,16424,3,AZ,1,100,0.081
1760385043.275577,909090.000,16424,3,AZ,1,100,0.080
1760385043.315577,909130.000,16441,2,AZ,1,100,0.089
1760385043.355577,909170.000,16441,2,AZ,1,100,0.112
1760385043.395577,909210.000,16457,3,AZ,1,100,0.134
1760385043.435577,909250.000,16457,3,AZ,1,100,0.182
1760385043.475577,909290.000,16457,3,AZ,1,100,0.155
1760385043.515577,909330.000,16475,2,AZ,1,100,0.168
1760385043.555577,909370.000,16475,2,AZ,1,100,0.236
1760385043.595577,909410.000,16489,3,AZ,1,100,0.253
1760385043.635576,909450.000,16489,3,AZ,1,100,0.209
1760385043.675576,909490.000,16489,3,AZ,1,100,0.162
1760385043.715576,909530.000,16508,3,AZ,1,100,0.145
1760385043.755576,909570.000,16508,3,AZ,1,100,0.151
1760385043.795576,909610.000,16508,3,AZ,1,100,0.133
1760385043.835576,909650.000,16526,2,AZ,1,100,0.167
1760385043.875576,909690.000,16526,2,AZ,1,100,0.202
1760385043.915576,909730.000,16544,3,AZ,1,100,0.214
1760385043.955575,909770.000,16544,3,AZ,1,100,0.220
1760385043.995575,909810.000,16544,3,AZ,1,100,0.198
1760385044.035575,909850.000,16558,2,AZ,1,100,0.165
1760385044.075575,909890.000,16558,2,AZ,1,100,0.135
1760385044.115575,909930.000,16575,3,AZ,1,100,0.163
1760385044.155575,909970.000,16575,3,AZ,1,100,0.187
1760385044.195575,910010.000,16575,3,AZ,1,100,0.189
1760385044.235575,910050.000,16592,2,AZ,1,100,0.115
1760385044.275574,910090.000,16592,2,AZ,1,100,0.143
1760385044.315574,910130.000,16609,3,AZ,1,100,0.081
1760385044.355574,910170.000,16609,3,AZ,1,100,0.075
1760385044.395574,910210.000,16609,3,AZ,1,100,0.111
1760385044.435574,910250.000,16627,2,AZ,1,100,0.089
1760385044.475574,910290.000,16627,2,AZ,1,100,0.072
1760385044.515240,910329.667,16645,3,AZ,1,100,0.077
1760385044.554907,910369.333,16645,3,AZ,1,100,0.089
1760385044.594573,910409.000,16645,3,AZ,1,100,0.097
1760385044.634573,910449.000,16661,2,AZ,1,100,0.103
1760385044.674573,910489.000,16661,2,AZ,1,100,0.115
1760385044.714573,910529.000,16678,3,AZ,1,100,0.112
1760385044.754573,910569.000,16678,3,AZ,1,100,0.117
1760385044.794573,910609.000,16678,3,AZ,1,100,0.152
1760385044.835073,910649.500,16693,2,AZ,1,100,0.169
1760385044.875573,910690.000,16693,2,AZ,1,100,0.174
1760385044.915239,910729.667,16710,3,AZ,1,100,0.221
1760385044.954906,910769.333,16710,3,AZ,1,100,0.228
1760385044.994572,910809.000,16710,3,AZ,1,100,0.230
1760385045.034572,910849.000,16726,3,AZ,1,100,0.197
1760385045.074572,910889.000,16726,3,AZ,1,100,0.167
1760385045.114572,910929.000,16726,3,AZ,1,100,0.208
1760385045.154572,910969.000,16747,2,AZ,1,100,0.176
1760385045.194572,911009.000,16747,2,AZ,1,100,0.149
1760385045.234572,911049.000,16764,3,AZ,1,100,0.157
1760385045.274572,911089.000,16764,3,AZ,1,100,0.174
1760385045.314572,911129.000,16764,3,AZ,1,100,0.223
1760385045.354571,911169.000,16779,2,AZ,1,100,0.240
1760385045.394571,911209.000,16779,2,AZ,1,100,0.196
1760385045.434571,911249.000,16795,3,AZ,1,100,0.222
1760385045.474571,911289.000,16795,3,AZ,1,100,0.198
1760385045.514571,911329.000,16795,3,AZ,1,100,0.195
1760385045.554571,911369.000,16813,2,AZ,1,100,0.161
1760385045.594571,911409.000,16813,2,AZ,1,100,0.125
1760385045.634571,911449.000,16831,3,AZ,1,100,0.130
1760385045.674571,911489.000,16831,3,AZ,1,100,0.096
1760385045.714570,911529.000,16831,3,AZ,1,100,0.086
1760385045.754570,911569.000,16846,2,AZ,1,100,0.110
1760385045.794570,911609.000,16846,2,AZ,1,100,0.073
1760385045.834570,911649.000,16865,3,AZ,1,100,0.070
1760385045.874570,911689.000,16865,3,AZ,1,100,0.071
1760385045.914570,911729.000,16865,3,AZ,1,100,0.080
1760385045.954570,911769.000,16882,2,AZ,1,100,0.066
1760385045.994570,911809.000,16882,2,AZ,1,100,0.068
1760385046.034570,911849.000,16898,3,AZ,1,100,0.085
1760385046.074569,911889.000,16898,3,AZ,1,100,0.124
1760385046.114569,911929.000,16898,3,AZ,1,100,0.163
1760385046.154569,911969.000,16913,2,AZ,1,100,0.201
1760385046.194569,912009.000,16913,2,AZ,1,100,0.232
1760385046.234569,912049.000,16932,3,AZ,1,100,0.197
1760385046.274569,912089.000,16932,3,AZ,1,100,0.239
1760385046.314569,912129.000,16932,3,AZ,1,100,0.179
1760385046.349902,912164.333,16949,3,AZ,1,100,0.205
1760385046.385235,912199.667,16949,3,AZ,1,100,0.167
1760385046.420568,912235.000,16949,3,AZ,1,100,0.151
1760385046.460568,912275.000,16967,2,AZ,1,100,0.192
1760385046.500568,912315.000,16967,2,AZ,1,100,0.143
1760385046.540568,912355.000,16985,3,AZ,1,100,0.135
1760385046.580568,912395.000,16985,3,AZ,1,100,0.149
1760385046.620568,912435.000,16985,3,AZ,1,100,0.204
1760385046.660568,912475.000,17001,2,AZ,1,100,0.203
1760385046.700567,912515.000,17001,2,AZ,1,100,0.218
1760385046.740567,912555.000,17018,3,AZ,1,100,0.164
1760385046.780567,912595.000,17018,3,AZ,1,100,0.125
1760385046.820567,912635.000,17018,3,AZ,1,100,0.143
1760385046.860567,912675.000,17035,3,AZ,1,100,0.144
1760385046.900567,912715.000,17035,3,AZ,1,100,0.153
1760385046.940567,912755.000,17035,3,AZ,1,100,0.171
1760385046.980567,912795.000,17051,2,AZ,1,100,0.102
1760385047.020566,912835.000,17051,2,AZ,1,100,0.124
1760385047.060566,912875.000,17066,3,AZ,1,100,0.126
1760385047.100566,912915.000,17066,3,AZ,1,100,0.182
1760385047.140566,912955.000,17066,3,AZ,1,100,0.179
1760385047.180566,912995.000,17090,2,AZ,1,100,0.154
1760385047.220566,913035.000,17090,2,AZ,1,100,0.118
1760385047.260566,913075.000,17109,3,AZ,1,100,0.105
1760385047.300566,913115.000,17109,3,AZ,1,100,0.083
1760385047.340566,913155.000,17109,3,AZ,1,100,0.069
1760385047.380566,913195.000,17125,2,AZ,1,100,0.074
1760385047.420565,913235.000,17125,2,AZ,1,100,0.097
1760385047.460565,913275.000,17140,3,AZ,1,100,0.125
1760385047.500565,913315.000,17140,3,AZ,1,100,0.138
1760385047.540565,913355.000,17140,3,AZ,1,100,0.156
1760385047.580565,913395.000,17158,2,AZ,1,100,0.182
1760385047.620565,913435.000,17158,2,AZ,1,100,0.211
1760385047.660565,913475.000,17174,3,AZ,1,100,0.236
1760385047.700565,913515.000,17174,3,AZ,1,100,0.257
1760385047.740565,913555.000,17174,3,AZ,1,100,0.265
1760385047.780564,913595.000,17191,2,AZ,1,100,0.210
1760385047.820564,913635.000,17191,2,AZ,1,100,0.182
1760385047.860564,913675.000,17210,3,AZ,1,100,0.211
1760385047.900564,913715.000,17210,3,AZ,1,100,0.209
1760385047.940564,913755.000,17210,3,AZ,1,100,0.181
1760385047.980564,913795.000,17227,2,AZ,1,100,0.193
1760385048.020564,913835.000,17227,2,AZ,1,100,0.204
1760385048.060564,913875.000,17243,3,AZ,1,100,0.216
1760385048.100564,913915.000,17243,3,AZ,1,100,0.212
1760385048.140563,913955.000,17243,3,AZ,1,100,0.220
1760385048.180563,913995.000,17261,2,AZ,1,100,0.224
1760385048.220563,914035.000,17261,2,AZ,1,100,0.183
1760385048.260563,914075.000,17275,3,AZ,1,100,0.174
1760385048.300563,914115.000,17275,3,AZ,1,100,0.196
1760385048.340563,914155.000,17275,3,AZ,1,100,0.181
1760385048.380563,914195.000,17292,3,AZ,1,100,0.110
1760385048.420563,914235.000,17292,3,AZ,1,100,0.139
1760385048.460562,914275.000,17292,3,AZ,1,100,0.110
1760385048.500562,914315.000,17310,2,AZ,1,100,0.114
1760385048.540562,914355.000,17310,2,AZ,1,100,0.081
1760385048.580562,914395.000,17330,3,AZ,1,100,0.051
1760385048.620562,914435.000,17330,3,AZ,1,100,0.011
1760385048.660562,914475.000,17330,3,AZ,1,100,0.035
1760385048.700562,914515.000,17344,2,AZ,1,100,0.065
1760385048.740561,914555.000,17344,2,AZ,1,100,0.093
1760385048.780561,914595.000,17361,3,AZ,1,100,0.113
1760385048.820561,914635.000,17361,3,AZ,1,100,0.160
1760385048.860561,914675.000,17361,3,AZ,1,100,0.189
1760385048.900561,914715.000,17378,2,AZ,1,100,0.202
1760385048.940561,914755.000,17378,2,AZ,1,100,0.224
1760385048.980561,914795.000,17395,3,AZ,1,100,0.209
1760385049.020561,914835.000,17395,3,AZ,1,100,0.222
1760385049.060561,914875.000,17395,3,AZ,1,100,0.278
1760385049.100561,914915.000,17410,2,AZ,1,100,0.266
1760385049.140560,914955.000,17410,2,AZ,1,100,0.228
1760385049.180560,914995.000,17427,3,AZ,1,100,0.219
1760385049.220560,915035.000,17427,3,AZ,1,100,0.215
1760385049.260560,915075.000,17427,3,AZ,1,100,0.244
1760385049.300560,915115.000,17447,2,AZ,1,100,0.216
1760385049.340560,915155.000,17447,2,AZ,1,100,0.184
1760385049.380560,915195.000,17464,3,AZ,1,100,0.176
1760385049.420560,915235.000,17464,3,AZ,1,100,0.150
1760385049.460560,915275.000,17464,3,AZ,1,100,0.139
1760385049.500559,915315.000,17479,2,AZ,1,100,0.149
1760385049.540559,915355.000,17479,2,AZ,1,100,0.163
1760385049.580559,915395.000,17496,3,AZ,1,100,0.178
1760385049.620559,915435.000,17496,3,AZ,1,100,0.198
1760385049.660559,915475.000,17496,3,AZ,1,100,0.232
1760385049.700559,915515.000,17512,3,AZ,1,100,0.248
1760385049.740559,915555.000,17512,3,AZ,1,100,0.194
1760385049.780559,915595.000,17512,3,AZ,1,100,0.119
1760385049.820559,915635.000,17529,2,AZ,1,100,0.101
1760385049.860558,915675.000,17529,2,AZ,1,100,0.081
1760385049.896225,915710.667,17550,3,AZ,1,100,0.086
1760385049.931891,915746.333,17550,3,AZ,1,100,0.037
1760385049.967558,915782.000,17550,3,AZ,1,100,0.052
1760385050.007558,915822.000,17565,3,AZ,1,100,0.077
1760385050.047558,915862.000,17565,3,AZ,1,100,0.085
1760385050.087558,915902.000,17565,3,AZ,1,100,0.100
1760385050.127558,915942.000,17581,2,AZ,1,100,0.121
1760385050.167557,915982.000,17581,2,AZ,1,100,0.133
1760385050.207557,916022.000,17599,3,AZ,1,100,0.134
1760385050.247557,916062.000,17599,3,AZ,1,100,0.154
1760385050.287557,916102.000,17599,3,AZ,1,100,0.189
1760385050.327557,916142.000,17615,2,AZ,1,100,0.177
1760385050.367557,916182.000,17615,2,AZ,1,100,0.164
1760385050.407557,916222.000,17630,3,AZ,1,100,0.229
1760385050.447557,916262.000,17630,3,AZ,1,100,0.271
1760385050.487556,916302.000,17630,3,AZ,1,100,0.152
1760385050.527556,916342.000,17647,2,AZ,1,100,0.136
1760385050.567556,916382.000,17647,2,AZ,1,100,0.137
1760385050.607556,916422.000,17666,3,AZ,1,100,0.163
1760385050.647556,916462.000,17666,3,AZ,1,100,0.101
1760385050.687556,916502.000,17666,3,AZ,1,100,0.103
1760385050.727556,916542.000,17684,2,AZ,1,100,0.132
1760385050.767556,916582.000,17684,2,AZ,1,100,0.136
1760385050.807556,916622.000,17699,3,AZ,1,100,0.158
1760385050.847555,916662.000,17699,3,AZ,1,100,0.169
1760385050.887555,916702.000,17699,3,AZ,1,100,0.167
1760385050.927555,916742.000,17716,2,AZ,1,100,0.170
1760385050.967555,916782.000,17716,2,AZ,1,100,0.185
1760385051.007555,916822.000,17735,3,AZ,1,100,0.195
1760385051.047555,916862.000,17735,3,AZ,1,100,0.203
1760385051.087555,916902.000,17735,3,AZ,1,100,0.158
1760385051.127555,916942.000,17751,2,AZ,1,100,0.098
1760385051.167555,916982.000,17751,2,AZ,1,100,0.104
1760385051.207555,917022.000,17768,3,AZ,1,100,0.098
1760385051.247554,917062.000,17768,3,AZ,1,100,0.123
1760385051.287554,917102.000,17768,3,AZ,1,100,0.126
1760385051.327554,917142.000,17789,3,AZ,1,100,0.131
1760385051.367554,917182.000,17789,3,AZ,1,100,0.121
1760385051.407554,917222.000,17789,3,AZ,1,100,0.108
1760385051.447054,917261.500,17806,2,AZ,1,100,0.100
1760385051.486554,917301.000,17806,2,AZ,1,100,0.086
1760385051.526554,917341.000,17823,3,AZ,1,100,0.092
1760385051.566553,917381.000,17823,3,AZ,1,100,0.107
1760385051.606553,917421.000,17823,3,AZ,1,100,0.143
1760385051.646553,917461.000,17839,2,AZ,1,100,0.186
1760385051.686553,917501.000,17839,2,AZ,1,100,0.206
1760385051.726886,917541.333,17854,3,AZ,1,100,0.200
1760385051.767220,917581.667,17854,3,AZ,1,100,0.192
1760385051.807553,917622.000,17854,3,AZ,1,100,0.193
1760385051.847553,917662.000,17872,2,AZ,1,100,0.225
1760385051.887552,917702.000,17872,2,AZ,1,100,0.161
1760385051.927219,917741.667,17888,3,AZ,1,100,0.147
1760385051.966886,917781.333,17888,3,AZ,1,100,0.120
1760385052.006552,917821.000,17888,3,AZ,1,100,0.202
1760385052.046552,917861.000,17909,2,AZ,1,100,0.182
1760385052.086552,917901.000,17909,2,AZ,1,100,0.178
1760385052.126552,917941.000,17923,3,AZ,1,100,0.173
1760385052.166552,917981.000,17923,3,AZ,1,100,0.167
1760385052.206552,918021.000,17923,3,AZ,1,100,0.193
1760385052.246885,918061.333,17946,3,AZ,1,100,0.206
1760385052.287218,918101.667,17946,3,AZ,1,100,0.198
1760385052.327551,918142.000,17946,3,AZ,1,100,0.202
1760385052.367051,918181.500,17962,2,AZ,1,100,0.205
1760385052.406551,918221.000,17962,2,AZ,1,100,0.183
1760385052.446884,918261.333,17979,3,AZ,1,100,0.173
1760385052.487217,918301.667,17979,3,AZ,1,100,0.114
1760385052.527551,918342.000,17979,3,AZ,1,100,0.122
1760385052.567550,918382.000,17994,2,AZ,1,100,0.110
1760385052.607550,918422.000,17994,2,AZ,1,100,0.131
1760385052.647550,918462.000,18015,3,AZ,1,100,0.124
1760385052.687550,918502.000,18015,3,AZ,1,100,0.095
1760385052.727550,918542.000,18015,3,AZ,1,100,0.074
1760385052.767550,918582.000,18031,2,AZ,1,100,0.110
1760385052.807550,918622.000,18031,2,AZ,1,100,0.111
1760385052.847550,918662.000,18049,3,AZ,1,100,0.084
1760385052.887550,918702.000,18049,3,AZ,1,100,0.099
1760385052.927550,918742.000,18049,3,AZ,1,100,0.110
1760385052.967549,918782.000,18064,2,AZ,1,100,0.131
1760385053.007549,918822.000,18064,2,AZ,1,100,0.167
1760385053.047549,918862.000,18080,3,AZ,1,100,0.189
1760385053.087549,918902.000,18080,3,AZ,1,100,0.200
1760385053.127549,918942.000,18080,3,AZ,1,100,0.228
1760385053.167549,918982.000,18097,3,AZ,1,100,0.271
1760385053.207549,919022.000,18097,3,AZ,1,100,0.258
1760385053.247549,919062.000,18097,3,AZ,1,100,0.229
1760385053.287549,919102.000,18114,2,AZ,1,100,0.147
1760385053.327548,919142.000,18114,2,AZ,1,100,0.144
1760385053.362882,919177.333,18134,3,AZ,1,100,0.198
1760385053.398215,919212.667,18134,3,AZ,1,100,0.160
1760385053.433548,919248.000,18134,3,AZ,1,100,0.159
1760385053.473548,919288.000,18149,2,AZ,1,100,0.202
1760385053.513548,919328.000,18149,2,AZ,1,100,0.225
1760385053.553548,919368.000,18166,3,AZ,1,100,0.222
1760385053.593548,919408.000,18166,3,AZ,1,100,0.196
1760385053.633548,919448.000,18166,3,AZ,1,100,0.160
1760385053.673547,919488.000,18183,3,AZ,1,100,0.139
1760385053.713547,919528.000,18183,3,AZ,1,100,0.182
1760385053.753547,919568.000,18183,3,AZ,1,100,0.204
1760385053.793547,919608.000,18201,2,AZ,1,100,0.144
1760385053.833547,919648.000,18201,2,AZ,1,100,0.120
1760385053.873547,919688.000,18217,3,AZ,1,100,0.121
1760385053.913547,919728.000,18217,3,AZ,1,100,0.112
1760385053.953547,919768.000,18217,3,AZ,1,100,0.104
1760385053.993546,919808.000,18237,2,AZ,1,100,0.065
1760385054.033546,919848.000,18237,2,AZ,1,100,0.061
1760385054.073546,919888.000,18254,3,AZ,1,100,0.037
1760385054.113546,919928.000,18254,3,AZ,1,100,0.060
1760385054.153546,919968.000,18254,3,AZ,1,100,0.098
1760385054.193546,920008.000,18271,2,AZ,1,100,0.101
1760385054.233546,920048.000,18271,2,AZ,1,100,0.101
1760385054.273546,920088.000,18286,3,AZ,1,100,0.131
1760385054.313545,920128.000,18286,3,AZ,1,100,0.171
