LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1760381795.015256,1099903.000,49422,1,HR,1,100,158.45
1760381795.454261,1100342.000,49489,1,HR,1,100,153.54
1760381795.814266,1100702.000,49559,1,HR,1,100,156.46
1760381796.548275,1101436.000,49676,1,HR,1,100,140.21
1760381796.988281,1101876.000,49750,1,HR,1,100,139.35
1760381797.308285,1102196.000,49805,1,HR,1,100,150.05
1760381798.067294,1102955.000,49940,1,HR,1,100,134.25
1760381798.507300,1103395.000,50009,1,HR,1,100,134.72
1760381798.827304,1103715.000,50059,1,HR,1,100,146.45
1760381799.267309,1104155.000,50143,1,HR,1,100,144.21
1760381799.627314,1104515.000,50195,1,HR,1,100,149.20
1760381800.027319,1104915.000,50263,1,HR,1,100,149.38
1760381800.387324,1105275.000,50334,1,HR,1,100,153.22
1760381800.747328,1105635.000,50384,1,HR,1,100,156.21
1760381801.147333,1106035.000,50454,1,HR,1,100,154.83
1760381801.547338,1106435.000,50523,1,HR,1,100,153.76
1760381801.907343,1106795.000,50595,1,HR,1,100,156.62
1760381802.307348,1107195.000,50649,1,HR,1,100,155.15
1760381802.667352,1107555.000,50718,1,HR,1,100,157.71
1760381803.427362,1108315.000,50838,1,HR,1,100,140.21
1760381803.867368,1108755.000,50906,1,HR,1,100,139.35
1760381804.947381,1109835.000,51090,1,HR,1,100,120.73
1760381805.307386,1110195.000,51157,1,HR,1,100,130.94
1760381805.720391,1110608.000,51227,1,HR,1,100,135.18
1760381806.120396,1111008.000,51296,1,HR,1,100,138.47
1760381807.200410,1112088.000,51473,1,HR,1,100,120.04
1760381808.000420,1112888.000,51607,1,HR,1,100,110.03
1760381808.680428,1113568.000,51710,1,HR,1,100,105.19
1760381809.520439,1114408.000,51862,1,HR,1,100,97.69
1760381810.280449,1115168.000,51979,1,HR,1,100,93.52
1760381811.040458,1115928.000,52115,1,HR,1,100,90.28
1760381811.399463,1116287.000,52170,1,HR,1,100,107.26
1760381811.799468,1116687.000,52240,1,HR,1,100,116.76
1760381812.559477,1117447.000,52364,1,HR,1,100,108.35
1760381813.319487,1118207.000,52502,1,HR,1,100,101.82
