LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1760381795.015256,1099903.000,49421,1,BI,1,100,320
1760381795.454261,1100342.000,49488,1,BI,1,100,440
1760381795.814266,1100702.000,49558,1,BI,1,100,360
1760381796.548275,1101436.000,49675,1,BI,1,100,720
1760381796.988281,1101876.000,49749,1,BI,1,100,440
1760381797.308285,1102196.000,49804,1,BI,1,100,320
1760381798.067294,1102955.000,49939,1,BI,1,100,760
1760381798.507300,1103395.000,50008,1,BI,1,100,440
1760381798.827304,1103715.000,50058,1,BI,1,100,320
1760381799.267309,1104155.000,50142,1,BI,1,100,440
1760381799.627314,1104515.000,50194,1,BI,1,100,360
1760381800.027319,1104915.000,50262,1,BI,1,100,400
1760381800.387324,1105275.000,50333,1,BI,1,100,360
1760381800.747328,1105635.000,50383,1,BI,1,100,360
1760381801.147333,1106035.000,50453,1,BI,1,100,400
1760381801.547338,1106435.000,50522,1,BI,1,100,400
1760381801.907343,1106795.000,50594,1,BI,1,100,360
1760381802.307348,1107195.000,50648,1,BI,1,100,400
1760381802.667352,1107555.000,50717,1,BI,1,100,360
1760381803.427362,1108315.000,50837,1,BI,1,100,760
1760381803.867368,1108755.000,50905,1,BI,1,100,440
1760381804.947381,1109835.000,51089,1,BI,1,100,1080
1760381805.307386,1110195.000,51156,1,BI,1,100,360
1760381805.720391,1110608.000,51226,1,BI,1,100,400
1760381806.120396,1111008.000,51295,1,BI,1,100,400
1760381807.200410,1112088.000,51472,1,BI,1,100,1080
1760381808.000420,1112888.000,51606,1,BI,1,100,800
1760381808.680428,1113568.000,51709,1,BI,1,100,680
1760381809.520439,1114408.000,51861,1,BI,1,100,840
1760381810.280449,1115168.000,51978,1,BI,1,100,760
1760381811.040458,1115928.000,52114,1,BI,1,100,760
1760381811.399463,1116287.000,52169,1,BI,1,100,360
1760381811.799468,1116687.000,52239,1,BI,1,100,400
1760381812.559477,1117447.000,52363,1,BI,1,100,760
1760381813.319487,1118207.000,52501,1,BI,1,100,760
1760381814.079497,1118967.000,52621,1,BI,1,100,760
1760381814.519502,1119407.000,52691,1,BI,1,100,440
1760381814.879507,1119767.000,52760,1,BI,1,100,360
1760381815.252511,1120140.000,52829,1,BI,1,100,360
1760381815.612516,1120500.000,52881,1,BI,1,100,360
1760381816.012521,1120900.000,52950,1,BI,1,100,400
1760381816.332525,1121220.000,53003,1,BI,1,100,320
1760381816.772531,1121660.000,53085,1,BI,1,100,440
1760381817.052534,1121940.000,53122,1,BI,1,100,280
1760381817.532540,1122420.000,53214,1,BI,1,100,480
1760381817.852544,1122740.000,53266,1,BI,1,100,320
1760381818.292550,1123180.000,53335,1,BI,1,100,440
1760381818.572553,1123460.000,53388,1,BI,1,100,280
1760381819.372563,1124260.000,53524,1,BI,1,100,800
1760381819.772568,1124660.000,53594,1,BI,1,100,400
1760381820.132573,1125020.000,53646,1,BI,1,100,360
1760381820.572579,1125460.000,53732,1,BI,1,100,440
1760381820.812582,1125700.000,53766,1,BI,1,100,240
1760381821.652592,1126540.000,53904,1,BI,1,100,840
1760381822.372601,1127260.000,54025,1,BI,1,100,720
1760381823.092610,1127980.000,54149,1,BI,1,100,720
1760381823.772619,1128660.000,54266,1,BI,1,100,680
1760381824.545629,1129433.000,54384,1,BI,1,100,760
1760381824.705631,1129593.000,54421,1,BI,1,100,160
1760381825.105636,1129993.000,54489,1,BI,1,100,400
1760381825.465640,1130353.000,54541,1,BI,1,100,360
1760381825.905646,1130793.000,54627,1,BI,1,100,440
1760381826.265651,1131153.000,54677,1,BI,1,100,360
1760381826.665656,1131553.000,54744,1,BI,1,100,400
1760381826.985660,1131873.000,54798,1,BI,1,100,320
1760381827.705669,1132593.000,54923,1,BI,1,100,720
1760381828.144674,1133032.000,54993,1,BI,1,100,440
1760381828.465678,1133353.000,55046,1,BI,1,100,320
1760381828.904684,1133792.000,55129,1,BI,1,100,440
1760381829.224688,1134112.000,55184,1,BI,1,100,320
1760381829.624693,1134512.000,55253,1,BI,1,100,400
1760381830.024698,1134912.000,55322,1,BI,1,100,400
1760381830.424703,1135312.000,55390,1,BI,1,100,400
1760381830.784708,1135672.000,55442,1,BI,1,100,360
1760381831.184713,1136072.000,55511,1,BI,1,100,400
1760381831.584718,1136472.000,55580,1,BI,1,100,400
1760381831.944722,1136832.000,55649,1,BI,1,100,360
1760381832.304727,1137192.000,55704,1,BI,1,100,360
1760381832.744732,1137632.000,55779,1,BI,1,100,440
1760381833.104737,1137992.000,55849,1,BI,1,100,360
1760381833.464741,1138352.000,55899,1,BI,1,100,360
1760381833.864746,1138752.000,55968,1,BI,1,100,400
