LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1760380768.813595,73697.000,10041,2,EA,1,100,0.080579
1760380768.813595,73697.000,10041,2,EA,1,100,0.080662
1760380768.880594,73764.000,10058,1,EA,1,100,0.080127
1760380768.947092,73830.500,10076,2,EA,1,100,0.079776
1760380769.013591,73897.000,10076,2,EA,1,100,0.079994
1760380769.080589,73964.000,10093,1,EA,1,100,0.080216
1760380769.147088,74030.500,10108,2,EA,1,100,0.080246
1760380769.213587,74097.000,10108,2,EA,1,100,0.079888
1760380769.280585,74164.000,10125,1,EA,1,100,0.079614
1760380769.347084,74230.500,10143,2,EA,1,100,0.079765
1760380769.413583,74297.000,10143,2,EA,1,100,0.079966
1760380769.480581,74364.000,10161,1,EA,1,100,0.080044
1760380769.547080,74430.500,10175,2,EA,1,100,0.079724
1760380769.613578,74497.000,10175,2,EA,1,100,0.079378
1760380769.680577,74564.000,10192,1,EA,1,100,0.079589
1760380769.747076,74630.500,10209,2,EA,1,100,0.079787
1760380769.813574,74697.000,10209,2,EA,1,100,0.079871
1760380769.880573,74764.000,10226,1,EA,1,100,0.079517
1760380769.947072,74830.500,10243,2,EA,1,100,0.079064
1760380770.013570,74897.000,10243,2,EA,1,100,0.079263
1760380770.080069,74963.500,10260,2,EA,1,100,0.079655
1760380770.146567,75030.000,10260,2,EA,1,100,0.079849
1760380770.213566,75097.000,10276,1,EA,1,100,0.079529
1760380770.280065,75163.500,10293,2,EA,1,100,0.079003
1760380770.346563,75230.000,10293,2,EA,1,100,0.079155
1760380770.413562,75297.000,10309,1,EA,1,100,0.079508
1760380770.480060,75363.500,10325,2,EA,1,100,0.079710
1760380770.546559,75430.000,10325,2,EA,1,100,0.079516
1760380770.613558,75497.000,10341,1,EA,1,100,0.078895
1760380770.680056,75563.500,10360,2,EA,1,100,0.078994
1760380770.746555,75630.000,10360,2,EA,1,100,0.079338
1760380770.813554,75697.000,10377,1,EA,1,100,0.079464
1760380770.880052,75763.500,10392,2,EA,1,100,0.079219
1760380770.946551,75830.000,10392,2,EA,1,100,0.078606
1760380771.013549,75897.000,10408,1,EA,1,100,0.078614
