LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1760385418.277653,1284092.000,13851,1,PR,1,100,102313
1760385418.317652,1284132.000,13858,2,PR,1,100,102322
1760385418.357652,1284172.000,13858,2,PR,1,100,102319
1760385418.397652,1284212.000,13877,3,PR,1,100,102309
1760385418.437652,1284252.000,13877,3,PR,1,100,102310
1760385418.477652,1284292.000,13877,3,PR,1,100,102321
1760385418.517652,1284332.000,13894,2,PR,1,100,102329
1760385418.557652,1284372.000,13894,2,PR,1,100,102316
1760385418.597651,1284412.000,13909,3,PR,1,100,102327
1760385418.637651,1284452.000,13909,3,PR,1,100,102325
1760385418.677651,1284492.000,13909,3,PR,1,100,102314
1760385418.717651,1284532.000,13925,2,PR,1,100,102314
1760385418.757651,1284572.000,13925,2,PR,1,100,102308
1760385418.797651,1284612.000,13943,3,PR,1,100,102325
1760385418.837651,1284652.000,13943,3,PR,1,100,102319
1760385418.877651,1284692.000,13943,3,PR,1,100,102313
1760385418.917650,1284732.000,13961,2,PR,1,100,102304
1760385418.957650,1284772.000,13961,2,PR,1,100,102311
1760385418.997650,1284812.000,13976,3,PR,1,100,102306
1760385419.037650,1284852.000,13976,3,PR,1,100,102298
1760385419.077650,1284892.000,13976,3,PR,1,100,102307
1760385419.117650,1284932.000,13994,3,PR,1,100,102305
1760385419.157650,1284972.000,13994,3,PR,1,100,102321
1760385419.197650,1285012.000,13994,3,PR,1,100,102306
1760385419.237649,1285052.000,14012,2,PR,1,100,102309
1760385419.277649,1285092.000,14012,2,PR,1,100,102290
1760385419.317649,1285132.000,14028,3,PR,1,100,102295
1760385419.357649,1285172.000,14028,3,PR,1,100,102305
1760385419.397649,1285212.000,14028,3,PR,1,100,102311
1760385419.437649,1285252.000,14043,2,PR,1,100,102300
1760385419.477649,1285292.000,14043,2,PR,1,100,102301
1760385419.517649,1285332.000,14060,3,PR,1,100,102308
1760385419.557648,1285372.000,14060,3,PR,1,100,102295
1760385419.597648,1285412.000,14060,3,PR,1,100,102306
1760385419.637648,1285452.000,14077,2,PR,1,100,102303
1760385419.677648,1285492.000,14077,2,PR,1,100,102298
1760385419.717648,1285532.000,14095,3,PR,1,100,102321
1760385419.757648,1285572.000,14095,3,PR,1,100,102316
1760385419.797648,1285612.000,14095,3,PR,1,100,102304
1760385419.837648,1285652.000,14112,2,PR,1,100,102319
1760385419.877647,1285692.000,14112,2,PR,1,100,102302
1760385419.917647,1285732.000,14127,3,PR,1,100,102332
1760385419.957647,1285772.000,14127,3,PR,1,100,102324
1760385419.997647,1285812.000,14127,3,PR,1,100,102313
1760385420.037647,1285852.000,14144,2,PR,1,100,102323
1760385420.077647,1285892.000,14144,2,PR,1,100,102326
1760385420.117647,1285932.000,14163,3,PR,1,100,102313
1760385420.157647,1285972.000,14163,3,PR,1,100,102326
1760385420.197646,1286012.000,14163,3,PR,1,100,102335
1760385420.237646,1286052.000,14182,2,PR,1,100,102326
1760385420.277646,1286092.000,14182,2,PR,1,100,102328
1760385420.317646,1286132.000,14196,3,PR,1,100,102346
1760385420.357646,1286172.000,14196,3,PR,1,100,102348
1760385420.397646,1286212.000,14196,3,PR,1,100,102342
1760385420.437646,1286252.000,14213,3,PR,1,100,102338
1760385420.477646,1286292.000,14213,3,PR,1,100,102345
1760385420.517645,1286332.000,14213,3,PR,1,100,102320
1760385420.557645,1286372.000,14232,2,PR,1,100,102337
1760385420.597645,1286412.000,14232,2,PR,1,100,102337
1760385420.637645,1286452.000,14254,3,PR,1,100,102351
1760385420.677645,1286492.000,14254,3,PR,1,100,102347
1760385420.717645,1286532.000,14254,3,PR,1,100,102345
1760385420.757645,1286572.000,14270,2,PR,1,100,102343
1760385420.797645,1286612.000,14270,2,PR,1,100,102333
1760385420.837644,1286652.000,14288,3,PR,1,100,102342
1760385420.877644,1286692.000,14288,3,PR,1,100,102340
1760385420.917644,1286732.000,14288,3,PR,1,100,102352
1760385420.957644,1286772.000,14304,2,PR,1,100,102348
1760385420.997644,1286812.000,14304,2,PR,1,100,102353
1760385421.037644,1286852.000,14321,3,PR,1,100,102350
1760385421.077644,1286892.000,14321,3,PR,1,100,102332
1760385421.117644,1286932.000,14321,3,PR,1,100,102355
1760385421.157644,1286972.000,14338,2,PR,1,100,102367
1760385421.197643,1287012.000,14338,2,PR,1,100,102321
1760385421.237643,1287052.000,14357,3,PR,1,100,102308
1760385421.277643,1287092.000,14357,3,PR,1,100,102350
1760385421.317643,1287132.000,14357,3,PR,1,100,102346
1760385421.357643,1287172.000,14373,3,PR,1,100,102346
1760385421.397643,1287212.000,14373,3,PR,1,100,102336
1760385421.437643,1287252.000,14373,3,PR,1,100,102336
1760385421.477643,1287292.000,14390,2,PR,1,100,102324
1760385421.517642,1287332.000,14390,2,PR,1,100,102333
1760385421.557642,1287372.000,14406,3,PR,1,100,102344
1760385421.597642,1287412.000,14406,3,PR,1,100,102345
1760385421.637642,1287452.000,14406,3,PR,1,100,102349
1760385421.677642,1287492.000,14422,2,PR,1,100,102357
1760385421.717642,1287532.000,14422,2,PR,1,100,102366
1760385421.764142,1287578.500,14440,2,PR,1,100,102355
1760385421.810641,1287625.000,14440,2,PR,1,100,102370
1760385421.850641,1287665.000,14462,3,PR,1,100,102377
1760385421.890641,1287705.000,14462,3,PR,1,100,102359
1760385421.930641,1287745.000,14462,3,PR,1,100,102369
1760385421.970641,1287785.000,14478,2,PR,1,100,102364
1760385422.010641,1287825.000,14478,2,PR,1,100,102368
1760385422.050641,1287865.000,14493,3,PR,1,100,102374
1760385422.090641,1287905.000,14493,3,PR,1,100,102375
1760385422.130640,1287945.000,14493,3,PR,1,100,102373
1760385422.170640,1287985.000,14510,3,PR,1,100,102373
1760385422.210640,1288025.000,14510,3,PR,1,100,102382
1760385422.250640,1288065.000,14510,3,PR,1,100,102373
1760385422.290640,1288105.000,14529,2,PR,1,100,102380
1760385422.330640,1288145.000,14529,2,PR,1,100,102375
1760385422.370640,1288185.000,14545,3,PR,1,100,102396
1760385422.410640,1288225.000,14545,3,PR,1,100,102381
1760385422.450639,1288265.000,14545,3,PR,1,100,102382
1760385422.490639,1288305.000,14563,2,PR,1,100,102371
1760385422.530639,1288345.000,14563,2,PR,1,100,102385
1760385422.570639,1288385.000,14581,3,PR,1,100,102378
1760385422.610639,1288425.000,14581,3,PR,1,100,102374
1760385422.650639,1288465.000,14581,3,PR,1,100,102368
1760385422.690639,1288505.000,14598,2,PR,1,100,102360
1760385422.730639,1288545.000,14598,2,PR,1,100,102365
1760385422.770638,1288585.000,14614,3,PR,1,100,102367
1760385422.810638,1288625.000,14614,3,PR,1,100,102357
1760385422.850638,1288665.000,14614,3,PR,1,100,102363
1760385422.890638,1288705.000,14632,2,PR,1,100,102360
1760385422.930638,1288745.000,14632,2,PR,1,100,102369
1760385422.970638,1288785.000,14648,3,PR,1,100,102357
1760385423.010638,1288825.000,14648,3,PR,1,100,102377
1760385423.050637,1288865.000,14648,3,PR,1,100,102382
1760385423.090637,1288905.000,14667,2,PR,1,100,102379
1760385423.130637,1288945.000,14667,2,PR,1,100,102378
1760385423.170637,1288985.000,14686,3,PR,1,100,102373
1760385423.210637,1289025.000,14686,3,PR,1,100,102364
1760385423.250637,1289065.000,14686,3,PR,1,100,102381
1760385423.290637,1289105.000,14701,2,PR,1,100,102384
1760385423.330637,1289145.000,14701,2,PR,1,100,102399
1760385423.370636,1289185.000,14717,3,PR,1,100,102381
1760385423.410636,1289225.000,14717,3,PR,1,100,102379
1760385423.450636,1289265.000,14717,3,PR,1,100,102369
1760385423.490636,1289305.000,14735,2,PR,1,100,102351
1760385423.530636,1289345.000,14735,2,PR,1,100,102374
1760385423.570636,1289385.000,14753,3,PR,1,100,102370
1760385423.610636,1289425.000,14753,3,PR,1,100,102377
1760385423.650635,1289465.000,14753,3,PR,1,100,102382
1760385423.690635,1289505.000,14771,3,PR,1,100,102387
1760385423.730635,1289545.000,14771,3,PR,1,100,102381
1760385423.770635,1289585.000,14771,3,PR,1,100,102392
1760385423.810635,1289625.000,14786,2,PR,1,100,102393
1760385423.850635,1289665.000,14786,2,PR,1,100,102379
1760385423.890635,1289705.000,14804,3,PR,1,100,102381
1760385423.930635,1289745.000,14804,3,PR,1,100,102370
1760385423.970634,1289785.000,14804,3,PR,1,100,102362
1760385424.010634,1289825.000,14820,2,PR,1,100,102364
