LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1760381634.153128,939038.000,22180,3,AZ,1,100,0.282
1760381634.193127,939078.000,22180,3,AZ,1,100,0.246
1760381634.233126,939118.000,22199,2,AZ,1,100,0.113
1760381634.273126,939158.000,22199,2,AZ,1,100,0.021
1760381634.313125,939198.000,22218,3,AZ,1,100,0.000
1760381634.353124,939238.000,22218,3,AZ,1,100,0.047
1760381634.393123,939278.000,22218,3,AZ,1,100,0.225
1760381634.433123,939318.000,22233,2,AZ,1,100,0.171
1760381634.473122,939358.000,22233,2,AZ,1,100,0.027
1760381634.513121,939398.000,22249,3,AZ,1,100,0.073
1760381634.553120,939438.000,22249,3,AZ,1,100,0.243
1760381634.593120,939478.000,22249,3,AZ,1,100,0.373
1760381634.633119,939518.000,22266,2,AZ,1,100,0.355
1760381634.673118,939558.000,22266,2,AZ,1,100,0.296
1760381634.713117,939598.000,22285,3,AZ,1,100,0.298
1760381634.753117,939638.000,22285,3,AZ,1,100,0.281
1760381634.793116,939678.000,22285,3,AZ,1,100,0.321
1760381634.833115,939718.000,22300,2,AZ,1,100,0.330
1760381634.873115,939758.000,22300,2,AZ,1,100,0.248
1760381634.913114,939798.000,22318,3,AZ,1,100,0.102
1760381634.953113,939838.000,22318,3,AZ,1,100,0.160
1760381634.993112,939878.000,22318,3,AZ,1,100,0.317
1760381635.033112,939918.000,22336,2,AZ,1,100,0.370
1760381635.073111,939958.000,22336,2,AZ,1,100,0.391
1760381635.113110,939998.000,22354,3,AZ,1,100,0.421
1760381635.153109,940038.000,22354,3,AZ,1,100,0.451
1760381635.193109,940078.000,22354,3,AZ,1,100,0.474
1760381635.233108,940118.000,22369,2,AZ,1,100,0.593
1760381635.273107,940158.000,22369,2,AZ,1,100,0.564
1760381635.313106,940198.000,22388,3,AZ,1,100,0.551
1760381635.353106,940238.000,22388,3,AZ,1,100,0.430
1760381635.393105,940278.000,22388,3,AZ,1,100,0.482
1760381635.433104,940318.000,22405,2,AZ,1,100,0.479
1760381635.473103,940358.000,22405,2,AZ,1,100,0.356
1760381635.513103,940398.000,22425,3,AZ,1,100,0.251
1760381635.553102,940438.000,22425,3,AZ,1,100,0.226
1760381635.593101,940478.000,22425,3,AZ,1,100,0.255
1760381635.633100,940518.000,22440,3,AZ,1,100,0.115
1760381635.673100,940558.000,22440,3,AZ,1,100,0.062
1760381635.713099,940598.000,22440,3,AZ,1,100,0.121
1760381635.753098,940638.000,22457,2,AZ,1,100,0.133
1760381635.793097,940678.000,22457,2,AZ,1,100,0.099
1760381635.833097,940718.000,22474,3,AZ,1,100,0.037
1760381635.873096,940758.000,22474,3,AZ,1,100,0.221
1760381635.913095,940798.000,22474,3,AZ,1,100,0.273
1760381635.953094,940838.000,22490,2,AZ,1,100,0.240
1760381635.993094,940878.000,22490,2,AZ,1,100,0.103
1760381636.033093,940918.000,22507,3,AZ,1,100,0.133
1760381636.073092,940958.000,22507,3,AZ,1,100,0.021
1760381636.113091,940998.000,22507,3,AZ,1,100,-0.116
1760381636.153091,941038.000,22524,2,AZ,1,100,-0.018
1760381636.193090,941078.000,22524,2,AZ,1,100,0.057
1760381636.233089,941118.000,22541,3,AZ,1,100,0.101
1760381636.273088,941158.000,22541,3,AZ,1,100,0.136
1760381636.313088,941198.000,22541,3,AZ,1,100,0.179
1760381636.353087,941238.000,22558,2,AZ,1,100,0.177
1760381636.393086,941278.000,22558,2,AZ,1,100,0.187
1760381636.433085,941318.000,22574,3,AZ,1,100,0.202
1760381636.473085,941358.000,22574,3,AZ,1,100,0.270
1760381636.513084,941398.000,22574,3,AZ,1,100,0.256
1760381636.553083,941438.000,22591,2,AZ,1,100,0.260
1760381636.593083,941478.000,22591,2,AZ,1,100,0.246
1760381636.633082,941518.000,22609,3,AZ,1,100,0.154
1760381636.673081,941558.000,22609,3,AZ,1,100,0.063
1760381636.713080,941598.000,22609,3,AZ,1,100,0.073
1760381636.753080,941638.000,22627,2,AZ,1,100,0.000
1760381636.793079,941678.000,22627,2,AZ,1,100,0.007
1760381636.833078,941718.000,22644,3,AZ,1,100,0.015
1760381636.873077,941758.000,22644,3,AZ,1,100,0.045
1760381636.913077,941798.000,22644,3,AZ,1,100,0.040
1760381636.953076,941838.000,22658,3,AZ,1,100,0.035
1760381636.993075,941878.000,22658,3,AZ,1,100,0.043
1760381637.033074,941918.000,22658,3,AZ,1,100,0.076
1760381637.073074,941958.000,22678,2,AZ,1,100,0.095
1760381637.113073,941998.000,22678,2,AZ,1,100,0.161
1760381637.153072,942038.000,22696,3,AZ,1,100,0.199
1760381637.193071,942078.000,22696,3,AZ,1,100,0.220
1760381637.233071,942118.000,22696,3,AZ,1,100,0.266
1760381637.268403,942153.333,22713,3,AZ,1,100,0.265
1760381637.303736,942188.667,22713,3,AZ,1,100,0.113
1760381637.339069,942224.000,22713,3,AZ,1,100,0.135
1760381637.379068,942264.000,22732,2,AZ,1,100,0.157
1760381637.419067,942304.000,22732,2,AZ,1,100,0.131
1760381637.459066,942344.000,22749,3,AZ,1,100,0.143
1760381637.499066,942384.000,22749,3,AZ,1,100,0.169
1760381637.539065,942424.000,22749,3,AZ,1,100,0.211
1760381637.579064,942464.000,22765,2,AZ,1,100,0.209
1760381637.619064,942504.000,22765,2,AZ,1,100,0.239
1760381637.659063,942544.000,22783,3,AZ,1,100,0.245
1760381637.699062,942584.000,22783,3,AZ,1,100,0.239
1760381637.739061,942624.000,22783,3,AZ,1,100,0.201
1760381637.779061,942664.000,22799,2,AZ,1,100,0.166
1760381637.819060,942704.000,22799,2,AZ,1,100,0.151
1760381637.859059,942744.000,22816,3,AZ,1,100,0.109
1760381637.899058,942784.000,22816,3,AZ,1,100,0.076
1760381637.939058,942824.000,22816,3,AZ,1,100,0.042
1760381637.979057,942864.000,22834,2,AZ,1,100,-0.033
1760381638.019056,942904.000,22834,2,AZ,1,100,0.029
1760381638.059055,942944.000,22857,3,AZ,1,100,0.039
1760381638.099055,942984.000,22857,3,AZ,1,100,0.054
1760381638.139054,943024.000,22857,3,AZ,1,100,0.057
1760381638.179053,943064.000,22873,3,AZ,1,100,0.073
1760381638.219052,943104.000,22873,3,AZ,1,100,0.082
1760381638.259052,943144.000,22873,3,AZ,1,100,0.091
1760381638.299051,943184.000,22890,2,AZ,1,100,0.143
1760381638.339050,943224.000,22890,2,AZ,1,100,0.181
1760381638.379049,943264.000,22909,3,AZ,1,100,0.148
1760381638.419049,943304.000,22909,3,AZ,1,100,0.213
1760381638.459048,943344.000,22909,3,AZ,1,100,0.236
1760381638.499047,943384.000,22926,3,AZ,1,100,0.190
1760381638.539047,943424.000,22926,3,AZ,1,100,0.134
1760381638.579046,943464.000,22926,3,AZ,1,100,0.196
1760381638.619045,943504.000,22942,2,AZ,1,100,0.204
1760381638.659044,943544.000,22942,2,AZ,1,100,0.146
1760381638.699044,943584.000,22958,3,AZ,1,100,0.203
1760381638.739043,943624.000,22958,3,AZ,1,100,0.226
1760381638.779042,943664.000,22958,3,AZ,1,100,0.221
1760381638.819041,943704.000,22974,2,AZ,1,100,0.216
1760381638.859040,943744.000,22974,2,AZ,1,100,0.210
1760381638.899040,943784.000,22991,3,AZ,1,100,0.204
1760381638.939039,943824.000,22991,3,AZ,1,100,0.217
1760381638.979038,943864.000,22991,3,AZ,1,100,0.233
1760381639.019037,943904.000,23008,2,AZ,1,100,0.229
1760381639.059037,943944.000,23008,2,AZ,1,100,0.126
1760381639.099036,943984.000,23024,3,AZ,1,100,0.075
1760381639.139035,944024.000,23024,3,AZ,1,100,0.066
1760381639.179034,944064.000,23024,3,AZ,1,100,-0.005
1760381639.219034,944104.000,23041,2,AZ,1,100,0.019
1760381639.259033,944144.000,23041,2,AZ,1,100,0.092
1760381639.299032,944184.000,23058,3,AZ,1,100,0.084
1760381639.339032,944224.000,23058,3,AZ,1,100,0.112
1760381639.379031,944264.000,23058,3,AZ,1,100,0.122
1760381639.419030,944304.000,23075,2,AZ,1,100,0.130
1760381639.459029,944344.000,23075,2,AZ,1,100,0.135
1760381639.499029,944384.000,23092,3,AZ,1,100,0.179
1760381639.539028,944424.000,23092,3,AZ,1,100,0.223
1760381639.579027,944464.000,23092,3,AZ,1,100,0.243
1760381639.619026,944504.000,23108,2,AZ,1,100,0.240
1760381639.659026,944544.000,23108,2,AZ,1,100,0.217
1760381639.699025,944584.000,23126,3,AZ,1,100,0.156
1760381639.739024,944624.000,23126,3,AZ,1,100,0.062
1760381639.779023,944664.000,23126,3,AZ,1,100,0.066
1760381639.819023,944704.000,23146,2,AZ,1,100,0.145
1760381639.859022,944744.000,23146,2,AZ,1,100,0.154
1760381639.899021,944784.000,23163,3,AZ,1,100,0.150
1760381639.939020,944824.000,23163,3,AZ,1,100,0.188
1760381639.979020,944864.000,23163,3,AZ,1,100,0.197
1760381640.019019,944904.000,23178,3,AZ,1,100,0.202
1760381640.059018,944944.000,23178,3,AZ,1,100,0.185
1760381640.099017,944984.000,23178,3,AZ,1,100,0.192
1760381640.139017,945024.000,23197,2,AZ,1,100,0.171
1760381640.179016,945064.000,23197,2,AZ,1,100,0.155
1760381640.219015,945104.000,23213,3,AZ,1,100,0.188
1760381640.259015,945144.000,23213,3,AZ,1,100,0.118
1760381640.299014,945184.000,23213,3,AZ,1,100,0.033
1760381640.339013,945224.000,23231,2,AZ,1,100,0.027
1760381640.379012,945264.000,23231,2,AZ,1,100,-0.027
1760381640.419012,945304.000,23247,3,AZ,1,100,-0.038
1760381640.459011,945344.000,23247,3,AZ,1,100,0.029
1760381640.499010,945384.000,23247,3,AZ,1,100,0.050
1760381640.539009,945424.000,23266,2,AZ,1,100,0.071
1760381640.579009,945464.000,23266,2,AZ,1,100,0.076
1760381640.614675,945499.667,23282,3,AZ,1,100,0.063
1760381640.650341,945535.333,23282,3,AZ,1,100,0.088
1760381640.686007,945571.000,23282,3,AZ,1,100,0.135
1760381640.726006,945611.000,23302,3,AZ,1,100,0.197
1760381640.766005,945651.000,23302,3,AZ,1,100,0.238
1760381640.806004,945691.000,23302,3,AZ,1,100,0.225
1760381640.846004,945731.000,23316,2,AZ,1,100,0.263
1760381640.886003,945771.000,23316,2,AZ,1,100,0.268
1760381640.926002,945811.000,23335,3,AZ,1,100,0.178
1760381640.966002,945851.000,23335,3,AZ,1,100,0.122
1760381641.006001,945891.000,23335,3,AZ,1,100,0.111
1760381641.046000,945931.000,23354,2,AZ,1,100,0.132
1760381641.085999,945971.000,23354,2,AZ,1,100,0.150
1760381641.125998,946011.000,23371,3,AZ,1,100,0.161
1760381641.165998,946051.000,23371,3,AZ,1,100,0.214
1760381641.205997,946091.000,23371,3,AZ,1,100,0.215
1760381641.245996,946131.000,23385,2,AZ,1,100,0.198
1760381641.285995,946171.000,23385,2,AZ,1,100,0.184
1760381641.325995,946211.000,23403,3,AZ,1,100,0.174
1760381641.365994,946251.000,23403,3,AZ,1,100,0.146
1760381641.405993,946291.000,23403,3,AZ,1,100,0.165
1760381641.445992,946331.000,23419,2,AZ,1,100,0.073
1760381641.485992,946371.000,23419,2,AZ,1,100,0.041
1760381641.525991,946411.000,23438,3,AZ,1,100,0.013
1760381641.565990,946451.000,23438,3,AZ,1,100,0.010
1760381641.605989,946491.000,23438,3,AZ,1,100,0.040
1760381641.645989,946531.000,23455,2,AZ,1,100,0.047
1760381641.685988,946571.000,23455,2,AZ,1,100,0.049
1760381641.725987,946611.000,23472,3,AZ,1,100,0.054
1760381641.765987,946651.000,23472,3,AZ,1,100,0.049
1760381641.805986,946691.000,23472,3,AZ,1,100,0.050
1760381641.845985,946731.000,23490,3,AZ,1,100,0.064
1760381641.885984,946771.000,23490,3,AZ,1,100,0.117
1760381641.925984,946811.000,23490,3,AZ,1,100,0.180
1760381641.965983,946851.000,23507,2,AZ,1,100,0.223
1760381642.005982,946891.000,23507,2,AZ,1,100,0.201
1760381642.045981,946931.000,23526,3,AZ,1,100,0.229
1760381642.085981,946971.000,23526,3,AZ,1,100,0.229
1760381642.125980,947011.000,23526,3,AZ,1,100,0.143
1760381642.165979,947051.000,23543,2,AZ,1,100,0.017
1760381642.205978,947091.000,23543,2,AZ,1,100,0.101
1760381642.245978,947131.000,23561,3,AZ,1,100,0.123
1760381642.285977,947171.000,23561,3,AZ,1,100,0.151
1760381642.325976,947211.000,23561,3,AZ,1,100,0.168
1760381642.365975,947251.000,23579,2,AZ,1,100,0.177
1760381642.405975,947291.000,23579,2,AZ,1,100,0.199
1760381642.445641,947330.667,23597,3,AZ,1,100,0.198
1760381642.485307,947370.333,23597,3,AZ,1,100,0.205
1760381642.524972,947410.000,23597,3,AZ,1,100,0.214
1760381642.564972,947450.000,23612,2,AZ,1,100,0.162
1760381642.604971,947490.000,23612,2,AZ,1,100,0.158
1760381642.644970,947530.000,23629,3,AZ,1,100,0.111
1760381642.684969,947570.000,23629,3,AZ,1,100,0.046
1760381642.724969,947610.000,23629,3,AZ,1,100,0.055
1760381642.764968,947650.000,23646,2,AZ,1,100,0.039
1760381642.804967,947690.000,23646,2,AZ,1,100,0.022
1760381642.844967,947730.000,23666,3,AZ,1,100,0.056
1760381642.884966,947770.000,23666,3,AZ,1,100,0.081
1760381642.924965,947810.000,23666,3,AZ,1,100,0.082
1760381642.964964,947850.000,23681,2,AZ,1,100,0.063
1760381643.004964,947890.000,23681,2,AZ,1,100,0.061
1760381643.044963,947930.000,23698,3,AZ,1,100,0.078
1760381643.084962,947970.000,23698,3,AZ,1,100,0.085
1760381643.124961,948010.000,23698,3,AZ,1,100,0.130
1760381643.164961,948050.000,23722,3,AZ,1,100,0.203
1760381643.204960,948090.000,23722,3,AZ,1,100,0.220
1760381643.244959,948130.000,23722,3,AZ,1,100,0.217
1760381643.284958,948170.000,23738,3,AZ,1,100,0.173
1760381643.324958,948210.000,23738,3,AZ,1,100,0.139
1760381643.364957,948250.000,23738,3,AZ,1,100,0.104
1760381643.404956,948290.000,23760,2,AZ,1,100,0.132
1760381643.444955,948330.000,23760,2,AZ,1,100,0.168
1760381643.484955,948370.000,23774,3,AZ,1,100,0.147
1760381643.524954,948410.000,23774,3,AZ,1,100,0.183
1760381643.564953,948450.000,23774,3,AZ,1,100,0.202
1760381643.604952,948490.000,23791,2,AZ,1,100,0.200
1760381643.644952,948530.000,23791,2,AZ,1,100,0.201
1760381643.684951,948570.000,23808,3,AZ,1,100,0.184
1760381643.724950,948610.000,23808,3,AZ,1,100,0.132
1760381643.764950,948650.000,23808,3,AZ,1,100,0.194
1760381643.804949,948690.000,23827,2,AZ,1,100,0.243
1760381643.844948,948730.000,23827,2,AZ,1,100,0.207
1760381643.884947,948770.000,23841,3,AZ,1,100,0.172
1760381643.924947,948810.000,23841,3,AZ,1,100,0.077
1760381643.964946,948850.000,23841,3,AZ,1,100,0.042
1760381644.004945,948890.000,23863,2,AZ,1,100,-0.037
1760381644.044944,948930.000,23863,2,AZ,1,100,-0.001
1760381644.084944,948970.000,23879,3,AZ,1,100,0.057
1760381644.124943,949010.000,23879,3,AZ,1,100,0.064
1760381644.164942,949050.000,23879,3,AZ,1,100,0.060
1760381644.204941,949090.000,23896,2,AZ,1,100,0.055
1760381644.244941,949130.000,23896,2,AZ,1,100,0.099
1760381644.280607,949165.667,23912,3,AZ,1,100,0.106
1760381644.316272,949201.333,23912,3,AZ,1,100,0.128
1760381644.351938,949237.000,23912,3,AZ,1,100,0.232
1760381644.391938,949277.000,23930,3,AZ,1,100,0.297
1760381644.431937,949317.000,23930,3,AZ,1,100,0.289
1760381644.471936,949357.000,23930,3,AZ,1,100,0.251
1760381644.511936,949397.000,23946,2,AZ,1,100,0.230
1760381644.551935,949437.000,23946,2,AZ,1,100,0.189
1760381644.591934,949477.000,23967,3,AZ,1,100,0.161
1760381644.631933,949517.000,23967,3,AZ,1,100,0.194
1760381644.671933,949557.000,23967,3,AZ,1,100,0.157
1760381644.711932,949597.000,23983,2,AZ,1,100,0.146
1760381644.751931,949637.000,23983,2,AZ,1,100,0.192
1760381644.791930,949677.000,24001,3,AZ,1,100,0.223
1760381644.831930,949717.000,24001,3,AZ,1,100,0.229
1760381644.871929,949757.000,24001,3,AZ,1,100,0.235
1760381644.911928,949797.000,24017,2,AZ,1,100,0.243
1760381644.951927,949837.000,24017,2,AZ,1,100,0.220
1760381644.991927,949877.000,24037,3,AZ,1,100,0.159
1760381645.031926,949917.000,24037,3,AZ,1,100,0.109
1760381645.071925,949957.000,24037,3,AZ,1,100,0.047
1760381645.111924,949997.000,24052,2,AZ,1,100,0.109
1760381645.151924,950037.000,24052,2,AZ,1,100,0.028
1760381645.191923,950077.000,24072,3,AZ,1,100,-0.030
1760381645.231922,950117.000,24072,3,AZ,1,100,-0.005
1760381645.271921,950157.000,24072,3,AZ,1,100,0.037
1760381645.311921,950197.000,24089,3,AZ,1,100,0.058
1760381645.351920,950237.000,24089,3,AZ,1,100,0.086
1760381645.391919,950277.000,24089,3,AZ,1,100,0.094
1760381645.431919,950317.000,24106,2,AZ,1,100,0.115
1760381645.471918,950357.000,24106,2,AZ,1,100,0.154
1760381645.511917,950397.000,24124,3,AZ,1,100,0.199
1760381645.551916,950437.000,24124,3,AZ,1,100,0.247
1760381645.591916,950477.000,24124,3,AZ,1,100,0.278
1760381645.631915,950517.000,24139,2,AZ,1,100,0.283
1760381645.671914,950557.000,24139,2,AZ,1,100,0.190
