LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1760386312.052040,2177869.000,31220,1,HR,1,100,72.28
1760386312.412034,2178229.000,31287,1,HR,1,100,93.26
1760386312.946025,2178763.000,31371,1,HR,1,100,98.17
1760386313.626014,2179443.000,31488,1,HR,1,100,95.97
1760386314.185005,2180002.000,31570,1,HR,1,100,98.45
1760386314.704997,2180522.000,31654,1,HR,1,100,102.21
1760386315.064991,2180882.000,31721,1,HR,1,100,116.54
1760386315.584983,2181402.000,31806,1,HR,1,100,116.28
1760386316.304971,2182122.000,31929,1,HR,1,100,108.96
1760386316.824963,2182642.000,32012,1,HR,1,100,110.39
1760386317.344954,2183162.000,32096,1,HR,1,100,111.50
1760386317.784947,2183602.000,32180,1,HR,1,100,117.02
1760386318.384938,2184202.000,32279,1,HR,1,100,113.24
1760386318.944929,2184762.000,32363,1,HR,1,100,111.89
1760386319.504920,2185322.000,32464,1,HR,1,100,110.83
1760386319.984912,2185802.000,32531,1,HR,1,100,113.98
1760386320.464904,2186282.000,32615,1,HR,1,100,116.43
1760386321.104894,2186922.000,32719,1,HR,1,100,111.39
1760386321.744884,2187562.000,32838,1,HR,1,100,107.47
1760386322.304875,2188122.000,32921,1,HR,1,100,107.40
1760386322.664869,2188482.000,32988,1,HR,1,100,120.57
1760386323.237860,2189055.000,33072,1,HR,1,100,117.58
1760386323.957848,2189775.000,33204,1,HR,1,100,109.97
1760386324.517839,2190335.000,33289,1,HR,1,100,109.34
1760386325.037831,2190855.000,33372,1,HR,1,100,110.69
1760386325.557822,2191375.000,33457,1,HR,1,100,111.73
1760386326.117813,2191935.000,33546,1,HR,1,100,110.71
1760386326.797802,2192615.000,33663,1,HR,1,100,105.72
1760386327.317794,2193135.000,33748,1,HR,1,100,107.86
1760386327.916785,2193734.000,33849,1,HR,1,100,106.12
1760386328.276779,2194094.000,33899,1,HR,1,100,119.57
1760386328.836770,2194654.000,34000,1,HR,1,100,116.81
1760386329.556758,2195374.000,34116,1,HR,1,100,109.37
1760386330.116749,2195934.000,34199,1,HR,1,100,108.88
1760386330.556742,2196374.000,34284,1,HR,1,100,114.98
1760386331.116733,2196934.000,34371,1,HR,1,100,113.24
1760386331.836721,2197654.000,34491,1,HR,1,100,106.60
1760386332.436712,2198254.000,34591,1,HR,1,100,105.13
1760386333.009702,2198827.000,34690,1,HR,1,100,105.58
1760386333.529694,2199347.000,34775,1,HR,1,100,107.76
1760386334.089685,2199907.000,34858,1,HR,1,100,107.62
1760386334.769674,2200587.000,34974,1,HR,1,100,103.31
1760386335.289666,2201107.000,35058,1,HR,1,100,106.00
1760386335.769658,2201587.000,35142,1,HR,1,100,110.22
1760386336.329649,2202147.000,35231,1,HR,1,100,109.54
1760386337.049638,2202867.000,35347,1,HR,1,100,103.71
1760386337.649628,2203467.000,35448,1,HR,1,100,102.89
1760386338.169620,2203987.000,35532,1,HR,1,100,105.66
1760386338.729610,2204547.000,35614,1,HR,1,100,105.99
1760386339.489598,2205307.000,35747,1,HR,1,100,99.98
1760386340.129588,2205947.000,35847,1,HR,1,100,98.60
1760386340.609580,2206427.000,35931,1,HR,1,100,104.47
1760386341.128572,2206946.000,36015,1,HR,1,100,106.89
1760386341.768562,2207586.000,36123,1,HR,1,100,103.97
1760386342.448551,2208266.000,36238,1,HR,1,100,100.47
1760386343.008542,2208826.000,36323,1,HR,1,100,101.96
1760386343.462534,2209280.000,36407,1,HR,1,100,109.60
1760386344.061525,2209879.000,36505,1,HR,1,100,107.47
1760386344.781513,2210599.000,36621,1,HR,1,100,102.10
1760386345.342504,2211160.000,36705,1,HR,1,100,103.22
1760386345.861496,2211679.000,36790,1,HR,1,100,105.93
1760386346.421487,2212239.000,36899,1,HR,1,100,106.20
1760386347.061476,2212879.000,37000,1,HR,1,100,103.43
1760386347.781465,2213599.000,37115,1,HR,1,100,98.96
1760386348.341456,2214159.000,37200,1,HR,1,100,100.78
1760386348.861448,2214679.000,37282,1,HR,1,100,104.03
1760386349.501437,2215319.000,37400,1,HR,1,100,101.74
1760386350.181427,2215999.000,37498,1,HR,1,100,98.74
1760386350.781417,2216599.000,37599,1,HR,1,100,99.02
1760386351.341408,2217159.000,37702,1,HR,1,100,100.83
1760386351.861399,2217679.000,37774,1,HR,1,100,104.06
1760386352.301392,2218119.000,37858,1,HR,1,100,111.24
1760386352.901383,2218719.000,37957,1,HR,1,100,108.74
1760386353.594372,2219412.000,38075,1,HR,1,100,104.18
1760386354.154362,2219972.000,38156,1,HR,1,100,104.84
1760386354.634355,2220452.000,38241,1,HR,1,100,109.32
1760386355.074348,2220892.000,38308,1,HR,1,100,115.33
1760386355.714337,2221532.000,38409,1,HR,1,100,110.54
1760386356.354327,2222172.000,38526,1,HR,1,100,106.81
1760386356.994317,2222812.000,38630,1,HR,1,100,103.90
1760386357.473309,2223291.000,38697,1,HR,1,100,108.59
1760386357.993301,2223811.000,38782,1,HR,1,100,110.10
1760386358.793288,2224611.000,38914,1,HR,1,100,102.30
1760386359.353279,2225171.000,39015,1,HR,1,100,103.38
1760386359.913270,2225731.000,39097,1,HR,1,100,104.21
1760386360.473261,2226291.000,39197,1,HR,1,100,104.86
1760386361.193249,2227011.000,39316,1,HR,1,100,100.08
1760386361.793240,2227611.000,39421,1,HR,1,100,100.06
1760386362.273232,2228091.000,39489,1,HR,1,100,105.60
1760386362.833223,2228651.000,39590,1,HR,1,100,105.95
1760386363.593211,2229411.000,39705,1,HR,1,100,99.95
1760386364.206201,2230024.000,39806,1,HR,1,100,99.96
1760386364.686193,2230504.000,39889,1,HR,1,100,105.52
1760386365.246184,2231064.000,39972,1,HR,1,100,105.88
1760386366.006172,2231824.000,40104,1,HR,1,100,99.90
1760386366.566163,2232384.000,40191,1,HR,1,100,101.51
1760386367.166153,2232984.000,40297,1,HR,1,100,101.17
1760386367.646146,2233464.000,40380,1,HR,1,100,106.47
1760386368.406133,2234224.000,40496,1,HR,1,100,100.35
1760386369.046123,2234864.000,40597,1,HR,1,100,98.88
1760386369.566115,2235384.000,40696,1,HR,1,100,102.55
1760386370.126106,2235944.000,40781,1,HR,1,100,103.57
1760386370.846094,2236664.000,40898,1,HR,1,100,99.07
1760386371.445085,2237263.000,41000,1,HR,1,100,99.28
1760386372.005075,2237823.000,41106,1,HR,1,100,101.03
1760386372.565067,2238383.000,41190,1,HR,1,100,102.39
1760386373.285055,2239103.000,41306,1,HR,1,100,98.15
1760386373.979044,2239797.000,41421,1,HR,1,100,95.95
1760386374.458036,2240276.000,41489,1,HR,1,100,102.40
1760386375.018027,2240836.000,41589,1,HR,1,100,103.46
1760386375.698016,2241516.000,41705,1,HR,1,100,100.07
1760386376.418005,2242236.000,41824,1,HR,1,100,96.35
1760386376.897997,2242716.000,41892,1,HR,1,100,102.72
1760386377.497987,2243316.000,41996,1,HR,1,100,102.12
1760386378.137977,2243956.000,42094,1,HR,1,100,100.26
1760386378.817966,2244636.000,42210,1,HR,1,100,97.59
1760386379.337958,2245156.000,42294,1,HR,1,100,101.54
1760386379.857949,2245676.000,42379,1,HR,1,100,104.62
1760386380.617937,2246436.000,42511,1,HR,1,100,98.91
1760386381.257927,2247076.000,42614,1,HR,1,100,97.77
1760386381.737919,2247556.000,42697,1,HR,1,100,103.82
1760386382.297910,2248116.000,42785,1,HR,1,100,104.56
1760386383.057898,2248876.000,42902,1,HR,1,100,98.87
1760386383.657888,2249476.000,43003,1,HR,1,100,99.12
1760386384.110881,2249929.000,43085,1,HR,1,100,107.39
1760386384.710871,2250529.000,43186,1,HR,1,100,105.75
1760386385.470859,2251289.000,43301,1,HR,1,100,99.79
1760386386.070849,2251889.000,43402,1,HR,1,100,99.84
1760386386.550842,2252369.000,43489,1,HR,1,100,105.43
1760386387.190831,2253009.000,43588,1,HR,1,100,102.84
1760386387.910820,2253729.000,43710,1,HR,1,100,98.50
1760386388.549809,2254368.000,43809,1,HR,1,100,97.45
1760386389.069801,2254888.000,43893,1,HR,1,100,101.43
1760386389.669791,2255488.000,43994,1,HR,1,100,101.11
1760386390.429779,2256248.000,44126,1,HR,1,100,96.19
1760386391.029770,2256848.000,44210,1,HR,1,100,97.04
1760386391.589761,2257408.000,44311,1,HR,1,100,99.28
1760386392.229750,2258048.000,44412,1,HR,1,100,98.05
1760386392.989738,2258808.000,44531,1,HR,1,100,93.81
1760386393.589728,2259408.000,44632,1,HR,1,100,95.18
1760386394.202718,2260021.000,44733,1,HR,1,100,96.25
1760386394.922707,2260741.000,44848,1,HR,1,100,93.38
1760386395.562697,2261381.000,44964,1,HR,1,100,93.46
1760386396.122688,2261941.000,45047,1,HR,1,100,96.50
1760386396.722678,2262541.000,45150,1,HR,1,100,97.28
1760386397.442667,2263261.000,45266,1,HR,1,100,94.18
1760386398.082656,2263901.000,45372,1,HR,1,100,94.09
1760386398.562649,2264381.000,45456,1,HR,1,100,100.96
1760386399.162639,2264981.000,45555,1,HR,1,100,100.74
1760386399.922626,2265741.000,45673,1,HR,1,100,95.90
1760386400.562616,2266381.000,45772,1,HR,1,100,95.42
1760386401.121607,2266940.000,45872,1,HR,1,100,98.03
1760386401.721598,2267540.000,45973,1,HR,1,100,98.47
1760386402.441586,2268260.000,46090,1,HR,1,100,95.10
1760386403.081576,2268900.000,46195,1,HR,1,100,94.80
1760386403.615567,2269434.000,46279,1,HR,1,100,99.38
1760386404.214558,2270033.000,46380,1,HR,1,100,99.51
1760386405.015545,2270834.000,46512,1,HR,1,100,94.07
1760386405.655535,2271474.000,46612,1,HR,1,100,94.00
