LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1760380768.721597,73605.000,10023,1,AX,1,100,0.182
1760380768.761596,73645.000,10045,2,AX,1,100,0.356
1760380768.801595,73685.000,10045,2,AX,1,100,0.099
1760380768.841594,73725.000,10062,3,AX,1,100,0.377
1760380768.881593,73765.000,10062,3,AX,1,100,0.092
1760380768.921593,73805.000,10062,3,AX,1,100,0.303
1760380768.961092,73844.500,10080,2,AX,1,100,0.319
1760380769.000591,73884.000,10080,2,AX,1,100,-0.620
1760380769.040924,73924.333,10095,3,AX,1,100,-0.655
1760380769.081256,73964.667,10095,3,AX,1,100,-0.373
1760380769.121588,74005.000,10095,3,AX,1,100,-0.270
1760380769.161088,74044.500,10112,2,AX,1,100,-0.333
1760380769.200587,74084.000,10112,2,AX,1,100,-0.397
1760380769.240586,74124.000,10129,3,AX,1,100,0.396
1760380769.280585,74164.000,10129,3,AX,1,100,-0.376
1760380769.320585,74204.000,10129,3,AX,1,100,0.283
1760380769.361084,74244.500,10147,2,AX,1,100,0.285
1760380769.401583,74285.000,10147,2,AX,1,100,0.326
1760380769.441582,74325.000,10163,3,AX,1,100,0.500
1760380769.481581,74365.000,10163,3,AX,1,100,0.172
1760380769.521580,74405.000,10163,3,AX,1,100,0.547
1760380769.561579,74445.000,10179,3,AX,1,100,0.354
1760380769.601579,74485.000,10179,3,AX,1,100,0.205
1760380769.641578,74525.000,10179,3,AX,1,100,-0.069
1760380769.681577,74565.000,10196,2,AX,1,100,-0.485
1760380769.721576,74605.000,10196,2,AX,1,100,-0.520
1760380769.761575,74645.000,10213,3,AX,1,100,-0.505
1760380769.801574,74685.000,10213,3,AX,1,100,-0.413
1760380769.841574,74725.000,10213,3,AX,1,100,-0.322
1760380769.881573,74765.000,10229,2,AX,1,100,-0.277
1760380769.921572,74805.000,10229,2,AX,1,100,0.619
1760380769.961571,74845.000,10246,3,AX,1,100,0.000
1760380770.001570,74885.000,10246,3,AX,1,100,0.274
1760380770.041569,74925.000,10246,3,AX,1,100,0.334
1760380770.081569,74965.000,10264,2,AX,1,100,0.442
1760380770.121568,75005.000,10264,2,AX,1,100,0.348
1760380770.161567,75045.000,10280,3,AX,1,100,0.116
1760380770.201566,75085.000,10280,3,AX,1,100,0.479
1760380770.241565,75125.000,10280,3,AX,1,100,0.271
1760380770.281564,75165.000,10297,2,AX,1,100,0.214
1760380770.321564,75205.000,10297,2,AX,1,100,0.229
1760380770.361563,75245.000,10311,3,AX,1,100,-0.326
1760380770.401562,75285.000,10311,3,AX,1,100,-0.470
1760380770.441561,75325.000,10311,3,AX,1,100,-0.456
1760380770.481560,75365.000,10329,2,AX,1,100,-0.654
1760380770.521559,75405.000,10329,2,AX,1,100,-0.472
1760380770.561559,75445.000,10345,3,AX,1,100,-0.156
1760380770.601558,75485.000,10345,3,AX,1,100,0.301
1760380770.641557,75525.000,10345,3,AX,1,100,-0.320
1760380770.681556,75565.000,10364,2,AX,1,100,0.418
1760380770.721555,75605.000,10364,2,AX,1,100,0.258
1760380770.761555,75645.000,10379,3,AX,1,100,0.231
1760380770.801554,75685.000,10379,3,AX,1,100,0.356
1760380770.841553,75725.000,10379,3,AX,1,100,0.221
1760380770.881552,75765.000,10396,3,AX,1,100,0.391
1760380770.921551,75805.000,10396,3,AX,1,100,0.300
1760380770.961550,75845.000,10396,3,AX,1,100,0.484
1760380771.001550,75885.000,10412,2,AX,1,100,-0.019
1760380771.041549,75925.000,10412,2,AX,1,100,-0.277
1760380771.081548,75965.000,10432,3,AX,1,100,-0.113
1760380771.121547,76005.000,10432,3,AX,1,100,-0.422
1760380771.161546,76045.000,10432,3,AX,1,100,-0.274
1760380771.201545,76085.000,10446,2,AX,1,100,-0.030
1760380771.241545,76125.000,10446,2,AX,1,100,-0.115
1760380771.281544,76165.000,10463,3,AX,1,100,0.422
1760380771.321543,76205.000,10463,3,AX,1,100,-0.730
1760380771.361542,76245.000,10463,3,AX,1,100,0.102
1760380771.401541,76285.000,10479,2,AX,1,100,0.370
1760380771.441540,76325.000,10479,2,AX,1,100,0.342
1760380771.481540,76365.000,10497,3,AX,1,100,0.247
1760380771.521539,76405.000,10497,3,AX,1,100,0.325
1760380771.561538,76445.000,10497,3,AX,1,100,0.069
1760380771.601537,76485.000,10511,2,AX,1,100,0.169
1760380771.641536,76525.000,10511,2,AX,1,100,0.293
1760380771.681535,76565.000,10528,3,AX,1,100,-0.003
1760380771.721535,76605.000,10528,3,AX,1,100,-0.396
1760380771.761534,76645.000,10528,3,AX,1,100,-0.445
1760380771.801533,76685.000,10545,2,AX,1,100,-0.605
1760380771.841532,76725.000,10545,2,AX,1,100,-0.391
1760380771.881531,76765.000,10562,3,AX,1,100,-0.371
1760380771.921530,76805.000,10562,3,AX,1,100,-0.315
1760380771.961530,76845.000,10562,3,AX,1,100,0.235
1760380772.001529,76885.000,10577,2,AX,1,100,-0.389
1760380772.041528,76925.000,10577,2,AX,1,100,0.199
1760380772.076861,76960.333,10596,3,AX,1,100,0.167
1760380772.112193,76995.667,10596,3,AX,1,100,0.154
1760380772.147526,77031.000,10596,3,AX,1,100,0.364
1760380772.187525,77071.000,10614,3,AX,1,100,0.150
1760380772.227524,77111.000,10614,3,AX,1,100,0.080
1760380772.267524,77151.000,10614,3,AX,1,100,0.325
1760380772.307523,77191.000,10631,2,AX,1,100,0.794
1760380772.347522,77231.000,10631,2,AX,1,100,0.410
1760380772.387521,77271.000,10648,3,AX,1,100,-0.321
1760380772.427520,77311.000,10648,3,AX,1,100,-0.518
1760380772.467519,77351.000,10648,3,AX,1,100,-0.529
1760380772.507519,77391.000,10665,2,AX,1,100,-0.378
1760380772.547518,77431.000,10665,2,AX,1,100,-0.618
1760380772.587517,77471.000,10681,3,AX,1,100,-0.212
1760380772.627516,77511.000,10681,3,AX,1,100,-0.432
1760380772.667515,77551.000,10681,3,AX,1,100,0.083
1760380772.707514,77591.000,10700,2,AX,1,100,0.229
1760380772.747514,77631.000,10700,2,AX,1,100,0.282
1760380772.787513,77671.000,10717,3,AX,1,100,0.094
1760380772.827512,77711.000,10717,3,AX,1,100,0.258
1760380772.867511,77751.000,10717,3,AX,1,100,0.357
1760380772.907510,77791.000,10732,3,AX,1,100,0.361
1760380772.947509,77831.000,10732,3,AX,1,100,0.319
1760380772.987509,77871.000,10732,3,AX,1,100,0.422
1760380773.027508,77911.000,10748,2,AX,1,100,-0.032
1760380773.067507,77951.000,10748,2,AX,1,100,0.045
1760380773.107506,77991.000,10766,3,AX,1,100,-0.613
1760380773.147505,78031.000,10766,3,AX,1,100,-0.465
1760380773.187504,78071.000,10766,3,AX,1,100,-0.373
1760380773.227504,78111.000,10784,2,AX,1,100,-0.371
1760380773.267503,78151.000,10784,2,AX,1,100,-0.235
1760380773.307502,78191.000,10799,3,AX,1,100,-0.608
1760380773.347501,78231.000,10799,3,AX,1,100,0.460
1760380773.387500,78271.000,10799,3,AX,1,100,0.020
1760380773.427499,78311.000,10816,2,AX,1,100,0.214
1760380773.467499,78351.000,10816,2,AX,1,100,0.225
1760380773.507498,78391.000,10833,3,AX,1,100,0.302
1760380773.547497,78431.000,10833,3,AX,1,100,0.438
1760380773.587496,78471.000,10833,3,AX,1,100,0.213
1760380773.627495,78511.000,10849,2,AX,1,100,0.483
1760380773.667495,78551.000,10849,2,AX,1,100,0.419
1760380773.707494,78591.000,10864,3,AX,1,100,0.340
1760380773.747493,78631.000,10864,3,AX,1,100,0.215
1760380773.787492,78671.000,10864,3,AX,1,100,-0.574
1760380773.827491,78711.000,10888,3,AX,1,100,-0.682
1760380773.867490,78751.000,10888,3,AX,1,100,-0.489
1760380773.907490,78791.000,10888,3,AX,1,100,-0.512
1760380773.947489,78831.000,10905,2,AX,1,100,-0.493
1760380773.987488,78871.000,10905,2,AX,1,100,-0.252
1760380774.027487,78911.000,10921,3,AX,1,100,0.538
1760380774.067486,78951.000,10921,3,AX,1,100,-0.219
1760380774.107485,78991.000,10921,3,AX,1,100,0.375
1760380774.147485,79031.000,10941,2,AX,1,100,0.274
1760380774.187484,79071.000,10941,2,AX,1,100,0.201
1760380774.227483,79111.000,10955,3,AX,1,100,0.358
1760380774.267482,79151.000,10955,3,AX,1,100,0.117
1760380774.307481,79191.000,10955,3,AX,1,100,0.283
1760380774.347480,79231.000,10972,2,AX,1,100,0.527
1760380774.387480,79271.000,10972,2,AX,1,100,0.684
1760380774.427479,79311.000,10991,3,AX,1,100,0.426
1760380774.467478,79351.000,10991,3,AX,1,100,-0.755
1760380774.507477,79391.000,10991,3,AX,1,100,-0.783
1760380774.547476,79431.000,11008,2,AX,1,100,-0.466
1760380774.587475,79471.000,11008,2,AX,1,100,-0.328
1760380774.627475,79511.000,11022,3,AX,1,100,-0.480
1760380774.667474,79551.000,11022,3,AX,1,100,-0.157
1760380774.707473,79591.000,11022,3,AX,1,100,-0.065
1760380774.747472,79631.000,11042,3,AX,1,100,-0.354
1760380774.787471,79671.000,11042,3,AX,1,100,0.424
1760380774.827471,79711.000,11042,3,AX,1,100,0.180
1760380774.866970,79750.500,11058,2,AX,1,100,0.225
1760380774.906469,79790.000,11058,2,AX,1,100,0.380
1760380774.946801,79830.333,11075,3,AX,1,100,0.185
1760380774.987134,79870.667,11075,3,AX,1,100,0.232
1760380775.027466,79911.000,11075,3,AX,1,100,0.337
1760380775.066966,79950.500,11091,2,AX,1,100,0.949
1760380775.106465,79990.000,11091,2,AX,1,100,0.273
1760380775.146464,80030.000,11109,3,AX,1,100,-0.240
1760380775.186463,80070.000,11109,3,AX,1,100,-0.619
1760380775.226462,80110.000,11109,3,AX,1,100,-0.512
1760380775.266961,80150.500,11125,2,AX,1,100,-0.370
1760380775.307461,80191.000,11125,2,AX,1,100,-0.521
1760380775.347126,80230.667,11142,3,AX,1,100,-0.279
1760380775.386792,80270.333,11142,3,AX,1,100,0.287
1760380775.426458,80310.000,11142,3,AX,1,100,-0.218
1760380775.466457,80350.000,11159,2,AX,1,100,0.327
1760380775.506456,80390.000,11159,2,AX,1,100,0.247
1760380775.546456,80430.000,11176,3,AX,1,100,0.195
1760380775.586455,80470.000,11176,3,AX,1,100,0.334
1760380775.626454,80510.000,11176,3,AX,1,100,0.147
1760380775.662120,80545.667,11192,3,AX,1,100,0.451
1760380775.697786,80581.333,11192,3,AX,1,100,0.389
1760380775.733452,80617.000,11192,3,AX,1,100,0.687
1760380775.773451,80657.000,11212,2,AX,1,100,0.303
1760380775.813450,80697.000,11212,2,AX,1,100,-0.631
